id,posterior_p_a,posterior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,posterior_reward_value,fixed_l_loss_value,posterior_eta_d_win,posterior_eta_d_loss,posterior_eta_a,posterior_omega_d,posterior_omega_a,fixed_lamgda
5b87b6932be8a60001f74588,0.511812072548131,1.00017601999182,1,0,0.48675682007227,10.4583935521869,4,0.29868903875269,0.421466284369879,0.517516679037449,0.550341991754105,0.157253791230488,1
5b87e73d53303600015ea51c,0.56247699134425,2.09971842318556,1,0,1.02222178425943,0.252455961146422,4,0.0249785555298419,0.663500149109906,0.0492279015082539,0.0538686869440561,0.550915535949374,1
5b915c9d22d85d000115c0f5,0.698024614001754,0.615727222358735,1,0,1.12823652031641,8.25959519624828,4,0.734909374239499,0.498438787791179,0.390777036228035,0.505450497204624,0.158481779393189,1
5bcc60b95c2b810001dc68e2,0.239693776426618,0.776990108260747,1,0,0.928586070189774,6.04828553215373,4,0.394008469134921,0.109227904784301,0.5,0.49497144924184,0.2,1
5bdce4e219b9ba000157e993,0.593197952042886,2.72256347851896,1,0,1.34012227268727,0.659560101473446,4,0.199193018939496,0.0510832508371819,0.178576510703518,0.782572169042914,0.319721892195673,1
5c095f832570ea0001642474,0.57326044012691,4.12191965513259,1,0,1.25373722766517,0.674687654471439,4,0.0292206578552014,0.031434065369903,0.108912986762781,0.429192441986181,0.363021347194104,1
5c0cb29e1b80df00017843d2,0.521141401864968,1.91478316725649,1,0,1.0247169785378,1.79674651496545,4,0.167844511402675,0.261362111868827,0.437341759903555,0.372912392223059,0.0805699708981273,1
5c1188f4aa52ac00010697a6,0.574492761831788,0.989766430998425,1,0,0.730331510699407,4.99839637772898,4,0.133189719865448,0.0985249792127149,0.32391547866065,0.312383924833891,0.208560567028844,1
5c27f83289f035000174a168,0.711564382843324,1.86547885269949,1,0,1.22761650623374,0.320076549528353,4,0.0198041771864174,0.611515848970995,0.143898429426986,0.0780574110961076,0.0339580589051331,1
5c28feff5ffcb7000128a541,0.642310325810312,0.687974405050913,1,0,2.07475991489896,5.26408610382773,4,0.528403429896462,0.32973277435248,0.347551553998903,0.553450604488806,0.0430338389969239,1
5c32e9588573070001641744,0.589048995285156,3.29647189564585,1,0,1.06558942339707,0.651087891507209,4,0.0800360153180964,0.0408994250662889,0.156999567110815,0.464185615333188,0.0432702395648717,1
5c3c1617f5ebd500018596cb,0.326933724577084,0.907239297595506,1,0,0.485807290011946,10.2131928135398,4,0.296267942909833,0.568452567013863,0.445690204810659,0.578888844642604,0.190339276481237,1
5c4ea6cc889752000156dd8e,0.882283742610991,2.03784569120456,1,0,0.76990571505489,0.723235691966602,4,0.129707394505339,0.120485002629986,0.264205699380845,0.414071916552322,0.020344159211211,1
5c52bfa7d3cc6b0001d9352e,0.576971806321083,2.38216841847073,1,0,1.1421595285806,0.915580484603356,4,0.109112907876693,0.117047306353194,0.141465461992432,0.480203838243547,0.290855652418626,1
5c567e2acc53750001751cb0,0.483869348098661,0.642236800050291,1,0,0.720254124132542,11.1417169196861,4,0.755950125983986,0.298083095616293,0.497217440821597,0.321828785976589,0.218938256385795,1
5c61ab19776b38000156cc95,0.714135457912953,0.959549560591086,1,0,1.337131372175,1.96985228316049,4,0.506722320204358,0.661482790844403,0.332362596877726,0.650133975905815,0.0680325338646725,1
5c699a5d21e90e00018e80b3,0.520927879051652,1.24427787037533,1,0,0.927320771093986,3.32759149628653,4,0.363601806161534,0.103097273721603,0.447030684001821,0.436331183300015,0.293604284942997,1
5c69f9dd4b5bb30001b3d31c,0.614028139148057,3.23456643396677,1,0,1.02925042114296,0.589283169313,4,0.242303850592064,0.15568786683824,0.173889376099039,0.539288377782178,0.275205684737799,1
5c9623dd35599200175642e4,0.557390498147631,4.90349127364354,1,0,1.19788242654704,0.168567754283586,4,0.061294464316247,0.0353496110825804,0.0775446770818753,0.730099457203011,0.545581068388848,1
5ca749ff98b35f0001f7559d,0.622645995965289,1.34085036031293,1,0,0.984652600159564,0.299811849350189,4,0.0329843767732897,0.767629820902332,0.118071199934954,0.0350806356929922,0.48392141438248,1
5cad159b9488590017fcc497,0.616269396959522,1.21345637243832,1,0,1.55678273219029,1.63141097211405,4,0.27711543537144,0.153615110417446,0.403907627470211,0.355788008824287,0.0803342590449648,1
5cd08e2ff59e0a0013563602,0.277900642565865,0.870238068362391,1,0,1.35520670117934,5.55141284817877,4,0.110996211220519,0.154403164631226,0.566608518814667,0.342826681744704,0.117986136359943,1
5cfecc1e96681500168a1799,0.533601323403568,5.16627656481677,1,0,1.55047226536825,0.726580633977985,4,0.0780985643247375,0.0610872892369234,0.125945188811174,0.369169483962065,0.174977152224525,1
5d012930cfeb82001817c9c9,0.565397064012939,1.03778926880876,1,0,0.833217636072978,8.73346119273739,4,0.343733699231196,0.183115585839583,0.580015885686429,0.340306299766287,0.200259563399862,1
5d016916c12fb900015320ea,0.559100293340368,0.737504673643366,1,0,0.877429337820112,3.90573948650655,4,0.213254088043977,0.647559823671428,0.347748874236454,0.56955248733266,0.136225233192569,1
5d0a8a22c0fd80001626e38d,0.553683317508339,6.135698528345,1,0,1.13501219158474,0.749182975954489,4,0.0988745304651911,0.0918097647756653,0.145574028346102,0.587477323859769,0.156892400859984,1
5d2e4267565e1200017efb42,0.737625033079967,0.661015462570392,1,0,1.39181533333478,4.21112410246389,4,0.430556906036581,0.499964787766588,0.566777754854941,0.422414749405923,0.0427583302686637,1
5d332957d0635b00013bd785,0.652888124041903,1.93348660068408,1,0,2.41899407258961,1.63951466134714,4,0.132669402103208,0.167533351094613,0.18328529838158,0.491343846919076,0.0506871285992521,1
5d3f5c8f0d0d29001a4bd973,0.42746101518714,0.389768594548681,1,0,0.927938361766346,14.6124690811754,4,0.722672496165522,0.473093222165832,0.374907824846119,0.547573464760092,0.244889277126897,1
5d453e8723a5bb0001492546,0.543516497726887,2.2818756276399,1,0,1.30771840007859,2.3212311624707,4,0.247718956616954,0.132091485706642,0.266624202966792,0.499787916893614,0.393949894788399,1
5d50feca50bdcf0001e8d38a,0.65811142674673,1.2767340332326,1,0,0.955120974268126,1.06194088745923,4,0.546302293860577,0.242512294232845,0.15375672629096,0.427220489534732,0.0940324311820883,1
5d586fdc8200f50001f03a0e,0.192534844974929,0.486984657863734,1,0,1.10137319023126,4.95684425838412,4,0.747439495828862,0.105051146367373,0.5,0.107974443376803,0.2,1
5d612ae16512d700159face7,0.321806188545521,0.895363516085531,1,0,0.830653523577004,9.26607582005892,4,0.0939569135636087,0.113706133346027,0.500548520479041,0.339366848597117,0.199939269510293,1
5d6b596f76cca6000166d81d,0.560023396778031,3.27126584704401,1,0,1.82886625661063,0.430447057975548,4,0.124845772016148,0.0528357841333408,0.183661405072328,0.507432634127327,0.226726256822212,1
5d6ccfe1eeecbc0016213d93,0.563246523565412,0.813174341624518,1,0,1.46338895018268,17.6842615526408,4,0.0628367597044036,0.108472378148046,0.482485987256947,0.431304198794522,0.374854774838219,1
5d7499693e40c60001081af3,0.635563162658583,3.23317813691133,1,0,1.2355268158096,0.378442796569513,4,0.188094259657684,0.243470359903294,0.199058496374536,0.46030171037333,0.142702954343424,1
5d7fb79ff44487001807463e,0.748538208900922,1.02269000764719,1,0,1.32594309137199,0.98817256195442,4,0.362399186288969,0.129870577709842,0.183612213202262,0.627037869729326,0.0367128573328095,1
5d849ee0a954540019f513dd,0.58403273082393,4.10781530217626,1,0,0.726526163875154,0.18696795715837,4,0.0632889599595511,0.201407227629085,0.107326668399989,0.384301272186366,0.0383827178660097,1
5d88f2f8cefb52001a83f1b2,0.581647852084846,1.98315145916605,1,0,1.04503811503348,2.60078565280709,4,0.0892605869639806,0.0976646684859823,0.336039470534027,0.398697916314788,0.574065998157256,1
5d9bdc6ff7bd5b001547ec77,0.582322846225065,2.48777691332197,1,0,1.13535338222158,1.09441715011725,4,0.0991253962836891,0.112382602321169,0.169812012057098,0.392081356181234,0.130614380363955,1
5dad4c34b3446a0015e3de93,0.581562104571001,4.7319687365793,1,0,1.21079409997666,0.353862859889854,4,0.124643996021537,0.0601865888521156,0.104194083693567,0.582559886595612,0.0881578765538392,1
5db0a97f127d4000117cdfa0,0.53395392525909,0.868832333071346,1,0,0.525728067773884,15.814683347772,4,0.492689575579703,0.553635295024419,0.450714399593222,0.681997889313047,0.213992617880831,1
5db4ef4a2986a3000be1f886,0.565748672897129,3.39424458129052,1,0,1.59137774222314,0.737875756342193,4,0.110255892455784,0.0456278410705008,0.125758103702533,0.496423780477105,0.0822484695846461,1
5dba0ce7001ffa06b367c544,0.519600037954907,0.453062339088587,1,0,0.828259121870679,12.4173268279872,4,0.122933526450019,0.218008403193661,0.418680838645759,0.174492782135828,0.299046456917406,1
5dce29700ad506063969a4a5,0.893589375797428,0.788833392024386,1,0,1.17507287152217,1.80467272519325,4,0.15807436587273,0.194808584246903,0.327684770410316,0.168657675338456,0.0391131339747026,1
5dd4074feab0423daf012f92,0.531307005493685,3.54431624888362,1,0,1.01326678439966,0.882803892194511,4,0.106937138525044,0.118324233144948,0.098215383488593,0.278923004965777,0.100057717407909,1
5dd42e7f35cf744223c60d1b,0.543399336874121,0.71523787203501,1,0,0.78453123551262,13.3033087124902,4,0.257138748086491,0.18889655982347,0.519643894517641,0.279236410058017,0.230091884890535,1
5dd5c04f86c88658b24d4cde,0.623348501847142,2.37291411540527,1,0,0.984135413360788,0.287252071030186,4,0.0298037173234302,0.770116694473099,0.158611222308311,0.0564471380033871,0.166847152909867,1
5dec8925be656d35d4005320,0.504629084429485,1.14756366409353,1,0,0.9395056412013,9.76559060392045,4,0.40414157866736,0.124095507649974,0.50345002060587,0.208078040483277,0.196634312900568,1
5df4565dfeea89323021ef27,0.5654690365233,3.44107269203434,1,0,1.44711572680278,0.423574987596545,4,0.127179039840106,0.0874828859630106,0.208040542890163,0.558595886133356,0.054572354074333,1
5df6542c1e2e5844f407f08a,0.671229207738751,0.568282429601588,1,0,1.03464632194985,4.69038292809275,4,0.74977711648991,0.193346491690324,0.526896847455304,0.16414417718283,0.0804419945277193,1
5e07d174da6bad1342bafab2,0.560892375327402,3.79798695410581,1,0,1.35874527031517,0.683877235306489,4,0.125755745334904,0.143356451110876,0.155096874505053,0.447801925264123,0.108488280416085,1
5e126c25a98a7a8fab258f14,0.643000999725755,4.17173679988112,1,0,1.2281700022716,0.518322867101801,4,0.124094920660016,0.0646528428808654,0.112128766564086,0.287087549071746,0.315411737435107,1
5e13ad514c81b2a01ae4aa9f,0.545065848592678,1.60617848030722,1,0,0.795466776937173,1.09749639177648,4,0.350881137952911,0.243013153731696,0.356775656715416,0.326250539516787,0.334250247705479,1
5e1553fd1e2e58b6448d8dcc,0.651247448884929,1.08952645106787,1,0,1.44031029423912,1.04017080880489,4,0.0862481795727798,0.14028395325695,0.292902156929545,0.337664148373624,0.0497489901093646,1
5e1f7b2a4c9b832b34e7c9d3,0.60617328711521,3.15238868588192,1,0,0.877116665409524,1.010560785451,4,0.08353027811291,0.0549641248598802,0.176588341989628,0.318851850424887,0.179385147231722,1
5e249f815e04db720e47d872,0.569528891484272,2.66423084047832,1,0,1.34411705176754,0.758214982605092,4,0.115749343504675,0.0879219257580419,0.177564046028348,0.359497476635173,0.0566730091546003,1
5e34325430e5263f0bebb32d,0.287015879582287,0.817945664665645,1,0,1.3009555721753,6.42257536815975,4,0.716059826666639,0.187770281692269,0.5,0.35904394943898,0.2,1
5e42f74f5b772a18434cabf7,0.608929309315376,1.37066398998004,1,0,0.387068709193016,6.52233879557167,4,0.143246733062784,0.268369543830222,0.427676024513718,0.440204981172314,0.244959894535837,1
5e4c0ba01ae5a4000b539387,0.321008972333266,0.29936554948036,1,0,1.88084384637166,8.61698816557809,4,0.458927164863317,0.46715331240592,0.676185373690895,0.395312873642878,0.174674888913259,1
5e84bd7c34d5d9072128fac1,0.56330505005301,5.35743472562988,1,0,1.08549396578298,0.667269092387266,4,0.118550280369611,0.0767068130169915,0.0987636177302253,0.581426586434874,0.120239021854774,1
5e863db644d87426bbe2e92a,0.624070593302241,1.35110609820462,1,0,1.20683320444357,0.377353721481405,4,0.0218134203380811,0.712947248943453,0.146731561786131,0.162764482551267,0.151504244799616,1
5eb041548fb5a50b442ea70d,0.608298656934461,3.98447282745754,1,0,1.85262192384369,0.316310487913937,4,0.115370497249597,0.0585284094953845,0.104890159173079,0.347681679159517,0.166998087447086,1
5ecda7f6509c241275db7396,0.670341521710813,1.08883384693263,1,0,1.26892850798146,1.31751491092069,4,0.137279254270609,0.081036855602895,0.255823511276057,0.187944461825489,0.150198378116655,1
5ee09c1a0c2ad1027f541f53,0.584151741110738,2.47295261130208,1,0,0.83142262566543,0.629227695857958,4,0.129090877830513,0.315962361018746,0.156987256804823,0.357918051167025,0.0965879024894741,1
5ee1236e7f235110ac6c4ff4,0.227906103765851,0.878951127786541,1,0,1.30149549488082,6.75517219817636,4,0.0834130604887802,0.0414593160035178,0.5,0.399476132681987,0.2,1
5ef0e873ba594769fa910258,0.641331473496389,0.411678851796945,1,0,0.644958697641683,13.8131533528053,4,0.785282308369864,0.464442067664988,0.665882480181833,0.468559753826548,0.114747642601841,1
5ef8e0fc2ce3c6644665e347,0.773177694748507,1.15332405442527,1,0,0.876057777749294,1.04730577959143,4,0.592293504975114,0.130199930912116,0.475009236877375,0.20394610368471,0.0707875835257614,1
5efaffccf90911000c95a3cb,0.507598872515786,1.29809893179851,1,0,1.71129606683622,3.68152250679293,4,0.119739687029779,0.274139849536928,0.157198026838418,0.604407340168113,0.0893707825163855,1
5f01d812e83c5732b0dd15e6,0.524495796731354,1.43297027036598,1,0,2.40594100830933,5.09137719655291,4,0.049404692610009,0.0447359834306358,0.177864678372293,0.386135240069787,0.136217488447187,1
5f0fa5d6f1db6e19c7702e0d,0.57431045939053,1.8215609579357,1,0,0.656133923829187,1.47884402901775,4,0.694426294300738,0.200609233845329,0.399645010624302,0.359089258984174,0.231260682877886,1
5f16f559325a640008bb9a07,0.437567858413021,1.15529678079136,1,0,2.18521673850507,3.82309268199129,4,0.433213312832279,0.0836260580102075,0.547342585463464,0.447490665615445,0.150661225299028,1
5f23ff398626c51fdd6c3fb5,0.674840286885236,0.438109700628816,1,0,0.660850415163144,13.7919617994634,4,0.125801997592796,0.419575711370804,0.268329562104993,0.58358674049504,0.172600959319743,1
5f2a12f5837dd81e5881b7cc,0.643943983118693,1.48212870935934,1,0,1.16292202470158,9.46876111633985,4,0.248293419984237,0.129497482898708,0.528989471953679,0.190603731902603,0.221372342119821,1
5f2f8574ff256b37b1970220,0.555145210460223,0.296069082123857,1,0,0.728624568360986,13.2663196998465,4,0.770962852342363,0.403513145972484,0.281884088310427,0.369256540169301,0.248966321304101,1
5f3d6975ef131710ed519c7a,0.22745704806355,0.667763981457684,1,0,0.92132562523996,4.43371353841644,4,0.657535398840011,0.456810070101959,0.656700487801183,0.386733826776659,0.271954329144448,1
5f4a835e9e84256238129995,0.496810651524559,1.25814795177122,1,0,0.57182402422823,6.29837802334073,4,0.38742864665391,0.10971255261174,0.501291907578264,0.208886038705567,0.198927430671269,1
5f51587f36e91f38fbf34c23,0.61516948315469,0.90868973578228,1,0,1.18445126916458,10.9926272100838,4,0.358520301424779,0.117893712755574,0.438222846941608,0.29710444871398,0.230730516063605,1
5f57293333c15219a0bc1073,0.471152754398015,0.548237476230642,1,0,1.23670384366528,19.8016007270722,4,0.361399581175248,0.58477494302648,0.428544833637053,0.605638850040925,0.286938096537698,1
5f597e39254a691df1186a21,0.560354358720413,1.04461507841678,1,0,5.03778758175419,6.59409115301426,4,0.0462081200237059,0.010953867561665,0.0888289465386186,0.261779314641479,0.0928374213690159,1
5f5fef6ce0809f0d5b3cde5c,0.540100281243732,4.54363256543172,1,0,1.25464226469161,0.5250483067821,4,0.075376487534352,0.0053396363814315,0.10192117830779,0.564257286679809,0.117607346517099,1
5f6666e43be0b923d23c8df8,0.58265399391773,0.390453811696041,1,0,0.731427217827368,15.3204303729,4,0.509991324601278,0.419689464004554,0.652493815984984,0.290884174005698,0.136811845775744,1
5f712c16875f0375275c57d5,0.563276268405279,7.33324553022024,1,0,1.32060417450531,0.487656006665928,4,0.0763826216879465,0.0343411756319784,0.0820886359773768,0.424020521450276,0.0705319205121156,1
5f765a3c8a6ec010370c9cc1,0.517069874737074,0.984406623848722,1,0,0.875728202404219,1.99934725850246,4,0.384721464477301,0.102360491202551,0.281814661275538,0.377069373812783,0.212032834085919,1
5f7694edc99f3112b494e122,0.80849757576189,0.94570193476292,1,0,1.02504532854675,5.07004988759192,4,0.863423478130895,0.501639311237483,0.598665770818234,0.109881464903773,0.274102544970396,1
5f81fc9446ee002f681ea5e3,0.597821676128346,4.01336785497022,1,0,1.2752904194831,0.77266719055431,4,0.175331566042957,0.103207731720909,0.235995009378546,0.618235574267388,0.0984913466970439,1
5f8b3c348183d30f91832a2b,0.562600476176488,3.05302024917504,1,0,1.04314815409804,0.609242919364155,4,0.238945796487995,0.187705314177796,0.196207776247517,0.629923917290356,0.350893074316077,1
