id,posterior_p_a,posterior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,posterior_reward_value,fixed_l_loss_value,posterior_eta_d,posterior_eta_a,posterior_omega_d,posterior_omega_a,fixed_lamgda
5685850c333cbd000d4e042f,0.546903122131187,5.16691155374621,1,0,1.15406321215552,1.24236727551683,4,0.0544267726308289,0.122703962943979,0.420869565982555,0.191656446166549,1
568d0641b5a2c2000cb657d0,0.583056381094564,3.03887250538833,1,0,1.3443926843732,0.49994355313174,4,0.104826281343113,0.135473917216209,0.472244546103669,0.211726094124481,1
5694e7b5e0c800000b5a3841,0.539324418615805,6.47910150340717,1,0,1.28257145224333,0.651201609620802,4,0.068583280889509,0.106407620795284,0.219754170077504,0.129882059438767,1
56b72c28f2fc70000c32fb37,0.657688574010201,2.67995978389016,1,0,1.57822548531782,0.428950705456244,4,0.100081223947033,0.107206712367942,0.135512006636082,0.0602194479392327,1
56e225c2ec0fdd000641e72d,0.691303171883308,0.624878378720503,1,0,1.3433881223896,4.86133295544407,4,0.460833471297204,0.482584406095148,0.484453522526084,0.187650493868273,1
56e8bf5a870a8e000b4a8d6e,0.641431661022471,2.04868280874285,1,0,1.32785565272441,0.748908669067986,4,0.214778963069684,0.14703083373206,0.155921250576634,0.183720509016867,1
56ec9fa4f9ffc4000ac1941b,0.62671788564094,4.06235996535527,1,0,1.09256641916574,0.271541826566434,4,0.114974354511161,0.163667461530774,0.562190889390596,0.115931309189022,1
56f9364e895094000c8f4967,0.248407797317663,1.05501197178309,1,0,2.8890113340488,6.16351403584028,4,0.0811798775460211,0.5,0.0920083416027807,0.2,1
570f018053cc8f000f8d4bbb,0.539438019236586,6.15475455524179,1,0,0.967307868836435,1.40777828295024,4,0.0365298138382692,0.104613449183958,0.258590906708052,0.24670833796265,1
5769a352f48c3b00016737f9,0.568827536164834,3.85343195594701,1,0,0.987567212237492,3.0952982500474,4,0.0622547262841388,0.337907419433979,0.556309821342365,0.242079172690926,1
576ad50bc8a90000010d99c8,0.640452532698713,1.40616678521198,1,0,1.07800779007589,1.33718200803491,4,0.160075572683826,0.246769322503411,0.18575556754171,0.0540757718106868,1
577599baca706f000190eb48,0.881032461374941,0.379497245432038,1,0,1.05720076739319,1.62434121323389,4,0.280500441915143,0.238734434672088,0.269383059572597,0.155599206952412,1
57ad04adddc11d00015bb1c3,0.550868384394007,3.55184381051926,1,0,1.27496714545628,1.55043618611757,4,0.0264643132021541,0.155070260964388,0.496790918309823,0.395116252001351,1
57b771677bcf1a00013f2ba8,0.656165705847308,3.06097849551543,1,0,0.974652750188508,0.321359532294111,4,0.0943127528031802,0.125767012349682,0.331685148496858,0.0685412785125564,1
57d0a0bee3221e00015fe385,0.555903121040927,1.60730066515237,1,0,0.675456658717398,10.0638261880981,4,0.0589708655732084,0.304000400865749,0.125809735784006,0.216052435952735,1
581649f0b434f0000184d2a9,0.703723006882697,1.53324888331133,1,0,1.92465625608576,0.70221730921558,4,0.162963484519496,0.205162511529602,0.412213886391023,0.0215142145339843,1
586371807fbbcd00013972ad,0.594567520350998,5.99129689561675,1,0,0.647234724985087,0.0638156592661933,4,0.0256080113399709,0.0676966397202769,0.41534552097386,0.0271420310277016,1
587418895c17910001ea4e75,0.529066742672609,3.9598280472762,1,0,0.958310335313185,0.316195273442663,4,0.130230901652051,0.16336577833547,0.605167760126756,0.493439740295799,1
58935d5d4d77be0001689f14,0.495848752457063,2.67721591319357,1,0,0.535570882448226,3.86161942016304,4,0.0319527357391597,0.335373368011034,0.30667797306368,0.186379143567845,1
58a5d6527cf56d0001f92567,0.555717927065121,3.61255738106834,1,0,1.37833759163093,1.46613831343788,4,0.0467286263415467,0.0997822113940409,0.15332217515143,0.119468795852665,1
58acbfacea3d11000170e99a,0.575961192284442,2.48397497017975,1,0,0.996761182117167,0.708185569965646,4,0.0797888275029824,0.128428828716083,0.571679047340847,0.410017197333126,1
58b0d5e700de9e0001863385,0.562888986726403,5.34375911371938,1,0,1.12425082010368,0.187660862764485,4,0.0313702977137313,0.0856479014736507,0.415706771152601,0.0207358339709892,1
58d2cb10f5899100018a05b8,0.584912431391836,3.13214083819484,1,0,1.65985891752729,5.24833863235396,4,0.102053664013151,0.216567196198951,0.445401938467922,0.369968277685117,1
58f90ebc3f4fef000199e2fd,0.551411016623177,5.70917256324549,1,0,1.18017891595553,0.319591034214303,4,0.1245080224496,0.104059435412843,0.658202497658767,0.212401789570244,1
598fba148380cc00012a3ce7,0.502306692529002,1.57225037196659,1,0,2.02058309325811,1.90130232321976,4,0.138497399074708,0.198248184121383,0.647538914854665,0.0788986858173977,1
59948cbdcf1d1700016efa45,0.619612371291856,2.38685195476986,1,0,1.46662833470677,1.97223237825976,4,0.156336926660847,0.279971010214127,0.57546506311537,0.236293509605657,1
59ae8d282a78fd00010b80e7,0.546266727231766,4.2495828760169,1,0,1.15751313584791,1.79638553483918,4,0.0397992246723163,0.119753226590251,0.23441208802892,0.226103021030965,1
59c0782e5364260001dc4740,0.216649310207027,0.683009017582281,1,0,0.907457153563481,8.39381251589225,4,0.440448165253732,0.501829936374404,0.365125533566529,0.197063336395938,1
59dc458f77860e000151240e,0.607952878578428,2.18155049566232,1,0,1.67983760654644,1.56221567974095,4,0.100197759959311,0.147373139907162,0.528318276604351,0.0385745410533425,1
59f22a9fd6380600018b2929,0.665181705320544,0.607359517220481,1,0,1.55750758819617,15.1761476306372,4,0.312267437528672,0.378307698989029,0.501233032447334,0.258364591177312,1
5a348ea750833c0001ee9550,0.520928844194814,4.29676960363606,1,0,1.12858480528768,0.410765994137139,4,0.0729036541955221,0.0820336095132855,0.299935338530585,0.274908605141324,1
5a443812817d1800018d1179,0.605806516085561,3.13895841952522,1,0,1.04564915731717,0.19919416317371,4,0.0484120908916287,0.0657056810655843,0.247203019327562,0.142415445951987,1
5a5ec79cacc75b00017aa095,0.52670753202266,6.6086768785413,1,0,0.797913900063791,0.908209315115254,4,0.0463016956887985,0.0901345943344485,0.309276042134193,0.274860612826875,1
5a6eac90d5d4cb0001d6815a,0.584084523206785,2.50896763093367,1,0,1.49986534105692,1.82955087496201,4,0.0570284722016828,0.12802281251874,0.447330599700607,0.0853146375748339,1
5a95a63e4eecca0001dd4cfa,0.561494969862011,2.85506031718713,1,0,1.63242126331483,2.59086448098306,4,0.0536087551461989,0.0996202194201443,0.499447753123431,0.284912818816601,1
5a973481f05361000171dd86,0.529790083767818,4.50193023249398,1,0,1.17072406323698,0.46226535064661,4,0.0542217846281665,0.0930745002384873,0.50375612389511,0.599554862971985,1
5ac53209fa3b4e0001736f22,0.74237701305032,0.778124682881128,1,0,0.54019984161365,12.3060563372297,4,0.24037024535654,0.404973609089844,0.165282476875903,0.0927463243188801,1
5afa19a4f856320001cf920f,0.549763071582367,4.38355778354591,1,0,4.41803697761159,9.87551059389899,4,0.0219956786949926,0.5,0.024592579132268,0.2,1
5b23d0784fb0d40001e95407,0.516695504577442,3.46243175489445,1,0,0.604704622121087,3.24446195913734,4,0.0369903276715422,0.242230423491716,0.0170857370625344,0.129123224994389,1
5b78542ef642ed0001517ca0,0.647672509710646,2.9513027960683,1,0,1.90034278694456,0.355522623178669,4,0.212898706112817,0.215895855464603,0.507146390742254,0.261471750179819,1
5b824fb6cc06660001a302d4,0.633853614042883,1.39287475299546,1,0,1.76317974770934,0.343679559112834,4,0.108508117038084,0.130722235537101,0.227992137914165,0.110275405236405,1
5b87b6932be8a60001f74588,0.479615993362852,0.937727060200136,1,0,0.438820330217952,8.44534580971901,4,0.467749981602969,0.580011172225132,0.591092988447373,0.147857892138358,1
5b87e73d53303600015ea51c,0.918266678739555,0.713092815380688,1,0,0.887812756192018,0.222174140864794,4,0.0586457029410485,0.0072350098960963,0.358857623130933,0.154285854302734,1
5b915c9d22d85d000115c0f5,0.686585042752846,0.501274493891631,1,0,1.09439170527058,12.193606895127,4,0.552962755792165,0.376430614708133,0.43540403442069,0.155096280039047,1
5bcc60b95c2b810001dc68e2,0.336420381824616,1.28483075105143,1,0,2.11135745562323,7.71899300595943,4,0.0571273652503801,0.5,0.447612602346442,0.2,1
5bdce4e219b9ba000157e993,0.550294725379905,6.53133631133192,1,0,0.752721670267617,1.03441333657527,4,0.0537804535065854,0.103231914067224,0.720616725696522,0.430524366598115,1
5c095f832570ea0001642474,0.568185219463821,4.72807406878335,1,0,1.21894866022056,0.700561179439848,4,0.0178827325343332,0.0952035726153814,0.351327582648395,0.375232864260757,1
5c0cb29e1b80df00017843d2,0.526271229663299,1.91150598907864,1,0,1.01212437390374,1.13076366598373,4,0.226955611583784,0.452577962901169,0.457169706271068,0.081191752986407,1
5c1188f4aa52ac00010697a6,0.569912947848573,1.5864251444645,1,0,1.02273262853985,4.50233886288655,4,0.0708044527470996,0.240802778015484,0.36636565888102,0.239608454540772,1
5c27f83289f035000174a168,0.607402172922608,4.53432065497972,1,0,0.90464322604269,0.0946183181582896,4,0.0269030502098753,0.0509179067534775,0.434269456781949,0.0673712413248397,1
5c28feff5ffcb7000128a541,0.630584678181722,0.749006626546048,1,0,2.3312964581534,7.88420295332072,4,0.273203056172817,0.287393311599739,0.536901169874731,0.0382770436815846,1
5c32e9588573070001641744,0.577476513968006,3.43276536130574,1,0,1.02160257960663,1.01513156313511,4,0.0494508022750006,0.148592345673281,0.356645296803954,0.0597816211593945,1
5c3c1617f5ebd500018596cb,0.267783640152516,0.902865785129973,1,0,0.394093562337932,6.84046100300614,4,0.600028050945655,0.472598096986122,0.605980217978786,0.188675957930635,1
5c4ea6cc889752000156dd8e,0.874367171665586,2.03487199344308,1,0,0.778006873986743,0.929044615744359,4,0.107485889402199,0.254181550798411,0.390195725346684,0.0206627979196549,1
5c52bfa7d3cc6b0001d9352e,0.574878459079453,2.53867893179302,1,0,1.14336628884168,0.913699915754431,4,0.0950737812687131,0.130138004267067,0.459352109060165,0.298559796940232,1
5c567e2acc53750001751cb0,0.419661428604122,0.657804851159473,1,0,0.568471132374783,14.1584158218202,4,0.298359334174579,0.438715708371324,0.126007544463988,0.238900186314903,1
5c61ab19776b38000156cc95,0.747019706143693,0.917305318055382,1,0,1.39093071314088,1.56580608979128,4,0.641141152747744,0.344449783639974,0.639736810927603,0.0524117392165934,1
5c699a5d21e90e00018e80b3,0.525799285224084,2.1602935415696,1,0,1.38938735066894,4.10576562814112,4,0.0769289777297432,0.26694892857135,0.287048294977508,0.335243274860339,1
5c69f9dd4b5bb30001b3d31c,0.592172249376524,3.66773173668605,1,0,1.20433588045128,1.24334129557495,4,0.131674595975548,0.134304039867487,0.504478473717138,0.295057109754353,1
5c9623dd35599200175642e4,0.548692678192565,5.48832293637244,1,0,1.09556393895436,0.195448053179726,4,0.0504744232865466,0.0693351044973184,0.712231685623297,0.563336909545867,1
5ca749ff98b35f0001f7559d,0.908161502454092,0.802125301226164,1,0,0.855098095699947,0.238649131734196,4,0.0445236603941483,0.0112568309694335,0.37560635930989,0.183496561799482,1
5cad159b9488590017fcc497,0.603605403618918,1.30367094742542,1,0,1.65833305831447,3.49985300016112,4,0.135440585591759,0.328814642573608,0.329359853897193,0.0954144612685282,1
5cd08e2ff59e0a0013563602,0.366604702608954,0.988610072929523,1,0,1.38094135360233,6.41408862486163,4,0.0772941391363416,0.509031132188428,0.333492198724847,0.162725893224572,1
5cfecc1e96681500168a1799,0.53098820666925,5.67849608332042,1,0,1.61190828392538,0.961144958707214,4,0.0617255863506028,0.112043887703555,0.284165395015844,0.188733861838915,1
5d012930cfeb82001817c9c9,0.615671265749044,2.02454502856377,1,0,0.554840895069319,8.69230198820699,4,0.115253660123245,0.505040189370026,0.294925418179764,0.206265891661093,1
5d016916c12fb900015320ea,0.58749513722393,0.603260309990795,1,0,0.94828598110332,1.94962333862103,4,0.581874917788017,0.448966387132115,0.478936388421564,0.11985717767868,1
5d0a8a22c0fd80001626e38d,0.553330401495539,6.5406522225687,1,0,1.1066376946827,0.847713527505605,4,0.0844877884476557,0.137009080462138,0.564192768592206,0.173644744811137,1
5d2e4267565e1200017efb42,0.739353549575993,0.681835383576349,1,0,1.39482084893464,3.5913664423306,4,0.48214904260677,0.567822604438584,0.418673709852953,0.0436403550927043,1
5d332957d0635b00013bd785,0.65069892556077,2.01469011959724,1,0,2.41303771817639,1.55281544493052,4,0.124576750982694,0.171771400886784,0.490767698100387,0.0564855137820789,1
5d3f5c8f0d0d29001a4bd973,0.399619637101332,0.383354561798909,1,0,0.889767599518444,16.2416073848073,4,0.508542388867669,0.364522550757909,0.456083462855115,0.253387760673447,1
5d453e8723a5bb0001492546,0.542103544720868,2.68360238192717,1,0,1.64539388089435,3.53669524929552,4,0.106574967739984,0.181152675536578,0.355587375764093,0.387922097507105,1
5d50feca50bdcf0001e8d38a,0.619659417654573,1.48823689897927,1,0,0.760689085755492,1.90020102306052,4,0.280424112574587,0.133526896112147,0.230423613769942,0.0872857577264782,1
5d586fdc8200f50001f03a0e,0.353878728720105,1.34246007691005,1,0,1.69325973078476,8.29780382467416,4,0.0467660401060552,0.5,0.52763541810252,0.2,1
5d612ae16512d700159face7,0.432459368564977,1.05980237206306,1,0,0.909015062350872,11.0213957793572,4,0.0615530505187242,0.500363634707442,0.353802947556463,0.199954249491661,1
5d6b596f76cca6000166d81d,0.531714966535516,5.15245482830353,1,0,1.397391868473,0.773986037033704,4,0.0500190302106363,0.140656112616227,0.203029535266597,0.288998736951975,1
5d6ccfe1eeecbc0016213d93,0.570141359016078,0.803426877743843,1,0,1.27351361059567,16.3467203613301,4,0.0709420102129031,0.503152289175722,0.392520308250805,0.327303245772345,1
5d7499693e40c60001081af3,0.65324704692823,3.22470586891723,1,0,1.1926606032094,0.302683630426543,4,0.202141034935591,0.20692269683739,0.506824205450343,0.153927555459386,1
5d7fb79ff44487001807463e,0.684708532901959,0.990417772863613,1,0,1.66182825562307,2.73976518474291,4,0.141754719430755,0.138272652635631,0.467840222365274,0.0382528093932999,1
5d849ee0a954540019f513dd,0.577695871127101,5.12285257037146,1,0,0.725060514743869,0.124981409675549,4,0.0517427267898425,0.0741825614173663,0.515373084590826,0.0584089738120692,1
5d88f2f8cefb52001a83f1b2,0.585322881214044,2.0774758285431,1,0,1.03722334730449,2.61364299905474,4,0.0757091812253328,0.316572574784739,0.347790724745502,0.568755886141973,1
5d9bdc6ff7bd5b001547ec77,0.580449637467149,2.65634622149063,1,0,1.14744733044513,1.09693763642376,4,0.0845590967020958,0.155657733300563,0.351725367189856,0.135413844426894,1
5dad4c34b3446a0015e3de93,0.551230304914472,6.02958640375755,1,0,1.15683382469687,0.636894182957023,4,0.0634326109575003,0.0821527972033786,0.391283956185061,0.192365030915056,1
5db0a97f127d4000117cdfa0,0.53293653942784,0.849546399976677,1,0,0.529799417428537,15.5792158613562,4,0.562175548536362,0.462456381854568,0.696828955171637,0.214799661409941,1
5db4ef4a2986a3000be1f886,0.548430211531646,4.47127442546833,1,0,1.27260165926679,1.16113795228155,4,0.0544326222938944,0.098087729289817,0.345513012965224,0.146192889996676,1
5dba0ce7001ffa06b367c544,0.518809490600065,0.438654957865595,1,0,0.850745915773569,9.31091299537593,4,0.18467021885921,0.459496780523534,0.152492943049343,0.28034401916115,1
5dce29700ad506063969a4a5,0.880563764474824,0.840909896350459,1,0,1.1877585404037,1.75170622345773,4,0.138078235625899,0.305616527264887,0.145682630067634,0.0411324235292681,1
5dd4074feab0423daf012f92,0.532728946317646,3.61975014898998,1,0,0.975354686628216,0.78392457106613,4,0.106245191293104,0.0964411030395931,0.275475916118355,0.0904975117225258,1
5dd42e7f35cf744223c60d1b,0.583579618328391,1.05092780144001,1,0,0.862505203838503,13.7527270289212,4,0.111507516158119,0.452597287849334,0.184630994067116,0.232854947742411,1
5dd5c04f86c88658b24d4cde,0.593792530691584,3.76704161757919,1,0,0.860711234415008,0.0847202735857157,4,0.0175608822296003,0.0646145917048052,0.430311564667451,0.074281769573414,1
5dec8925be656d35d4005320,0.562749410596852,2.10051346946594,1,0,0.936089415989201,12.4248345939494,4,0.0559315273992017,0.50123712575635,0.0454162543434952,0.197355662028469,1
5df4565dfeea89323021ef27,0.552856139825874,3.83990835886343,1,0,1.26860954427256,0.674635367610817,4,0.0964912689216868,0.194855487144137,0.508041307642851,0.0691362390490997,1
5df6542c1e2e5844f407f08a,0.596877164937926,0.767818022098792,1,0,1.74632310445321,8.98539451463955,4,0.117388736459535,0.318940690976784,0.451865431769464,0.0748798579797488,1
5e07d174da6bad1342bafab2,0.564265330370826,3.69777136307535,1,0,1.3598793527115,0.594318388774764,4,0.132231274689363,0.157349048656699,0.473887535504607,0.109811300830722,1
5e126c25a98a7a8fab258f14,0.584620785361408,6.64117835482447,1,0,1.11070659764581,0.745958198485484,4,0.0639158447682205,0.0713686383465525,0.15418177106311,0.357675356221901,1
5e13ad514c81b2a01ae4aa9f,0.540299495938407,1.69017527741321,1,0,0.826628886804889,1.65434638755701,4,0.240800920991588,0.314071687128472,0.314275033255366,0.345613793724752,1
5e1553fd1e2e58b6448d8dcc,0.620925950109467,1.29917904064894,1,0,1.42958777697755,0.941901897788223,4,0.0735202903742411,0.235522519464012,0.304428416584588,0.0680044927151804,1
5e1f7b2a4c9b832b34e7c9d3,0.583800323588794,3.75918579996886,1,0,0.919643366857708,1.31559221945557,4,0.0498271554639047,0.14154561462892,0.28859847221966,0.320212514195074,1
5e249f815e04db720e47d872,0.560197449344678,2.92712681343463,1,0,1.45648001974359,1.18382808623109,4,0.0779611883734481,0.152662647323885,0.306876058106134,0.0604834505714254,1
5e34325430e5263f0bebb32d,0.354956682066896,1.2780156437605,1,0,1.78065797847227,8.70422519545071,4,0.0984444835823086,0.5,0.192974124816401,0.2,1
5e42f74f5b772a18434cabf7,0.616851550826381,1.14254411572566,1,0,0.394216304639342,4.57728770207488,4,0.302899770027406,0.524260613226748,0.403637700797668,0.198417611360499,1
5e4c0ba01ae5a4000b539387,0.334895915165508,0.295984830162518,1,0,1.88199145860511,9.17713118500715,4,0.44166328841236,0.67574423206259,0.401096234522628,0.174951578782359,1
5e84bd7c34d5d9072128fac1,0.552232975679983,7.58510324495355,1,0,1.01875613870835,0.931339045831487,4,0.0662552079225274,0.0720409113556266,0.486892050535628,0.229618573221182,1
5e863db644d87426bbe2e92a,0.587139058337907,2.34320955967913,1,0,1.16059137605902,0.130705559482054,4,0.0260980940552897,0.0659389244089748,0.499063649463691,0.270579915037869,1
5eb041548fb5a50b442ea70d,0.556288802834383,5.78908818192019,1,0,1.58456655101163,0.384813927090601,4,0.0620422524432031,0.0745614586986793,0.144999793769019,0.223722218615918,1
5ecda7f6509c241275db7396,0.630907671336182,1.29475209731074,1,0,1.34483685884948,2.28315292732719,4,0.0637656954772732,0.195486589931687,0.147359929875156,0.178885544761367,1
5ee09c1a0c2ad1027f541f53,0.585536017028971,3.20610762981449,1,0,0.792496209097807,0.273997525633085,4,0.118096050556767,0.119573677432211,0.41140941262331,0.142843048621979,1
5ee1236e7f235110ac6c4ff4,0.317992911882391,1.24113089410803,1,0,1.72519613162793,7.80818720450001,4,0.0305872983674171,0.5,0.332435481589758,0.2,1
5ef0e873ba594769fa910258,0.617590600589127,0.387930924783297,1,0,0.624386960643236,17.6866933306424,4,0.473893534320227,0.620013999568949,0.40826643614062,0.108769007629458,1
5ef8e0fc2ce3c6644665e347,0.69233387824184,0.956036880915901,1,0,1.52423288776423,5.41755374536827,4,0.104207944964621,0.352623060895611,0.251629291241386,0.056197446674677,1
5efaffccf90911000c95a3cb,0.497137133799947,1.00450657386967,1,0,2.17549121278761,2.60658019043611,4,0.191488399656078,0.208222459850813,0.519839991554976,0.100778992173905,1
5f01d812e83c5732b0dd15e6,0.530903459446849,1.72390142570997,1,0,2.25135970195449,5.02443111936299,4,0.0331248689689349,0.160594129282434,0.31623119625961,0.163197415328593,1
5f0fa5d6f1db6e19c7702e0d,0.549935518323715,1.30436173315816,1,0,0.792103825574573,5.20014111737476,4,0.239939980435927,0.303718878487552,0.079002068491755,0.203632790687094,1
5f16f559325a640008bb9a07,0.493617407204782,2.7295691079843,1,0,0.997694045913206,5.25886550531143,4,0.0472025582797398,0.370164175000234,0.0249357251233668,0.116661471432069,1
5f23ff398626c51fdd6c3fb5,0.788437308627851,0.24969087269517,1,0,0.672469258413126,9.0675542844548,4,0.738623938346635,0.497434957667463,0.584635083098123,0.118582413132216,1
5f2a12f5837dd81e5881b7cc,0.668494147426628,1.73063099402492,1,0,0.945429970780785,14.3752316845825,4,0.102070041524847,0.379580403474832,0.0493215226826712,0.199439306798375,1
5f2f8574ff256b37b1970220,0.513737300782529,0.289029389567653,1,0,0.688790335720547,16.1817809261644,4,0.475589188687309,0.261386944520215,0.376633442063429,0.260212313093757,1
5f3d6975ef131710ed519c7a,0.218846958902286,0.681053485314841,1,0,0.946458561562711,5.07729869862729,4,0.488363810097543,0.654932735072061,0.378812474797312,0.280740513904765,1
5f4a835e9e84256238129995,0.688406623075914,3.02552883297417,1,0,1.3154820891263,13.9251154161148,4,0.0385087390559311,0.500589832472904,0.431138953099097,0.199288955591813,1
5f51587f36e91f38fbf34c23,0.674246226913936,1.96205038495626,1,0,1.10524132181821,15.0253031592961,4,0.0494367510729223,0.333794020626176,0.0698322495433401,0.252815962561653,1
5f57293333c15219a0bc1073,0.420746775222106,0.448135275121649,1,0,1.25360004124508,18.309901209541,4,0.671254037684591,0.440087407841364,0.641744684123088,0.285697004750336,1
5f597e39254a691df1186a21,0.561425799459122,1.20930768981536,1,0,3.92754096595114,7.60354602474204,4,0.014766678569282,0.0836459082114823,0.238230338523133,0.0893132444240961,1
5f5fef6ce0809f0d5b3cde5c,0.528566224516278,3.16783392774864,1,0,1.53282136296737,1.61475645051619,4,0.0047175234910475,0.104843896615558,0.229307453512423,0.135224090625951,1
5f6666e43be0b923d23c8df8,0.57733486169524,0.40097637801292,1,0,0.769345527608672,16.9423935146496,4,0.407599451189561,0.633727773665062,0.307973625620864,0.159969148332994,1
5f712c16875f0375275c57d5,0.539314351033507,10.5193398680724,1,0,1.18863590909778,0.710193308075873,4,0.038410572156278,0.0598029796893729,0.335425665605975,0.174619845346327,1
5f765a3c8a6ec010370c9cc1,0.515706433702927,6.32746064987055,1,0,1.82591057994901,1.42216102834943,4,0.01797898962132,0.0648823889014334,0.243584421133909,0.21766887389709,1
5f7694edc99f3112b494e122,0.906598196633129,0.44483901604738,1,0,0.937758329924881,13.5866353882833,4,0.715914092599718,0.642343524679866,0.0523910575459485,0.0334238977720439,1
5f81fc9446ee002f681ea5e3,0.583600745816322,4.46965081057128,1,0,1.18649576494739,1.45166749854317,4,0.103725950226991,0.189855295127873,0.487064884635741,0.118026380483229,1
5f8b3c348183d30f91832a2b,0.55448231660162,3.29156697395856,1,0,1.07905247312618,0.795013677451101,4,0.185815646196716,0.174246410528955,0.590867286813962,0.359011136539633,1
5f8cbc5c355ea745e6cef2ca,0.710678373697194,1.61737206570166,1,0,1.84990919420195,3.24022419347302,4,0.256145202760272,0.275444114335826,0.514046832445071,0.0453103915963532,1
5fa4c21a04bc5912180291bc,0.586719827726375,2.14944898709782,1,0,0.902757939158189,11.8603082415776,4,0.0483245744090542,0.502815193186523,0.0561358262132432,0.197493533673585,1
5fab34d5e971f1617667232e,0.302660793289509,0.7390787622809,1,0,1.2547990728881,9.52842566147334,4,0.261890922005774,0.504543565248478,0.404584670037734,0.198225917956197,1
5fadd628cd4e9e1c42dab969,0.561087232234024,4.67238729035074,1,0,1.42213391914632,0.632818402287805,4,0.065532511814286,0.0869221385557176,0.379588519547527,0.0896801222078858,1
5fb7dd473afbb1033b491811,0.743804818926232,0.566044477304572,1,0,0.68438588124489,18.4157768293294,4,0.0878259943869711,0.266288259573553,0.543042769837669,0.18921404484125,1
5fbd92e32c9c841bb352e09f,0.528687116812347,6.06093371978704,1,0,1.04845702289663,0.493595093601333,4,0.0541643433782117,0.0829979156813146,0.282309278137596,0.248330214506139,1
5fc2a5c0ddfca10169395662,0.615962842536308,2.90479524726006,1,0,1.43840964293751,0.102059845582245,4,0.0265295748160154,0.0765684807635075,0.354139397536074,0.0274366873948488,1
5fc58cd91b53521031a2d369,0.478902868979682,1.25566733066263,1,0,0.836597892641888,1.74962134041294,4,0.06223528616716,0.341198183059117,0.230678409368437,0.165834585563389,1
5fd5381b5807b616d910c586,0.569954955926322,3.35227010861642,1,0,0.932965059931227,1.75409476675394,4,0.0353151842702187,0.163496824318686,0.370765852256447,0.357126357682914,1
5fd7782dee03dc08d3f3f491,0.538702817136416,3.9571296201947,1,0,1.07664907534894,0.597619507308868,4,0.0458237534932388,0.0956718650510064,0.564564606144009,0.323212993868668,1
5fe9ed6604a1df94eca17a24,0.51266943799603,4.16890568053345,1,0,0.931074064805241,0.410871770871979,4,0.101064285516343,0.160949103588326,0.478964179275191,0.325205443688245,1
5ffe235ea848b74a3b3ccd07,0.849355096346954,2.14429938740228,1,0,0.636524685054673,1.06852988255298,4,0.0957469041081601,0.162373292517124,0.451467586312165,0.033613041651094,1
60079f45348bb62bdcd363ff,0.540446869174245,2.44599099645932,1,0,1.030420235563,0.117326346497268,4,0.0360207115615333,0.0922963936354583,0.435155491839283,0.502679578078806,1
