id,posterior_p_a,posterior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,posterior_reward_value,fixed_l_loss_value,posterior_eta_d_win,posterior_eta_d_loss,posterior_eta_a_win,posterior_eta_a_loss,posterior_omega,fixed_lamgda
57d0a0bee3221e00015fe385,0.733527695502777,0.37630521682838,1,0,0.581395574132815,17.0495609923861,4,0.480328435402823,0.214173723498398,0.609029626401112,0.28879029966102,0.445602145697138,1
581649f0b434f0000184d2a9,0.897336146962993,1.53845598603042,1,0,1.00705872397731,5.27807695844124,4,0.0804911905270109,0.145965427523193,0.356223910091499,0.127203321778507,0.351371717067719,1
586371807fbbcd00013972ad,0.909638126764908,2.08876778075871,1,0,0.554645988552753,4.86796196433806,4,0.0281455078432291,0.387387745947516,0.254464066398408,0.0850167494126707,0.415751468308557,1
587418895c17910001ea4e75,0.878715921974765,1.08777005324231,1,0,0.74679793590426,10.9154457771348,4,0.0938781314054354,0.308677672530496,0.380581353281047,0.187223551159528,0.699880191831167,1
58935d5d4d77be0001689f14,0.596359842775135,0.523679130857032,1,0,0.69666520213786,17.248529552855,4,0.0792946490337494,0.0627864467760067,0.577429333416096,0.345467358535919,0.169070193887922,1
58a5d6527cf56d0001f92567,0.904864553430556,0.580849852709554,1,0,0.898457446071182,12.5468405716698,4,0.120724992545818,0.134496423896643,0.734413054410113,0.189446213459603,0.416727785534519,1
58acbfacea3d11000170e99a,0.88058489014095,0.47049936175805,1,0,1.08464897839251,13.244333423413,4,0.0890167430112108,0.269587739148787,0.562221963663164,0.130498445227706,0.624016277657885,1
58b0d5e700de9e0001863385,0.863209335806037,1.10639816664877,1,0,1.35416156195397,8.8851974797813,4,0.031008242321775,0.385367883832932,0.587176026950271,0.110093095159851,0.81093796168292,1
58d2cb10f5899100018a05b8,0.740025079846394,0.563907831867844,1,0,1.1328141203164,24.5010356299705,4,0.163245035230866,0.328366910787535,0.353248821692879,0.354386001867986,0.260507762965902,1
58f90ebc3f4fef000199e2fd,0.914052399030909,0.834515554280614,1,0,1.05122094726013,20.3587596355094,4,0.115117019781518,0.371391909047036,0.451252640066681,0.277915042261654,0.456311939299813,1
598fba148380cc00012a3ce7,0.745539886859422,0.254661721594221,1,0,0.801141739694093,25.7797605367099,4,0.203778266427334,0.422481889862529,0.63200268945543,0.182816776579683,0.524919210827831,1
59948cbdcf1d1700016efa45,0.918729875292516,1.02479809402113,1,0,1.82142356582326,9.37573490695027,4,0.172727922109757,0.189534938259925,0.644429213665175,0.294818749009447,0.590456901020166,1
59ae8d282a78fd00010b80e7,0.915581922479562,0.772935573073928,1,0,0.682339517585985,13.7180008283418,4,0.0755591610155384,0.134134253032524,0.441402086019134,0.221293237102255,0.418657868142991,1
59c0782e5364260001dc4740,0.296126427307933,0.658778443983923,1,0,0.869090402505937,6.85187355866706,4,0.811087740956084,0.243891482339965,0.5,0.510178313905848,0.0323474709393513,1
59dc458f77860e000151240e,0.937834648506141,0.445518115580865,1,0,1.22638050525991,23.4535446765173,4,0.0705336728805325,0.39482435324967,0.388375306297249,0.26597712545908,0.419313882384378,1
59f22a9fd6380600018b2929,0.80865704833805,0.433350383450727,1,0,1.35078110181459,11.0804881741355,4,0.625308031193888,0.485741838629235,0.598254762374831,0.520094288344433,0.353267000341168,1
5a348ea750833c0001ee9550,0.885627305144212,0.760309918787446,1,0,0.86695922057565,11.1921037882216,4,0.113330890438309,0.173464934844775,0.359558228113506,0.111428381110161,0.536160499223157,1
5a443812817d1800018d1179,0.893692962006193,1.44056595323769,1,0,1.10217555789289,5.4192217764515,4,0.0627239752484127,0.107458547999492,0.451465777315538,0.0605936835126623,0.492611508797551,1
5a5ec79cacc75b00017aa095,0.894654941189811,0.519808252971089,1,0,0.659399576804608,22.3740209017526,4,0.162133140513862,0.207370436740872,0.728986775754364,0.252670873943942,0.696952982582125,1
5a6eac90d5d4cb0001d6815a,0.923399591320098,0.954001579211948,1,0,0.619343554670703,9.5612602475484,4,0.0543100832896754,0.131017446771096,0.33455098727521,0.145728678750623,0.393628635617587,1
5a95a63e4eecca0001dd4cfa,0.843182497829781,0.328489829998014,1,0,1.28952402761478,27.4742075168094,4,0.101314426508105,0.287888378576432,0.491875102330273,0.203460918317235,0.390299754284598,1
5a973481f05361000171dd86,0.871070315599586,0.574928466268354,1,0,1.12816102394744,15.875489281827,4,0.0823970025132808,0.15263728890556,0.434619952750422,0.131073188731551,0.479307213420131,1
5ac53209fa3b4e0001736f22,0.894431960978575,0.879310502404739,1,0,0.783542138660606,4.96822293678026,4,0.659276641595949,0.241641219184633,0.528207860120088,0.494483264734542,0.0439866833107695,1
5afa19a4f856320001cf920f,0.460238502579862,0.336294890425192,1,0,0.812464658874883,26.5949445349159,4,0.615363754045872,0.248369346895912,0.5,0.5,0.10441211555603,1
5b23d0784fb0d40001e95407,0.685734286927897,0.893199702262111,1,0,1.13438555387013,8.02948941023665,4,0.23276534100425,0.0528065339269114,0.719948646289191,0.258516903803849,0.462160649696912,1
5b78542ef642ed0001517ca0,0.946022445176142,0.981351921193909,1,0,1.17758450608015,15.4964250399346,4,0.0845524020215749,0.45273475328461,0.268897862482466,0.280128607774336,0.483248563598874,1
5b824fb6cc06660001a302d4,0.896806749553855,0.70803813398416,1,0,1.49263011433566,8.80641089818865,4,0.0793191295150804,0.192761536426343,0.453574352201898,0.0955917005049029,0.302360414708267,1
5b87b6932be8a60001f74588,0.441033319495148,0.310585055583023,1,0,0.544181319755115,17.6067935865938,4,0.484267525544107,0.631796835282207,0.580293277819949,0.514891990131487,0.227816515415941,1
5b87e73d53303600015ea51c,0.659061175944558,1.38229503601114,1,0,0.916942831709718,1.42095927192202,4,0.0508689091729259,0.639628221762608,0.589475430135303,0.0216769608032115,0.121596494569413,1
5b915c9d22d85d000115c0f5,0.919553454939868,0.307991937737153,1,0,0.849214370811364,22.5464811358137,4,0.617758512674718,0.806145481454806,0.593576147411534,0.555353383084295,0.339548121235445,1
5bcc60b95c2b810001dc68e2,0.286789259767984,0.417399592773647,1,0,0.771338774806096,9.44641517249482,4,0.742886106390221,0.112921004442302,0.5,0.5,0.0718079311877887,1
5bdce4e219b9ba000157e993,0.889812197196714,0.961875335352814,1,0,0.739075607116875,10.7837473594785,4,0.108395223313574,0.118369964670513,0.513536329725322,0.184905896603898,0.597588408609045,1
5c095f832570ea0001642474,0.878752205613636,1.13645170636632,1,0,1.22656212005589,10.7065230773747,4,0.0313668390733858,0.0581398951873445,0.389388942856337,0.146595657986654,0.293595798649691,1
5c0cb29e1b80df00017843d2,0.77659420585526,0.275644226123911,1,0,0.590099252788524,37.3465839406736,4,0.129223337172034,0.736724440583088,0.594041511955611,0.644630665495157,0.415263556306037,1
5c1188f4aa52ac00010697a6,0.856367253526778,0.348554913248587,1,0,0.895365309698973,8.13226783378128,4,0.3881829807792,0.115878235970685,0.61802562309353,0.282489802903467,0.105227572598505,1
5c27f83289f035000174a168,0.919958082035026,0.732913012654367,1,0,1.77369431532073,13.0544835969005,4,0.0393561018235433,0.293596353810633,0.335832347647294,0.0791832072330887,0.545696139563486,1
5c28feff5ffcb7000128a541,0.861631878274198,0.205570214021188,1,0,1.15088782180071,18.8987645710415,4,0.631941856562003,0.583370609187319,0.721184696604175,0.28703876409743,0.198606091827354,1
5c32e9588573070001641744,0.921969248196808,1.52271120558943,1,0,0.830611417547204,7.08302462099524,4,0.0546686692275935,0.0622427747798004,0.345912869752228,0.132263034409033,0.466141769000036,1
5c3c1617f5ebd500018596cb,0.183658583560515,0.396950901434709,1,0,0.457363284026567,9.69578405431101,4,0.693593735234805,0.476328580017763,0.320513506931028,0.5,0.0260620407667942,1
5c4ea6cc889752000156dd8e,0.939443051722245,1.761452170506,1,0,0.720972498120677,5.07967680563665,4,0.0474527427771671,0.0685314025405876,0.412946153137726,0.170106639765713,0.261220786915174,1
5c52bfa7d3cc6b0001d9352e,0.887726390056178,0.687516532503895,1,0,1.170533580853,11.6844791666458,4,0.0798111285974632,0.23101121386277,0.370211814062268,0.162348520942115,0.571030357446939,1
5c567e2acc53750001751cb0,0.489489811945755,0.427328368153357,1,0,0.72424234814166,12.4007681117627,4,0.817167753316036,0.328335056150606,0.387496769879323,0.52031778548247,0.0691434514551449,1
5c61ab19776b38000156cc95,0.912617004089421,0.811926102410246,1,0,0.775150350260185,7.54400405537564,4,0.218073586198113,0.674479498000951,0.544108898040925,0.225850633419189,0.667267564018432,1
5c699a5d21e90e00018e80b3,0.635048298815114,0.421770091552921,1,0,1.21023242542019,16.1756377468818,4,0.268313732771032,0.18968450321037,0.602853243641045,0.393875374361344,0.448375588343815,1
5c69f9dd4b5bb30001b3d31c,0.923726408156226,0.89435983879651,1,0,0.980675474986446,14.0082323134836,4,0.111076069097154,0.279933042419646,0.285691314621314,0.191522682665233,0.357259786066449,1
5c9623dd35599200175642e4,0.888321861484797,1.70102533323391,1,0,0.986978753392317,6.26482944295743,4,0.0512039678307039,0.0520671660045222,0.39744454364093,0.0775123920500537,0.685400625672546,1
5ca749ff98b35f0001f7559d,0.902183631691406,0.644001149692921,1,0,1.3994071438716,9.8895789182686,4,0.0316132028531546,0.428589730935372,0.301505442256823,0.0456757743588304,0.495132169691163,1
5cad159b9488590017fcc497,0.856645383474943,0.713013567995182,1,0,1.28792912372571,9.20766582804596,4,0.136397477506879,0.176941932842164,0.688501708998623,0.305974009697512,0.266368038481533,1
5cd08e2ff59e0a0013563602,0.228847674667168,0.633807695306792,1,0,2.26220814575814,10.4038019099209,4,0.0374633240858343,0.0535896885736695,0.678282392666956,0.311095407513467,0.0236056711884914,1
5cfecc1e96681500168a1799,0.816238875711399,0.821006282035833,1,0,1.83840988831692,18.7886328189184,4,0.0763682071471112,0.173525927779353,0.468265610757463,0.209612896381012,0.325594770343373,1
5d012930cfeb82001817c9c9,0.599721664593731,0.508259955220919,1,0,0.514851257769249,13.1657713881553,4,0.48905015625044,0.322295737787452,0.548964412078806,0.502912953461453,0.121540524841898,1
5d016916c12fb900015320ea,0.746190761865178,0.438546994039675,1,0,0.839307017058247,8.86413661477496,4,0.195336914100165,0.680838832101506,0.71617579763468,0.177220163627066,0.551201583983241,1
5d0a8a22c0fd80001626e38d,0.902361399928979,0.421023030330001,1,0,1.07252618928015,45.0724348120333,4,0.0783051755524789,0.413321469801586,0.407115812989039,0.350246530569389,0.410511575650982,1
5d2e4267565e1200017efb42,0.863280711755964,0.357662393684873,1,0,1.29193543935487,12.3558547222627,4,0.234136631404138,0.435545898844663,0.651322185573574,0.577669428081188,0.105022717244372,1
5d332957d0635b00013bd785,0.89549085713667,1.19200874500555,1,0,1.51988616370068,9.17728780669541,4,0.0818057318608366,0.173066010217085,0.364159883759838,0.168759880526442,0.361547729938936,1
5d3f5c8f0d0d29001a4bd973,0.777234533922024,0.22076620516792,1,0,0.615133476923025,23.5979438845647,4,0.69477226149166,0.777807487767492,0.449389268758787,0.487457343920781,0.560340748524561,1
5d453e8723a5bb0001492546,0.789505120391396,0.498507494948537,1,0,1.1693064313141,21.091341886177,4,0.255878049081852,0.319112290369008,0.591355539820004,0.248488246542688,0.369301644459886,1
5d50feca50bdcf0001e8d38a,0.877233648022474,0.494951394248395,1,0,1.22995694357551,9.58762910879031,4,0.387714205678119,0.366845251131172,0.793413332780856,0.133197885366344,0.546043627062586,1
5d586fdc8200f50001f03a0e,0.230393063706458,0.458937336080727,1,0,1.0260018981099,6.24860201919478,4,0.743820203551034,0.0835176907775238,0.5,0.5,0.0247086910058668,1
5d612ae16512d700159face7,0.201230046711264,0.373365158337339,1,0,0.948669553852856,7.31329604722631,4,0.626678654129231,0.12374785050261,0.5,0.501273064821557,0.030735928578005,1
5d6b596f76cca6000166d81d,0.876233249766708,1.35564564986439,1,0,1.3963545064157,7.65771546234448,4,0.102905477774872,0.0658819887375274,0.606139297522187,0.162135686210265,0.48829717171539,1
5d6ccfe1eeecbc0016213d93,0.485228651484066,0.334963629244211,1,0,1.36655675502378,9.45380257751846,4,0.715235469966704,0.137558136816026,0.447595906586507,0.538276868834936,0.0286944103748799,1
5d7499693e40c60001081af3,0.954077315475862,0.692468544458091,1,0,1.30755739282339,22.7609846857355,4,0.0803944286512501,0.513481028215914,0.29464147413151,0.289357882474642,0.237544255250578,1
5d7fb79ff44487001807463e,0.920211731995535,0.412227835642127,1,0,1.48892308155198,14.2106162506409,4,0.0924664707282452,0.134464687106604,0.50235561707837,0.103937826516266,0.213896980068566,1
5d849ee0a954540019f513dd,0.878142167072847,1.80819498650034,1,0,0.880448758130586,5.67909876171069,4,0.0722267621152917,0.196741452038711,0.377890372913151,0.0703052253712973,0.715485839813439,1
5d88f2f8cefb52001a83f1b2,0.91154125367037,0.871853234404148,1,0,1.12861065326739,8.02091153985291,4,0.107376465917738,0.164054413865455,0.629504729349848,0.315301202963952,0.537714194143204,1
5d9bdc6ff7bd5b001547ec77,0.899262730699741,0.449447253809523,1,0,0.857504827996659,20.1105519217902,4,0.104130459398924,0.435110399986824,0.59252518062706,0.33656808658991,0.544278280372523,1
5dad4c34b3446a0015e3de93,0.907617513268731,1.06982189139702,1,0,1.76279721657118,11.6475492089276,4,0.105973714732473,0.124818645554383,0.524770755143496,0.125287668751936,0.47278575530243,1
5db0a97f127d4000117cdfa0,0.527842093376024,0.983708625175135,1,0,0.67223985092219,7.56297806012768,4,0.581611488027191,0.75606308232483,0.431061153543209,0.574967405349263,0.885825666104688,1
5db4ef4a2986a3000be1f886,0.92317385937653,1.06492482531792,1,0,1.04626991368932,9.69576643623871,4,0.0954240536865977,0.107305727428974,0.538025858870169,0.135584903529945,0.434830427832921,1
5dba0ce7001ffa06b367c544,0.491675467538062,0.295528262245306,1,0,0.96793978088389,8.06839922990482,4,0.444456815108013,0.230493421533388,0.567732338874272,0.383278189458649,0.0705606962909735,1
5dce29700ad506063969a4a5,0.908755785521362,0.894665346206161,1,0,1.26765424865781,1.05728725713788,4,0.19821119526806,0.118148065015344,0.461854165054842,0.236170905499253,0.0246939644966684,1
5dd4074feab0423daf012f92,0.838030444610852,0.616934093279521,1,0,1.18029710797903,15.777669833058,4,0.145993395757333,0.314269638034409,0.580020410306108,0.133001111320756,0.473302748759563,1
5dd42e7f35cf744223c60d1b,0.411493790066817,0.351764604959354,1,0,0.685420898094266,14.3210872423531,4,0.515997246063645,0.327418867814642,0.380610458362994,0.561427001320752,0.10312997773531,1
5dd5c04f86c88658b24d4cde,0.797154789076477,4.11027866616188,1,0,0.514705847341223,1.68068968632451,4,0.0391464197831815,0.684845330496202,0.401073731661068,0.0522642502280842,0.342811179762312,1
5dec8925be656d35d4005320,0.521961179993235,0.685480858660029,1,0,0.80883525957471,17.0236047713312,4,0.368703808446148,0.203521682503141,0.5,0.517695947608974,0.0748264216531908,1
5df4565dfeea89323021ef27,0.865746940057999,2.82546034082252,1,0,0.774380751909515,4.62645495205104,4,0.0587004558660407,0.0705825084151083,0.30736011368381,0.138132972038645,0.603555004431312,1
5df6542c1e2e5844f407f08a,0.855021200707749,0.45733256416512,1,0,0.883139916688467,6.20263233790908,4,0.772610494570785,0.203205866758398,0.661995907743878,0.527712444361914,0.0804973366395511,1
5e07d174da6bad1342bafab2,0.845179426320629,0.929470822956928,1,0,1.09554425800789,12.6833325481177,4,0.0901984309914107,0.262791314143864,0.663887946914298,0.230236157050598,0.423637244726854,1
5e126c25a98a7a8fab258f14,0.919954352031516,1.88866848974081,1,0,1.24244971016466,7.62029860545473,4,0.0811744690722117,0.0968596296591824,0.285489988288147,0.11755887559869,0.157866267061539,1
5e13ad514c81b2a01ae4aa9f,0.923917739603581,0.467258660395475,1,0,0.56148263251168,14.7737339561468,4,0.25029809047402,0.549517784648837,0.552490817593529,0.318328015046933,0.538413341653915,1
5e1553fd1e2e58b6448d8dcc,0.835993791073895,0.809328246430658,1,0,1.34318894561339,9.32642682576719,4,0.0438767978239552,0.0880984286706544,0.348350913037241,0.166070612227804,0.241469693117399,1
5e1f7b2a4c9b832b34e7c9d3,0.913846548255435,1.37856085579268,1,0,0.942458704403436,6.53826660660478,4,0.0662230970119079,0.0848020719966506,0.428732455955719,0.177054364667448,0.44974325197548,1
5e249f815e04db720e47d872,0.892592603615888,0.929655315868512,1,0,1.53029912346673,10.7206691297017,4,0.0594504061873054,0.111497876747189,0.320321437745946,0.176696067659239,0.297690113135943,1
5e34325430e5263f0bebb32d,0.355111974044373,0.451212867831836,1,0,0.783073562045514,11.9089146096421,4,0.756201431170658,0.242052408065788,0.5,0.5,0.117822153196928,1
5e42f74f5b772a18434cabf7,0.874840699086714,0.715420350858956,1,0,0.484811486015679,4.10194758465738,4,0.49835516932814,0.353603768650224,0.431035607629265,0.693661727036903,0.101715539329234,1
5e4c0ba01ae5a4000b539387,0.56530646992859,0.186111716877781,1,0,0.70861637783684,12.9984334775826,4,0.756681702241969,0.372781758843163,0.715636912091244,0.376113720395255,0.0894739533458292,1
5e84bd7c34d5d9072128fac1,0.90807432924921,1.41828931057791,1,0,1.00432588658911,11.2070149112825,4,0.0755678420222376,0.139835451698399,0.40685763022299,0.161990532136205,0.353897350830639,1
5e863db644d87426bbe2e92a,0.887375245290153,0.820526925102788,1,0,1.40073274540552,8.45226352545503,4,0.0238723399625983,0.374710757261455,0.269802495643001,0.0689790866367344,0.490217801697967,1
5eb041548fb5a50b442ea70d,0.912414295181938,1.28348133509415,1,0,1.3844475007714,10.3116161071403,4,0.0835090197395861,0.122188295580902,0.497882430415994,0.156645578305795,0.390211761223346,1
5ecda7f6509c241275db7396,0.885978062474434,0.481972792523667,1,0,1.39089761385283,11.2422298847743,4,0.0800062849173778,0.0982573028530668,0.570896121460103,0.187684424309663,0.191736057893948,1
5ee09c1a0c2ad1027f541f53,0.869841279155436,0.631509544318615,1,0,1.2615439172695,15.2070824483348,4,0.0790941762533064,0.410742525111291,0.341019224533005,0.190033333712508,0.371591701812344,1
5ee1236e7f235110ac6c4ff4,0.192485907004602,0.404227151554778,1,0,2.1242152576211,5.39852059372755,4,0.476873497648599,0.0382601354134795,0.5,0.5,0.0236398737053434,1
5ef0e873ba594769fa910258,0.713760348473269,0.202458133926998,1,0,0.678843724484174,24.1740334648888,4,0.765538997821307,0.723475137889396,0.416714797928216,0.73781352276671,0.151952159696531,1
5ef8e0fc2ce3c6644665e347,0.900626306316616,0.942634408239433,1,0,1.07564012809402,1.96922820326875,4,0.548579531404455,0.113813811350719,0.596249272954872,0.365322143772498,0.0462536345595619,1
5efaffccf90911000c95a3cb,0.702419577695228,0.371270508426935,1,0,0.540362956228465,26.5546551821935,4,0.0817439934539189,0.570288136059517,0.265775679260771,0.206342324333415,0.350729422827116,1
5f01d812e83c5732b0dd15e6,0.458867723536031,0.905560736067185,1,0,1.61529186797837,0.817076064227214,4,0.698667312218612,0.139349725138681,0.763323653227997,0.14773344040063,0.0127204830640207,1
5f0fa5d6f1db6e19c7702e0d,0.792030156863176,0.506007144820066,1,0,0.549469959390391,9.64353854242913,4,0.649790428011609,0.321063500102579,0.717534293724403,0.436075848433957,0.406269585522358,1
5f16f559325a640008bb9a07,0.509485004806072,0.513135438007595,1,0,0.963196693702576,11.4658566573691,4,0.562255629659714,0.134451302531327,0.659627742362377,0.371406565210092,0.1878322753784,1
5f23ff398626c51fdd6c3fb5,0.869197082647517,0.257657324983952,1,0,0.826113988257841,5.90626531786371,4,0.748600986406175,0.666687733023232,0.5879393885043,0.456917065405405,0.288507982073334,1
5f2a12f5837dd81e5881b7cc,0.663255348467594,0.831126629346595,1,0,1.12297636305448,16.7120949107037,4,0.244440062669274,0.242076787675944,0.407649098240974,0.571635962356029,0.0980861606801278,1
5f2f8574ff256b37b1970220,0.744870363810802,0.19935866031716,1,0,0.771407238477066,14.7333928138104,4,0.817603221388347,0.509011638942453,0.440583970476504,0.350772323154634,0.211672198181688,1
5f3d6975ef131710ed519c7a,0.469112941223306,0.420129197488303,1,0,0.752788527808693,8.33272479112932,4,0.67369985573993,0.179450294396662,0.468104823832047,0.596931678058236,0.0331398205500102,1
5f4a835e9e84256238129995,0.428690540384632,0.742565495403404,1,0,1.42125190540663,8.32456452846818,4,0.479348249876651,0.136222857710579,0.5,0.502990746387745,0.0996729261517962,1
5f51587f36e91f38fbf34c23,0.758024394696119,0.541732019038932,1,0,1.08191610516059,12.5684530538801,4,0.519012824765545,0.189767918582587,0.42555213966401,0.544506384688328,0.1556205935714,1
5f57293333c15219a0bc1073,0.501336625492972,0.63630054263718,1,0,1.31122528513186,6.87920000537359,4,0.770335789243411,0.727648491564838,0.465249431344169,0.567170084189784,0.808313265898926,1
5f597e39254a691df1186a21,0.854768029981963,0.514659859353784,1,0,1.23800932646968,18.8669957137589,4,0.0471053693673915,0.0425145735284827,0.364540704227708,0.110876143643442,0.228621269344174,1
5f5fef6ce0809f0d5b3cde5c,0.92029880491536,0.813180276577539,1,0,1.4457153850889,14.9575520780313,4,0.0586754747552062,0.0149148389667676,0.284610653931479,0.136314567328462,0.640755523154887,1
5f6666e43be0b923d23c8df8,0.807837156377697,0.338936828691293,1,0,0.712918742915502,11.4157352810693,4,0.741160175078026,0.4266783282713,0.432961137242216,0.76901931051194,0.0631684517216414,1
5f712c16875f0375275c57d5,0.906636504380644,2.37459291264362,1,0,0.861536303871437,7.7120781935906,4,0.0777868953274492,0.0823316883383828,0.497620115007489,0.183351151545417,0.465585757528669,1
5f765a3c8a6ec010370c9cc1,0.866275517906992,0.322617021860693,1,0,0.743978240559904,26.6112910180019,4,0.102394210352131,0.200302840494422,0.65065585305324,0.21620844707061,0.305004080302563,1
5f7694edc99f3112b494e122,0.930470977891016,0.516087288246343,1,0,0.890987738314678,12.1889275303648,4,0.814902493154119,0.682281262758973,0.635759037530709,0.54545155040743,0.0684459937246328,1
5f81fc9446ee002f681ea5e3,0.922500442010739,2.05777582486295,1,0,0.981158829056795,7.52963509451293,4,0.0868741779915448,0.123316096580809,0.504758803667189,0.280138736019603,0.464700461584422,1
5f8b3c348183d30f91832a2b,0.907544111181989,0.568437373487697,1,0,1.23279838155455,18.3604835269681,4,0.189297703038085,0.434830088307157,0.473052774796683,0.271517635014204,0.533850298287595,1
5f8cbc5c355ea745e6cef2ca,0.886584807371406,0.941375106568853,1,0,1.66496854258252,5.57503864177952,4,0.381994686412307,0.287221134464223,0.638613849463604,0.306160297283807,0.0354031318040861,1
