id,posterior_p_a,posterior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,posterior_reward_value,fixed_l_loss_value,posterior_eta_d,posterior_eta_a_win,posterior_eta_a_loss,posterior_omega,fixed_lamgda
59f22a9fd6380600018b2929,0.824337084389625,0.396337790270927,1,0,1.28651991644908,13.6366049758358,4,0.537632098715736,0.563660356219946,0.540945677410802,0.409724008250217,1
5a348ea750833c0001ee9550,0.841058433443472,1.11612472791437,1,0,0.993560640676778,7.5481430165775,4,0.105655226192194,0.355205879403849,0.0789197773259525,0.546469360467882,1
5a443812817d1800018d1179,0.868968077477814,1.74001373126961,1,0,1.19682075269509,4.45044899057189,4,0.058764747871107,0.462159311978788,0.0494115809913693,0.504117426945161,1
5a5ec79cacc75b00017aa095,0.886558277455188,0.613092156545417,1,0,0.839528553671245,17.9031514912797,4,0.156619265202703,0.7267552882433,0.218127783449918,0.695362816358353,1
5a6eac90d5d4cb0001d6815a,0.875708450723114,1.44813681415788,1,0,0.910051151148376,6.22625861763195,4,0.0447942491032624,0.341990451995143,0.107458121572898,0.3643279875304,1
5a95a63e4eecca0001dd4cfa,0.795276702413447,0.716613691761751,1,0,1.29909725432031,10.7709022953523,4,0.0979854014798995,0.545787753799771,0.119508789554896,0.412858409290579,1
5a973481f05361000171dd86,0.815813899385277,0.968682560202199,1,0,1.23344173778492,9.08968516934491,4,0.0793078971962364,0.456195929540032,0.0918865379467071,0.497618872064533,1
5ac53209fa3b4e0001736f22,0.908901225274156,0.527358292119487,1,0,0.670835581827133,11.9828077588674,4,0.356183102217451,0.399331224894787,0.619606501813167,0.0653171197581603,1
5afa19a4f856320001cf920f,0.469783591799524,0.307670559083427,1,0,0.677708662195259,48.0731232319314,4,0.293754849912131,0.5,0.5,0.12052005345088,1
5b23d0784fb0d40001e95407,0.698960994343652,0.545997328346667,1,0,0.829044060732335,23.7786290934274,4,0.0990132879426595,0.679931510922973,0.268369423263717,0.14661777309678,1
5b78542ef642ed0001517ca0,0.833169936072389,2.85443878232704,1,0,1.20682977884648,3.35399036050681,4,0.100758889110355,0.422407290711509,0.0966051469942827,0.492313624320905,1
5b824fb6cc06660001a302d4,0.82587746061866,1.13894407380628,1,0,1.59974923637076,5.17956678997777,4,0.0807542739570514,0.505444845549367,0.0615917281898932,0.290786600998341,1
5b87b6932be8a60001f74588,0.437741961787678,0.30687555095195,1,0,0.531795025152856,15.4948187458361,4,0.592922312965057,0.605805810974163,0.49296504234155,0.180583661867105,1
5b87e73d53303600015ea51c,0.558386691370905,2.63062703207162,1,0,0.887065251420857,0.306278499045404,4,0.101358574046326,0.511262442975741,0.0096758055882856,0.0732930461687751,1
5b915c9d22d85d000115c0f5,0.916576374974391,0.313741161117919,1,0,0.875237410885518,18.2781915743319,4,0.781697510049332,0.663134108281466,0.542723810257707,0.310676699743556,1
5bcc60b95c2b810001dc68e2,0.313084413596103,1.36934344416678,1,0,1.93833223596551,11.1051597196949,4,0.0247129632705802,0.5,0.5,0.0647033755245957,1
5bdce4e219b9ba000157e993,0.881476879104311,1.05469410597671,1,0,0.77938068139762,9.9074432367943,4,0.0988533900370402,0.496743416178322,0.174098006098703,0.583378085789889,1
5c095f832570ea0001642474,0.820764698638822,1.7057524411413,1,0,1.1179906991195,7.49585135328686,4,0.0251180921136812,0.360035274522673,0.117185212633774,0.248781850886875,1
5c0cb29e1b80df00017843d2,0.65199669158762,1.34439379867629,1,0,0.911178823551653,4.91458948769825,4,0.132928704873645,0.742057384461941,0.290146436764066,0.420422821067588,1
5c1188f4aa52ac00010697a6,0.849777359877255,0.386584745605305,1,0,1.0697925943753,13.7437560399161,4,0.11678181369037,0.533485847232993,0.320601911686961,0.219859620643198,1
5c27f83289f035000174a168,0.86401264475234,1.66443688603608,1,0,1.58423418475667,5.70996143490973,4,0.0379820197403495,0.367230611373662,0.0412554558600464,0.518865759861355,1
5c28feff5ffcb7000128a541,0.862580943922442,0.19325667361556,1,0,1.08758968208054,20.5489397799429,4,0.618236903354222,0.718485582557174,0.290934907692693,0.208890072332508,1
5c32e9588573070001641744,0.911259771049376,1.64340213158212,1,0,0.843680126135858,6.6623944005942,4,0.0484269796022756,0.334630252094437,0.12798879592152,0.451174920862916,1
5c3c1617f5ebd500018596cb,0.164574574839102,0.304866898154004,1,0,0.44703543617317,14.5773954540193,4,0.573072277383769,0.295091004376583,0.5,0.0333923286684284,1
5c4ea6cc889752000156dd8e,0.934607353924544,1.89115518976365,1,0,0.764255548757221,4.74582398505567,4,0.042169201499547,0.395046858553344,0.155745963779765,0.230230841437505,1
5c52bfa7d3cc6b0001d9352e,0.841456567205795,1.18860000489397,1,0,1.14870370918603,5.62617660531155,4,0.0878126257208791,0.452967514532137,0.095211776194469,0.554947401129227,1
5c567e2acc53750001751cb0,0.692552239650786,0.265681576544682,1,0,0.768326387796107,26.9249593635098,4,0.513900051035181,0.41711735221106,0.529383936836921,0.37838748954732,1
5c61ab19776b38000156cc95,0.895885878750066,1.33855395803723,1,0,0.871693182474785,2.85147091955957,4,0.4484177558744669,0.743174533463175,0.123058000364242,0.655410843090619,1
5c699a5d21e90e00018e80b3,0.660263299573229,0.441539707727192,1,0,1.24235534566148,18.9473568327352,4,0.189452120709877,0.517986104144774,0.425908257708241,0.447357961331424,1
5c69f9dd4b5bb30001b3d31c,0.875145142527719,1.32947091875267,1,0,1.12625865053574,6.34693363747184,4,0.167783848305278,0.463209740441664,0.121284637128023,0.372603969849107,1
5c9623dd35599200175642e4,0.885027329218006,1.69755819302138,1,0,1.01708082517781,6.39218238450886,4,0.0446523396628778,0.384020607035488,0.0786999979983638,0.648174327094617,1
5ca749ff98b35f0001f7559d,0.833456700198708,1.38324803119033,1,0,1.60800864209898,5.03093230634988,4,0.0330774654236245,0.321574593418047,0.0191038872834238,0.517681580942369,1
5cad159b9488590017fcc497,0.827327009609597,0.859420628607614,1,0,1.36353665051794,7.2848129062528,4,0.137842465067915,0.696709111047687,0.273972862094994,0.250010221783342,1
5cd08e2ff59e0a0013563602,0.282503756486145,0.930168495002451,1,0,1.95050044229741,8.19863312912508,4,0.0263497107058574,0.653112931572741,0.281842823946938,0.0258710093243932,1
5cfecc1e96681500168a1799,0.700583379653962,1.93688528674071,1,0,1.59345516845216,7.14714295180664,4,0.0761136499983389,0.443220869101809,0.110358743231131,0.357666856005593,1
5d012930cfeb82001817c9c9,0.612349251062128,0.468949716578811,1,0,0.504711609271434,17.138478875189,4,0.353607303713754,0.527554236203221,0.532103592516451,0.149578210354181,1
5d016916c12fb900015320ea,0.709061257210501,0.709916541605096,1,0,1.02296956103084,3.51398668547452,4,0.369200051412588,0.782002370178237,0.10868688629622,0.500413100343081,1
5d0a8a22c0fd80001626e38d,0.709992346944578,2.3370692180325,1,0,1.2087403236259,5.74596526298973,4,0.0963174315869427,0.617491909729573,0.141529850549313,0.585369287006345,1
5d2e4267565e1200017efb42,0.849263083487785,0.472152382466249,1,0,1.60512264257372,6.07432943544479,4,0.330979517549127,0.633533112404246,0.537338029712546,0.0493873658151941,1
5d332957d0635b00013bd785,0.814026896474597,1.77660716986441,1,0,1.57557581459997,5.63180444599091,4,0.0778755166412254,0.40723565947012,0.113586513010109,0.312933547775041,1
5d3f5c8f0d0d29001a4bd973,0.779028137144683,0.214265062071069,1,0,0.614265401143155,22.7729975171495,4,0.78628281389871,0.45549344233149,0.487387625910187,0.559761751331232,1
5d453e8723a5bb0001492546,0.767823447055202,0.636968176355895,1,0,1.21228622557564,15.1357978382235,4,0.2655179303923,0.612207728979969,0.221135900443965,0.381995238011168,1
5d50feca50bdcf0001e8d38a,0.878038676112636,0.486644042701968,1,0,1.22793635610191,10.0092226787473,4,0.368624522151111,0.785496187412673,0.136454116906875,0.54674021570478,1
5d586fdc8200f50001f03a0e,0.237565444505765,0.862316672945909,1,0,1.75263016862344,10.7400759369901,4,0.020642885670254,0.5,0.5,0.0296555560927807,1
5d612ae16512d700159face7,0.253949466064471,1.87346841412874,1,0,1.9018350545223,5.42200016047152,4,0.0247107862280831,0.5,0.500603245239256,0.0397177820154132,1
5d6b596f76cca6000166d81d,0.894364656137827,1.21921787812836,1,0,1.18621516094284,9.38302923698281,4,0.0859234167538483,0.573681290603941,0.191192266757992,0.373122987715149,1
5d6ccfe1eeecbc0016213d93,0.365337306678935,0.262456723479561,1,0,1.14508125467263,18.7168257407562,4,0.178480062117903,0.249711766220512,0.552790590465989,0.0449543218027369,1
5d7499693e40c60001081af3,0.772049587010352,2.79982487541883,1,0,1.32149118618783,3.74928418137557,4,0.0879045675246744,0.400562895760953,0.0910347899383655,0.35185802597205,1
5d7fb79ff44487001807463e,0.909410026127698,0.528805150634051,1,0,1.46488507884005,10.9947983127921,4,0.08178337227191,0.497911348972673,0.0895032767861198,0.190737332956513,1
5d849ee0a954540019f513dd,0.827190355466129,2.53116490123114,1,0,1.0679336268409,3.9889789561359,4,0.0676009779216371,0.391733517596354,0.0422151758405277,0.697316848084265,1
5d88f2f8cefb52001a83f1b2,0.896307273556449,1.13935770848099,1,0,1.09143172254357,5.9929782369963,4,0.102566274029962,0.631848141003898,0.271799477485449,0.535989780801629,1
5d9bdc6ff7bd5b001547ec77,0.814070908749621,1.16408425100933,1,0,1.36710362584043,6.7594516290372,4,0.0888006399465891,0.693702569043502,0.162094653431619,0.464202725008793,1
5dad4c34b3446a0015e3de93,0.888274501342244,1.23168856145905,1,0,1.74984410999426,9.86523014586436,4,0.103467071272702,0.53239638553987,0.113882777365226,0.483274707413379,1
5db0a97f127d4000117cdfa0,0.516991880711531,1.00675165743973,1,0,0.685790902706877,6.08191186171515,4,0.730816245321289,0.463488789610371,0.570152512773759,0.883085118002484,1
5db4ef4a2986a3000be1f886,0.912470797284105,1.18791114497979,1,0,1.06151216371212,8.75184268106205,4,0.0890874969144076,0.522645046491077,0.129552529472766,0.429902462366854,1
5dba0ce7001ffa06b367c544,0.483683332389297,0.27169024407593,1,0,0.910190800339115,11.0689519714464,4,0.257747196500518,0.445594060236395,0.412473821534841,0.0786650582526605,1
5dce29700ad506063969a4a5,0.910080931637074,0.882366934248667,1,0,1.23337664598527,2.09217058656356,4,0.10026852327476,0.355017482689553,0.248235691411036,0.0272020851692911,1
5dd4074feab0423daf012f92,0.742071526685923,1.32352058162181,1,0,1.24249885163115,6.26290187800012,4,0.160299565527348,0.6707631669765,0.0728608697929112,0.474181005854606,1
5dd42e7f35cf744223c60d1b,0.398863006103295,0.349797260209749,1,0,0.684745072942819,18.0872339658634,4,0.338991532377541,0.319863881366861,0.573514696914311,0.109856294768368,1
5dd5c04f86c88658b24d4cde,0.793209755820518,6.4451872265203,1,0,0.471091153656727,1.29640958210625,4,0.0465598316518408,0.356944532684358,0.0241566074764579,0.447880587412996,1
5dec8925be656d35d4005320,0.56375050135132,0.694228847061095,1,0,0.719439894528415,24.0778355541341,4,0.220619248935445,0.5,0.51151198491434,0.106967621536745,1
5df4565dfeea89323021ef27,0.83048669911269,3.12360179368824,1,0,0.859744331398936,4.31265776850766,4,0.0546580972138521,0.291470083949187,0.124551324157489,0.606519381530446,1
5df6542c1e2e5844f407f08a,0.872138198021167,0.212998768933365,1,0,0.678604147986275,16.6255415891439,4,0.457926210931829,0.628564650791566,0.598442503196789,0.169291185800823,1
5e07d174da6bad1342bafab2,0.727590241702628,2.05253483869684,1,0,1.17336332661133,4.75631985981442,4,0.109984152545526,0.713535911869622,0.113227128814962,0.483883367041723,1
5e126c25a98a7a8fab258f14,0.904741535472403,2.0479756801439,1,0,1.25485742289598,6.66660423910374,4,0.0819357813973921,0.298694602662303,0.109140929365957,0.155744717669075,1
5e13ad514c81b2a01ae4aa9f,0.906765727166695,0.840317038380771,1,0,0.74404312741102,6.19521140294958,4,0.302016019735014,0.629601447922717,0.196330853668929,0.510090648520656,1
5e1553fd1e2e58b6448d8dcc,0.766802584101376,1.15533633211562,1,0,1.35825195718971,6.35269115423396,4,0.0399951129559791,0.357073691889388,0.123297603787559,0.215796118886838,1
5e1f7b2a4c9b832b34e7c9d3,0.897372813613286,1.59402991866992,1,0,0.932072618241629,5.66812221564368,4,0.0599184462595185,0.422171046136315,0.163394282874255,0.438667680829727,1
5e249f815e04db720e47d872,0.851213919830081,1.19687750258843,1,0,1.53166544838336,7.4595448700083,4,0.0606648281501968,0.371920111320497,0.145606619930708,0.287077390541663,1
5e34325430e5263f0bebb32d,0.552245166722659,0.264298072662444,1,0,0.55032827865611,31.3858734478951,4,0.426849776735306,0.5,0.5,0.499607222874184,1
5e42f74f5b772a18434cabf7,0.878153533505772,0.673281106635061,1,0,0.467343539338009,5.11471902935966,4,0.393105960588015,0.395486824872706,0.723325048636752,0.129949973181165,1
5e4c0ba01ae5a4000b539387,0.583779851462494,0.145925299036891,1,0,0.585277019991545,18.0712569867832,4,0.60200778703066,0.692818028938796,0.447552097258442,0.160093973818919,1
5e84bd7c34d5d9072128fac1,0.84378613349122,2.05691552237698,1,0,1.04497560128471,6.51556820906064,4,0.0882676840295943,0.472952781947151,0.118190804215875,0.432157649905278,1
5e863db644d87426bbe2e92a,0.783524796309232,1.76061438312648,1,0,1.32336332057157,4.02179472066188,4,0.0285182118541223,0.341210897227319,0.0282370444731925,0.496685808022442,1
5eb041548fb5a50b442ea70d,0.874526320133731,1.67889434098576,1,0,1.39381395978428,7.36284568816968,4,0.0827595583311147,0.503801135278486,0.125518196077574,0.405634894309234,1
5ecda7f6509c241275db7396,0.868651920709311,0.578583179833883,1,0,1.37232911926671,9.63957637004928,4,0.0673247403118601,0.537850151497254,0.170874719151658,0.17771679286161,1
5ee09c1a0c2ad1027f541f53,0.722835045672995,1.98367125009929,1,0,1.28655492665672,4.2823061299997,4,0.0853464258574544,0.403815175202091,0.0719792736814083,0.353975352117525,1
5ee1236e7f235110ac6c4ff4,0.286146644827516,1.16354935701013,1,0,1.61249247214817,10.0229422249852,4,0.0139532689151255,0.5,0.5,0.0323860713085373,1
5ef0e873ba594769fa910258,0.711167139883898,0.189634790409196,1,0,0.67996314440315,26.3830333448904,4,0.763847738604124,0.424087692134821,0.715246272285065,0.174864488140637,1
5ef8e0fc2ce3c6644665e347,0.89197259205401,0.597076359879782,1,0,1.80144715629369,10.2875357506818,4,0.0600170819317994,0.411295686318484,0.388985084356698,0.0740323776098802,1
5efaffccf90911000c95a3cb,0.567980543174895,1.16699147980358,1,0,0.907456692998013,4.28916410869196,4,0.169640489748121,0.538686625772343,0.094899718667066,0.469231133985583,1
5f01d812e83c5732b0dd15e6,0.679944380952707,0.216193376061349,1,0,0.614970132329833,13.3278169864815,4,0.481742142036259,0.73184461860428,0.278384877730454,0.315853555047331,1
5f0fa5d6f1db6e19c7702e0d,0.797044582999865,0.338709395731648,1,0,0.56069478213407,19.0701476484031,4,0.41304808833169,0.68677434465259,0.50305872689416,0.429042632305948,1
5f16f559325a640008bb9a07,0.559032160553581,0.751573528230947,1,0,0.734472052600301,16.7565758014781,4,0.125977416515933,0.692972226684068,0.314672000882543,0.174410859396337,1
5f23ff398626c51fdd6c3fb5,0.866622811250763,0.268043673969538,1,0,0.792462346403959,5.58370887546885,4,0.781482516159956,0.603269617039564,0.435113069107231,0.382204642934149,1
5f2a12f5837dd81e5881b7cc,0.662159671568105,0.877534691595483,1,0,1.13227995756586,16.0761315630759,4,0.233106162496013,0.404345635066216,0.558457491947406,0.0974666304180489,1
5f2f8574ff256b37b1970220,0.772837190372705,0.154157235987981,1,0,0.681787940548372,20.6706223129245,4,0.713692935438529,0.454550874232434,0.379372053597771,0.311069852694385,1
5f3d6975ef131710ed519c7a,0.506256025760571,0.194523477132081,1,0,0.498008914292722,22.5818718893285,4,0.44934147851057,0.452604879499322,0.645206299103158,0.108333702437615,1
5f4a835e9e84256238129995,0.490986009023227,0.857043635102912,1,0,1.67163382766763,13.9462315639704,4,0.144345019864409,0.5,0.506832662964879,0.262522313363454,1
5f51587f36e91f38fbf34c23,0.81284959642582,0.475179974363492,1,0,0.977568163743576,22.9191679968507,4,0.246841349260538,0.413167788579751,0.551120954402105,0.239088178670617,1
5f57293333c15219a0bc1073,0.517983628948693,0.538303833468601,1,0,1.31806606852638,8.1043390031432,4,0.800752591805882,0.467770279196132,0.564754866944413,0.81154355392186,1
5f597e39254a691df1186a21,0.830500962902524,0.58146130013575,1,0,1.38316723466063,18.4245406529444,4,0.0342035746151532,0.337170624141336,0.110121192734722,0.182563593892264,1
5f5fef6ce0809f0d5b3cde5c,0.944116559972997,0.362030991681057,1,0,1.13871592443953,34.8640533554726,4,0.0473582435642997,0.240924834955139,0.190497582088692,0.594328731882658,1
5f6666e43be0b923d23c8df8,0.824728008418163,0.241173481205293,1,0,0.670264060474768,18.393892073803,4,0.581807121112229,0.412553393972708,0.770760050938543,0.112363990114241,1
5f712c16875f0375275c57d5,0.900601379818524,2.45666873742247,1,0,0.875614315768333,7.41650214974353,4,0.0743238575328242,0.501956834566777,0.178681155151859,0.456459574268694,1
5f765a3c8a6ec010370c9cc1,0.84713888603324,0.540620812513049,1,0,0.998066759908837,14.3310734334253,4,0.0952443738877803,0.65850227981735,0.167229196263253,0.318886182573154,1
5f7694edc99f3112b494e122,0.93300471316451,0.408553251311646,1,0,0.813453316493172,16.8243975335333,4,0.759557850333376,0.599073288217863,0.59464548232816,0.0870532840137682,1
5f81fc9446ee002f681ea5e3,0.892072625329508,2.67341621420845,1,0,0.9691873331533,5.53629626116371,4,0.0896152959338758,0.510362818859297,0.246814311673366,0.542972946197202,1
5f8b3c348183d30f91832a2b,0.846246471584313,1.02064329707756,1,0,1.40062610550588,7.62651494060201,4,0.240052448576094,0.626717420369944,0.161701682526135,0.5491248239371,1
5f8cbc5c355ea745e6cef2ca,0.907163235577828,0.76032206573238,1,0,1.68982960863299,8.4360932059759,4,0.313298061658284,0.628795322593907,0.32645204793878,0.0480312015215328,1
5fa4c21a04bc5912180291bc,0.408963919899726,0.454272344494138,1,0,1.54045731873953,24.5598892223602,4,0.209890514217908,0.5,0.551037897249303,0.21084730828989,1
5fab34d5e971f1617667232e,0.168782290831435,0.582809544019996,1,0,1.80645439594312,8.10196244217065,4,0.20082518636312,0.5,0.524415544403675,0.0272904130156328,1
5fadd628cd4e9e1c42dab969,0.82351121002595,2.35529774737423,1,0,1.24917625725712,4.916859063511,4,0.0706304613180204,0.344297293010227,0.082380442853078,0.556897689611994,1
5fb7dd473afbb1033b491811,0.742904942653473,0.164062593081681,1,0,0.562843520606138,11.2065198352344,4,0.601917303349394,0.273366952340113,0.659357320681919,0.0836565151456528,1
5fbd92e32c9c841bb352e09f,0.923578562599525,1.10759850388143,1,0,1.12514812896559,9.98148621156811,4,0.0990286271803108,0.481110136879414,0.157788934315143,0.570810804332874,1
5fc2a5c0ddfca10169395662,0.871683156524928,2.36954442865973,1,0,1.2090035939674,4.75592780411387,4,0.0438259381523026,0.227919001078246,0.0368417644006055,0.71192025530459,1
5fc58cd91b53521031a2d369,0.645303272983356,0.917056189209926,1,0,0.335160554200426,8.61220191692464,4,0.0305764806920035,0.563163761646128,0.0713135060281975,0.0612074798717287,1
5fd5381b5807b616d910c586,0.823543276727527,1.03013979936771,1,0,1.60840806953394,7.03336472989004,4,0.0623625773875417,0.493516031880612,0.185682618514424,0.502950733465965,1
5fd7782dee03dc08d3f3f491,0.927597695968179,1.57262559653005,1,0,0.823341124179494,7.34486158933915,4,0.0574933548901215,0.258253896354526,0.120142342694951,0.659658939759013,1
5fe9ed6604a1df94eca17a24,0.795650704691537,1.07209608892834,1,0,0.67095963206579,7.86083876172089,4,0.136941166296842,0.592747834672034,0.185288593930311,0.478627974490564,1
5ffe235ea848b74a3b3ccd07,0.902840333493387,1.98355280651867,1,0,1.02649985356547,4.09467218459621,4,0.0652922035186844,0.511437054945547,0.101549567931907,0.507069483652223,1
60079f45348bb62bdcd363ff,0.812733609541614,1.61099218903681,1,0,0.534877861478756,4.43968602137349,4,0.0369455921983228,0.325716678786526,0.0491970730487613,0.701080108561509,1
60147514665c424b4b812e7d,0.845026350214802,2.50154767578341,1,0,0.967441327480443,4.33161719239564,4,0.106765893891413,0.481661883865844,0.109120677981535,0.5705908287562,1
