id,posterior_p_a,posterior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,posterior_reward_value,fixed_l_loss_value,posterior_eta_d_win,posterior_eta_d_loss,posterior_eta_a_win,posterior_eta_a_loss,posterior_omega_d,posterior_omega_a_posi,posterior_omega_a_nega,fixed_lamgda
58a5d6527cf56d0001f92567,0.900921722232872,0.823923619488082,1,0,1.02460577726856,9.49686350091918,4,0.089777074372704,0.101895276445401,0.712052294717015,0.172209097402076,0.269545187295295,0.504843826879325,0.0345986836678897,1
58acbfacea3d11000170e99a,0.88778317029358,0.519210412039827,1,0,1.37445414717401,11.9065322269145,4,0.0812880223353533,0.213713199385073,0.516749763216706,0.110107190276864,0.534544921343836,0.604969382799485,0.0680726443851839,1
58b0d5e700de9e0001863385,0.847505024945344,0.9839108835278,1,0,1.28061601586177,9.92389059150864,4,0.0322512989012783,0.445408773955628,0.556689390679666,0.12591051817076,0.837297424756227,0.491181405552122,0.411770456450638,1
58d2cb10f5899100018a05b8,0.836275242599858,0.553283894991028,1,0,1.34143609997026,29.6740342277163,4,0.127175968280197,0.309974641750742,0.375875465573418,0.268359885725491,0.131649025193382,0.393079816069364,0.165850354046926,1
58f90ebc3f4fef000199e2fd,0.916047757502051,0.920556316062379,1,0,1.01270271519796,19.1910767255489,4,0.102570419653467,0.35158271071528,0.421980792704798,0.266157045273505,0.372298521497074,0.459527256363797,0.0955111512238986,1
598fba148380cc00012a3ce7,0.665999188501099,0.283632366289907,1,0,0.878564793479884,21.0267655176502,4,0.243548257495217,0.394561263465803,0.646816133897933,0.185786094482615,0.587217759280141,0.36113382566394,0.186121151742644,1
59948cbdcf1d1700016efa45,0.915449927288838,0.902086201989329,1,0,1.80920928460659,9.99136090993862,4,0.176549554202199,0.194625829191382,0.597367111121305,0.316609485107201,0.615903883089246,0.329309894919863,0.0575860394019966,1
59ae8d282a78fd00010b80e7,0.929832782356561,0.656797461364238,1,0,0.699209235800188,18.6667762496121,4,0.0522989780888007,0.162337964949858,0.441873478146734,0.1953511733517,0.222740638675338,0.422066352730505,0.223962950406429,1
59c0782e5364260001dc4740,0.509489463169909,0.347847955907994,1,0,0.723608127408698,15.3874601978505,4,0.810250871944156,0.267666554844127,0.5,0.501637435056913,0.028527575697878,0.281376899966137,0.197852672717065,1
59dc458f77860e000151240e,0.917616354556041,0.890747075102273,1,0,1.0241926413008,10.3650226876854,4,0.0784445979640353,0.265168939987509,0.412621930503731,0.242584030371783,0.55248979258579,0.427302778124285,0.036405968604337,1
59f22a9fd6380600018b2929,0.855653411905834,0.529962658350122,1,0,1.68336514581744,8.63205222291965,4,0.642447048376665,0.425958398114561,0.669963142612609,0.530506955958022,0.251194607885247,0.489018232791051,0.0374011387733361,1
5a348ea750833c0001ee9550,0.884893992999042,0.628211997911835,1,0,0.871284592761062,13.9004035762623,4,0.106391142540031,0.193138214132995,0.343875433938669,0.122574094986384,0.463483097916464,0.467909225839161,0.358471710468768,1
5a443812817d1800018d1179,0.892664643755531,1.63932429873294,1,0,0.892101219201385,4.86511161527569,4,0.0530525612906938,0.102588828530945,0.447057439562521,0.0569929848512886,0.288006255815926,0.489867670590701,0.469511517507375,1
5a5ec79cacc75b00017aa095,0.895043602010247,0.515539258623249,1,0,0.685325125769366,22.8495767740187,4,0.164993960215309,0.207217404724298,0.705671596259313,0.276165223772379,0.713572750412872,0.441321604118886,0.19742129900059,1
5a6eac90d5d4cb0001d6815a,0.915330371724482,1.10470112663729,1,0,0.495056582009395,8.14137546058424,4,0.0652970878958864,0.1427972730879,0.301638242335182,0.191438675302059,0.549246440030128,0.347002215402575,0.0422377822079096,1
5a95a63e4eecca0001dd4cfa,0.86087511065172,0.314808357624616,1,0,1.43320946263243,29.0931538221528,4,0.0913508918029388,0.273421394245588,0.488269058708482,0.1868098530463,0.310873214991734,0.3993358734825,0.163812310911122,1
5a973481f05361000171dd86,0.865160334806893,0.486477398624783,1,0,0.985284659792026,18.4597990483246,4,0.082839200486241,0.169428431294868,0.433115500911409,0.142730067130228,0.466081636819817,0.405272634229373,0.292173775671935,1
5ac53209fa3b4e0001736f22,0.897609565475171,1.27904763062653,1,0,0.894491870117997,2.87975167364379,4,0.645693890313374,0.22737900019435,0.597176196081307,0.506616873416706,0.107918201993587,0.274837712393822,0.0266296859475083,1
5afa19a4f856320001cf920f,0.609688152665272,0.307410033401565,1,0,0.753424820097581,33.5438287737053,4,0.568571065248463,0.276885769552924,0.5,0.5,0.0872132775954358,0.284767051405029,0.200146861582611,1
5b23d0784fb0d40001e95407,0.723882626903553,0.586232262674385,1,0,0.955459822607193,14.4239207583665,4,0.180209931211516,0.0816640832999558,0.70610781867913,0.274411066650137,0.221575804216409,0.337309440895477,0.20950819272581,1
5b78542ef642ed0001517ca0,0.94004446256014,0.963384180745151,1,0,1.34788362749069,15.0757325305015,4,0.0916694038076181,0.392548309335904,0.25175265848444,0.28704159622911,0.551607349274734,0.229275580404899,0.465830195155119,1
5b824fb6cc06660001a302d4,0.882145154882153,0.792237574249615,1,0,1.53043262841467,7.88973630056008,4,0.0819673514997482,0.164789400158162,0.43255907012733,0.089059148018421,0.295968582198981,0.235624626029435,0.364369755124514,1
5b87b6932be8a60001f74588,0.591609032765499,0.194150786640995,1,0,0.463287717441104,30.1763056791977,4,0.469585880686825,0.581319161640897,0.651538588808919,0.489191520608793,0.0412887427200668,0.312114301661225,0.20212284400917,1
5b87e73d53303600015ea51c,0.718649442766748,1.90855060657234,1,0,0.904430748849713,1.37230314447368,4,0.06981007303562,0.352933685204493,0.546939006783554,0.0260473073694271,0.0572657002154079,0.326005326826364,0.488725649402611,1
5b915c9d22d85d000115c0f5,0.9255252226147,0.429791439590199,1,0,0.932987584881638,14.5816764068945,4,0.647869057057688,0.764625851441669,0.565093094870374,0.595613591772525,0.458363111638891,0.321203661884486,0.0560815732675537,1
5bcc60b95c2b810001dc68e2,0.496706813595815,0.25953018188036,1,0,0.710039929771175,16.1273688369165,4,0.74844353588452,0.127868420373766,0.5,0.5,0.070077760967382,0.290111714966615,0.200035672085958,1
5bdce4e219b9ba000157e993,0.881016577527578,1.01484687268659,1,0,0.73951747929724,10.1875192397715,4,0.107827056444168,0.111320630990959,0.484698516969975,0.181145606479624,0.600515610886116,0.482949968649704,0.148600905142912,1
5c095f832570ea0001642474,0.828531042657077,1.56021011899901,1,0,1.23245536612689,7.13603263427343,4,0.0326595698583042,0.0526685769366181,0.416783685817888,0.134520270784039,0.424780071178246,0.521235922106689,0.0465042461714016,1
5c0cb29e1b80df00017843d2,0.777907894538539,0.405249452422366,1,0,0.557657651194559,25.3169902402012,4,0.121434960629417,0.682061526842732,0.582383568510674,0.710439652314353,0.389033642375319,0.421333384859939,0.0600759299450708,1
5c1188f4aa52ac00010697a6,0.883910784110857,0.393032607269264,1,0,0.831978508197182,12.0234694459788,4,0.116331552544007,0.0981775055533504,0.692785607586305,0.238522069793882,0.080243460167151,0.398992481146426,0.112876245462408,1
5c27f83289f035000174a168,0.91614630202572,0.654044914239393,1,0,1.70199399552349,14.1402983896165,4,0.0397418686478424,0.336697879734217,0.376294994004965,0.0922111082864221,0.583401648789922,0.378463282455545,0.346723966349593,1
5c28feff5ffcb7000128a541,0.663256282628232,1.57748950662815,1,0,1.23970714567772,1.7750988873762,4,0.679397646602256,0.196879925404013,0.558583351128879,0.173565107251071,0.499606280255796,0.11414523347004,0.0212192215238541,1
5c32e9588573070001641744,0.914672878477065,1.59121700653938,1,0,0.858617260633344,6.6722764604424,4,0.0528840024317785,0.0576427762793028,0.349112947753245,0.130649637935661,0.444384295531318,0.475625572738717,0.122176669365237,1
5c3c1617f5ebd500018596cb,0.657497343788453,0.180644272586592,1,0,0.358994432851852,26.3795946081893,4,0.620345234148654,0.566213543821314,0.464817975327172,0.5,0.0286554981243099,0.428797657297893,0.199999962058417,1
5c4ea6cc889752000156dd8e,0.93765954385091,1.98956774148601,1,0,0.72601497570169,3.88171839157351,4,0.0563322039648394,0.0770974122874283,0.479256847889762,0.196435348139414,0.385570053355789,0.388456785762697,0.049892308519883,1
5c52bfa7d3cc6b0001d9352e,0.875602681392807,0.619518035030569,1,0,1.61352377203878,11.682436592809,4,0.0854664756142964,0.218228575623903,0.375511846726088,0.159520332341627,0.555192210853182,0.518811653868861,0.0536876365082891,1
5c567e2acc53750001751cb0,0.753006310512295,0.279027275126343,1,0,0.680193718751865,21.2790367776033,4,0.791277213350745,0.368886419122359,0.515911594804604,0.51477891717772,0.0327484158535279,0.384853207844245,0.198808980568104,1
5c61ab19776b38000156cc95,0.900570230502942,0.94411326972389,1,0,1.12642056168762,4.08607565320805,4,0.359411376528405,0.612605532201649,0.618072611696782,0.249896740118256,0.606624984079579,0.51982026269397,0.0272127194030815,1
5c699a5d21e90e00018e80b3,0.59857344678749,0.407242114425842,1,0,1.23447506722449,16.3362728523318,4,0.275770582629443,0.189988162658434,0.612560141277437,0.364402453084313,0.372643797543403,0.34288664214254,0.221278259592283,1
5c69f9dd4b5bb30001b3d31c,0.890289986770731,1.11356769554588,1,0,1.07609915719036,8.29538803177645,4,0.175202685458313,0.237712902358476,0.395618337467898,0.19350745918911,0.58283143998926,0.284125995003743,0.0431882971564184,1
5c9623dd35599200175642e4,0.880765693789995,1.57947300985355,1,0,1.03281580730584,6.58732754738471,4,0.0492183640789937,0.0489761199973932,0.417482979044073,0.0787618408318546,0.566552968059517,0.562488038102122,0.302856051201847,1
5ca749ff98b35f0001f7559d,0.888119395128837,0.573038947711394,1,0,1.35982874885526,10.1300726822864,4,0.0362050433712476,0.459896045871004,0.361181448533794,0.0461494732606665,0.560633718292192,0.297129321496007,0.510906301869728,1
5cad159b9488590017fcc497,0.827371856112407,0.881482506079266,1,0,1.26439062553207,6.41848475361931,4,0.173840183591182,0.158519474059587,0.701487212975936,0.321637877684728,0.414507344532424,0.238021466212548,0.0721166082466655,1
5cd08e2ff59e0a0013563602,0.551238704374151,0.292477690417845,1,0,2.01132989382479,31.9850535997623,4,0.0259843345989419,0.0748041711854452,0.644719496194615,0.381064579364943,0.0287019653359545,0.284232017539362,0.218447568065383,1
5cfecc1e96681500168a1799,0.816304275135554,0.936005369993105,1,0,1.8082735597551,17.1185163448636,4,0.0674416349474685,0.155362736736169,0.448980821897926,0.184015587658526,0.238798541531508,0.338915421876405,0.308655423462963,1
5d012930cfeb82001817c9c9,0.710275773679024,0.525821280043399,1,0,0.450139097596461,15.697994479136,4,0.368979604801813,0.319158603488339,0.60789590647142,0.516374909004711,0.050594624035807,0.265957544168307,0.191800480580964,1
5d016916c12fb900015320ea,0.709691551357876,0.625966503101661,1,0,0.815221474107572,4.70114981542589,4,0.263392370658869,0.638092574447866,0.705436187459412,0.278491676199783,0.597102432187866,0.363015665055329,0.0678561411172797,1
5d0a8a22c0fd80001626e38d,0.8713581590214,0.834039267440404,1,0,1.21935781751363,19.0448594229691,4,0.0869296846569905,0.269609155690015,0.494970567944013,0.272560434147198,0.435792461852965,0.478189884028507,0.0813951740659185,1
5d2e4267565e1200017efb42,0.803759636006808,0.621664228983901,1,0,1.98164484634912,4.68120583101471,4,0.415890508113994,0.455393860064931,0.650396927466215,0.470430774804622,0.426567863588322,0.16622107472386,0.0277896713656231,1
5d332957d0635b00013bd785,0.864266068747907,1.50848407210599,1,0,1.14853655226329,6.78600485370253,4,0.088421041349841,0.194676354603039,0.343225259083542,0.201280320476024,0.514732662421164,0.385648449447491,0.0424578533069132,1
5d3f5c8f0d0d29001a4bd973,0.791733125262562,0.165268733436893,1,0,0.552153860644399,29.7848143315466,4,0.709497827930444,0.709448933412528,0.452956866690271,0.477554656474282,0.199243069307542,0.51382801480933,0.189674421089361,1
5d453e8723a5bb0001492546,0.846409040712997,0.409525026734509,1,0,1.09436876259949,29.9160675889758,4,0.202113506915108,0.333822310453671,0.550371315228641,0.232144315543933,0.198613361685202,0.436959354916563,0.204474537555336,1
5d50feca50bdcf0001e8d38a,0.873397640683396,0.53533330493133,1,0,1.09365422465578,8.5805138706124,4,0.390488406667778,0.365617252425733,0.786239388598507,0.132229046482791,0.414889683594738,0.503906605649008,0.10320713005385,1
5d586fdc8200f50001f03a0e,0.503436421030936,0.230646924889638,1,0,0.688501651307899,15.7151114392679,4,0.762567058068624,0.0894895356536236,0.5,0.5,0.0244158910843832,0.273613701494556,0.200026951870467,1
5d612ae16512d700159face7,0.506178496310899,0.177636078505005,1,0,0.629498344862162,18.7437873305336,4,0.642552383962558,0.135059970372437,0.5,0.500553384065048,0.0299116642655735,0.310174434412114,0.199967212984697,1
5d6b596f76cca6000166d81d,0.864041801356124,1.35324988718339,1,0,1.47927005580225,7.57874146748749,4,0.102884453723069,0.0632524219051376,0.579420032652414,0.171459411229497,0.494566630011058,0.401291041224526,0.142749572252519,1
5d6ccfe1eeecbc0016213d93,0.649895430477652,0.220159200252185,1,0,0.945366575821924,15.8118089673383,4,0.672791540791971,0.174487271119025,0.587373755189188,0.517480291140777,0.0233011073846923,0.321994393002763,0.192197218126585,1
5d7499693e40c60001081af3,0.944502977598144,0.789438915906918,1,0,1.42237123768053,20.1928035817588,4,0.0916578431463277,0.45683777998234,0.265891418000836,0.319826576681348,0.424156497511396,0.11343047723424,0.161649197513494,1
5d7fb79ff44487001807463e,0.910271553769837,0.566256854703622,1,0,1.36631642385754,8.39767890249527,4,0.171090269617555,0.141128858427975,0.4812229006515,0.12124130205633,0.592427031161985,0.197178733756224,0.0330622039255102,1
5d849ee0a954540019f513dd,0.879620893836575,1.52876874073019,1,0,0.852823962725276,6.5132529680822,4,0.071593639613427,0.219919534096483,0.43047661982576,0.0861860277726589,0.661112774691405,0.518766501632108,0.509724623047272,1
5d88f2f8cefb52001a83f1b2,0.915824204074671,1.01202805363131,1,0,0.969556957822401,7.14623298458031,4,0.072751052734065,0.11883868836856,0.634419555613332,0.291040658649587,0.217649773668251,0.66035512333418,0.0701844497909134,1
5d9bdc6ff7bd5b001547ec77,0.899750166379598,0.5391039872997,1,0,1.03650692882525,16.1243503958311,4,0.0926278360379147,0.344867940550367,0.588486094922758,0.295696013157386,0.442914587223762,0.562268208959929,0.0523097033169004,1
5dad4c34b3446a0015e3de93,0.906862760344231,1.0931518552305,1,0,1.74778631128113,11.8476141267303,4,0.0943369770028414,0.122269645567401,0.500771341155991,0.124948418815066,0.374141826953848,0.504629305605326,0.0846147176886383,1
5db0a97f127d4000117cdfa0,0.517714041740314,3.77735361165013,1,0,0.770719731012995,1.26774474441583,4,0.631318714039497,0.336779931685182,0.221792028793992,0.514959940202583,0.644291865202456,0.203017259030175,0.0219769358686178,1
5db4ef4a2986a3000be1f886,0.922143194426778,1.10040074619034,1,0,0.954165274892689,9.73287262344669,4,0.0847709561033368,0.109361106234367,0.534235701218304,0.129730458313512,0.351841707538855,0.451013375403149,0.23882897639017,1
5dba0ce7001ffa06b367c544,0.644893442178178,0.215755390654441,1,0,0.825786057316339,13.6123335334145,4,0.29304981198575,0.266501560365613,0.607146527370155,0.448644291747565,0.0400591257735078,0.290764528456845,0.211449174157869,1
5dce29700ad506063969a4a5,0.891020221921917,1.01164952592871,1,0,1.18745194382764,1.84709573672497,4,0.143097330716032,0.126164336833908,0.537084445571337,0.19713996419856,0.178795941438212,0.175156323055573,0.0266665750629203,1
5dd4074feab0423daf012f92,0.871513416034643,0.610212718273431,1,0,1.12575178010275,17.5071085928722,4,0.123304564326866,0.310316249748204,0.538596484194329,0.133949338011912,0.308398299120276,0.544060303276219,0.219130272596898,1
5dd42e7f35cf744223c60d1b,0.554969422843197,0.285937259479981,1,0,0.604411417660292,26.3423943201828,4,0.271259915105165,0.34710436189082,0.471449243508329,0.54003823614414,0.0502454329268184,0.356377545170051,0.197088943903529,1
5dd5c04f86c88658b24d4cde,0.784337433520312,3.7523139408896,1,0,0.995320137589001,1.46033947182949,4,0.0467829670523033,0.605688240727699,0.676029229773903,0.050327247398976,0.0658350351200902,0.173532986126871,0.645458103703208,1
5dec8925be656d35d4005320,0.701932678370353,0.678298947599845,1,0,0.788933292476387,21.2318126488288,4,0.296213170979248,0.205735905527942,0.5,0.50658794382906,0.0582778886768616,0.296166111701854,0.200215425497065,1
5df4565dfeea89323021ef27,0.852547937849054,2.83190203479902,1,0,0.779442906973552,4.72730677349803,4,0.0553086527601203,0.0704786070495262,0.300537764222748,0.135087950031354,0.483908707657486,0.581352249971008,0.414571642211766,1
5df6542c1e2e5844f407f08a,0.847321427840072,0.700399624238362,1,0,0.972322671108449,3.46170534948122,4,0.761506615809481,0.190929316171646,0.650027454144443,0.574926561417329,0.180067243095832,0.211142363142505,0.0376303199305319,1
5e07d174da6bad1342bafab2,0.805863579426943,1.2690910509206,1,0,1.11600166539318,9.03434432619047,4,0.105034804146098,0.229329019859167,0.636520795586864,0.212452986795987,0.530493430647256,0.366488027752847,0.0669158676174841,1
5e126c25a98a7a8fab258f14,0.908067469184234,2.12465349101496,1,0,1.18915915977197,5.71534972497711,4,0.0962946844549692,0.0936797477874158,0.355237465547265,0.123597792008892,0.25505386395638,0.279706220294581,0.0708868150417145,1
5e13ad514c81b2a01ae4aa9f,0.917627355898661,0.437467368012244,1,0,0.545283555276941,15.8827381918542,4,0.234274747889797,0.535796190726185,0.549234428680935,0.299701301201928,0.395339202319288,0.530622429206315,0.212288881229625,1
5e1553fd1e2e58b6448d8dcc,0.804522334681394,0.789318781477043,1,0,1.23544083656397,7.93080917759574,4,0.0542129357002675,0.126498971601074,0.391522892783913,0.213270687469076,0.433448054042704,0.28344630393763,0.0534709331853929,1
5e1f7b2a4c9b832b34e7c9d3,0.904936524698093,1.50502021727694,1,0,1.0203307995222,6.03076819341263,4,0.054904944244917,0.0763692684925601,0.416275585952182,0.169529436680924,0.324753835949841,0.649950421055679,0.0447614356118519,1
5e249f815e04db720e47d872,0.896375910025174,0.823335885060117,1,0,1.5363534270528,11.248897222459,4,0.0714504919114319,0.135088684593127,0.342148980349247,0.224944717255153,0.392578533318662,0.27282831422809,0.11143422336359,1
5e34325430e5263f0bebb32d,0.504963078154885,0.345505518531585,1,0,0.696241835838368,16.289310925312,4,0.754402131721266,0.256808416178219,0.5,0.5,0.0952915431118685,0.294342030012074,0.200207799885483,1
5e42f74f5b772a18434cabf7,0.852762811119313,1.5147306835131,1,0,0.52914075639701,1.8668836776911,4,0.417840180465687,0.343187947865837,0.394414856464212,0.556194700244613,0.355605648584618,0.32957679935525,0.0228366044812234,1
5e4c0ba01ae5a4000b539387,0.689343747654137,0.15994359616286,1,0,0.551850820884473,15.4252611385904,4,0.732578727552855,0.407474937789437,0.738866130836792,0.39027668332112,0.0568863854587314,0.242851297774259,0.183958253020719,1
5e84bd7c34d5d9072128fac1,0.892680492936105,1.5139933933877,1,0,1.02765533092083,10.2309161258601,4,0.0888107077817809,0.141490301817965,0.383336475472499,0.171954304020221,0.488588020310536,0.309640777320391,0.17870878193917,1
5e863db644d87426bbe2e92a,0.900792380502093,0.616808188913546,1,0,1.3820015224652,11.2346311504712,4,0.0265589648499133,0.461312800932765,0.222248068321178,0.0810330501966973,0.565340641195635,0.242379430104489,0.496688570701221,1
5eb041548fb5a50b442ea70d,0.913420363758321,1.27887305008184,1,0,1.36675181160107,10.7988641894116,4,0.0767827511236268,0.123677491886881,0.447559608208216,0.152589650706421,0.330483040205748,0.361711801248166,0.231742030867523,1
5ecda7f6509c241275db7396,0.895405147999821,0.609978541978808,1,0,1.1809824403438,8.39281784070554,4,0.0721412228820705,0.0890588674998965,0.573921099029097,0.169567727693722,0.180990822901281,0.305838518295641,0.0471386084937981,1
5ee09c1a0c2ad1027f541f53,0.837895807400418,0.832706839717509,1,0,0.820267749321028,10.845176845108,4,0.0842006706696419,0.432378656978644,0.353863837508862,0.211293264401553,0.43929641512292,0.354189262353826,0.0813697321108967,1
5ee1236e7f235110ac6c4ff4,0.509630269482205,0.17471187684504,1,0,0.974194599075902,19.1719127299649,4,0.513786158707302,0.0429176869379461,0.5,0.5,0.0251381933895023,0.294229649337423,0.200025309796655,1
5ef0e873ba594769fa910258,0.778858768989646,0.403060396732733,1,0,1.15598338309212,10.6954107563806,4,0.779644329475299,0.645507054587153,0.438372013018851,0.755387897962306,0.400636666410271,0.301092469201806,0.0436264953267396,1
