id,posterior_p_a,posterior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,posterior_reward_value,fixed_l_loss_value,posterior_eta_d_win,posterior_eta_d_loss,posterior_eta_a,posterior_omega_d,posterior_omega_a_posi,posterior_omega_a_nega,fixed_lamgda
58b0d5e700de9e0001863385,0.907608360561353,0.589708302883643,1,0,1.2563622679426,22.4367362443982,4,0.0257692755005963,0.559660463596218,0.182444928716011,0.777856698465298,0.428474586883287,0.37970458078514,1
58d2cb10f5899100018a05b8,0.848545448561061,0.542183476881863,1,0,1.32656621754827,33.1049958596105,4,0.115806709940204,0.322473666198864,0.302897322542702,0.140733328285611,0.375067258995988,0.167192346743551,1
58f90ebc3f4fef000199e2fd,0.940027706517566,0.706883894218563,1,0,0.975695046664635,30.8830956713604,4,0.0858269655230461,0.420880891165143,0.318452832300402,0.346238308411532,0.434210992394368,0.101052571868404,1
598fba148380cc00012a3ce7,0.705230552471356,0.204340432950375,1,0,0.667581389011892,45.4327785588535,4,0.124800533836024,0.485451105683808,0.372224767778856,0.462778688481847,0.399540077811253,0.173302258713583,1
59948cbdcf1d1700016efa45,0.942176948676353,0.644610917893459,1,0,1.65213819723851,16.4620622766023,4,0.152107513407623,0.281559988411692,0.435633934731518,0.601150770529674,0.276179071399384,0.048998500618827,1
59ae8d282a78fd00010b80e7,0.946154734442043,0.529621280247167,1,0,0.605591114541651,25.3925547643347,4,0.0508771072937848,0.202846816324251,0.243627621233146,0.267395358552414,0.372387161940373,0.208157884513493,1
59c0782e5364260001dc4740,0.503095043247694,0.348966224993157,1,0,0.729245646129437,15.3330708220527,4,0.810582911160134,0.267202922231979,0.501543396367705,0.0284407302552061,0.274344130051843,0.197938379074852,1
59dc458f77860e000151240e,0.937079802679542,0.719035922693325,1,0,0.932321647419086,15.1362458158839,4,0.0681954045906645,0.353092311750095,0.300722036573917,0.540388978780976,0.388801832457342,0.0333313612016771,1
59f22a9fd6380600018b2929,0.871161420312591,0.467211177036168,1,0,1.59023529292455,10.0852378568407,4,0.622417942760687,0.462243373822645,0.63541533278709,0.236356378375559,0.482706968299994,0.0435666231929766,1
5a348ea750833c0001ee9550,0.912963236598261,0.436992296074216,1,0,0.613791545455202,23.3317950813726,4,0.0937545026404149,0.285619646609087,0.21219214260858,0.484298644836649,0.426408914221119,0.241919207924107,1
5a443812817d1800018d1179,0.946353726611621,0.312235819581145,1,0,0.939654449382616,34.8511787928622,4,0.0433473530312941,0.554281220658966,0.193349193503339,0.414515916408133,0.480779599420607,0.253677728379408,1
5a5ec79cacc75b00017aa095,0.924844738120039,0.428560307949138,1,0,0.493107231261342,34.2258912925884,4,0.136203579984902,0.266609393270195,0.332823463583931,0.710327544997411,0.384829910974243,0.196822751037523,1
5a6eac90d5d4cb0001d6815a,0.928039526071856,1.03238226731188,1,0,0.463799279343306,9.4876812800231,4,0.057780139018039,0.161864490895699,0.213495469577419,0.551242494080164,0.32407572267332,0.0406206196779546,1
5a95a63e4eecca0001dd4cfa,0.876910827500728,0.270538279958273,1,0,1.08902256512754,41.0387059123383,4,0.0737929846951783,0.322761500123437,0.296706082342676,0.325123224249537,0.346395758308442,0.186026874722404,1
5a973481f05361000171dd86,0.910641580191799,0.324408647256093,1,0,0.70873233433608,37.0202922911938,4,0.0628548261280523,0.259074155656621,0.226300008314823,0.4877888982021,0.405625921029513,0.238137226098403,1
5ac53209fa3b4e0001736f22,0.905890925424769,1.2089127083133,1,0,0.882152262120438,3.08671121500126,4,0.631828396841569,0.240004273203887,0.551577842351601,0.100571460991522,0.272310312761416,0.0261765683112419,1
5afa19a4f856320001cf920f,0.60930689092446,0.3085062556497,1,0,0.752968104871969,33.3343902833949,4,0.570156646314568,0.276375346495621,0.5,0.0870874284634467,0.28445722737021,0.200152393775982,1
5b23d0784fb0d40001e95407,0.747174326126662,0.48114885078479,1,0,0.740393509477459,15.7397053318119,4,0.198215944683144,0.0874044469332506,0.511681257410902,0.252242196327255,0.349333778069962,0.241446260568555,1
5b78542ef642ed0001517ca0,0.934533226232447,1.08065572547791,1,0,1.2795059145661,13.0147451594336,4,0.0920182487337827,0.363807374677096,0.251792512148539,0.528264687079809,0.233813545078996,0.484456572243625,1
5b824fb6cc06660001a302d4,0.931050649076507,0.39647759100578,1,0,1.36022302176352,21.247431354749,4,0.0512587235833413,0.35045229760776,0.141800611729422,0.303886256661515,0.21165730953587,0.268362061037476,1
5b87b6932be8a60001f74588,0.59145810426188,0.19358183816498,1,0,0.451939878347705,30.7489559464784,4,0.456628142262212,0.586319775257936,0.633465476724056,0.0419154546590937,0.311802255904274,0.20304706155767,1
5b87e73d53303600015ea51c,0.946788808754053,1.40851805591942,1,0,0.780010089303621,2.72138898105121,4,0.0381974551983585,0.523278139880906,0.0145065375037216,0.0564275755438627,0.10885221707675,0.679419552407022,1
5b915c9d22d85d000115c0f5,0.92490358767074,0.423803441481144,1,0,0.927583047469931,14.6968294124927,4,0.65825586976799,0.766403225077339,0.603682978968816,0.457462758707963,0.323567899489681,0.0595113672120942,1
5bcc60b95c2b810001dc68e2,0.498923283856657,0.258968430811435,1,0,0.709817829210665,16.1653782716037,4,0.748399375011032,0.127949894848273,0.5,0.070055534042326,0.2921937652067,0.2000420870561,1
5bdce4e219b9ba000157e993,0.913584965553611,0.755369915528014,1,0,0.596908880969383,16.1287607182486,4,0.0866495485184103,0.1506710812363,0.30709313552538,0.60231153721736,0.44491012511633,0.153611492674799,1
5c095f832570ea0001642474,0.93497981246118,0.898146724382326,1,0,1.11474799852534,16.4993380031531,4,0.0214984509259342,0.118262385192922,0.218631967444693,0.3510975648807,0.307430330359681,0.0385987085217806,1
5c0cb29e1b80df00017843d2,0.768771205534048,0.411677825670784,1,0,0.57420031320176,23.2681393298893,4,0.130589087750103,0.671334566966651,0.697283950820014,0.39495034770385,0.421786165362675,0.0616417082745913,1
5c1188f4aa52ac00010697a6,0.89495953938906,0.360155877563967,1,0,0.983306110587423,13.5924038515567,4,0.113062294078428,0.12345203792697,0.455843629769301,0.129184160554548,0.356254261222113,0.0740918386365161,1
5c27f83289f035000174a168,0.938678563112273,0.456946127637427,1,0,1.27388828433855,27.8150847399272,4,0.0314249510306139,0.513412598581784,0.13996771802012,0.566270930545732,0.402103163328149,0.293796160132046,1
5c28feff5ffcb7000128a541,0.856902914132956,0.489901890773178,1,0,1.75714614062739,6.92281982517848,4,0.633829870300539,0.404549964023405,0.449753549487178,0.480205785075192,0.151610795896765,0.024687325599439,1
5c32e9588573070001641744,0.940337999538163,1.33682378281949,1,0,0.76243878434018,9.38197672581969,4,0.0450214648959881,0.0819415014581455,0.164795281464338,0.475853978996534,0.360327245965718,0.103334066114209,1
5c3c1617f5ebd500018596cb,0.657494146638597,0.180644565306482,1,0,0.358994211288,26.3795397537791,4,0.620345614251173,0.566213181287391,0.464816031175425,0.028655477239679,0.428795363441648,0.199999798318902,1
5c4ea6cc889752000156dd8e,0.954393436312901,1.63182575925097,1,0,0.583995577139813,6.13759022963099,4,0.0398997340379223,0.122369009326509,0.214974079975728,0.343365196231129,0.236382019512298,0.0400672254434984,1
5c52bfa7d3cc6b0001d9352e,0.895903458753423,0.602938009312589,1,0,1.40802374642163,15.2369481719695,4,0.0654701499344329,0.256249468375633,0.211434766324959,0.545301605768449,0.469730441235135,0.0452392293655904,1
5c567e2acc53750001751cb0,0.753272604405235,0.278948286398426,1,0,0.680228058171948,21.2890460325553,4,0.7913975206976,0.368843741023589,0.529568003621938,0.0327243568585188,0.384582529300168,0.19880549411563,1
5c61ab19776b38000156cc95,0.925644146767929,0.868188343098888,1,0,1.03788125198733,7.31058122329378,4,0.174606599230988,0.629628870669529,0.328927675651797,0.564998876747624,0.569384826399178,0.0237577523329307,1
5c699a5d21e90e00018e80b3,0.619669682832068,0.369956232480139,1,0,1.13394789931699,18.7168002309188,4,0.253437653699535,0.199078706374932,0.519580633094998,0.391265661607777,0.351480776894051,0.231248085761549,1
5c69f9dd4b5bb30001b3d31c,0.912364992159189,1.11716753858468,1,0,1.0143316217301,11.5758887906083,4,0.106858873566228,0.254634543456065,0.219627811840319,0.518701678929448,0.339744485397539,0.0350088911566661,1
5c9623dd35599200175642e4,0.954326243541707,0.664977437514416,1,0,0.601971518604452,21.0153744298084,4,0.044345631351477,0.20236488824392,0.187870260635428,0.59244419337888,0.465091638594897,0.189160226371302,1
5ca749ff98b35f0001f7559d,0.937770150012817,0.479017570008237,1,0,1.57721256288245,17.177161661544,4,0.0205114155439274,0.458807874960715,0.0373412879670962,0.480791065588206,0.240555476698326,0.610361663785067,1
5cad159b9488590017fcc497,0.882903857060308,0.710413997961011,1,0,1.12126647200069,9.61371122543717,4,0.124958345392495,0.198988273541201,0.471070209087529,0.419011627832045,0.260863786990204,0.0445520660163101,1
5cd08e2ff59e0a0013563602,0.551529998937142,0.259778337847463,1,0,1.81486810934375,34.4130697017001,4,0.0285899704517687,0.0862215654121277,0.563320304506045,0.0302444566093118,0.299166731498454,0.221627667714593,1
5cfecc1e96681500168a1799,0.896274908426548,0.501331586349666,1,0,1.85979892339268,38.2811244758843,4,0.0607916297092597,0.248735034334786,0.293782369854397,0.295526019615841,0.316017118932652,0.25491189874258,1
5d012930cfeb82001817c9c9,0.71052982705935,0.520476159477836,1,0,0.451666881040407,15.7748487738054,4,0.372779460251585,0.322010857778106,0.613683027180102,0.0517828174504908,0.270238587681989,0.191417840317368,1
5d016916c12fb900015320ea,0.780808466529487,0.461020321399668,1,0,0.78738908890492,8.16869097995609,4,0.175399931304311,0.733646267447364,0.462635507650445,0.546343786261394,0.383991538993407,0.0467519224362136,1
5d0a8a22c0fd80001626e38d,0.922373945064752,0.436621624464395,1,0,1.09655667474326,47.7511328582164,4,0.0716333867982893,0.419457982395005,0.345651142923657,0.36919068827066,0.411740153939486,0.136233759518808,1
5d2e4267565e1200017efb42,0.827306308856763,0.53416097029974,1,0,2.01202005848041,5.89335900771188,4,0.368567539277408,0.504644125686261,0.561960545627466,0.397509424226485,0.146094297147226,0.0267931970776851,1
5d332957d0635b00013bd785,0.900836170333097,1.25022795304881,1,0,1.23400606953764,9.76915901006143,4,0.0743342715166233,0.232349749476211,0.220170709583277,0.489615295557732,0.37836533988134,0.0391487672855031,1
5d3f5c8f0d0d29001a4bd973,0.791011206200492,0.165100858700144,1,0,0.549450903428666,29.8384240294,4,0.709106234883902,0.709252247983493,0.43722069901972,0.198320084532061,0.514341392498123,0.190678370907931,1
5d453e8723a5bb0001492546,0.88296407548632,0.358040279713185,1,0,1.11152729665366,43.7258852860104,4,0.15835174281752,0.382095215579229,0.322466729633334,0.243598377880204,0.459961831808299,0.209895042701121,1
5d50feca50bdcf0001e8d38a,0.913773406480906,0.258738834773559,1,0,1.50478046825888,21.852531169765,4,0.265782934713943,0.478500387621519,0.527373975966846,0.450774015992584,0.421668908860915,0.062808885013183,1
5d586fdc8200f50001f03a0e,0.505454166118898,0.230331097450989,1,0,0.687917568820044,15.738703365661,4,0.762597996311735,0.0895176082869303,0.5,0.0244125150943173,0.275450345940627,0.200031338976597,1
5d612ae16512d700159face7,0.507971801059213,0.177507524363338,1,0,0.628919270243134,18.7583840236062,4,0.642563529313968,0.13509041117908,0.500555985494642,0.0299075940085221,0.311600758764474,0.199972022420636,1
5d6b596f76cca6000166d81d,0.944267493892031,0.68244215377702,1,0,1.24216598985503,18.6675056413063,4,0.0833495245717884,0.145700960414826,0.318024452100263,0.535581590462498,0.283570982563607,0.098515078840387,1
5d6ccfe1eeecbc0016213d93,0.650729106250042,0.220425887907613,1,0,0.949745977458885,15.7905767028006,4,0.672720229187447,0.174382157326963,0.598250970445373,0.0233088881120543,0.322020320897325,0.190466085407425,1
5d7499693e40c60001081af3,0.935846075709056,0.895845105101016,1,0,1.41220868086917,16.7380496490208,4,0.0955951144953551,0.417493434705794,0.289681728397809,0.422133113201595,0.114042047934385,0.160439776712391,1
5d7fb79ff44487001807463e,0.923993172748304,0.457256277622065,1,0,1.09463537536711,13.366673240948,4,0.117594932952198,0.181069427594502,0.234009245527845,0.583181487595499,0.135784806145635,0.0310543088072296,1
5d849ee0a954540019f513dd,0.943334125568306,0.684703067576149,1,0,0.719509072784292,20.3096109925043,4,0.0478244459694328,0.419515055566239,0.150055437667635,0.504693347488977,0.561076300547808,0.367115372076502,1
5d88f2f8cefb52001a83f1b2,0.929102795993755,0.929299417171068,1,0,0.922189846132389,8.6801500968854,4,0.0667966525054488,0.153649925845056,0.420089191194587,0.289850883197821,0.604082226433051,0.0591699022679613,1
5d9bdc6ff7bd5b001547ec77,0.920998142769276,0.453243381494653,1,0,0.976773640953995,23.5888625538948,4,0.0786663879826622,0.439077583287385,0.363290463837366,0.455054921238249,0.546876779256731,0.0546022786364593,1
5dad4c34b3446a0015e3de93,0.954643582589452,0.684727637192077,1,0,1.93254202328743,27.0668299259886,4,0.0629286579538066,0.197206635597343,0.202047527517206,0.33630965802175,0.452943501121878,0.0717410450434193,1
5db0a97f127d4000117cdfa0,0.518882240041181,3.82990570090546,1,0,0.775821529654816,1.24402903902554,4,0.63394456180468,0.331380026660313,0.243873689238219,0.646491439658047,0.201129410171905,0.0219533301769724,1
5db4ef4a2986a3000be1f886,0.95100851173119,0.705707409011173,1,0,0.824739429375559,19.2245830624287,4,0.0655243410201465,0.178897247488616,0.22386200758213,0.406369037069781,0.347790406040344,0.161142870867467,1
5dba0ce7001ffa06b367c544,0.649233799276941,0.209375772835739,1,0,0.81321779996219,14.3752991135526,4,0.273112628918502,0.274318865303131,0.564639629173625,0.0403421332004501,0.294602416278147,0.215906517808988,1
5dce29700ad506063969a4a5,0.921155362074849,0.903249810015924,1,0,1.00638487932201,3.28581353393823,4,0.0837454884292512,0.200058223302065,0.261370559180487,0.200815721094742,0.128818895893933,0.0223720399773634,1
5dd4074feab0423daf012f92,0.922622254761179,0.416262013707361,1,0,1.03344417100778,37.4242412716287,4,0.0860689408110233,0.410208345884162,0.26134180464095,0.293720645985441,0.478377400937508,0.194880823689971,1
5dd42e7f35cf744223c60d1b,0.567429019205631,0.292353847814065,1,0,0.61571804741394,27.3156942775056,4,0.241598966980022,0.336511341445498,0.486284765312001,0.0484380063368705,0.366309257122674,0.197381340715549,1
5dd5c04f86c88658b24d4cde,0.899077418314961,3.76175681084901,1,0,0.773231515629321,2.54409606158416,4,0.0257789992202993,0.58046789461318,0.0347196934730684,0.0754223296130902,0.0762927338047288,0.751147705151487,1
5dec8925be656d35d4005320,0.697913160401679,0.667487245897755,1,0,0.787880821734998,21.2344992255233,4,0.303381469059093,0.207439835281138,0.506883347812408,0.058959817712388,0.295840812075738,0.200106737493019,1
5df4565dfeea89323021ef27,0.894334014264366,2.80068293852911,1,0,0.701692300086308,5.50555424317358,4,0.0443863034078196,0.0783430360960568,0.155199942719954,0.490334259609273,0.55232568579375,0.439437380633524,1
5df6542c1e2e5844f407f08a,0.864101549010614,0.649096808457033,1,0,0.93257271091926,3.76564131078266,4,0.759336205846601,0.205548698117259,0.65748721218366,0.174192985155462,0.215538283805169,0.0375746263093142,1
5e07d174da6bad1342bafab2,0.908283173527683,0.718205799948814,1,0,1.00735706970442,21.680994114085,4,0.0695754928424009,0.348804870512394,0.342149557236532,0.47635928673994,0.377790892226977,0.0625466319538478,1
5e126c25a98a7a8fab258f14,0.953437179410526,1.6670437533447,1,0,1.13924202907164,10.8771185044698,4,0.0606338383440892,0.130762799830915,0.143592290655177,0.184385622160631,0.189015999227692,0.0728789703207497,1
5e13ad514c81b2a01ae4aa9f,0.927644836680108,0.393617958453296,1,0,0.483445149599393,20.53945485939,4,0.202270979621631,0.60134757085237,0.418050774684677,0.443981783877345,0.525018607698534,0.193420372847008,1
5e1553fd1e2e58b6448d8dcc,0.869473163896328,0.572402707916336,1,0,1.19827321155671,12.8433332863127,4,0.0468425663983008,0.188504900240561,0.280419987825476,0.428051860379391,0.26956431689652,0.0465073878627383,1
5e1f7b2a4c9b832b34e7c9d3,0.93641373697796,1.33011577619632,1,0,0.89994054720466,8.37039677213279,4,0.0419473288559924,0.111114056121396,0.217964799989719,0.317764364813214,0.517074814973179,0.0381279987477516,1
5e249f815e04db720e47d872,0.906396545035252,0.806087568249327,1,0,1.53541626282556,13.7018307422689,4,0.0558225202996954,0.143430088038719,0.223733479265044,0.371378467578584,0.235649011121308,0.129004900316925,1
5e34325430e5263f0bebb32d,0.50642402189073,0.347250295584144,1,0,0.692907172649544,16.2056806704057,4,0.753926600741492,0.257135348386505,0.5,0.096172011715087,0.296172183048135,0.20020370734423,1
5e42f74f5b772a18434cabf7,0.78029024561075,1.84844512731606,1,0,0.548752646586704,1.41691775709816,4,0.452549288710878,0.287143064236593,0.443081348320258,0.375747305510859,0.329042498429642,0.0236124546428012,1
5e4c0ba01ae5a4000b539387,0.683851672230969,0.147014135572639,1,0,0.539612739678732,16.4953151823606,4,0.72642824369067,0.429466940265162,0.680156576691893,0.0585298002339614,0.252778316146066,0.187655456400425,1
5e84bd7c34d5d9072128fac1,0.93243731686275,1.17616168549929,1,0,0.99210614324603,16.7129874744275,4,0.065380697373239,0.177487252266475,0.197920935651908,0.370992932623908,0.255264524817827,0.173323529252462,1
5e863db644d87426bbe2e92a,0.916142278900445,0.507906366683416,1,0,1.24832273266254,16.1692863525323,4,0.0210655180220007,0.618718285830591,0.109404146084119,0.519224395240157,0.202342737226281,0.500878011452534,1
5eb041548fb5a50b442ea70d,0.951298765496685,0.921349113244486,1,0,1.42280574436166,19.0845577145454,4,0.0612542967778379,0.175013838890745,0.186744828396122,0.324657389794474,0.27689346548509,0.215622676805561,1
5ecda7f6509c241275db7396,0.925167990556216,0.530778927888548,1,0,1.15718426298441,11.9802454360261,4,0.0524779308215114,0.121227530739702,0.272135366445568,0.215856711620304,0.232137658460245,0.0392861867821189,1
5ee09c1a0c2ad1027f541f53,0.867662800340316,0.691097700472188,1,0,0.761716668443808,15.7322600888873,4,0.0684048151680888,0.50862534183298,0.256964406660796,0.423286268231024,0.348365013096013,0.0702997433589999,1
5ee1236e7f235110ac6c4ff4,0.512657315969618,0.174492827278711,1,0,0.97091801164137,19.1993775255315,4,0.513712334024615,0.0429395127663805,0.5,0.0251367400980214,0.296713751617742,0.200029770492765,1
5ef0e873ba594769fa910258,0.799313038357072,0.402642174410876,1,0,1.14137351735645,10.7061884112151,4,0.797536197759288,0.64552937612373,0.717118519891472,0.403632711976102,0.376411648957099,0.0409345987631373,1
5ef8e0fc2ce3c6644665e347,0.917703268133046,0.867278097709864,1,0,1.18217616080006,2.60578263480607,4,0.508177529338575,0.160768019552128,0.438450723676832,0.347255847576998,0.108994801884224,0.0321118318501115,1
5efaffccf90911000c95a3cb,0.744097781951981,0.375826562236818,1,0,0.492579854037293,28.6157451509618,4,0.0696099348480647,0.561034618825516,0.227852624343294,0.270835142252175,0.38089056537399,0.110229529102028,1
5f01d812e83c5732b0dd15e6,0.758230457256702,0.180246635888726,1,0,0.624462867592221,12.8304414107422,4,0.756258896729813,0.358165588017446,0.609704475114145,0.11797396205621,0.265652064263854,0.158257036627956,1
5f0fa5d6f1db6e19c7702e0d,0.810508620328149,0.475686503257895,1,0,0.466270100073885,10.1209981244157,4,0.647621412133396,0.329949070806381,0.66110408972386,0.399492786745602,0.316945201982017,0.165974956450641,1
5f16f559325a640008bb9a07,0.518378036443514,0.462002865434517,1,0,0.966717748611586,12.5234272649563,4,0.577255778416303,0.137887599119345,0.570332467759198,0.180501642289458,0.208435422828544,0.199438033007266,1
5f23ff398626c51fdd6c3fb5,0.83136304417656,0.734906552102621,1,0,1.07494234909975,1.38926347315757,4,0.72713679422294,0.483589465193844,0.357683601969008,0.605878006270892,0.257748233323176,0.0206327876635524,1
5f2a12f5837dd81e5881b7cc,0.711983219702366,0.794065951100421,1,0,1.05574763603717,17.6252917147634,4,0.243902097615997,0.253057067119694,0.500106005475438,0.0851252938913463,0.180225416297195,0.17760774768178,1
5f2f8574ff256b37b1970220,0.829788292654225,0.157218267902679,1,0,0.641632625308569,19.6809587815124,4,0.809960999580829,0.485783751601175,0.4230853254829469,0.0653080405343331,0.422846139947427,0.1845834853149699,1
5f3d6975ef131710ed519c7a,0.724628816515626,0.229224671454424,1,0,0.598900299965063,17.2275170937182,4,0.639114557984854,0.238507243872085,0.564318631369639,0.0238217561089199,0.306572743067407,0.193823070819847,1
