id,posterior_p_a,posterior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,posterior_reward_value,fixed_l_loss_value,posterior_eta_d,posterior_eta_a_win,posterior_eta_a_loss,posterior_omega_d,posterior_omega_a_posi,posterior_omega_a_nega,fixed_lamgda
58935d5d4d77be0001689f14,0.506196648258877,1.71840973061239,1,0,0.642716338184031,6.93048649769858,4,0.0338715700568602,0.615790944803329,0.222472756341897,0.318552105232496,0.234855396101228,0.189484110361527,1
58a5d6527cf56d0001f92567,0.60652374640498,1.55383843530399,1,0,1.44053808673265,4.62765057484575,4,0.0675871153487844,0.589605503436105,0.118222529624343,0.147514283345702,0.434917791708192,0.0531881549632829,1
58acbfacea3d11000170e99a,0.592778388970437,1.45916175902667,1,0,1.01835328706435,1.80647814976358,4,0.133929773579807,0.474269873621187,0.073666770378703,0.55500372358254,0.602179048851241,0.222243561064018,1
58b0d5e700de9e0001863385,0.543217118670309,2.56071876552965,1,0,0.969034390083596,0.945951236597586,4,0.0509076166424277,0.583907429470045,0.0889387960853347,0.400619512201026,0.523458549562886,0.0894202104456704,1
58d2cb10f5899100018a05b8,0.61405168957283,2.41118730301944,1,0,1.5681537895021,7.64234945590925,4,0.109104970867026,0.332205446581783,0.188806533705552,0.43445526003058,0.387457691533168,0.203572879524861,1
58f90ebc3f4fef000199e2fd,0.562803400813742,3.9169571279838,1,0,1.05346598930512,1.27696906957556,4,0.183523579524531,0.34694367596189,0.114629175849724,0.544307959356522,0.467175627596166,0.193053346890419,1
598fba148380cc00012a3ce7,0.499399797750395,1.26109816440766,1,0,1.53422863669705,4.2425704030209,4,0.16247831648536,0.486122376974538,0.0960357159177989,0.601466314059138,0.144700769107861,0.177168767077668,1
59948cbdcf1d1700016efa45,0.636420841493341,2.17689779087719,1,0,1.31741774938315,2.36424062645015,4,0.167883059220979,0.422515764287311,0.275687614440139,0.414670026917532,0.368548227856649,0.109987175409143,1
59ae8d282a78fd00010b80e7,0.559074541369417,2.19329777794149,1,0,1.44454782091859,4.14895845850874,4,0.0548128051972615,0.406678740762205,0.0989598197843884,0.221363694723926,0.380387434296276,0.183549784057674,1
59c0782e5364260001dc4740,0.216057020926842,0.68870902958541,1,0,0.906251290578745,8.29271635913339,4,0.440497455739883,0.5,0.501828254129633,0.36516464354633,0.2,0.19714265653879,1
59dc458f77860e000151240e,0.591667095058272,1.79629851691925,1,0,1.48173389235115,2.24337811278752,4,0.128302489042988,0.405728245626631,0.140274319241372,0.536759968270923,0.325846918495738,0.0707823843729944,1
59f22a9fd6380600018b2929,0.66643190441926,0.612192479916577,1,0,1.63330978598379,14.9548229118392,4,0.316288985589116,0.493947117613383,0.371064342487068,0.491318214870469,0.397164761233962,0.162425241260192,1
5a348ea750833c0001ee9550,0.516085571719905,2.61212215401121,1,0,1.20567451793192,1.21881690847847,4,0.108046361647446,0.265421955248019,0.0661581127856473,0.257067993324114,0.531296859221952,0.186362386680568,1
5a443812817d1800018d1179,0.586253467956465,2.06863858054984,1,0,0.897327088209681,0.551705534801286,4,0.101457994703164,0.470293834422046,0.0659631516540296,0.243791479474867,0.537964872200361,0.217612680208975,1
5a5ec79cacc75b00017aa095,0.51485288295991,4.51351482993573,1,0,0.448479589462305,1.70534016094833,4,0.0708699311670764,0.709213909892424,0.104478103139654,0.258555045063029,0.533148734881678,0.186283671059515,1
5a6eac90d5d4cb0001d6815a,0.577796866677908,1.97226470503717,1,0,1.261454068781,2.69394754249578,4,0.075517563673298,0.333469688574123,0.0937892077205336,0.469502804571232,0.306921401143018,0.182376233630362,1
5a95a63e4eecca0001dd4cfa,0.57866130739509,1.55564787150843,1,0,1.39618322922357,5.26345325853923,4,0.0891116155386485,0.405162594049898,0.0770255681550839,0.492803146272215,0.382645806594977,0.195458642679272,1
5a973481f05361000171dd86,0.508047845184863,1.80314115254898,1,0,1.1083581037034,2.06851177230184,4,0.09748997231699,0.517067287290373,0.0778572866723427,0.315003511640578,0.319570027604506,0.289755711854243,1
5ac53209fa3b4e0001736f22,0.760751896005271,0.874415782133673,1,0,0.531034079995167,10.3135669118882,4,0.248701872346132,0.4494811965913,0.476911845273096,0.156788636506038,0.252971958154399,0.0509158432239268,1
5afa19a4f856320001cf920f,0.550261005392696,4.34823436605561,1,0,4.42616234651997,9.97478853130035,4,0.0220305595892793,0.5,0.5,0.0246742067380684,0.2,0.2,1
5b23d0784fb0d40001e95407,0.531086663648787,3.04932097008544,1,0,0.61900706435499,4.90372652600438,4,0.0340234082254642,0.679114247968086,0.134079719423655,0.0154877448338003,0.157946435919437,0.200460071921523,1
5b78542ef642ed0001517ca0,0.637056299183909,2.73289488758383,1,0,1.83445790200906,0.42219601210244,4,0.260502412941421,0.318875312031909,0.219327242571735,0.495424310652959,0.350217240910153,0.303953617950884,1
5b824fb6cc06660001a302d4,0.600658241418717,1.2999499630852,1,0,1.40499173806634,0.686137535390939,4,0.16834219295859,0.445752627701774,0.0848931415461464,0.241498442166702,0.300292556242303,0.18015645564183,1
5b87b6932be8a60001f74588,0.479911821889667,0.935870182754771,1,0,0.478569673010721,8.88162835618927,4,0.459971915995004,0.712133549098553,0.334040460859138,0.593017636421508,0.168332590314722,0.219069453404135,1
5b87e73d53303600015ea51c,0.530263514896936,1.5131005813094,1,0,0.995834629983144,0.294734540752623,4,0.0851018897421082,0.738870759265106,0.0169081877376565,0.341457175275406,0.0474570449791315,0.236680723945461,1
5b915c9d22d85d000115c0f5,0.708852928380186,0.496955894977728,1,0,1.10702756198653,11.9860749850175,4,0.56896591850171,0.442072830054015,0.394090079705617,0.416945875048323,0.272066681609722,0.0796440963716391,1
5bcc60b95c2b810001dc68e2,0.337883392629208,1.30654077039006,1,0,2.10792394159928,7.60704945598665,4,0.0565649133184965,0.5,0.5,0.449323968100173,0.2,0.2,1
5bdce4e219b9ba000157e993,0.575311152198331,3.36603576564018,1,0,0.838260009370522,2.74754392145911,4,0.0709432866368201,0.291431851697814,0.0824110881019936,0.583030376460802,0.370754916913039,0.207285036824239,1
5c095f832570ea0001642474,0.613380696002154,2.54638183796139,1,0,1.24652382893366,2.61993615608463,4,0.0255487376813981,0.371570942968299,0.106515512783872,0.389456332680308,0.517783914386116,0.156754813324764,1
5c0cb29e1b80df00017843d2,0.513131327451536,1.72815885632836,1,0,1.13025603004052,1.65632332591174,4,0.226527040714136,0.684638742092836,0.355537323146314,0.459068175017148,0.27439237438393,0.0897342571982365,1
5c1188f4aa52ac00010697a6,0.583244140665918,1.33350983996386,1,0,0.85233826851752,6.90198036213894,4,0.068370077341803,0.592156794055814,0.137000702790675,0.380400341007093,0.419670161873889,0.192675475405721,1
5c27f83289f035000174a168,0.59241742443189,2.04450819004219,1,0,1.11698280129619,0.356285163052634,4,0.0678946791711076,0.541170719926619,0.0791628531980664,0.42520329646278,0.251800378556356,0.153858350442415,1
5c28feff5ffcb7000128a541,0.613026666586275,0.671747365875725,1,0,2.12630687342692,9.50586571426077,4,0.289811848171516,0.479902940721871,0.262893751475803,0.546647731022309,0.085798390320188,0.0744078890349675,1
5c32e9588573070001641744,0.572864476453857,2.43093627437038,1,0,1.05711934408875,2.02302824386089,4,0.0564981943979493,0.423966935480088,0.113368337008382,0.314715917804253,0.573931803496787,0.0882725708777558,1
5c3c1617f5ebd500018596cb,0.267249186907024,0.877228540765081,1,0,0.40561326280849,7.07441275825356,4,0.599675195328229,0.474364005614345,0.5,0.604485957871161,0.190404663384057,0.2,1
5c4ea6cc889752000156dd8e,0.6741828897955,1.88082927045334,1,0,0.971206364715022,2.1566493457754,4,0.0770845759053584,0.518867436648584,0.221397905547486,0.349805423331568,0.467510675570898,0.116073367339881,1
5c52bfa7d3cc6b0001d9352e,0.582623386120916,1.87570120200804,1,0,1.12239991073298,1.75807963318746,4,0.11815577147304,0.33445816254349,0.0919569627401653,0.458373110272328,0.504534529563591,0.218572133754609,1
5c567e2acc53750001751cb0,0.420015571230809,0.658512786922434,1,0,0.568803313754926,14.1402685753981,4,0.298276162290303,0.43647683421916,0.503877068092172,0.12609540971928,0.240535942421051,0.195732031839579,1
5c61ab19776b38000156cc95,0.644146581727303,1.29072791029173,1,0,1.27070935612336,1.02259605037726,4,0.6199472788789,0.633667148492423,0.273835486562823,0.659828755454772,0.600070517094662,0.0544588290021035,1
5c699a5d21e90e00018e80b3,0.535582337764237,1.63832134441061,1,0,1.32267572036467,6.65026448723375,4,0.0806133729625821,0.486747725779799,0.161686852247002,0.26951646708275,0.200284858700616,0.248725883666432,1
5c69f9dd4b5bb30001b3d31c,0.622872848303354,2.49978097361401,1,0,1.34847545152631,2.59432876034743,4,0.160191748577825,0.277457732566359,0.124300898542276,0.511921139264492,0.385202342982149,0.130591652405145,1
5c9623dd35599200175642e4,0.552333850395646,2.58795192820251,1,0,0.974740521447744,0.779537571842678,4,0.0923011867523825,0.409936751067989,0.0747085951169374,0.544499550611637,0.613561016742774,0.21688132226355,1
5ca749ff98b35f0001f7559d,0.58259835541416,1.36183948913339,1,0,0.969962616166695,0.318142706590758,4,0.0687198634051329,0.624828039550723,0.0273631910829508,0.350520106747977,0.11334131793425,0.266764701135271,1
5cad159b9488590017fcc497,0.593936121822369,1.18771872723961,1,0,1.48932376737464,4.91503144635799,4,0.137730693159404,0.604329074802747,0.266196696585871,0.367480119789991,0.192337088639786,0.184023209084064,1
5cd08e2ff59e0a0013563602,0.419292986780453,1.01225831513481,1,0,1.5670696488211,8.6834392234565,4,0.0577901756645812,0.640100617401322,0.247265047726275,0.335766173899233,0.101794189471207,0.185381294449289,1
5cfecc1e96681500168a1799,0.542178188558744,3.56240054971017,1,0,1.44211453023861,2.06097636816218,4,0.0894849097568143,0.277963772266688,0.118057249380912,0.228269489859522,0.279339459477685,0.192047402501947,1
5d012930cfeb82001817c9c9,0.614433510761729,2.11006973329651,1,0,0.529047486521662,8.38718079884077,4,0.114593196342534,0.498188409989308,0.487668487588382,0.301636725529066,0.190313068469543,0.21736374737738,1
5d016916c12fb900015320ea,0.527008292521981,0.862273884099283,1,0,0.903457883557511,1.98552203264745,4,0.421226255314887,0.754948121872955,0.145577661186799,0.535075887271876,0.323095932206797,0.209010885489236,1
5d0a8a22c0fd80001626e38d,0.573084739464981,4.06409410483454,1,0,0.991101473910332,2.21950500747447,4,0.108846283606028,0.4898161818359,0.154747008633307,0.482519987166183,0.522436762817146,0.203847314759625,1
5d2e4267565e1200017efb42,0.721424121795062,0.736014753852423,1,0,1.39751963679192,3.20516761966902,4,0.474764274669053,0.5963197288836,0.55072042080825,0.426671806861017,0.188160131896163,0.0458847980115902,1
5d332957d0635b00013bd785,0.633251573462588,1.97491689223571,1,0,1.95205551180725,1.97270076915094,4,0.149244586269287,0.349337828356447,0.191756494017321,0.47921647703573,0.286417040875684,0.0696847430254431,1
5d3f5c8f0d0d29001a4bd973,0.401034910336689,0.381902588477113,1,0,0.899071249661175,16.2040914013411,4,0.510573213737266,0.406978043351836,0.463576306916003,0.453163416031418,0.285840229185121,0.166833959217487,1
5d453e8723a5bb0001492546,0.563903662734556,1.76311167181124,1,0,1.27167793123801,7.5061397517384,4,0.122237360627939,0.550520391689181,0.121539220064867,0.302874124523827,0.308195396631455,0.214781764092702,1
5d50feca50bdcf0001e8d38a,0.602835623632053,1.3775036041151,1,0,0.64927123765374,2.86695579162942,4,0.299972591157137,0.629003918961975,0.107525655636401,0.267536220490758,0.583232996017343,0.142649825542421,1
5d586fdc8200f50001f03a0e,0.356896459681963,1.36640734715613,1,0,1.69022888305387,8.23796628072134,4,0.0462774854254501,0.5,0.5,0.53258015145727,0.2,0.2,1
5d612ae16512d700159face7,0.423213143903737,1.04954510044957,1,0,0.893434731989114,10.7662841102792,4,0.0638067078910323,0.5,0.500403462344753,0.352875999234666,0.2,0.199951070384765,1
5d6b596f76cca6000166d81d,0.550433678007701,3.07304892237318,1,0,1.3401802165366,1.99966878072309,4,0.0720763033183254,0.3692514736153,0.143667536833691,0.173406444802216,0.466952738994595,0.159495759416639,1
5d6ccfe1eeecbc0016213d93,0.571448653241799,0.823179648106157,1,0,1.30347631371511,15.9616286855152,4,0.070169017848521,0.498140402990092,0.51427663606928,0.392925076517948,0.352395429988903,0.178124733337134,1
5d7499693e40c60001081af3,0.628363962620743,3.02631369620561,1,0,1.13696447250053,0.465308017705503,4,0.248135250073518,0.350419244787036,0.192060687811506,0.488977461300531,0.243451274920345,0.210695003143819,1
5d7fb79ff44487001807463e,0.658479113440044,0.866909058310358,1,0,1.61915959646622,5.04068913000698,4,0.130002223854866,0.391032481876244,0.0812400048981322,0.490633380714744,0.21668467706059,0.135779452674691,1
5d849ee0a954540019f513dd,0.54840591586944,2.50637505565805,1,0,0.898620724798041,0.572766086306577,4,0.131924497589385,0.529852356211876,0.0769807751954126,0.557239194627879,0.457436992922521,0.243061984072041,1
5d88f2f8cefb52001a83f1b2,0.605654505756802,1.50626987522978,1,0,1.06314904288445,4.43856843960225,4,0.0861494814200615,0.663478418291806,0.194844409141077,0.366196068916486,0.669146930022377,0.172331271836988,1
5d9bdc6ff7bd5b001547ec77,0.588549118472236,1.79155249484427,1,0,1.18025713465013,2.1601566488775,4,0.122273292222005,0.569774279605263,0.170798793323091,0.424474619843193,0.475406964812173,0.100969516677115,1
5dad4c34b3446a0015e3de93,0.580315668257551,2.8990263298737,1,0,1.05673871742743,2.5792706912746,4,0.0967886606044873,0.459491581003939,0.0862521101343135,0.278173528059016,0.522366167879591,0.194191085178661,1
5db0a97f127d4000117cdfa0,0.533459150718631,0.855086815385527,1,0,0.532985601436593,15.4264623350745,4,0.562379954926146,0.431996189851138,0.536011304941378,0.695473856951006,0.227993599331268,0.182133333766332,1
5db4ef4a2986a3000be1f886,0.565284196371523,2.31095156648585,1,0,1.08393157652826,2.93064040444489,4,0.0839969455502699,0.480630128240795,0.0892598310759857,0.313730713871588,0.467216196909769,0.164723699828151,1
5dba0ce7001ffa06b367c544,0.527306923384532,0.427767168984387,1,0,0.851630032579462,10.4293486357264,4,0.17519530336485,0.587613399256447,0.308046814589894,0.162339167540839,0.261569640555461,0.234821578514259,1
5dce29700ad506063969a4a5,0.868474531066325,0.822547528018493,1,0,1.13388458047618,1.99777033610255,4,0.138335692265917,0.383403724995919,0.309335641199862,0.153385841541675,0.164644353521605,0.0449909018088039,1
5dd4074feab0423daf012f92,0.528190153133963,2.24796691333191,1,0,0.917996120393417,2.6685637656703,4,0.171556235502834,0.578450473813141,0.0683143244298724,0.413169430690621,0.430661978079184,0.205570762154927,1
5dd42e7f35cf744223c60d1b,0.583562707544435,1.08167968498772,1,0,0.855916132686624,13.3108100048254,4,0.110801169431599,0.432892165292296,0.521365968898232,0.182965227859708,0.238692992557268,0.191542614675291,1
5dd5c04f86c88658b24d4cde,0.579436468765996,1.98432129915686,1,0,1.09522462422649,0.311712743026275,4,0.0533456578120903,0.723466179725467,0.060383233125138,0.402137611751275,0.0677012096165902,0.247745461535178,1
5dec8925be656d35d4005320,0.564234904325533,2.06423445163866,1,0,0.953553996635252,12.6982967965589,4,0.0557940237150111,0.5,0.501478302788354,0.0461128117202699,0.2,0.197253325414789,1
5df4565dfeea89323021ef27,0.536898996205568,3.35625635801638,1,0,1.08194516916129,0.928581057101681,4,0.110059158823116,0.353403413147627,0.153765847967429,0.438024389744644,0.544359249602612,0.12701564297258,1
5df6542c1e2e5844f407f08a,0.615428414557434,0.684467825695778,1,0,1.60525071191928,9.99594159448019,4,0.130840374493624,0.474618708585085,0.347453286883219,0.449281290573506,0.174756116293229,0.0626001150293483,1
5e07d174da6bad1342bafab2,0.571104722979821,2.580603091608,1,0,1.29535235389792,1.89251306198409,4,0.185443030555091,0.552095997579272,0.170260065098635,0.546872732704288,0.241191132200315,0.098391402672062,1
5e126c25a98a7a8fab258f14,0.661593470708441,3.41679167939681,1,0,1.01436520829301,2.7494448063411,4,0.0858504101131568,0.263036735792539,0.0907976512160676,0.168130035026628,0.534553958806542,0.155715829481542,1
5e13ad514c81b2a01ae4aa9f,0.53445237000494,1.36523523007509,1,0,1.05733682014221,2.91042007509513,4,0.259487349984932,0.591737902810804,0.136108468572329,0.320351971272263,0.517688415133983,0.137282999512249,1
5e1553fd1e2e58b6448d8dcc,0.589444062569217,1.45845148528761,1,0,1.20606100476762,1.8732568896396,4,0.0675513714429743,0.396697675181032,0.157853408269026,0.333765913729857,0.313873168149469,0.0917042122466424,1
5e1f7b2a4c9b832b34e7c9d3,0.614022583837238,2.53236801628812,1,0,0.915516089225487,2.24183402956629,4,0.0639075271498949,0.362105703145873,0.143045532328406,0.288727967910784,0.654801741628604,0.102849579464822,1
5e249f815e04db720e47d872,0.557538447432608,2.23497437157363,1,0,1.349134593642,1.93869816963171,4,0.0963489239170014,0.286987850264757,0.163112161849714,0.3205028772635,0.194958067073057,0.137439996812261,1
5e34325430e5263f0bebb32d,0.350764199795394,1.2546013048958,1,0,1.73646469490672,8.81079130005296,4,0.100554701798567,0.5,0.5,0.191182069183826,0.2,0.2,1
5e42f74f5b772a18434cabf7,0.65473272100063,1.28533359086012,1,0,0.370780914653366,3.56987899225795,4,0.320746618266315,0.45677530389424,0.581536334827243,0.393960829804848,0.295472285400693,0.063681858529976,1
5e4c0ba01ae5a4000b539387,0.405323508046301,0.365117919544906,1,0,1.8313415910088,10.1333766698247,4,0.330008827412081,0.789495218413171,0.284229165077017,0.450951145780097,0.210727073185224,0.184180079047567,1
5e84bd7c34d5d9072128fac1,0.591299105091951,4.56596135986157,1,0,0.991324000699827,2.18597889485965,4,0.085648168825656,0.212407976142489,0.0876870718196311,0.45585788707047,0.357000339058796,0.0802221788903107,1
5e863db644d87426bbe2e92a,0.637076098984324,1.30658064265711,1,0,1.02915954979065,0.419914887543281,4,0.0497398014533608,0.685926048198789,0.0563155065051219,0.480385234801835,0.0793802374157355,0.253887591715367,1
5eb041548fb5a50b442ea70d,0.562146783172958,3.76222163723971,1,0,1.16940087531639,1.19377887451408,4,0.0901414654215872,0.29198061976969,0.0827943555133965,0.133725164224953,0.464731436281939,0.160016293730558,1
5ecda7f6509c241275db7396,0.634956589341767,1.0757572454379,1,0,1.1290963258209,4.14739027879176,4,0.0614459031020244,0.510542495532411,0.14491977715115,0.16417257254668,0.348319566825413,0.15600440327752,1
5ee09c1a0c2ad1027f541f53,0.568671855739924,2.22296839320179,1,0,0.828827148764861,0.597247101320601,4,0.23840723655756,0.438024614786609,0.13364563204366,0.495251249111701,0.279431790922822,0.135497499112908,1
5ee1236e7f235110ac6c4ff4,0.317530615248133,1.23304693945175,1,0,1.72925237529266,7.85415518661963,4,0.0306831049583145,0.5,0.5,0.33263097275794,0.2,0.2,1
5ef0e873ba594769fa910258,0.628737286539058,0.405990304875137,1,0,0.676901780770922,15.9742211452471,4,0.49602128374735,0.448354700445565,0.691246698665391,0.379987532649768,0.190777487946632,0.0864880997245359,1
5ef8e0fc2ce3c6644665e347,0.758479437336353,1.01370244687431,1,0,1.34029868686952,3.46783170513431,4,0.145553787202313,0.330127877378133,0.501158421316234,0.297173193276838,0.181920323092009,0.0321761568894148,1
5efaffccf90911000c95a3cb,0.501382680598834,1.08487575525138,1,0,1.87186831166904,3.19631484965333,4,0.194507537951514,0.427018180488567,0.0926106807018461,0.570873755925281,0.278910811709682,0.126127567346118,1
5f01d812e83c5732b0dd15e6,0.543405033321926,1.29013733076682,1,0,1.81949832114127,8.02929335653067,4,0.0425853632452906,0.621474137116762,0.120130230633293,0.336244504152894,0.272234223013034,0.156676672421843,1
5f0fa5d6f1db6e19c7702e0d,0.549751080131088,1.24172894346267,1,0,0.877160530330972,5.84222269170674,4,0.239261550237808,0.513039869438702,0.215566496094757,0.0823587544184191,0.334322653070835,0.138092021108424,1
5f16f559325a640008bb9a07,0.508769771281065,2.2552696108635,1,0,0.897475683011368,7.42065766751466,4,0.0491527942739351,0.560815308522185,0.199133482013849,0.0240471671836384,0.133237398616148,0.199979868863204,1
5f23ff398626c51fdd6c3fb5,0.7854397163286,0.272963426314957,1,0,0.71988168445739,7.95502349853434,4,0.735231033856613,0.493942782906986,0.545042791338604,0.579685470462518,0.262074133058124,0.0869514535492961,1
5f2a12f5837dd81e5881b7cc,0.67737693478292,1.75963856888896,1,0,1.02834691490787,14.4887251476006,4,0.101066982685327,0.3777376172672,0.532264559171677,0.0508316859935884,0.255000121958435,0.129801667397967,1
5f2f8574ff256b37b1970220,0.506316964355499,0.286381799323673,1,0,0.69683674871269,16.4770253646504,4,0.47903905263352,0.50691726755787,0.254374327473811,0.378713509476339,0.348488256650463,0.194237975847296,1
5f3d6975ef131710ed519c7a,0.224798042039869,0.677565723751854,1,0,0.937898897862166,5.17829236599283,4,0.484508534795269,0.620387886950143,0.589668365867267,0.377895975445891,0.281895541421245,0.185108316498509,1
5f4a835e9e84256238129995,0.689440876508054,3.06399329986096,1,0,1.30500146338296,13.8639409325864,4,0.0382752599900268,0.5,0.500408931565376,0.434945282040701,0.2,0.199485097146784,1
