id,posterior_p_a,posterior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,posterior_reward_value,fixed_l_loss_value,posterior_eta_d,posterior_eta_a,posterior_omega_d,posterior_omega_a_posi,posterior_omega_a_nega,fixed_lamgda
56e8bf5a870a8e000b4a8d6e,0.647832083123323,2.02605117557839,1,0,1.33063778292268,0.738351849120799,4,0.217809728329582,0.150034307823069,0.153375545426115,0.214043280103277,0.153423317733733,1
56ec9fa4f9ffc4000ac1941b,0.623336854881736,4.18111307215367,1,0,1.07358863657455,0.256684393327675,4,0.112693991225379,0.163739704444825,0.563679192620626,0.226453025951452,0.116363336595061,1
56f9364e895094000c8f4967,0.248820175249409,1.05926719652696,1,0,2.8915794518184,6.1408306240297,4,0.0808704194220994,0.5,0.0927022030748273,0.2,0.2,1
570f018053cc8f000f8d4bbb,0.539638053469338,6.23121053974754,1,0,0.959670786833786,1.39161459329208,4,0.0362876239846598,0.104685421781606,0.258807708243322,0.261785646720554,0.174631443619327,1
5769a352f48c3b00016737f9,0.590093802097825,3.84302109840717,1,0,0.955602786636712,3.12535936335782,4,0.0634399832009529,0.369454140568571,0.576659181955449,0.355583242213166,0.0625433912478856,1
576ad50bc8a90000010d99c8,0.648356647722942,1.47799526098275,1,0,1.02524118990901,1.08895159285136,4,0.166675762359602,0.2607888681569,0.195155621342763,0.129292684106294,0.0476224075323873,1
577599baca706f000190eb48,0.879298361545409,0.380673136304629,1,0,1.03934920750973,1.66672864605339,4,0.276750205550797,0.235907621203336,0.271842828099944,0.157127129275334,0.186976595440599,1
57ad04adddc11d00015bb1c3,0.556221797218252,3.52854199159231,1,0,1.27075239779893,1.5124577434316,4,0.0267711988113365,0.156913702785922,0.494838490638505,0.453587234091011,0.136526253210592,1
57b771677bcf1a00013f2ba8,0.628814721349921,3.43949105674972,1,0,1.01947741886879,0.28083151212622,4,0.0798536623930499,0.111982920975792,0.303713013413694,0.339194297327559,0.0664287277374583,1
57d0a0bee3221e00015fe385,0.554058767018553,1.51076722018085,1,0,0.695151339080778,10.5976655868156,4,0.0601790245471171,0.321550752353828,0.123411498291744,0.217014534393932,0.19995720412722,1
581649f0b434f0000184d2a9,0.690021278200176,1.68463949827827,1,0,2.07461335422225,0.501036499180752,4,0.158852630550328,0.206616534360535,0.41877398528831,0.246889428179286,0.0164450971693309,1
586371807fbbcd00013972ad,0.591163717617026,5.94664282865735,1,0,0.656913736897518,0.0633757124944796,4,0.0254162941165844,0.0682209704704339,0.415381499460349,0.0634298099486322,0.0319260259308484,1
587418895c17910001ea4e75,0.534321056446029,3.91949488906291,1,0,0.957346069290032,0.282401376261521,4,0.138681589999612,0.176201245163859,0.586291483179205,0.582820775342159,0.0620559860766623,1
58935d5d4d77be0001689f14,0.495773166936265,2.7410828707872,1,0,0.532953426959649,3.76450436395897,4,0.0319013503572389,0.333109017799279,0.321066086233008,0.214553399473951,0.172238723859584,1
58a5d6527cf56d0001f92567,0.558504508298834,3.93572319595917,1,0,1.43782747538745,1.15255170158661,4,0.0441494738744172,0.10116555624229,0.135958940263766,0.230603330092769,0.0479296924005782,1
58acbfacea3d11000170e99a,0.580111040246911,2.37417954996518,1,0,1.01136142024109,0.729759488826267,4,0.0823208284222813,0.127361074286265,0.572299806930112,0.366090941604025,0.202775610944341,1
58b0d5e700de9e0001863385,0.562866737677023,5.35683699265615,1,0,1.12331742385645,0.187648407872656,4,0.0312938894402144,0.0856016202021378,0.415974745325781,0.191827763532267,0.0207225641093546,1
58d2cb10f5899100018a05b8,0.58692091679635,3.15061406496741,1,0,1.63634224450787,5.23251287027203,4,0.101668937371941,0.213716704845877,0.444077800922461,0.352508864788543,0.210763406870348,1
58f90ebc3f4fef000199e2fd,0.554580450045671,5.72762317902934,1,0,1.16777760452355,0.295444305924566,4,0.124795107095276,0.105597707749884,0.661682559807736,0.294889102003121,0.127985528338988,1
598fba148380cc00012a3ce7,0.50442913724462,1.59115115360857,1,0,2.00432989767365,2.01565158916489,4,0.135509427896287,0.195631709183031,0.653929574515895,0.0785091156822942,0.154327556467719,1
59948cbdcf1d1700016efa45,0.620208002290979,2.74054867505556,1,0,1.34736523712419,1.32576582353274,4,0.1557435315004,0.25918236707112,0.462193757528375,0.473533678676085,0.0875612353518046,1
59ae8d282a78fd00010b80e7,0.550613746091357,4.21929245266703,1,0,1.16314743437723,1.78072169658892,4,0.0402456101363554,0.124595189114293,0.228744934839416,0.296914258362736,0.0782733873800067,1
59c0782e5364260001dc4740,0.216263913167193,0.686559998388551,1,0,0.906770742055253,8.33035303940694,4,0.440484816756098,0.501827103597698,0.3651726908203,0.2,0.19711295796014,1
59dc458f77860e000151240e,0.612677006688461,2.41025893397271,1,0,1.57593810891708,1.09037881009544,4,0.105762307666416,0.168105655271327,0.555349191847143,0.223391750333349,0.0220369317996248,1
59f22a9fd6380600018b2929,0.667089189887378,0.636089903424545,1,0,1.64715599300489,14.1606674035635,4,0.31296973139999,0.392893035807283,0.492516837520334,0.355612427597623,0.170852645482959,1
5a348ea750833c0001ee9550,0.528406274988476,4.16887513291855,1,0,1.10878892922916,0.356818504891634,4,0.0799032255953529,0.0921041333804799,0.286131057531987,0.436633910920654,0.0383545517211809,1
5a443812817d1800018d1179,0.601974255948234,3.30897369290853,1,0,1.03643700706567,0.187310295533615,4,0.0460382423437758,0.0645944624128395,0.247410897992363,0.249692452350701,0.103492586902276,1
5a5ec79cacc75b00017aa095,0.531467859000447,6.23376425210154,1,0,0.877088970595805,0.932236918899149,4,0.0471294927295577,0.0923945716958502,0.273182218910768,0.386540284391604,0.0859457634599469,1
5a6eac90d5d4cb0001d6815a,0.593753737735861,2.49135185229873,1,0,1.52267814150687,1.54991538712634,4,0.0628079862293838,0.140823743636919,0.445432471312954,0.243942603308512,0.040543429884154,1
5a95a63e4eecca0001dd4cfa,0.561247253837142,2.87091101233663,1,0,1.60894203104218,2.56589769172403,4,0.0538173813394787,0.0995195801588442,0.497869914390928,0.259446753509094,0.269715559951818,1
5a973481f05361000171dd86,0.529607482057478,4.36338509615695,1,0,1.16809254733703,0.484878636405809,4,0.0541957587994579,0.0918908545997653,0.475115847258783,0.449488937601398,0.608573026258014,1
5ac53209fa3b4e0001736f22,0.759994188374876,0.870761096819351,1,0,0.532670751379398,10.4282758428971,4,0.247958174110712,0.460357934680486,0.158322689608777,0.25580842365612,0.050383632361658,1
5afa19a4f856320001cf920f,0.551246075382334,4.28088321621465,1,0,4.44083879299758,10.1716700738217,4,0.0220993916616749,0.5,0.0248032879727646,0.2,0.2,1
5b23d0784fb0d40001e95407,0.517302118066093,3.06346845319987,1,0,0.570886636816713,3.72978018553706,4,0.0396759405827178,0.353174515148402,0.0169116672549456,0.121582178153328,0.369588696484935,1
5b78542ef642ed0001517ca0,0.646241338260354,2.94674373452813,1,0,1.91022722163802,0.363602495503169,4,0.212221421456895,0.214321342156661,0.50444763771145,0.227121473583495,0.262292790401852,1
5b824fb6cc06660001a302d4,0.638543241122315,1.4223843975183,1,0,1.74810591431114,0.326090622261604,4,0.104301766888923,0.13094027547585,0.234403635694109,0.170698792007987,0.0774660739899497,1
5b87b6932be8a60001f74588,0.480420389561296,0.908136843687751,1,0,0.46238377543234,8.77081019600698,4,0.466859597025807,0.57013207176015,0.589221909305953,0.143623079924141,0.218983689281842,1
5b87e73d53303600015ea51c,0.917781318557965,0.713090446156976,1,0,0.888312081944939,0.222112973228638,4,0.0589381142122627,0.0071822759007995,0.363799471996952,0.182830592280062,0.16843937971218,1
5b915c9d22d85d000115c0f5,0.707194975575946,0.513435120695307,1,0,1.13836231398291,11.4302484001815,4,0.567081131148925,0.390462543873905,0.413547782078346,0.269387811805598,0.0780954822507072,1
5bcc60b95c2b810001dc68e2,0.337464414470695,1.29825199140286,1,0,2.11000823126913,7.65338721720744,4,0.0567512663424333,0.5,0.44876472923878,0.2,0.2,1
5bdce4e219b9ba000157e993,0.551328595577738,6.46113955906909,1,0,0.754727833027974,1.0436386645459,4,0.0540147697680309,0.10076630543637,0.715718171016429,0.400014627927264,0.30914582841289,1
5c095f832570ea0001642474,0.570030454125194,4.66226441626614,1,0,1.21353102929458,0.68694856265571,4,0.0183297322993732,0.096251229152579,0.357869686344368,0.356250868680089,0.313923783954382,1
5c0cb29e1b80df00017843d2,0.530811648325277,1.92306122350291,1,0,0.975133638280369,0.996316714680487,4,0.243435716361531,0.474953602593087,0.457406001289222,0.212279246469772,0.058124452119217,1
5c1188f4aa52ac00010697a6,0.579076726927586,1.43843574123606,1,0,1.01705480282727,4.94225319128916,4,0.0744473889608216,0.251606857240604,0.364095616230005,0.262718508777145,0.149990632341557,1
5c27f83289f035000174a168,0.628898329962285,3.79202035239275,1,0,0.94258691024597,0.142937621484821,4,0.03503926725681,0.0604764945372016,0.506784807213235,0.183183412383546,0.0632763076875232,1
5c28feff5ffcb7000128a541,0.624848735909174,0.762378483163407,1,0,2.31489880874395,7.48318587500191,4,0.278085786197014,0.299345466697299,0.538804587666018,0.0620236042172669,0.0528276901198704,1
5c32e9588573070001641744,0.572900917633255,3.6696311130011,1,0,1.20174079330349,0.837874102584169,4,0.0583570886260493,0.147107656426002,0.436846481162819,0.227474753535614,0.0592332919486143,1
5c3c1617f5ebd500018596cb,0.268041529868417,0.929336348183623,1,0,0.384856497340926,6.60583370774654,4,0.600353625647586,0.470243853808546,0.607053767687366,0.18719405621653,0.2,1
5c4ea6cc889752000156dd8e,0.850233994223397,2.101813087257,1,0,0.789489807048437,0.892348098309982,4,0.104485800111781,0.256000638986181,0.388179041785767,0.221662289780245,0.0225874201068817,1
5c52bfa7d3cc6b0001d9352e,0.582102954964446,2.51084704736316,1,0,1.16049093422599,0.859210188426519,4,0.096198867748426,0.127043850177919,0.438658101480227,0.343631172265437,0.148265901143964,1
5c567e2acc53750001751cb0,0.419877746316708,0.658064361871392,1,0,0.568715609814061,14.1525330441688,4,0.298307486273965,0.439658913080065,0.126072278470673,0.240983310776732,0.196197670328252,1
5c61ab19776b38000156cc95,0.712869160437252,1.143257247396,1,0,1.40374404606985,0.902305293391319,4,0.603243972288391,0.355937701680539,0.625037067156804,0.421337390902813,0.0410560265450071,1
5c699a5d21e90e00018e80b3,0.523737477099088,2.32377354364861,1,0,1.32632885110696,3.81003039040342,4,0.0752834102582649,0.255306521387395,0.294851928603337,0.197742352577512,0.343494673359668,1
5c69f9dd4b5bb30001b3d31c,0.604554861733495,3.44219396310409,1,0,1.25688604150232,1.29312603066718,4,0.133726254469628,0.133758471263335,0.497472313249817,0.337284227963609,0.140690966779207,1
5c9623dd35599200175642e4,0.561745067301696,5.04823878540713,1,0,1.04622523448547,0.198676286092081,4,0.0526226027310527,0.075310083535284,0.692905271881772,0.567107640981419,0.0815655114285632,1
5ca749ff98b35f0001f7559d,0.907679971853494,0.801764499815753,1,0,0.856204605802673,0.238748793887997,4,0.0445088143209299,0.0115335506188476,0.37570820291544,0.158983635581962,0.242789302556359,1
5cad159b9488590017fcc497,0.605922745785718,1.40950031134189,1,0,1.58539308364142,3.12874763590066,4,0.134071525816505,0.334514848870596,0.346929951368412,0.151447214863614,0.0751913787982535,1
5cd08e2ff59e0a0013563602,0.404250023850469,1.06596588520146,1,0,1.46005698808651,6.75921286027998,4,0.0666187237651574,0.448995832439162,0.336038079408715,0.166333552196064,0.216084487405387,1
5cfecc1e96681500168a1799,0.531796118888829,5.65448234211399,1,0,1.61560366061536,0.958252871320576,4,0.0616178419435758,0.112456019441224,0.290161216871271,0.210086710069229,0.163641514430997,1
5d012930cfeb82001817c9c9,0.614756264751329,2.08423662708164,1,0,0.537054462040152,8.48050143674851,4,0.114711081467871,0.496531254718848,0.299506266661343,0.19082732113928,0.217910768522239,1
5d016916c12fb900015320ea,0.603263157087858,0.624754945905397,1,0,0.928186197575487,1.68360061798531,4,0.603073844162099,0.487362102983454,0.484000403509003,0.221384874243446,0.0691997059463248,1
5d0a8a22c0fd80001626e38d,0.554863699224107,6.93022376934216,1,0,1.0426218177319,0.776034689009333,4,0.0846446009500678,0.138133729461996,0.557688311110641,0.308241353691015,0.0839289998067088,1
5d2e4267565e1200017efb42,0.727341028647176,0.727626579534134,1,0,1.41888584859421,3.09418679406663,4,0.484031462809728,0.580815458553737,0.423130939185461,0.184937121190528,0.0455888741501001,1
5d332957d0635b00013bd785,0.64606845520479,2.52055167283305,1,0,1.94637532074818,1.08277464067556,4,0.121433481378485,0.169376014802117,0.489968655986123,0.334851565078238,0.0403274000222638,1
5d3f5c8f0d0d29001a4bd973,0.40202651674332,0.385088998387402,1,0,0.890438053998936,16.1532085862553,4,0.508792602271894,0.381874661932304,0.45526331406285,0.281187177808006,0.170788300312926,1
5d453e8723a5bb0001492546,0.542356798353193,2.74935582294971,1,0,1.61244863765267,3.44253007658215,4,0.106334516375075,0.174740861926765,0.35556847487207,0.3224915184267,0.337627105456535,1
5d50feca50bdcf0001e8d38a,0.625180064492667,1.42877131636144,1,0,0.784223848465997,1.90520403195409,4,0.289630771803641,0.15471724671549,0.225754468355399,0.15833177133102,0.0897306940348027,1
5d586fdc8200f50001f03a0e,0.355838322211343,1.35759935947765,1,0,1.69166138985531,8.26113113760068,4,0.0464488600774549,0.5,0.530782257144618,0.2,0.2,1
5d612ae16512d700159face7,0.417415354928717,1.04058509660533,1,0,0.886520335450569,10.6414542518252,4,0.065250466231392,0.500422247042661,0.352247753158856,0.2,0.199949671472451,1
5d6b596f76cca6000166d81d,0.537842903843126,5.1881190092742,1,0,1.460695031077,0.648468932673526,4,0.0504475681112757,0.137195339163809,0.176366479710937,0.430098779556829,0.0809646778626308,1
5d6ccfe1eeecbc0016213d93,0.571339516823562,0.813031427772424,1,0,1.29842391254887,16.1409730828432,4,0.0705884245158369,0.50783198192293,0.393028582389006,0.34889386669623,0.179201934288141,1
5d7499693e40c60001081af3,0.648124230928537,3.24346599672854,1,0,1.19509915142172,0.305368455695312,4,0.202106067079006,0.209182007935193,0.510002282957656,0.151986798747785,0.174769693338624,1
5d7fb79ff44487001807463e,0.668410439705855,1.15232679866123,1,0,1.55642489347082,2.21732547541412,4,0.133885854265101,0.137289770434834,0.483069928772626,0.105254951179992,0.0397282424703879,1
5d849ee0a954540019f513dd,0.576880270602413,4.65696836085048,1,0,0.778405865296365,0.173505137194729,4,0.0582346275238997,0.081553736438915,0.56080463394158,0.197182732661951,0.054628279152478,1
5d88f2f8cefb52001a83f1b2,0.602764216785033,1.6841131427176,1,0,1.09489291232975,2.96153828715166,4,0.0841757864173638,0.378224206842089,0.285283922190549,0.486031351724248,0.170919378485348,1
5d9bdc6ff7bd5b001547ec77,0.58708013270138,2.6890842904704,1,0,1.16635076581339,0.885525551966144,4,0.0849213612302026,0.159413896097178,0.347056574999288,0.310715409923604,0.0567611643585826,1
5dad4c34b3446a0015e3de93,0.552221910790945,5.97349299075565,1,0,1.17000651004788,0.630436943113486,4,0.0618458504455955,0.0832577402533133,0.409885479904342,0.257260376232645,0.152324906779443,1
5db0a97f127d4000117cdfa0,0.5334264692675,0.847876097936391,1,0,0.534270643432854,15.595221091382,4,0.562323759740905,0.469066442517798,0.696304417113422,0.232676464886097,0.182468777385764,1
5db4ef4a2986a3000be1f886,0.550489976096618,4.53917777917651,1,0,1.29033019098696,1.11689652908065,4,0.053372115611955,0.0987871716654998,0.347892471554719,0.212027086312606,0.0765076027326446,1
5dba0ce7001ffa06b367c544,0.517496846196386,0.434393153614694,1,0,0.843456324175552,9.389966258125,4,0.18598968792457,0.451746601901543,0.151993421670746,0.248892973451213,0.252890307744145,1
5dce29700ad506063969a4a5,0.8797368349575,0.856564230733779,1,0,1.16084443791028,1.67000520051215,4,0.13764958434642,0.306682007513305,0.148982347021598,0.1618203057998,0.0395232554742346,1
5dd4074feab0423daf012f92,0.52980592154568,3.60590358009062,1,0,0.981087523039742,0.794766002904482,4,0.106269366032395,0.0970921568324847,0.280197951754397,0.0850982305642492,0.241016746068222,1
5dd42e7f35cf744223c60d1b,0.583922244415256,1.06110558726311,1,0,0.860441197168455,13.6174185455958,4,0.111097626216172,0.451522640919231,0.183784106248242,0.24100828090641,0.1922716890601,1
5dd5c04f86c88658b24d4cde,0.588402846518591,3.85868288322215,1,0,0.853355299808457,0.0829101236613968,4,0.0177512243268961,0.0658913021948543,0.438393061841387,0.12353470205384,0.0808068108767146,1
5dec8925be656d35d4005320,0.561650477529096,2.13271197631712,1,0,0.924964470247992,12.1979873553008,4,0.0559742575007068,0.501092368644973,0.0450933654816714,0.2,0.197448483255408,1
5df4565dfeea89323021ef27,0.564215617352384,3.9163668741017,1,0,1.25879818973564,0.529887249321638,4,0.0983274476686841,0.208114204737852,0.499479768757501,0.400905122465944,0.0298104037403951,1
5df6542c1e2e5844f407f08a,0.616067011229514,0.757702585873969,1,0,1.55939726543135,8.63226013370014,4,0.128410436736452,0.383067181877551,0.451396027709612,0.170224481992252,0.0591876934873932,1
5e07d174da6bad1342bafab2,0.566912003673778,3.74458716413073,1,0,1.31231984113135,0.519222552951524,4,0.136636146428719,0.167373985077436,0.522363014870261,0.185189128170374,0.0726483598709165,1
5e126c25a98a7a8fab258f14,0.590169664257677,6.5556963396953,1,0,1.15972986682911,0.707284033783046,4,0.0634731345423759,0.0726694324122551,0.153348933913761,0.466376239809929,0.139625465984808,1
5e13ad514c81b2a01ae4aa9f,0.56026568758607,1.71304804840839,1,0,0.921733481405953,1.58367517555453,4,0.232342739698582,0.301763698012502,0.314780945122513,0.431485585094174,0.0481671635852029,1
5e1553fd1e2e58b6448d8dcc,0.629723473244285,1.38992363743997,1,0,1.36996275029186,0.832721386927393,4,0.0711781373345016,0.236488774327891,0.313260314640963,0.217706417168665,0.0545491651232443,1
5e1f7b2a4c9b832b34e7c9d3,0.59951134111085,3.77398676205238,1,0,0.944945806274426,1.12881672613007,4,0.0520158906137101,0.144487583549572,0.283886385243397,0.532512100133436,0.0656803867546411,1
5e249f815e04db720e47d872,0.559629023043968,3.06698227614703,1,0,1.38668550280883,1.03384898503668,4,0.0773215003652217,0.156177067525453,0.308858167223703,0.122628430002191,0.0577020124915773,1
5e34325430e5263f0bebb32d,0.349275177135449,1.23067901692861,1,0,1.69566339528523,9.00773644703421,4,0.101920261534271,0.5,0.190301675100392,0.2,0.2,1
5e42f74f5b772a18434cabf7,0.650805752905249,1.24748914679373,1,0,0.369208302308614,3.81712606195194,4,0.321108547468025,0.533431427698238,0.401033688222918,0.331768481686482,0.0647131034582564,1
5e4c0ba01ae5a4000b539387,0.330245945583897,0.29575672991155,1,0,1.91307410348131,8.95907742835756,4,0.44699416380156,0.6872755947651,0.399925163207771,0.199351309494544,0.162669025848829,1
5e84bd7c34d5d9072128fac1,0.556954886211595,7.46296267333781,1,0,1.17809986567635,0.854348951313315,4,0.0673491550898865,0.0750718282074738,0.44010474227361,0.344768980344752,0.0382947162387018,1
5e863db644d87426bbe2e92a,0.59155677331872,2.2691317249938,1,0,1.17084472166956,0.133511223544373,4,0.0264733112483138,0.0661057842286138,0.498692297379666,0.226095115734247,0.227747910352926,1
5eb041548fb5a50b442ea70d,0.576847647004592,4.87490031963562,1,0,1.84127920044885,0.398306207206007,4,0.0685310037752745,0.0882966053400162,0.148331922249461,0.356107613609654,0.0624822153257145,1
5ecda7f6509c241275db7396,0.635715962654631,1.27898255645421,1,0,1.33017483046472,2.22729461435185,4,0.0657843218726387,0.205318654916962,0.151003363018395,0.209259390930513,0.148126843143853,1
5ee09c1a0c2ad1027f541f53,0.593116326545046,3.19558256008956,1,0,0.805594048607487,0.25730311614669,4,0.116934826893648,0.122855404389947,0.424046240104188,0.237741123270039,0.102760499508119,1
5ee1236e7f235110ac6c4ff4,0.317179355168878,1.22578395443791,1,0,1.7325316835946,7.89835581705482,4,0.0307669388890948,0.5,0.332838167699784,0.2,0.2,1
5ef0e873ba594769fa910258,0.625242766976423,0.392634296284354,1,0,0.646491580914616,16.8836572352042,4,0.492954085535638,0.64741988497088,0.389288370748955,0.218671305089909,0.0874037960976922,1
5ef8e0fc2ce3c6644665e347,0.707959660244374,1.01737982326392,1,0,1.30568968017948,4.19109996832842,4,0.127018083368914,0.431720597280044,0.290094772071131,0.213697751102218,0.0520637086869763,1
5efaffccf90911000c95a3cb,0.50017761848437,1.01993587225097,1,0,2.14207041952109,2.4615911309839,4,0.194594309276492,0.220184042685929,0.523772270695766,0.176159806134645,0.0833787508905561,1
5f01d812e83c5732b0dd15e6,0.530704427860776,1.7664743301866,1,0,2.24604794385612,4.86419124329433,4,0.0330855698579072,0.159264931409783,0.323631498383272,0.208138492438253,0.125911508668207,1
5f0fa5d6f1db6e19c7702e0d,0.554945034230896,1.26585288004025,1,0,0.826498114544275,5.27231113367593,4,0.242548913964461,0.322851061985491,0.0782211017508535,0.2707355816456,0.132326912175203,1
5f16f559325a640008bb9a07,0.492709482388847,2.86324927305547,1,0,0.985811323863528,4.99506946157989,4,0.0465652273884573,0.357697691931677,0.0248293890923797,0.109224887128488,0.199970757787371,1
5f23ff398626c51fdd6c3fb5,0.788354742595524,0.268061386262444,1,0,0.710078185578151,8.18642611229325,4,0.739467285934318,0.540587764612863,0.582318405534793,0.270908388474872,0.0844303257458444,1
5f2a12f5837dd81e5881b7cc,0.675906103729914,1.72083816347202,1,0,1.00500169981307,14.7430125094776,4,0.101698335764661,0.400875787812367,0.0494948901863545,0.264849403242167,0.124581421798676,1
5f2f8574ff256b37b1970220,0.515208082805846,0.289078542927525,1,0,0.692201606475218,16.1870786919334,4,0.475197910683635,0.266288942589328,0.376866753079959,0.276053758875557,0.185308424345278,1
5f3d6975ef131710ed519c7a,0.219458770606728,0.68960857873506,1,0,0.944761407584616,4.97390277119968,4,0.488463988391314,0.658518675941494,0.378261977608851,0.290599469175509,0.183744416709461,1
5f4a835e9e84256238129995,0.689188240841606,3.04893081974037,1,0,1.30917406956888,13.8991883445635,4,0.0383490135307968,0.500486884989398,0.433769013708028,0.2,0.199400670544151,1
5f51587f36e91f38fbf34c23,0.673038763011311,1.97559864120556,1,0,1.10016757039301,14.8578695653939,4,0.0495255457503811,0.333135352233004,0.0687319937715208,0.256848353219228,0.196957825549538,1
5f57293333c15219a0bc1073,0.420868627588344,0.442953416333934,1,0,1.25742896737536,18.5203586117607,4,0.671821642672054,0.429531801607744,0.641807857843963,0.27078605387929,0.232208708259319,1
5f597e39254a691df1186a21,0.560990160519421,1.23098635672751,1,0,3.93859331972003,7.48625332266474,4,0.0145509906948159,0.0816792816891831,0.238757526761355,0.20729664418178,0.0882394467096275,1
5f5fef6ce0809f0d5b3cde5c,0.527599910629254,3.1751483690495,1,0,1.58355065971844,1.56097916586589,4,0.0047967755871893,0.106895792654738,0.227228113987029,0.340250429954226,0.0741491784449581,1
5f6666e43be0b923d23c8df8,0.612067013528874,0.49591295730303,1,0,0.794352791216519,12.837562470106,4,0.425580356082488,0.751500749238551,0.288883313983237,0.420805924345825,0.0403557757994486,1
5f712c16875f0375275c57d5,0.546899170799236,11.0024067886505,1,0,1.24239373783764,0.617267395056223,4,0.0378935457506913,0.0651848714296718,0.313104036364535,0.526756077858847,0.0274926654306625,1
5f765a3c8a6ec010370c9cc1,0.515482229954192,6.79819258532216,1,0,1.72784116527407,1.31577107261481,4,0.0174559426187671,0.0649667703980625,0.240434209433418,0.258052647603414,0.15848723140407,1
5f7694edc99f3112b494e122,0.902628038663257,0.477981729207281,1,0,0.930095804856485,12.437940229046,4,0.717551124285105,0.63828055482834,0.0521006815920435,0.217263193628313,0.0319132241130638,1
5f81fc9446ee002f681ea5e3,0.609681546366374,4.30788396213109,1,0,1.10035308458797,1.30801301379341,4,0.115812707418822,0.23210300914991,0.548354756638386,0.327750435785223,0.042609457943409,1
5f8b3c348183d30f91832a2b,0.557376252517371,3.25009168130366,1,0,1.10038720980388,0.77665845694457,4,0.185608275985433,0.170538181390025,0.58081472973171,0.381803043211811,0.204050719723476,1
