id,posterior_p_a,posterior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,posterior_reward_value,fixed_l_loss_value,posterior_eta_d_win,posterior_eta_d_loss,posterior_eta_a,posterior_omega_d,posterior_omega_a_posi,posterior_omega_a_nega,fixed_lamgda
5c27f83289f035000174a168,0.700946667328648,1.86136099992876,1,0,1.32628688400596,0.321696313658913,4,0.0195271312885456,0.617735960329143,0.160568707574601,0.0703987004976715,0.329051226727358,0.0275406178178184,1
5c28feff5ffcb7000128a541,0.638087545519536,0.692860692636621,1,0,2.06477280644936,5.0670439358333,4,0.535937360771795,0.333112775029162,0.363728609137485,0.554860609114623,0.0709481992162007,0.0597841715696333,1
5c32e9588573070001641744,0.582907159249827,3.59344910660986,1,0,1.07470228998188,0.57481197840865,4,0.0728923150168504,0.0412912042948157,0.156322154615551,0.467069916714861,0.37704898349134,0.0355094191070724,1
5c3c1617f5ebd500018596cb,0.321054480501588,0.888966672382442,1,0,0.508382118637881,10.3280933855943,4,0.29817351615154,0.571458168450731,0.453464544382277,0.57511832095482,0.193357850301963,0.2,1
5c4ea6cc889752000156dd8e,0.862771737503648,2.08475717366036,1,0,0.780053750158582,0.703015978840954,4,0.126328927967927,0.119535491634659,0.267545029739478,0.413570821043635,0.213926548190007,0.0218399654784528,1
5c52bfa7d3cc6b0001d9352e,0.586134188820855,2.32931997137033,1,0,1.15831864988633,0.851774064050423,4,0.112349770058758,0.121254701364402,0.138801783370592,0.460442165113069,0.333604834125853,0.129079929701652,1
5c567e2acc53750001751cb0,0.484083706997382,0.642061289204591,1,0,0.721270271374537,11.1429416794692,4,0.755933847635363,0.298083927731333,0.498530232539324,0.321962130904634,0.222548433237232,0.194798237007273,1
5c61ab19776b38000156cc95,0.6902413811177,1.20784453730318,1,0,1.35491422899992,1.25507397612512,4,0.459151611186273,0.638420263982481,0.33847330486881,0.627041888623487,0.469443776527317,0.0416081356208025,1
5c699a5d21e90e00018e80b3,0.517389900280464,1.29944547491166,1,0,0.908071706750915,3.14575826796169,4,0.359004938188995,0.102240738272112,0.437819981154597,0.445163454391347,0.192489342420595,0.313768585275228,1
5c69f9dd4b5bb30001b3d31c,0.628047859076492,3.1398359307767,1,0,1.03247579522779,0.582985925835192,4,0.24616891022049,0.156950056586051,0.173614574097852,0.545534887932323,0.316478775507662,0.130090409717702,1
5c9623dd35599200175642e4,0.56868388668616,4.64595852287832,1,0,1.14855543262736,0.170560343987559,4,0.0631226360812464,0.036946493408924,0.080316023412027,0.723983489145776,0.539737982321785,0.109626349433588,1
5ca749ff98b35f0001f7559d,0.631746588640971,1.31278499254188,1,0,0.968145297851897,0.306487425107358,4,0.0321390468200009,0.775594370248721,0.108143331837327,0.0343397770437415,0.357084990663297,0.329508074400554,1
5cad159b9488590017fcc497,0.613182180352637,1.30048413889788,1,0,1.5076766902805,1.56512845419712,4,0.257638364086234,0.150822115542983,0.401969230649202,0.371433866794695,0.134805425983606,0.0826627307495345,1
5cd08e2ff59e0a0013563602,0.277981893687824,0.83928146355018,1,0,1.33527133036057,5.73196606926295,4,0.115409088413273,0.159620821666023,0.601560646412007,0.34604039410304,0.17130825318897,0.157997287620756,1
5cfecc1e96681500168a1799,0.53385673204363,5.15714741496875,1,0,1.5545502571161,0.726294273845623,4,0.0779783038093343,0.0610702002270962,0.126004736232832,0.373081373612383,0.188185820333209,0.170173109875455,1
5d012930cfeb82001817c9c9,0.56708135137288,1.0620028581749,1,0,0.805872523552276,8.71211318624972,4,0.333202753427747,0.180719146190108,0.582180426563918,0.344115699137909,0.189709780868972,0.213256736192475,1
5d016916c12fb900015320ea,0.571630462206499,0.765580855951406,1,0,0.850181231025775,3.63958964127767,4,0.211127298543535,0.651691112863574,0.371756310108537,0.566220652204085,0.225678336668693,0.0807033871884325,1
5d0a8a22c0fd80001626e38d,0.554521251538967,6.58807729185155,1,0,1.06448196825102,0.703169353884606,4,0.096232701393821,0.0920309598528353,0.145031166060716,0.577908814775494,0.293222425281438,0.0843790847743625,1
5d2e4267565e1200017efb42,0.723874024777197,0.709877239231578,1,0,1.41937785995338,3.6687017645574,4,0.426532461895987,0.502788118754357,0.577973976929893,0.426641139551202,0.189783506306878,0.0443379377590605,1
5d332957d0635b00013bd785,0.648383919038108,2.42621815135059,1,0,1.95831615275813,1.24214793457285,4,0.125846750433162,0.1640605129642,0.179575215547024,0.490694481339297,0.341586839699652,0.0366084032555383,1
5d3f5c8f0d0d29001a4bd973,0.429515515840387,0.391601421182863,1,0,0.92874343330252,14.5264065149113,4,0.722569539244863,0.473384567626284,0.389990815629561,0.546932355069952,0.271344531311622,0.172640442093813,1
5d453e8723a5bb0001492546,0.543860540840878,2.29299543572979,1,0,1.29806126820622,2.29759658621032,4,0.247749605487703,0.131852277021582,0.258997755857016,0.49634836165244,0.310333726633016,0.353042809979422,1
5d50feca50bdcf0001e8d38a,0.663598368027569,1.2208988469485,1,0,1.00279160741717,1.07340356660891,4,0.563306957921142,0.247552021294044,0.190719291499744,0.42761774498911,0.176200948175605,0.100731158413897,1
5d586fdc8200f50001f03a0e,0.191653562357891,0.486463885011653,1,0,1.10245439620215,4.9538267818118,4,0.747112598184151,0.105876829629025,0.5,0.111171419115012,0.2,0.2,1
5d612ae16512d700159face7,0.32779959932771,0.899537723276878,1,0,0.834248603430366,9.40179678658463,4,0.0921511829427207,0.111875191764097,0.500536071124015,0.339575399103826,0.2,0.199939858752171,1
5d6b596f76cca6000166d81d,0.565031514083147,3.40012711253957,1,0,1.80505579839544,0.408981040594606,4,0.117951620079229,0.0524494964434981,0.178035035372503,0.506576699608665,0.35325851800525,0.111204799056069,1
5d6ccfe1eeecbc0016213d93,0.564253991111946,0.766455151907933,1,0,1.50333403500818,18.5512560668313,4,0.0645675626019963,0.110923125179498,0.510852771432274,0.433402875431671,0.382613191885216,0.17452994029646,1
5d7499693e40c60001081af3,0.64168113161943,3.21321639954058,1,0,1.2261674608245,0.373136291941667,4,0.18769796859307,0.24740181091346,0.199880217378098,0.45969860456009,0.188231322370376,0.127006510059621,1
5d7fb79ff44487001807463e,0.742026091466409,1.07239882161151,1,0,1.28430306590265,0.925601817365049,4,0.342271630283112,0.125963395403685,0.190165562256335,0.635432861582108,0.0936740138350229,0.0403712476371323,1
5d849ee0a954540019f513dd,0.582150981478627,4.11129638382635,1,0,0.737184088686383,0.186594909420553,4,0.0635146312268738,0.203053294693271,0.110713076664253,0.371257181943251,0.255128305694207,0.0330228724707684,1
5d88f2f8cefb52001a83f1b2,0.588826978681674,1.94457284792918,1,0,1.01314508496228,2.43497036579018,4,0.0926664006092735,0.0985967926145331,0.351381614846107,0.357958235174164,0.595638421462725,0.187546416639011,1
5d9bdc6ff7bd5b001547ec77,0.586758779338488,2.56936122600201,1,0,1.14401974300669,0.92281942097958,4,0.094017286502893,0.116578766730843,0.170449168491093,0.37353136353599,0.325903953990287,0.0542145655977548,1
5dad4c34b3446a0015e3de93,0.578262937397065,4.83667659004119,1,0,1.1774017559594,0.350434604112127,4,0.121467047980241,0.0597051201554375,0.104779641160596,0.57596527256148,0.102714522371004,0.131887487297682,1
5db0a97f127d4000117cdfa0,0.534436784244796,0.866095628877599,1,0,0.530820688489388,15.8506541002136,4,0.492923165878161,0.55379870165181,0.457619359683697,0.681402763379261,0.232096194737056,0.182470591201233,1
5db4ef4a2986a3000be1f886,0.568215875047782,3.37457033923903,1,0,1.57757589386823,0.728559908481876,4,0.110239554445269,0.0468592139452106,0.129320327931642,0.501810677405886,0.126450543981827,0.0726089157201101,1
5dba0ce7001ffa06b367c544,0.52027279601649,0.454684931820705,1,0,0.838418603319127,12.4414232201215,4,0.121213177681334,0.216252230370157,0.394022564376661,0.171420894061756,0.272666755032049,0.250680256940265,1
5dce29700ad506063969a4a5,0.892841930341307,0.799205530877024,1,0,1.14939415467135,1.78415447169913,4,0.155040671495003,0.196938206113886,0.328003226916427,0.173633208347968,0.166521990068205,0.036999744891153,1
5dd4074feab0423daf012f92,0.528514111527376,3.55429671639298,1,0,1.01402273952778,0.880533222040314,4,0.106514448402962,0.117232320005967,0.0978825524143876,0.280734611085133,0.0922215425214631,0.230544772805303,1
5dd42e7f35cf744223c60d1b,0.54511673496424,0.724057098555463,1,0,0.782525094937091,13.2774845892093,4,0.251310235262198,0.186341775337873,0.520471851784187,0.275742797553082,0.238293241003605,0.191839338797377,1
5dd5c04f86c88658b24d4cde,0.623697120585802,2.37229076637979,1,0,0.981226603635414,0.287559800809557,4,0.0298216465363708,0.771270111978574,0.15974312597292,0.0563832288862348,0.192807345219771,0.151156095019672,1
5dec8925be656d35d4005320,0.506867320056949,1.16453137845282,1,0,0.928496704703729,9.75529134199271,4,0.396870891689895,0.123223314367886,0.503297968244485,0.207011461039687,0.2,0.196777481765253,1
5df4565dfeea89323021ef27,0.578325265030456,3.49785501221406,1,0,1.40598379629937,0.37775419051956,4,0.1251534146728,0.0937480046616986,0.223381096040374,0.555599534800425,0.374930135255752,0.0292326593567963,1
5df6542c1e2e5844f407f08a,0.691134314791929,0.592782078355153,1,0,0.993635156961701,4.35618354554364,4,0.747476048963844,0.202645456140891,0.57940268003154,0.172995272750175,0.184336486609044,0.0540626904940827,1
5e07d174da6bad1342bafab2,0.561906393338572,3.93648493703398,1,0,1.29084729007543,0.570944168425617,4,0.128132121689974,0.147878109554025,0.163586013992761,0.484410288820568,0.186353458577111,0.0702463232778264,1
5e126c25a98a7a8fab258f14,0.649702173411897,4.19625490481801,1,0,1.24337645960739,0.509094766690381,4,0.120586932959701,0.0643177850639128,0.112803966069867,0.285289552913563,0.42739267118374,0.192824567925537,1
5e13ad514c81b2a01ae4aa9f,0.566951441422461,1.60412980884386,1,0,0.848465282635137,1.10356176779574,4,0.339670665828153,0.241324891178597,0.354002550065264,0.324792046522909,0.410554259818865,0.0562071923606381,1
5e1553fd1e2e58b6448d8dcc,0.661995636855008,1.1528363249579,1,0,1.39083197350762,0.965556315601328,4,0.0809059803990337,0.14320838258327,0.301880613103358,0.334533631902895,0.249811408215469,0.0419748038424936,1
5e1f7b2a4c9b832b34e7c9d3,0.605790331507539,3.32515905130012,1,0,0.950451306623174,0.893052472797246,4,0.0784688035195971,0.0604331321923881,0.163281780750236,0.33782995231562,0.421516515123323,0.0503154084561972,1
5e249f815e04db720e47d872,0.572033545069449,2.70061443758735,1,0,1.3135265508348,0.688903448427419,4,0.115487912602385,0.0889780988274937,0.185131871231172,0.366416919184129,0.126195157187646,0.0506794202206729,1
5e34325430e5263f0bebb32d,0.286638142337334,0.821507513653045,1,0,1.29947537436743,6.37656115369462,4,0.716191933471074,0.187778245051211,0.5,0.359165484080544,0.2,0.2,1
5e42f74f5b772a18434cabf7,0.641219594643327,1.45983615026601,1,0,0.349302237584152,5.72947394814417,4,0.149672035834635,0.281926083504368,0.431940062822616,0.4200597406636,0.36056528251275,0.0652101536680381,1
5e4c0ba01ae5a4000b539387,0.321776552172277,0.299418226033867,1,0,1.91008034017751,8.67027947620667,4,0.44854263369006,0.466293240631927,0.683968090716708,0.39781705466648,0.198771979339442,0.168237106348128,1
5e84bd7c34d5d9072128fac1,0.564544868010479,5.69877344401802,1,0,1.2729795108058,0.588264807902425,4,0.110849659613142,0.0782108256751393,0.0963649846231252,0.55492986336051,0.290190256617538,0.0375508667356852,1
5e863db644d87426bbe2e92a,0.615510684841018,1.39334144658832,1,0,1.20834308656124,0.368469786111826,4,0.0216836676153863,0.703194254934747,0.147681474416085,0.163293665990321,0.273580808402706,0.123173810628176,1
5eb041548fb5a50b442ea70d,0.618899797411033,3.83904891188387,1,0,1.86065414071265,0.3277882907036,4,0.114311917372019,0.0639829690030349,0.111184612185776,0.345598652965976,0.279266324119344,0.0878529620434836,1
5ecda7f6509c241275db7396,0.667051457926485,1.14306463832671,1,0,1.24306536944162,1.2871260630702,4,0.129809940029159,0.0784227439411436,0.254940539252653,0.189777335436101,0.193104114664356,0.141808315301546,1
5ee09c1a0c2ad1027f541f53,0.591422388825039,2.613317761289,1,0,0.858233817243925,0.569445173613121,4,0.116296678299262,0.317336194615332,0.165320695722319,0.327349114838295,0.36057431655282,0.0527511200120382,1
5ee1236e7f235110ac6c4ff4,0.227906096296834,0.878951202215187,1,0,1.30149547859096,6.75517119664525,4,0.0834130612153125,0.0414593162931183,0.5,0.399476131935618,0.2,0.2,1
5ef0e873ba594769fa910258,0.649037959272051,0.422335192812983,1,0,0.669539692375244,13.2391565316569,4,0.787334738640936,0.470286536941906,0.678769385348533,0.460424845322376,0.205912501807392,0.0990729595471368,1
5ef8e0fc2ce3c6644665e347,0.79127001828921,1.18202601815857,1,0,0.851877437595442,0.921437030726894,4,0.599936516915392,0.142853486378873,0.513271540058195,0.218973239413121,0.231207397675665,0.0530261018498321,1
5efaffccf90911000c95a3cb,0.509408778814091,1.26249955608496,1,0,1.71474650112935,3.62264258251765,4,0.125120061431359,0.284031767135911,0.176528249886504,0.60559239585609,0.182893617909081,0.0831099766320092,1
5f01d812e83c5732b0dd15e6,0.5242602713967,1.46523856843818,1,0,2.42115269570444,4.94168634589883,4,0.0489527767627976,0.04411273577732,0.175713826515762,0.390925391349663,0.19406659617744,0.113726159141103,1
5f0fa5d6f1db6e19c7702e0d,0.578758502051143,1.79545882119534,1,0,0.65992095350324,1.50704172076697,4,0.693739322555504,0.202252598967629,0.403265808083991,0.344300558712896,0.264821725392203,0.162524966033709,1
5f16f559325a640008bb9a07,0.436401624905733,1.18645991938498,1,0,2.20145724383334,3.69424673936943,4,0.422731118512865,0.0829262188284427,0.548019096134224,0.4590129456973359,0.147163638812008,0.199512693019288,1
5f23ff398626c51fdd6c3fb5,0.702131726582916,0.351926235757266,1,0,0.66702940665795,13.7175591434325,4,0.183724621944519,0.544256191879276,0.387840415385078,0.615094597838872,0.3038650299284,0.0911659663367006,1
5f2a12f5837dd81e5881b7cc,0.644097969219057,1.50176173215417,1,0,1.1846742105641,9.345662384489,4,0.247117513995429,0.129602148236491,0.537821746768845,0.189316674574267,0.261928433432147,0.159635161197646,1
5f2f8574ff256b37b1970220,0.556084423623352,0.296227103026547,1,0,0.730655833718689,13.2537138517447,4,0.770750650696391,0.403727769851387,0.286087072557566,0.369568368754879,0.263414971425531,0.186880277893395,1
5f3d6975ef131710ed519c7a,0.229501893213869,0.665501977124858,1,0,0.922149453551165,4.47517603340562,4,0.65530017388455,0.456022778762486,0.657634740671659,0.385669136319757,0.277865042274233,0.184818409833578,1
