id,posterior_p_a,posterior_inv_temp,posterior_state_exploration,posterior_Rsensitivity,posterior_eta_d,posterior_eta_a,posterior_omega,fixed_parameter_exploration,fixed_reward_value,fixed_l_loss_value
5c0cb29e1b80df00017843d2,0.607532924608153,3.979631466927,6.38033868046175,2.28119065481402,0.579497921401197,0.738519237907967,0.263632157829065,0,1,1
5c1188f4aa52ac00010697a6,0.653981929096192,4.31466131194808,3.50485656681869,0.828402040468584,0.397348151023609,0.718031608518271,0.174483589647276,0,1,1
5c27f83289f035000174a168,0.939233686876223,3.94250668623772,3.38580316351636,1.05233137236691,0.197441827849017,0.0684246628264119,0.0079768758365729,0,1,1
5c28feff5ffcb7000128a541,0.847998896322268,4.50312648756868,1.19590994336447,2.85071296028986,0.602648744033966,0.6432001010768,0.068343780038529,0,1,1
5c32e9588573070001641744,0.862704634281799,5.37537576908476,1.92559758500463,1.84451336304628,0.063954894184197,0.44694786772941,0.0419436655171461,0,1,1
5c3c1617f5ebd500018596cb,0.771483967258845,9.75454797560641,0.805516780945909,0.441303350097205,0.635390024435583,0.500439397632829,0.653701974004374,0,1,1
5c4ea6cc889752000156dd8e,0.935996436433492,5.04662029802663,1.82345801356527,1.58778062543687,0.259905711318262,0.215491464029992,0.0320628951270903,0,1,1
5c52bfa7d3cc6b0001d9352e,0.845238821268692,3.01681579817254,2.40092842899997,1.98865176139642,0.328541878269948,0.657017591609989,0.119102645350893,0,1,1
5c567e2acc53750001751cb0,0.790584792584641,8.89437001077128,0.945415833360097,1.61805769210836,0.533133740448283,0.513683413033902,0.247057517566985,0,1,1
5c61ab19776b38000156cc95,0.651172252636852,3.1123961889936,8.7674990589762,3.2763736615634,0.718845840817136,0.780134923399271,0.656279715085686,0,1,1
5c699a5d21e90e00018e80b3,0.585669130297455,6.42643647795164,4.40939332307159,2.6610346433155,0.329972957543156,0.675010338642952,0.108762739192245,0,1,1
5c69f9dd4b5bb30001b3d31c,0.915284806585636,7.8799265298595,1.13419099381624,0.623896554259228,0.331517951645465,0.12376002923614,0.0211093463254252,0,1,1
5c9623dd35599200175642e4,0.587970567756237,4.40176162293076,16.8431837637391,3.07231426274084,0.183488053138621,0.392664380645509,0.0170080123190903,0,1,1
5ca749ff98b35f0001f7559d,0.898214515080077,0.598197270050282,14.7236853221867,3.11736249666746,0.352273427759271,0.739017709734178,0.0863120281300192,0,1,1
5cad159b9488590017fcc497,0.908355584600012,3.90910010690415,1.33042606129619,2.80169157926489,0.519305001257216,0.611711230385619,0.0636782796427714,0,1,1
5cd08e2ff59e0a0013563602,0.55245317501678,6.28553641201951,4.22352505598356,1.84984793792491,0.185673454108945,0.663076180706695,0.310929445594808,0,1,1
5cfecc1e96681500168a1799,0.653762586084848,6.28299725425608,3.8883585595401,1.52720977913831,0.39421149236112,0.281467641306338,0.0454288840508856,0,1,1
5d012930cfeb82001817c9c9,0.732445034814293,9.75413250483099,1.2979784638027,2.17251671051827,0.612186209840333,0.604372980713418,0.100991449554471,0,1,1
5d016916c12fb900015320ea,0.570563323186355,2.55975029683201,13.4500048398374,2.03137140198149,0.692510706222451,0.643780167487181,0.796861719243448,0,1,1
5d0a8a22c0fd80001626e38d,0.67151278973573,7.70364461763698,3.13286883440793,3.06760004313708,0.20561735022086,0.283417806069733,0.0199351757592174,0,1,1
5d2e4267565e1200017efb42,0.894490121948716,4.61096023273771,1.18402884778026,1.46835807123216,0.505619876282727,0.63275248394123,0.0399655678745321,0,1,1
5d332957d0635b00013bd785,0.913277276363692,5.542975817993,1.61356831516484,2.58372342423328,0.214371716618961,0.272384524972657,0.0286344347769754,0,1,1
5d3f5c8f0d0d29001a4bd973,0.814666941052304,6.52072763829821,0.895501358442705,1.93520430668389,0.636961246831733,0.464253176533637,0.529733616499867,0,1,1
5d453e8723a5bb0001492546,0.678554689326741,6.12010475613542,2.3282070822544,3.47423744836022,0.72610923601869,0.658812939090362,0.157138741862058,0,1,1
5d50feca50bdcf0001e8d38a,0.723286195632716,2.91242587315621,4.13626338954252,3.4455553593565,0.780441752638954,0.715294379236431,0.392917103396908,0,1,1
5d586fdc8200f50001f03a0e,0.675642682551042,8.60893510761815,0.740231861768563,1.43238719139569,0.100084191980618,0.5,0.298060297719412,0,1,1
5d612ae16512d700159face7,0.662705429575176,7.61666265154145,0.703928448053591,0.996461678681352,0.190229097359772,0.4994531587593,0.24875629868249,0,1,1
5d6b596f76cca6000166d81d,0.898437487090033,6.42279091217421,1.91561639274581,2.53326420072169,0.462618453631309,0.498222276342502,0.0590558531653759,0,1,1
5d6ccfe1eeecbc0016213d93,0.738350882416256,5.10969419143485,0.730344147383626,1.57383930001597,0.490106530879274,0.521316876070429,0.259066066379829,0,1,1
5d7499693e40c60001081af3,0.930802914227647,6.14027575756795,1.80382760365498,2.79784267706962,0.759680836622241,0.116725071521518,0.020452961866531,0,1,1
5d7fb79ff44487001807463e,0.931846467424015,2.6637137461014,1.40412803410142,3.11538181055809,0.481829043609051,0.736531600726117,0.0369911301131025,0,1,1
5d849ee0a954540019f513dd,0.562679853221432,3.54833106877077,35.3861984222783,2.70417810316976,0.149053532627949,0.735595794043117,0.0524783921845713,0,1,1
5d88f2f8cefb52001a83f1b2,0.89963353862814,4.27107832336734,1.49961686441852,1.24045155933049,0.485158916928709,0.538058626918065,0.0802638906888888,0,1,1
5d9bdc6ff7bd5b001547ec77,0.750582265545685,2.93279171664091,2.53033136347617,2.43125485562065,0.356408201570604,0.60705840223472,0.0557345081792897,0,1,1
5dad4c34b3446a0015e3de93,0.757237411837024,8.15991780102657,2.28014423742495,3.73349155961462,0.379687473217874,0.0651038987824278,0.0189352407426004,0,1,1
5db0a97f127d4000117cdfa0,0.69812288611907,7.55376554158931,0.678814442187152,2.11271602626117,0.781344625679522,0.498317872729613,0.735531157709968,0,1,1
5db4ef4a2986a3000be1f886,0.750781572240779,6.68388157630429,2.35929727964568,2.18586197796708,0.190182776445211,0.350806467387356,0.0529055823179365,0,1,1
5dba0ce7001ffa06b367c544,0.658790083551899,3.21271313197758,1.66831281496599,1.71319829376617,0.584797770289939,0.617742621787236,0.150583688249257,0,1,1
5dce29700ad506063969a4a5,0.934397062568519,3.38920184398035,1.43622886476042,1.77248641912225,0.249152552356081,0.121519397638734,0.0233331361464081,0,1,1
5dd4074feab0423daf012f92,0.682071163944544,5.78931678302743,2.86595783286484,2.67774603203938,0.559764741257172,0.0984449700583386,0.0187523641258084,0,1,1
5dd42e7f35cf744223c60d1b,0.727769393588814,7.0757786780294,0.719361462988247,2.20811203820378,0.613203385213212,0.539119640039692,0.105184115578339,0,1,1
5dd5c04f86c88658b24d4cde,0.891600252608353,4.09578569174712,220.364225366945,1.78859690160158,0.412953761792943,0.710458474990406,0.0778017652720837,0,1,1
5dec8925be656d35d4005320,0.753383152897411,13.9431512394968,0.840247587920273,1.04475948299502,0.420058163838495,0.50034148676598,0.0410055205245869,0,1,1
5df4565dfeea89323021ef27,0.770226307982559,8.00414791845302,2.77383773026853,1.87506086906343,0.180974923484347,0.353715804234445,0.0662529587913925,0,1,1
5df6542c1e2e5844f407f08a,0.775804477570758,4.10629858202076,1.53142031948863,1.99877593183048,0.629757310285799,0.606610670868992,0.106367309597408,0,1,1
5e07d174da6bad1342bafab2,0.685671281656926,3.79678316954882,3.62112712464723,3.39608536919342,0.566389301333564,0.735013629818805,0.085821442016304,0,1,1
5e126c25a98a7a8fab258f14,0.90033454047818,10.5098265854219,1.32374293392306,2.28696198991513,0.317344232215872,0.0350031238320796,0.016040925639079,0,1,1
5e13ad514c81b2a01ae4aa9f,0.895457859889126,4.2435509060841,2.63979426560637,2.47435798204966,0.68873962601789,0.653381057651203,0.255948206145642,0,1,1
5e1553fd1e2e58b6448d8dcc,0.780661230141015,3.5179383003403,2.00570944838879,3.26435969430787,0.0695805015204011,0.31284890799772,0.0282484016170824,0,1,1
5e1f7b2a4c9b832b34e7c9d3,0.92403492793595,6.27368329249316,1.62193809990883,1.9880436585427,0.243512379568034,0.356811992451622,0.0312105181263267,0,1,1
5e249f815e04db720e47d872,0.767353848222804,4.69549365603757,2.5182654996612,1.32501948765012,0.436025341966847,0.373092986345143,0.0500833333145607,0,1,1
5e34325430e5263f0bebb32d,0.684981482082412,10.1093330800036,0.704476540504317,1.80847881015075,0.266968645823726,0.5,0.144095594569012,0,1,1
5e42f74f5b772a18434cabf7,0.764208056184938,4.85533803610781,2.13915698366364,1.47031833950097,0.511522887693367,0.714240411700858,0.202264724206653,0,1,1
5e4c0ba01ae5a4000b539387,0.564523207972609,3.31357752669537,2.50228171511226,2.76548348118868,0.559419312973378,0.639788285861654,0.495514676150804,0,1,1
5e84bd7c34d5d9072128fac1,0.738430909812579,10.783097989662,2.0826742536989,2.54577398729111,0.395967675775087,0.127103421132399,0.0193908080542726,0,1,1
5e863db644d87426bbe2e92a,0.676954466341062,1.13379463833214,9.47969648041203,3.47146460329283,0.196016977810957,0.815811400858892,0.102433786948914,0,1,1
5eb041548fb5a50b442ea70d,0.78056645595247,9.84791943337,2.27983682558965,3.24736838356511,0.328999815431017,0.0756043936665503,0.0228329015766114,0,1,1
5ecda7f6509c241275db7396,0.893714823142791,3.31567869966601,1.34957135093452,2.65112311812828,0.209956828816136,0.19302812942394,0.0206984863121785,0,1,1
5ee09c1a0c2ad1027f541f53,0.912522454299462,4.49338096187667,1.5019930922503,0.778257732558231,0.667190043166513,0.0957503228602937,0.0108344228495359,0,1,1
5ee1236e7f235110ac6c4ff4,0.623758651881128,8.07776508972648,0.773650306870232,2.18449051553972,0.0539551706233395,0.5,0.123024419182072,0,1,1
5ef0e873ba594769fa910258,0.754302618639186,4.52282331374211,0.648937749789148,3.40260563273623,0.767214924258123,0.513080503996404,0.471222748525187,0,1,1
5ef8e0fc2ce3c6644665e347,0.878845268194954,4.77152354190493,1.30180900630823,1.19725982037319,0.286120794178124,0.540062996305439,0.0475086826979153,0,1,1
5efaffccf90911000c95a3cb,0.546657807430112,3.93768080574937,6.18904430106677,1.9447325372683,0.592470182508707,0.714475588590818,0.35312210979861,0,1,1
5f01d812e83c5732b0dd15e6,0.643785915658863,5.17903367857308,2.41291491945054,2.60086426022758,0.131749237244778,0.727929018402657,0.0981501999827015,0,1,1
5f0fa5d6f1db6e19c7702e0d,0.689919515079168,5.83724101335744,2.95118198656437,2.81025274768546,0.807871318408995,0.554473483636767,0.221166280572635,0,1,1
5f16f559325a640008bb9a07,0.61639937592953,9.77737822219021,1.88115319748587,1.56850144439932,0.412224039370624,0.578538711403657,0.0195466195015634,0,1,1
5f23ff398626c51fdd6c3fb5,0.648712806791961,2.56941108655165,5.00766417223129,2.89946818592198,0.701584778119591,0.726104302629558,0.703594400737506,0,1,1
5f2a12f5837dd81e5881b7cc,0.888901025991736,10.8802818445152,0.71358605930022,2.12759744672528,0.608461828284694,0.514400962938128,0.0541525581362995,0,1,1
5f2f8574ff256b37b1970220,0.840862505719348,4.22625040601145,0.774797279499834,1.46693871834121,0.59127241963222,0.474631495781754,0.488795646729538,0,1,1
5f3d6975ef131710ed519c7a,0.606449446337715,7.43648110629727,5.05148009157871,0.951051844469808,0.425861507187726,0.666201987398767,0.520394818414226,0,1,1
5f4a835e9e84256238129995,0.79922296158539,11.4108614398122,0.497402380703006,0.95859115853017,0.448668172677669,0.500087144420848,0.0378306512377908,0,1,1
5f51587f36e91f38fbf34c23,0.820772878599809,14.7824467571453,0.913143091002597,1.82825108885487,0.414788176866867,0.442840574509146,0.0438186286119513,0,1,1
5f57293333c15219a0bc1073,0.693487904467836,7.61166822985915,0.698859765443155,3.22922086936865,0.752768954669837,0.499069458673313,0.741914494405946,0,1,1
5f597e39254a691df1186a21,0.564073111322255,5.14002168582325,10.9576914028102,1.46783740150266,0.0642404339275116,0.75959068963946,0.144805377185122,0,1,1
5f5fef6ce0809f0d5b3cde5c,0.573365085204558,5.1795595087688,15.349201800674,2.01962022689972,0.0225240678079151,0.743555366865177,0.124417052517022,0,1,1
5f6666e43be0b923d23c8df8,0.809070622960161,5.25456736517921,1.45890878601274,2.21275457456743,0.655752007517399,0.649843734030285,0.4275862459607289,0,1,1
5f712c16875f0375275c57d5,0.740486591162118,10.6480136031882,2.07256379582372,1.05222388177643,0.0953143746079557,0.106677322185686,0.0138901533392534,0,1,1
5f765a3c8a6ec010370c9cc1,0.516262757156854,4.58932608024958,9.19099739215487,1.59662176759251,0.345293894492383,0.345578232749563,0.0479788479601533,0,1,1
5f7694edc99f3112b494e122,0.876991024456935,3.12791048390431,2.00691114558672,3.78500719125409,0.804792600648437,0.738194292971234,0.362816997492673,0,1,1
5f81fc9446ee002f681ea5e3,0.813532101238634,7.96143842438986,1.84296836251062,2.25224956743665,0.400578081286914,0.30543989239023,0.0273795899560569,0,1,1
5f8b3c348183d30f91832a2b,0.695343525368436,3.90611007698799,3.5118733470445,3.81860698039573,0.749136805144097,0.704740004604405,0.164085206195592,0,1,1
5f8cbc5c355ea745e6cef2ca,0.943382093472927,8.22613898349557,1.12493373901528,0.678328395338014,0.75755214125331,0.148482100783526,0.0225446198194761,0,1,1
5fa4c21a04bc5912180291bc,0.693455235461288,11.3949089266943,0.677892461698147,1.72728649501448,0.219699497415707,0.499824404202869,0.0352144945823512,0,1,1
5fab34d5e971f1617667232e,0.693034725937003,7.75893177192,0.666927208100283,1.97736513913499,0.495919797911207,0.499652648636583,0.319961295707643,0,1,1
5fadd628cd4e9e1c42dab969,0.808712574606954,4.51689754398621,2.90779603689438,3.19392255779883,0.321110346540461,0.448967651222946,0.0638358190407489,0,1,1
5fb7dd473afbb1033b491811,0.924163974661407,3.25723779297194,0.412948452827664,0.898139704210416,0.383548715329768,0.515407070086616,0.0261451575857212,0,1,1
5fbd92e32c9c841bb352e09f,0.755508310582235,3.60702089100931,3.20174914887417,2.58422772691651,0.61371970051776,0.577664480042613,0.0985611280109802,0,1,1
5fc2a5c0ddfca10169395662,0.824727219643652,4.31485693091382,252.264973017436,2.22759101880158,0.328129458458715,0.783083023105255,0.0447666016908375,0,1,1
5fc58cd91b53521031a2d369,0.623620107096938,2.97281038123799,5.25435949295972,1.30313639455403,0.105948366328649,0.763867733459394,0.199766204557592,0,1,1
5fd5381b5807b616d910c586,0.711557601711455,3.44190655869381,2.81756383471476,2.75612422106884,0.122837592437774,0.619288494355285,0.10290856829392,0,1,1
5fd7782dee03dc08d3f3f491,0.798443941491816,2.72939054846821,4.22721036871092,2.9017599014546,0.233835716168358,0.452547321691964,0.102586250899462,0,1,1
5fe9ed6604a1df94eca17a24,0.666226133902679,4.32675679052538,3.37655823366612,2.6195503735611,0.716826421439115,0.764464810511896,0.12371856385623,0,1,1
5ffe235ea848b74a3b3ccd07,0.91747921333405,6.13835442011073,1.46133032418097,2.98230084891418,0.0526929560417141,0.137825111525579,0.015780974368476,0,1,1
60079f45348bb62bdcd363ff,0.93111189211746,1.37471479491239,3.81624535074785,1.74502718538031,0.172663975475251,0.0755800900919226,0.0149557259326685,0,1,1
60147514665c424b4b812e7d,0.921908329921329,5.80899208191239,1.83471807092232,0.931435401986248,0.361236221671522,0.203856473809655,0.0202054421143717,0,1,1
60173ba4df028898aa20838a,0.658871980395535,2.97098474691247,2.21965293731202,2.64660193402568,0.463547422363446,0.685647748011264,0.0825479495911269,0,1,1
6018a5c0e1600b187ccb8693,0.705716600171121,4.65607236632701,3.11291701456827,2.67453944099617,0.600586057342982,0.584036578020109,0.107121173416283,0,1,1
601a2908d4210b238f755fed,0.767710887463312,3.47100723641547,2.36845259754853,2.69060762937227,0.702774190670427,0.477575253757834,0.0303363595407673,0,1,1
601c6342141cd277e220c083,0.921554829372108,3.5689949029824,0.782103549440883,1.15447085517659,0.604880483638955,0.40589514167417,0.0338260496281114,0,1,1
601ee216235cb139ff0a631f,0.595564825101738,5.08888746854335,3.61297499835089,2.70974713486568,0.666792434819991,0.695470825033825,0.201332494546645,0,1,1
6025b3681ff1521a3369dffe,0.928573622531716,4.3426004524245,2.52331070186914,1.99648307218046,0.464121952452305,0.1436110424162,0.0259912883782394,0,1,1
602e763eef81ce9e57528e1e,0.687160695590315,8.33566428288201,0.685822147028407,0.678839731894525,0.197225083847038,0.5,0.366459481316997,0,1,1
6032aa14166df72d4c8a331f,0.898515268970071,5.13808137155862,1.04820733874485,2.26370456360969,0.56441825345403,0.450141622919231,0.0228141097147452,0,1,1
60370cc8e1feab5ce84685ef,0.655296145590828,5.84844186191969,1.8167529138156,2.01284614088167,0.607630060396976,0.662104980231105,0.217832169797771,0,1,1
603c92ad5ed1c29cf04476ca,0.672663845217077,6.07835388371988,1.82084296162225,2.13508010100633,0.228667925951573,0.607174696492545,0.152160069122623,0,1,1
604011377e5b121dc3267a3e,0.886159195087203,0.290215284504058,8.34545008664018,1.85797987161443,0.511741640886357,0.58824468251947,0.0497158765311516,0,1,1
6051443969acb1800712d081,0.942250768617883,6.8751340720341,1.86001125418036,0.964842308482998,0.191870876638785,0.311111676619576,0.0204183721561174,0,1,1
6052961c99d0779f4f953050,0.716233799824307,5.34655707128099,3.31417568325539,2.86823572687603,0.149652954614899,0.725657155047096,0.142987976085169,0,1,1
605de3af48d7a575adb95b09,0.626088603325079,1.81517651096059,8.27100882064188,3.35380060975029,0.394446920823075,0.643029998805746,0.120060400367439,0,1,1
606340ca7faac7025f31dd57,0.785914019173891,3.355147369587,2.18719498593932,3.70986395004125,0.226888012628883,0.701915561176121,0.0425021472292966,0,1,1
606a3cf263a18869ac8ee0ed,0.690687682272505,8.72395221554876,0.731953049696662,1.74145050675463,0.0762866415982608,0.5,0.487374835487334,0,1,1
60774dd4c93ddbfb673deee1,0.626999602671818,7.60027925916033,2.31116023872864,1.7140061444122,0.343490484724543,0.626368200731711,0.0921939636865367,0,1,1
607778a26ff3de83125f50c5,0.833393628129474,3.36478975595511,2.6909239143158,3.67199370108784,0.772585739679223,0.677913471077781,0.103021938857916,0,1,1
607cbf385d3202721e3f719f,0.724277843974441,6.76953938834765,1.91761839006577,2.29546835794236,0.695301118127648,0.555083819546458,0.0904507949554928,0,1,1
607eafaf008af56a5a3ba462,0.550414305174002,6.39015065051329,9.89497649352168,2.61344301850634,0.683350669559077,0.745452155004641,0.654303693325078,0,1,1
