id,posterior_p_a,posterior_inv_temp,posterior_state_exploration,posterior_Rsensitivity,posterior_omega,posterior_eta_d,posterior_eta_a,fixed_parameter_exploration,fixed_reward_value,fixed_l_loss_value
56e225c2ec0fdd000641e72d,0.777266719546813,6.28209156158346,1.18069505162853,2.26732299524952,0.501855089201577,0.547204626417282,0.476160008025912,0,1,1
56e8bf5a870a8e000b4a8d6e,0.812313775938643,6.42745580534744,1.36289312971583,2.54917371286417,0.185672585214415,0.585374098873815,0.0635555046574488,0,1,1
56ec9fa4f9ffc4000ac1941b,0.790957226554399,6.83546750856359,2.21258740165281,2.93382759595874,0.0849386608704217,0.144236291662971,0.230899048371925,0,1,1
56f9364e895094000c8f4967,0.540723397318044,8.36803299237235,0.865974136566929,2.765484211681,0.0829721929096429,0.181924154848052,0.5,0,1,1
570f018053cc8f000f8d4bbb,0.638943498921315,8.16772851101833,2.64099293072955,1.7874990535792,0.0767177265982697,0.169359537954721,0.220609515916129,0,1,1
5769a352f48c3b00016737f9,0.720107386169852,17.975849629833,1.35925676731264,0.572146089956223,0.172814870758472,0.116267156928594,0.712651092916353,0,1,1
576ad50bc8a90000010d99c8,0.856041433288402,3.5246789154302,1.23036222571349,2.19287177625862,0.0440447245989538,0.402073812740186,0.421827028675256,0,1,1
577599baca706f000190eb48,0.93927669005764,2.11037116302479,1.08348318805237,2.53268537063221,0.302467088176523,0.331376644188276,0.291110805240242,0,1,1
57ad04adddc11d00015bb1c3,0.64865339114425,8.10606481056101,3.02237315465782,3.10779102836439,0.153381097285333,0.041329494804278,0.163933477623661,0,1,1
57b771677bcf1a00013f2ba8,0.891913866174151,5.61481272971337,1.74392655506771,1.3459403246562,0.0355871162518711,0.161660821258927,0.221700844188744,0,1,1
57d0a0bee3221e00015fe385,0.776133388834354,8.75881157670225,0.344610769317234,0.725176090492349,0.0652063227148747,0.463401123478554,0.36756742702327,0,1,1
581649f0b434f0000184d2a9,0.800843392602287,5.86843119193641,1.57021083856875,3.56809827072256,0.0947185467083156,0.195978160699305,0.221532884775007,0,1,1
586371807fbbcd00013972ad,0.908603891152675,2.81893490489159,4.38835037356223,1.68614251076309,0.183792564028064,0.384407171096623,0.135456087672343,0,1,1
587418895c17910001ea4e75,0.519614408320364,3.3358570141885,10.1862862312622,3.12960175962577,0.367985476094593,0.721045783806357,0.664850554254571,0,1,1
58935d5d4d77be0001689f14,0.579686906460487,6.69666002206735,2.0082304280872,0.633451937674464,0.0629621863545546,0.123884520276317,0.621051930232708,0,1,1
58a5d6527cf56d0001f92567,0.748400406387582,6.24809677623939,1.54307667112973,2.12887376840554,0.0501860566692895,0.340988761399659,0.166348442793369,0,1,1
58acbfacea3d11000170e99a,0.923180559116162,3.46787864206764,1.07523937699104,2.07769370995566,0.667732469953713,0.549542331572403,0.179030807716846,0,1,1
58b0d5e700de9e0001863385,0.820809559261578,4.13237335216584,3.75500676674549,2.7784062953737,0.0075581550531958,0.0679871083775059,0.408067073947472,0,1,1
58d2cb10f5899100018a05b8,0.696976081132051,12.7745134146834,1.40070470323671,1.8727732633078,0.136521209644898,0.554646803967074,0.473568223280526,0,1,1
58f90ebc3f4fef000199e2fd,0.708909694667172,10.5846584270475,2.21756070428802,0.616099257788211,0.0528002706900284,0.535185165144481,0.0540707801854589,0,1,1
598fba148380cc00012a3ce7,0.598813035354654,4.30681089988059,2.90211121134159,2.92640795747256,0.197921482496174,0.559781071277066,0.65566654768141,0,1,1
59948cbdcf1d1700016efa45,0.727167558157913,10.8686673689355,1.76225634766123,1.99983332607209,0.161857835956471,0.333725969209408,0.138743748614456,0,1,1
59ae8d282a78fd00010b80e7,0.660497071959897,7.15367861616124,2.06457770397768,1.68277328815407,0.0592223652516036,0.205402552092521,0.312084281814926,0,1,1
59c0782e5364260001dc4740,0.608445688797296,8.47844335892558,0.575880170589643,1.77855525148653,0.488845415984949,0.460702324508641,0.500439758027717,0,1,1
59dc458f77860e000151240e,0.773982096845018,7.33476417549708,1.60349806984946,0.858358363665424,0.0321802214115738,0.366492971063079,0.205787683499208,0,1,1
59f22a9fd6380600018b2929,0.826997310276363,10.3348199067262,0.795736639575245,1.77882740692466,0.352105080884984,0.557872424515642,0.475716176146752,0,1,1
5a348ea750833c0001ee9550,0.660545507242713,5.94000213759179,2.53639708805769,1.74942004666083,0.123505336263915,0.301825194987682,0.214467564892648,0,1,1
5a443812817d1800018d1179,0.856116225313512,4.30199248076566,2.20329021776687,2.34379279214638,0.0275101151829632,0.339239604753423,0.108642074987912,0,1,1
5a5ec79cacc75b00017aa095,0.68318484377432,9.99720071689872,1.85544700666616,0.475983585361227,0.0658026879295006,0.258435175487257,0.11757581620792,0,1,1
5a6eac90d5d4cb0001d6815a,0.649458524940064,11.7738226136385,3.03079291638402,1.75096580671616,0.153874405344935,0.0723054174393,0.0817431576583583,0,1,1
5a95a63e4eecca0001dd4cfa,0.581904147381926,4.73482356143067,3.57079607218327,0.937260679984936,0.191187345654238,0.373717308646374,0.545869726767625,0,1,1
5a973481f05361000171dd86,0.742307607208477,4.72165563493319,1.82414372887909,2.44045712102565,0.284382160711511,0.251417920788175,0.0791981812725334,0,1,1
5ac53209fa3b4e0001736f22,0.832475483771068,10.186642625005,0.836065538930038,1.87060933551711,0.228329745640132,0.598102654857564,0.436999846883749,0,1,1
5afa19a4f856320001cf920f,0.665209857620887,14.3165020205324,0.675684450887583,3.20109933872115,0.0145718524367789,0.490355959420555,0.5,0,1,1
5b23d0784fb0d40001e95407,0.663908887891681,9.66176886282511,1.12552734761964,0.582898018329596,0.0142405878509414,0.277063461663151,0.599720997114313,0,1,1
5b78542ef642ed0001517ca0,0.891504530442164,7.3527603681763,1.50685618716121,2.54814618466197,0.100278570456642,0.373718903365852,0.401792309775305,0,1,1
5b824fb6cc06660001a302d4,0.843039228498885,3.55134947039962,1.89362339813779,2.51880304995648,0.0800074585716589,0.528315774333429,0.126485084352628,0,1,1
5b87b6932be8a60001f74588,0.676049933140622,9.48265831838363,1.42313520580907,1.28446761030341,0.567306949255892,0.598679771769193,0.515633745591425,0,1,1
5b87e73d53303600015ea51c,0.795922872080537,2.74205174750852,5.02561670779674,0.829807667070708,0.553053852225676,0.553535730433733,0.0752031414831117,0,1,1
5b915c9d22d85d000115c0f5,0.785095915069226,8.55668171903868,1.07753379677576,1.12677399022148,0.521077767431665,0.731123931951651,0.254048127018348,0,1,1
5bcc60b95c2b810001dc68e2,0.536182305001348,8.32370393410875,0.874229854012288,1.63241626511799,0.19625611620545,0.168141641591719,0.5,0,1,1
5bdce4e219b9ba000157e993,0.663195132555326,9.85460003836834,2.58640596319487,1.00295134858494,0.0471524757551425,0.257025568175672,0.047343914351752,0,1,1
5c095f832570ea0001642474,0.636017194669886,14.9663080412784,4.36636118359035,3.11841911294263,0.178195647255964,0.0213742103300988,0.0387788302233852,0,1,1
5c0cb29e1b80df00017843d2,0.612034897718987,6.01091270304879,3.71910806830499,1.7815940987106,0.315041033711192,0.423783733065245,0.607251121919943,0,1,1
5c1188f4aa52ac00010697a6,0.500740060730344,3.92037064083575,5.84511390730024,1.03776900266109,0.19907080621521,0.38367814322501,0.722861403364854,0,1,1
5c27f83289f035000174a168,0.914945623357571,4.02700112232277,3.06709234410611,0.988345394486698,0.0312176151361723,0.188095240821774,0.0944802111600737,0,1,1
5c28feff5ffcb7000128a541,0.900204040033392,6.24430700760524,0.68165916898884,2.55312197375915,0.414873586199574,0.593253067731846,0.279156228491343,0,1,1
5c32e9588573070001641744,0.794061481383925,5.7422264548972,1.62161236263792,1.49442357164429,0.023186823662936,0.0660989935011151,0.517121422230828,0,1,1
5c3c1617f5ebd500018596cb,0.70974929751151,10.8965895765018,0.630416653473993,0.383716048716238,0.658209646371317,0.583017441895495,0.49908654170904,0,1,1
5c4ea6cc889752000156dd8e,0.800880328343565,8.62363726449531,1.47902484424644,0.878009048105849,0.115933257652084,0.173492429225888,0.152381915425159,0,1,1
5c52bfa7d3cc6b0001d9352e,0.706347011732078,6.681098248261,1.97487867606615,1.67309870444151,0.198730674495873,0.182765961252902,0.173921092666422,0,1,1
5c567e2acc53750001751cb0,0.721792473137526,9.99185873859099,0.649850292877894,1.23845380603026,0.244283008163038,0.499363212956316,0.505652663738863,0,1,1
5c61ab19776b38000156cc95,0.713281685301517,11.0796075356556,1.96269584302934,1.9527044728428,0.632094002155538,0.377591832537337,0.146696583320739,0,1,1
5c699a5d21e90e00018e80b3,0.567641544306547,6.92342367540545,3.29145471499873,2.84233780055345,0.114292637623045,0.292485780887501,0.620238025551913,0,1,1
5c69f9dd4b5bb30001b3d31c,0.895402634558898,9.88005842685974,0.915058582013349,0.410470450471189,0.17673794960548,0.392164932316796,0.148583199330681,0,1,1
5c9623dd35599200175642e4,0.684394001272566,7.90017407895777,3.51769410624798,2.52277327689858,0.0255609848822537,0.126599470603742,0.0606492721268548,0,1,1
5ca749ff98b35f0001f7559d,0.843092371272674,2.64331896088421,3.37560806324852,0.918997699157417,0.666849878484513,0.531841314202048,0.149168112067167,0,1,1
5cad159b9488590017fcc497,0.766182810284294,4.82705058138986,1.20986720034276,2.09004842529609,0.100799392913795,0.414518575310857,0.480751082552652,0,1,1
5cd08e2ff59e0a0013563602,0.538972711784693,6.76340922955331,3.57110014144909,1.84105871394017,0.328008642471471,0.171413505313284,0.642843487519399,0,1,1
5cfecc1e96681500168a1799,0.640690348333243,15.7830569033006,3.52987848201817,0.591073196398737,0.0503965031356489,0.138360327246081,0.0422898027853282,0,1,1
5d012930cfeb82001817c9c9,0.67491620502176,12.4378566404556,1.42904140629805,1.74346981933948,0.12286440428626,0.549369241336399,0.548473386840742,0,1,1
5d016916c12fb900015320ea,0.840249070092004,3.68073195177946,0.955543031792364,1.26697581044039,0.677430124381295,0.704292903821688,0.162721216354868,0,1,1
5d0a8a22c0fd80001626e38d,0.648896285090452,14.9696723042056,3.27359153500678,2.45628493529723,0.062796694351238,0.105388389260877,0.105700787615053,0,1,1
5d2e4267565e1200017efb42,0.756472118207908,9.06594557576937,1.30009006318869,2.118826714676,0.621229610069016,0.388877947820922,0.520859818156792,0,1,1
5d332957d0635b00013bd785,0.798663135289431,7.24610996486721,1.47076849831067,1.83019801159838,0.0833881170874646,0.177036552393205,0.237506058963046,0,1,1
5d3f5c8f0d0d29001a4bd973,0.707551687445736,7.22314941151399,0.583683024031632,2.03010307842166,0.537957712825293,0.576285123322585,0.484776859190447,0,1,1
5d453e8723a5bb0001492546,0.681809656138464,9.74659046937759,1.74145082817652,2.84738009606383,0.129079602398418,0.60460797546599,0.102646376737064,0,1,1
5d50feca50bdcf0001e8d38a,0.760136890590664,6.25438162316354,1.35621874123522,1.09514324916207,0.315183724390789,0.708866528630092,0.101341851995039,0,1,1
5d586fdc8200f50001f03a0e,0.534265806947769,8.48612918724029,0.884567416596002,1.41496389422115,0.289260909210697,0.101046042690226,0.5,0,1,1
5d612ae16512d700159face7,0.550113185471788,7.61329890215184,0.762969730246275,0.984003929892628,0.245240586356916,0.190886752247768,0.499812246040449,0,1,1
5d6b596f76cca6000166d81d,0.646265120768945,13.3672944197127,3.21689121880963,2.53536137351954,0.11114830773824,0.112314768761118,0.100579937008644,0,1,1
5d6ccfe1eeecbc0016213d93,0.696999682504878,6.25847299747206,0.47856015201057,1.49633463441772,0.261527538874785,0.335373825086521,0.529218092944707,0,1,1
5d7499693e40c60001081af3,0.779641209005326,8.46557838567558,1.76793209396671,1.97641845484668,0.193463991261242,0.48483935646596,0.142941115326301,0,1,1
5d7fb79ff44487001807463e,0.946381549220926,3.07191554537413,1.04720431185715,1.96078126220129,0.148210853257432,0.554154961100534,0.289799295965908,0,1,1
5d849ee0a954540019f513dd,0.928684916521782,3.62479052141563,1.79968422080348,1.92878380472745,0.326452330545028,0.344987981684419,0.114073337466259,0,1,1
5d88f2f8cefb52001a83f1b2,0.671171870752413,9.95547037025936,2.13697158721129,0.985310957110547,0.381551238714208,0.151482764162411,0.263367264042645,0,1,1
5d9bdc6ff7bd5b001547ec77,0.691330325022954,7.60399163569561,2.37870966168117,1.07778363567486,0.211395915314199,0.151387445645178,0.125047656616736,0,1,1
5dad4c34b3446a0015e3de93,0.690591651661129,12.5805307200402,2.42186822688089,3.24327917491855,0.0830189619571905,0.205742872440452,0.0463443295464974,0,1,1
5db0a97f127d4000117cdfa0,0.804784827028358,13.2639267356404,0.741775048804684,0.876731529896569,0.703140548466508,0.616448017005057,0.499073248200015,0,1,1
5db4ef4a2986a3000be1f886,0.649881956782306,13.9532813048111,3.00090042198384,1.55559337022,0.0737090097519854,0.087549570818141,0.071035516893095,0,1,1
5dba0ce7001ffa06b367c544,0.631517256674424,3.31265017996214,0.802398636160103,1.67407982434246,0.172563689077032,0.575010938188725,0.5205654667366,0,1,1
5dce29700ad506063969a4a5,0.901690715707035,3.42701273972333,1.18444040368069,2.45177053748355,0.0982177857920532,0.26281511818854,0.375333987959482,0,1,1
5dd4074feab0423daf012f92,0.654167101331666,7.38720292927116,3.04214375610895,2.38192983035237,0.0729802459746126,0.475740537338759,0.0665233895232029,0,1,1
5dd42e7f35cf744223c60d1b,0.725919205582389,8.64250507225567,0.667005348573226,1.93908747262736,0.145802830851152,0.552850666961035,0.507962080283819,0,1,1
5dd5c04f86c88658b24d4cde,0.830226974102877,4.38356054255666,17.9434477537061,1.50874507389426,0.239257226183738,0.614728381733414,0.268829922684023,0,1,1
5dec8925be656d35d4005320,0.703482006001395,13.6996971229913,0.690499302842066,1.08190265509276,0.0389884891474688,0.424432698489718,0.50126414735309,0,1,1
5df4565dfeea89323021ef27,0.642200606122999,17.892798153753,3.48224293942328,1.29004495635769,0.135774239713019,0.12344291180696,0.0860742059205478,0,1,1
5df6542c1e2e5844f407f08a,0.725133491908532,4.5990631171271,0.843310256963527,1.81155947454343,0.134311027072105,0.559795884620367,0.519518146464056,0,1,1
5e07d174da6bad1342bafab2,0.657228212832255,14.4437511298061,3.06342625110874,1.46884211901052,0.129793506021639,0.130699711581654,0.0718528672642433,0,1,1
5e126c25a98a7a8fab258f14,0.86415520383927,14.5399209994008,1.08113747042774,1.68932732920741,0.0459503614924889,0.19239483389276,0.043867871543351,0,1,1
5e13ad514c81b2a01ae4aa9f,0.657122989883033,6.06181991588245,2.23333246310414,2.07438967365948,0.390161841105657,0.533053819650396,0.489326962686377,0,1,1
5e1553fd1e2e58b6448d8dcc,0.730409204102279,4.4529230741624,1.88325756612362,2.56172899013676,0.112878645979819,0.0847903658855039,0.258032712290089,0,1,1
5e1f7b2a4c9b832b34e7c9d3,0.864374763985876,8.05950286035984,1.30699589884675,1.8561303271554,0.040065722181039,0.179950318711142,0.376930901318213,0,1,1
5e249f815e04db720e47d872,0.682240917911591,8.96677228869754,2.35445664544445,0.676492437606215,0.0770637896986697,0.174300763138107,0.130047968621718,0,1,1
5e34325430e5263f0bebb32d,0.573582528922651,10.2521444918155,0.807069303235501,1.86430692132788,0.142909019631369,0.25607113634724,0.5,0,1,1
5e42f74f5b772a18434cabf7,0.707888175146809,9.69236906311491,1.37972117738637,1.08518198929217,0.430146942410437,0.268595481354514,0.575312145417399,0,1,1
5e4c0ba01ae5a4000b539387,0.721615245100313,4.10707270297104,0.520916556191173,2.47427879109776,0.508553220190201,0.473569950662277,0.515567451426197,0,1,1
5e84bd7c34d5d9072128fac1,0.703901363511583,13.4632407298642,1.964545804594,2.40737529692236,0.0296005364094132,0.254732385468272,0.101542831585906,0,1,1
5e863db644d87426bbe2e92a,0.922481753908089,2.25044085093356,3.24581834254679,1.9858296207059,0.0697442314919553,0.20269590548029,0.107635038387933,0,1,1
5eb041548fb5a50b442ea70d,0.75573278637815,12.2524565267233,1.74469133115796,3.13803526800057,0.0414950913774314,0.241283903703281,0.0692612495315425,0,1,1
5ecda7f6509c241275db7396,0.853514802791123,3.87598752196596,1.1400169465639,2.24015150337853,0.100356545024614,0.212505052006648,0.25934224008669,0,1,1
5ee09c1a0c2ad1027f541f53,0.75648266852121,6.04289733183866,1.89926872231282,0.947275066875483,0.204420870366436,0.381106532371211,0.105210398956101,0,1,1
5ee1236e7f235110ac6c4ff4,0.527512200366384,7.89226546873279,0.899719764286746,2.15077704154494,0.115169578271226,0.0548908277945185,0.5,0,1,1
5ef0e873ba594769fa910258,0.794017008138771,7.50950568043993,0.723172231762045,2.00514446391637,0.469088784883361,0.564425068136278,0.534516539736721,0,1,1
5ef8e0fc2ce3c6644665e347,0.792967835710885,6.94149442797929,1.08257162445416,0.790627152852074,0.0972475736910861,0.206030773951599,0.388929534205683,0,1,1
5efaffccf90911000c95a3cb,0.523200995080822,4.00603911209432,5.41015790649439,1.96423011589524,0.363430255878951,0.586511686312287,0.714473390289911,0,1,1
5f01d812e83c5732b0dd15e6,0.594928328971967,5.56685136545251,2.22136730005418,2.37424193301823,0.131767046851277,0.140871955204701,0.695264957564085,0,1,1
5f0fa5d6f1db6e19c7702e0d,0.66145658076863,6.83492536947035,1.6188655001703,2.59896711703167,0.186908190768351,0.758095796817598,0.433483349234436,0,1,1
5f16f559325a640008bb9a07,0.596572258884944,9.73644300164155,1.74501828265419,1.56665427930335,0.019987570910107,0.416855126347249,0.568081149457069,0,1,1
5f23ff398626c51fdd6c3fb5,0.834561526961991,4.67976679807992,0.829619258443607,1.47520590474801,0.76983106544273,0.604161826139416,0.288761534177002,0,1,1
5f2a12f5837dd81e5881b7cc,0.82518148983476,17.7278485377741,0.770823207256101,1.02641189243984,0.0755941793914007,0.45704821505112,0.473947047665313,0,1,1
5f2f8574ff256b37b1970220,0.887672944070817,5.38513409306554,0.298503650536637,1.38343336962429,0.523330544934238,0.49308743965856,0.402712935308738,0,1,1
5f3d6975ef131710ed519c7a,0.568380346713155,7.98529437271106,3.47425610164252,1.11095160111541,0.553494335181847,0.389676571433544,0.628758582777473,0,1,1
5f4a835e9e84256238129995,0.729280189694186,11.7526815122374,0.531398030411731,0.961288714620083,0.0421388600328054,0.438948963666563,0.500415857878794,0,1,1
5f51587f36e91f38fbf34c23,0.834413113605992,14.6947562187364,0.617944480141419,1.9574909848554,0.0317113267857073,0.38657467700776,0.475757663033108,0,1,1
5f57293333c15219a0bc1073,0.755732697581168,10.2463551956227,0.712812231753872,2.69537692634013,0.722456988910158,0.607133902572773,0.499997097599294,0,1,1
5f597e39254a691df1186a21,0.511547455693136,4.72457556760319,11.0299932831009,1.76099764233324,0.141266500163189,0.0652416079285035,0.734645789934752,0,1,1
5f5fef6ce0809f0d5b3cde5c,0.528255118959694,4.42955123788263,14.181888824809,2.23854440000228,0.123674817274573,0.0260934715704266,0.739409658978142,0,1,1
5f6666e43be0b923d23c8df8,0.74870162668083,7.98437180649683,0.84960437162015,1.51937384693357,0.460964968411605,0.478591219022855,0.549586872890772,0,1,1
5f712c16875f0375275c57d5,0.740037377897092,12.1503043805592,1.71274689626179,0.808792117287441,0.0155315429015038,0.0985537403882774,0.113844943352483,0,1,1
5f765a3c8a6ec010370c9cc1,0.498847881753954,4.72718581792984,17.7213986650395,1.36618291470301,0.0379041091571761,0.314129793297347,0.228811192849803,0,1,1
5f7694edc99f3112b494e122,0.884240084604265,7.75938795235009,0.90369904263508,1.10828118467816,0.468880568889867,0.791981906847065,0.463415023171169,0,1,1
5f81fc9446ee002f681ea5e3,0.722168069243996,12.3596360698112,1.85846331332316,2.24121541711516,0.0718886975910082,0.215208828887081,0.177236087938964,0,1,1
5f8b3c348183d30f91832a2b,0.693526130061653,7.70565342267099,2.22326586249817,1.62160351670268,0.211571849229695,0.551556966156204,0.0855960465390788,0,1,1
5f8cbc5c355ea745e6cef2ca,0.842099142555122,11.2112247901664,1.05742303848829,0.814587490535458,0.181599706461176,0.652247056829257,0.235058671290045,0,1,1
5fa4c21a04bc5912180291bc,0.673831039466017,12.1074755718443,0.688964444941261,1.64587471305494,0.0362619991529718,0.204572500119949,0.500503997898103,0,1,1
5fab34d5e971f1617667232e,0.596418426808789,7.85568434521604,0.572151561061207,2.01185538892943,0.317197136847027,0.497372907942787,0.500479803867324,0,1,1
5fadd628cd4e9e1c42dab969,0.675120092928145,9.83897143476473,2.79435436504421,2.50700149138889,0.0891343095605078,0.121737209234819,0.0683360795488046,0,1,1
5fb7dd473afbb1033b491811,0.899374180513067,4.86906998841123,0.474586947739231,1.15394220426366,0.449129930320593,0.266557105761882,0.528645937451082,0,1,1
5fbd92e32c9c841bb352e09f,0.4916719358988,3.36552860768346,7.01801423889589,2.54925276423572,0.0953405115588817,0.489399957635328,0.518382724746259,0,1,1
5fc2a5c0ddfca10169395662,0.879498895847603,3.89987400165384,14.4795683243566,1.25415557202488,0.199166637298987,0.511462622746711,0.263016257273295,0,1,1
5fc58cd91b53521031a2d369,0.509974308990905,2.72048509612676,5.41337266196619,1.35551924028055,0.151956703362577,0.0968551722522989,0.787922611682425,0,1,1
5fd5381b5807b616d910c586,0.675167870805245,7.55535966182899,2.20029379821016,2.31336306010541,0.209904440626142,0.0686695069903721,0.20069058424272,0,1,1
5fd7782dee03dc08d3f3f491,0.91188031800894,2.61923910430947,1.62061584156747,3.00927411001997,0.0224437903484204,0.259431463432071,0.505492486345064,0,1,1
5fe9ed6604a1df94eca17a24,0.637738748597062,8.87891698289119,3.5853300150654,0.589782555216572,0.0800304889913095,0.485677030758332,0.0757513413480901,0,1,1
5ffe235ea848b74a3b3ccd07,0.903265492534611,6.4746627341112,1.30624349530357,2.72651414101623,0.0577121631280913,0.0771743174641584,0.273627413354962,0,1,1
60079f45348bb62bdcd363ff,0.894717301192003,1.34502447709594,3.27866062410444,1.45000159108696,0.460524614152824,0.375363183197054,0.182414213452972,0,1,1
60147514665c424b4b812e7d,0.821757854426096,8.32844697812757,1.55870887458054,0.891180831224317,0.0760483557076031,0.254302612839262,0.177328717253327,0,1,1
60173ba4df028898aa20838a,0.676420751665341,4.5641380385911,1.56407739712786,1.89674317901769,0.135058504290952,0.231364930030974,0.49705008570198,0,1,1
6018a5c0e1600b187ccb8693,0.670433384518696,10.6669738593641,2.50421299237311,1.07705956833317,0.13112309720151,0.263172394216956,0.134421042576789,0,1,1
601a2908d4210b238f755fed,0.767633062222973,6.17336227843785,1.68321172916258,0.718100894945358,0.143211265081861,0.558887351108876,0.143954669277044,0,1,1
601c6342141cd277e220c083,0.883370869211463,4.61507331759141,0.668612290702654,1.07138716929984,0.149922118269977,0.56159737330249,0.422159696088983,0,1,1
601ee216235cb139ff0a631f,0.654287391306776,7.70268104428959,1.78722662326304,2.00712874015149,0.206825019195488,0.476291057454325,0.529359354485655,0,1,1
6025b3681ff1521a3369dffe,0.855883904585034,4.43056947572172,2.14273221895379,1.69434889645257,0.0198848313914191,0.381099573535225,0.176357084796824,0,1,1
602e763eef81ce9e57528e1e,0.538102652565548,8.43417066035969,0.801341968984497,0.6792738926858,0.363605402993573,0.191833824915344,0.5,0,1,1
6032aa14166df72d4c8a331f,0.767806831102398,10.1909389429497,1.18262870742955,1.19801307576882,0.295056434653751,0.257257675749756,0.356542767379744,0,1,1
60370cc8e1feab5ce84685ef,0.659281717354086,7.40500536486805,1.20874028229172,1.74893063293012,0.226376007664874,0.489051428342964,0.58524508533097,0,1,1
603c92ad5ed1c29cf04476ca,0.604805299194309,6.67790795121567,1.60967761433677,2.18058997586225,0.1880699376089,0.214074835457857,0.606796498487598,0,1,1
604011377e5b121dc3267a3e,0.908320750234991,0.417695586897691,5.12296154745326,1.80921743599514,0.377076652525717,0.473018381478706,0.362636520068244,0,1,1
6051443969acb1800712d081,0.921893843265186,7.74664583257066,1.53382894207424,0.706002635931441,0.0152270002318752,0.176462750229325,0.35172434007217,0,1,1
6052961c99d0779f4f953050,0.650985168742477,8.2545328703335,2.43576290746358,2.59972303238192,0.212426661218553,0.133246048708309,0.509947574213027,0,1,1
605de3af48d7a575adb95b09,0.933720054427171,4.0053395736229,1.06924369284845,1.88203921424012,0.338709661228624,0.23369573060318,0.0957035323657349,0,1,1
606340ca7faac7025f31dd57,0.717424129438868,6.94703591164266,1.96000704283377,3.48822965465946,0.0828089778686808,0.0998940077836479,0.11177109527831,0,1,1
606a3cf263a18869ac8ee0ed,0.534546287825933,8.65276771761637,0.880764552970333,1.7034083989539,0.483598216129006,0.076935545884182,0.5,0,1,1
60774dd4c93ddbfb673deee1,0.569946240087211,7.7657552382127,2.15364565298161,1.72959440990118,0.101493925987302,0.318793442303543,0.590191489180298,0,1,1
607778a26ff3de83125f50c5,0.694545532807354,7.44094334268704,2.54362336558212,2.12168673480951,0.161345446965023,0.452127246858249,0.114440159864084,0,1,1
607cbf385d3202721e3f719f,0.654822034293798,8.03503473762424,1.7517476238258,2.05425502031454,0.128792922670771,0.556244139384431,0.422518743241578,0,1,1
607eafaf008af56a5a3ba462,0.616744203971654,10.5806522125395,3.01270964533942,2.02055448778639,0.660345667373862,0.38935864314632,0.621834456953879,0,1,1
