id,posterior_p_a,posterior_inv_temp,posterior_state_exploration,posterior_Rsensitivity,posterior_omega,posterior_eta_d_win,posterior_eta_d_loss,posterior_eta_a,fixed_parameter_exploration,fixed_reward_value,fixed_l_loss_value
57b771677bcf1a00013f2ba8,0.896757264874257,5.57432030750806,1.76053593194423,1.40380744647603,0.0313532386885202,0.184348780399762,0.442910436022138,0.235567742998979,0,1,1
57d0a0bee3221e00015fe385,0.822919955891203,8.94301908291275,0.383839512089492,1.5770257666371,0.346720389776948,0.683302093360882,0.0739929911852161,0.318306349169677,0,1,1
581649f0b434f0000184d2a9,0.817401400650236,5.42327593759415,1.55092816670532,3.56180011379922,0.0934890870336988,0.242074796639116,0.293933347427907,0.265960290809409,0,1,1
586371807fbbcd00013972ad,0.902577715532543,2.86722857021937,4.36200181237047,1.6084508246359,0.196160928179562,0.290961690953526,0.587416866429124,0.137988645873652,0,1,1
587418895c17910001ea4e75,0.524986264735473,3.36049212284969,10.5762919918547,3.09469163889675,0.398534663579768,0.751830851499665,0.473375395938733,0.655921729334938,0,1,1
58935d5d4d77be0001689f14,0.574253553649156,5.70212207161166,2.54046365873632,1.30331080349647,0.109427625741606,0.457146647692037,0.0592523377052887,0.613443444797187,0,1,1
58a5d6527cf56d0001f92567,0.768843616318476,5.35235954254212,1.47190678355292,2.19784424795065,0.0664782201541061,0.505947183926626,0.26141889204948,0.258822323311277,0,1,1
58acbfacea3d11000170e99a,0.928663625431436,3.46819706434178,1.06670971594868,2.04890653262368,0.646853844397634,0.617314120196957,0.368721338990141,0.18246377676258,0,1,1
58b0d5e700de9e0001863385,0.895446388551745,3.65651490728873,3.73643717212345,2.84822786151694,0.0075690639403335,0.102407944672352,0.343970790548135,0.550757338734459,0,1,1
58d2cb10f5899100018a05b8,0.686494839859794,11.7329603703737,1.51810301773925,1.73316487381774,0.176148306212119,0.594707483646056,0.424221127516649,0.493901308954694,0,1,1
58f90ebc3f4fef000199e2fd,0.719269846873843,9.89141406454519,2.11947223750657,0.648194322183389,0.0654587429682534,0.610611798862441,0.468813355717581,0.0619953685295066,0,1,1
598fba148380cc00012a3ce7,0.605529900028501,4.35661297403927,2.97110265301858,2.70844451772021,0.279435990195549,0.617325865028711,0.331360176270598,0.663163775597337,0,1,1
59948cbdcf1d1700016efa45,0.760793460263129,11.577031664212,1.58547796868529,0.945883826224955,0.256346896664342,0.473571945662143,0.120739424270344,0.18454701617057,0,1,1
59ae8d282a78fd00010b80e7,0.616922398672878,5.05716322652966,3.1120169046832,1.69860178439612,0.101813133227725,0.490375734011436,0.191577513927214,0.5545790580419,0,1,1
59c0782e5364260001dc4740,0.639577082363551,9.70752539791344,0.646971898825039,2.01406897800139,0.67900062880901,0.610798544914362,0.203218855580507,0.500228278009234,0,1,1
59dc458f77860e000151240e,0.766368361292124,7.46966543538147,1.63153600580441,0.858331799673547,0.0299639882237423,0.35838759593562,0.482104294147327,0.18923328693469,0,1,1
59f22a9fd6380600018b2929,0.823960379624893,10.2938598080304,0.81454121921834,1.58061655630876,0.4407588246484269,0.621282626027065,0.412645813837161,0.477260221617675,0,1,1
5a348ea750833c0001ee9550,0.656698545660232,4.73098538388727,2.6213620102562,2.03432153734952,0.190985004977177,0.583592806676889,0.196289527105163,0.440852990784586,0,1,1
5a443812817d1800018d1179,0.864001578061498,4.20694066650207,2.2119119789943,2.26127518529826,0.0275811963087548,0.401169722297244,0.37259843409074,0.111850035934469,0,1,1
5a5ec79cacc75b00017aa095,0.666464606549416,8.80911068984428,2.77358886751456,1.09614031522791,0.186166360492545,0.597597404995494,0.0630205254797342,0.141077184942163,0,1,1
5a6eac90d5d4cb0001d6815a,0.656599309341673,10.4255915400369,2.86273242084871,1.82773359842195,0.21101200801097,0.119115991897315,0.0722391545943968,0.109422185053508,0,1,1
5a95a63e4eecca0001dd4cfa,0.584227057109953,4.58778902528956,3.70007199181449,0.744228117579265,0.206927618608705,0.51397978888536,0.244198088604744,0.565864125314894,0,1,1
5a973481f05361000171dd86,0.876021462746581,3.91825928452283,1.28461089064009,1.53842114745855,0.224459951846858,0.766508275235762,0.0758134279545612,0.0530641293967437,0,1,1
5ac53209fa3b4e0001736f22,0.830197433979187,10.0132410712721,0.843092952473575,1.76318211491791,0.249060571555595,0.589849152629469,0.520327836549412,0.437897510070448,0,1,1
5afa19a4f856320001cf920f,0.592664092347002,8.89280494815692,0.733324742789523,2.79798810922678,0.0975784403573905,0.642048364667575,0.217748828268617,0.5,0,1,1
5b23d0784fb0d40001e95407,0.663942973729243,8.30095882634892,1.29765339249823,0.884195866543318,0.0818707976185917,0.564704806717135,0.090944333028912,0.607951985872037,0,1,1
5b78542ef642ed0001517ca0,0.890788667776001,7.10264765409292,1.57806301836118,2.75963413306751,0.148566092634769,0.523597370767894,0.241518096974821,0.438932604383877,0,1,1
5b824fb6cc06660001a302d4,0.849426859083841,3.48974362040661,1.88455948448383,2.51383372408812,0.0854007085905715,0.551000169731049,0.475729259268832,0.134696515405629,0,1,1
5b87b6932be8a60001f74588,0.635471992435068,10.2986042997757,2.21757571077592,0.963722355080194,0.51640839487711,0.535385711843801,0.629071657299082,0.524232311492916,0,1,1
5b87e73d53303600015ea51c,0.783767470029929,2.8848879737854,5.05344432472059,0.806489680673117,0.562299437479767,0.46251936149231,0.609592946898552,0.0701972681293593,0,1,1
5b915c9d22d85d000115c0f5,0.738857459952675,10.9732955110056,1.4254927127868,1.08519385199343,0.764501080279642,0.77234656624992,0.241337880444591,0.222336197000487,0,1,1
5bcc60b95c2b810001dc68e2,0.544369765961278,8.30632139706081,0.85432949828499,0.946735801218192,0.459241176777547,0.518116152239055,0.0786593128787334,0.5,0,1,1
5bdce4e219b9ba000157e993,0.741182201326503,6.7901075555164,1.79300852200724,1.74370955040324,0.174922643838631,0.656116844543035,0.0619135980063406,0.170109689576668,0,1,1
5c095f832570ea0001642474,0.87857107993642,5.54126464651759,1.42372482583045,2.81132398650316,0.268827449796421,0.0999450292748714,0.256211647865611,0.153467828403045,0,1,1
5c0cb29e1b80df00017843d2,0.6187284876566,6.37453836678167,3.37976661113626,1.97086704760457,0.269953981553179,0.342524317157603,0.607649068937498,0.576098239183328,0,1,1
5c1188f4aa52ac00010697a6,0.500581556312206,3.85937331502042,6.35328026979961,0.780029436746699,0.209384545829067,0.518428025329671,0.328114916123404,0.723429225943341,0,1,1
5c27f83289f035000174a168,0.932082308830549,3.86606731225403,3.17799478280422,1.02567588720854,0.0295556074130031,0.280636754952633,0.327377265527131,0.0992375444955431,0,1,1
5c28feff5ffcb7000128a541,0.908390575041517,6.68490051702548,0.692942691737139,2.30681126998857,0.590850182783724,0.668776407692421,0.279716745962205,0.254150895237274,0,1,1
5c32e9588573070001641744,0.801048680374941,5.19860043167239,1.68667864000976,1.47854161694455,0.0197083018304208,0.0875835580219492,0.1880940650541,0.595295405027349,0,1,1
5c3c1617f5ebd500018596cb,0.732472395795721,13.7885749969359,0.714649005263617,0.466166424387332,0.47770787425594,0.290862413518935,0.694135313378838,0.500400301723769,0,1,1
5c4ea6cc889752000156dd8e,0.819107971750743,7.79179018835634,1.45981134475119,0.870882121818924,0.106323625123966,0.211023636691816,0.294477101144271,0.177209709871836,0,1,1
5c52bfa7d3cc6b0001d9352e,0.720267009875308,6.10777092501971,1.91940980546835,1.01409095079451,0.23360001834454,0.335176149392924,0.161393592705634,0.218343246502356,0,1,1
5c567e2acc53750001751cb0,0.74216123004472,10.6613830034026,0.685429174030145,1.25374997356822,0.533280537653007,0.705939099861484,0.169326090298288,0.504407442407612,0,1,1
5c61ab19776b38000156cc95,0.732259810692995,9.73647421998838,1.75600652004258,1.94601260667206,0.569862106727924,0.40698504277413,0.541453176814768,0.178518527020153,0,1,1
5c699a5d21e90e00018e80b3,0.614914809282287,7.36530571772548,2.67346160410712,1.70464907811856,0.297451375346852,0.667866031119944,0.109440502688008,0.567955004757056,0,1,1
5c69f9dd4b5bb30001b3d31c,0.893710768116434,9.13242071972799,0.997238601668871,0.418092521789906,0.377109573357183,0.714347783727513,0.156545739219773,0.148568357573937,0,1,1
5c9623dd35599200175642e4,0.667906514970111,9.4100848659389,3.83526303691571,1.87384959716733,0.0287627528449001,0.121203277008941,0.0667634830054887,0.0435032665396371,0,1,1
5ca749ff98b35f0001f7559d,0.807551541998988,2.94394872058887,3.54058344655709,0.998727649753792,0.558798272310676,0.602830411312496,0.242600241060317,0.117549176610551,0,1,1
5cad159b9488590017fcc497,0.766971212279167,4.65983133075398,1.22699591067081,2.04883302057261,0.111072907172588,0.494194400166997,0.422288925383061,0.493117979601707,0,1,1
5cd08e2ff59e0a0013563602,0.529585210666778,6.09217059061546,3.77462089319745,1.60027021506981,0.320493114475088,0.210735985196287,0.277326173064105,0.652594917666314,0,1,1
5cfecc1e96681500168a1799,0.661478074396546,8.24821646634372,3.0385305662466,0.612145904605521,0.0766533513938053,0.396082437183245,0.159843656487422,0.133983596075804,0,1,1
5d012930cfeb82001817c9c9,0.685622278548858,11.0941235225733,1.31419264400425,1.88124242859536,0.198173991865035,0.619457717563278,0.404505017223698,0.547991240736269,0,1,1
5d016916c12fb900015320ea,0.58780351376454,3.22268555373163,3.62700361819012,2.32999092211648,0.443743520502839,0.276596461666415,0.757384741326211,0.697569557724965,0,1,1
5d0a8a22c0fd80001626e38d,0.655366084143742,13.3202489929593,3.1238911243568,2.4525320207084,0.0697826303542524,0.143314953189228,0.103877442012558,0.129196660162701,0,1,1
5d2e4267565e1200017efb42,0.759046030641003,8.69649542405272,1.28317447742772,2.2074485385256,0.541511027313037,0.351627290317983,0.555149137753355,0.513233308530248,0,1,1
5d332957d0635b00013bd785,0.816683667322131,6.53493447673903,1.46016846933883,1.91636640096612,0.0808494873761698,0.233189612747412,0.243929873524452,0.309248269830839,0,1,1
5d3f5c8f0d0d29001a4bd973,0.711980835478807,8.48169095969901,0.745399068907919,1.87957761568328,0.756568339451935,0.671879757450302,0.248152382941867,0.435790316812585,0,1,1
5d453e8723a5bb0001492546,0.691550915092081,9.86023138728946,1.7038158497247,1.53665496181121,0.307664879427353,0.695097449522593,0.229590990107546,0.189263875437585,0,1,1
5d50feca50bdcf0001e8d38a,0.779964247290077,6.40764827987563,1.27560873042831,1.21613569735643,0.471445019024999,0.774764503574939,0.249969134938072,0.121778484912346,0,1,1
5d586fdc8200f50001f03a0e,0.523699811190411,6.992979549193,0.89242973317266,1.00222109198424,0.505938127788403,0.346806497262197,0.0757519133130899,0.5,0,1,1
5d612ae16512d700159face7,0.533942514878428,6.72318008627405,0.847884591022207,0.831760805842636,0.246171949061035,0.280124116029353,0.278534979980774,0.499537598949916,0,1,1
5d6b596f76cca6000166d81d,0.674872353343478,11.3398467202576,2.63832651909447,3.00018502244296,0.143084909009196,0.191999578189496,0.0483450519852482,0.153423208825091,0,1,1
5d6ccfe1eeecbc0016213d93,0.683215594441384,5.89982122229942,0.491811550375525,1.78582403682875,0.194164203506646,0.371893109341614,0.577552838460884,0.515171099012941,0,1,1
5d7499693e40c60001081af3,0.79156265114706,8.31796333442739,1.73200680791397,1.70723782483752,0.227724239868456,0.552841416804334,0.384982316680635,0.170306304091065,0,1,1
5d7fb79ff44487001807463e,0.947099396571963,3.30660911621396,1.10908544991446,1.57596779083133,0.14593198523102,0.712376060280182,0.195882762621874,0.267038207836615,0,1,1
5d849ee0a954540019f513dd,0.933840017601583,3.57054069884393,1.82240128687902,1.90021689362433,0.31655653688058,0.413967765382974,0.36878039543449,0.11443097863442,0,1,1
5d88f2f8cefb52001a83f1b2,0.678465143427571,8.70039987973078,1.98483856692125,0.89526866665839,0.401114412986135,0.211776211204584,0.171545024651814,0.358033070277275,0,1,1
5d9bdc6ff7bd5b001547ec77,0.717630430857647,6.42626282131241,2.08939978311425,0.879211625853503,0.17544683668244,0.268453420837857,0.229299871830141,0.148650905220325,0,1,1
5dad4c34b3446a0015e3de93,0.911697506709099,7.10153086113355,1.2510601621324,2.31667163331789,0.19078172384286,0.7635447732827,0.0724522980652885,0.071662226316029,0,1,1
5db0a97f127d4000117cdfa0,0.804562169102336,13.8057006118962,0.751218735428297,0.878067083492432,0.696972961310094,0.564507955175356,0.57941432145205,0.498368437746696,0,1,1
5db4ef4a2986a3000be1f886,0.675525193120341,8.82047813662388,2.43372382611029,2.00167308008545,0.0950308120503416,0.22781618597905,0.0772282896197154,0.227412816122462,0,1,1
5dba0ce7001ffa06b367c544,0.631955798547639,3.60195346982689,0.8689709459533,1.96727087814978,0.152640436028386,0.393902347529887,0.661058390056002,0.511255303815503,0,1,1
5dce29700ad506063969a4a5,0.901555983452622,3.42539899219601,1.18988054111366,2.57648589297284,0.101033541509711,0.218597266872364,0.508137195828134,0.405390074743218,0,1,1
5dd4074feab0423daf012f92,0.65374707079881,7.20257793625079,3.09105147914249,2.36416890857936,0.0790174207305846,0.505877447652185,0.464216706802156,0.068550638006207,0,1,1
5dd42e7f35cf744223c60d1b,0.7224882248675,8.25300834209187,0.654669468909011,1.89624808475828,0.199611934959161,0.579009815271232,0.462018620231018,0.508015180939667,0,1,1
5dd5c04f86c88658b24d4cde,0.82730955329911,4.40021125013718,17.4052158598815,1.62164791494787,0.263230291012219,0.627657882664179,0.463575068000155,0.277766158997005,0,1,1
5dec8925be656d35d4005320,0.706643623045593,12.2049302785064,0.66889650450626,1.50659703301886,0.22338238572817,0.66883808597754,0.174103431184242,0.500502239032457,0,1,1
5df4565dfeea89323021ef27,0.643243135279627,17.1309040890263,3.48884864418231,1.27859559950056,0.158625773663156,0.144237354128483,0.104624839179757,0.0965442884815661,0,1,1
5df6542c1e2e5844f407f08a,0.728972758322762,4.5828934227569,0.825059247558792,1.77268141044882,0.156204070872263,0.562947780292358,0.491869776465662,0.518673767588538,0,1,1
5e07d174da6bad1342bafab2,0.657745068166436,14.6724509619379,3.04877944249479,1.06587970537616,0.117030869973134,0.139567032484985,0.171224626172134,0.0692380259950825,0,1,1
5e126c25a98a7a8fab258f14,0.898533298129981,9.42250899604249,1.26826713079479,1.35644874211981,0.160434342781739,0.578553488413107,0.0771917158432525,0.128436933149864,0,1,1
5e13ad514c81b2a01ae4aa9f,0.651434310555918,6.07858044195116,2.38705015975946,1.94006307852849,0.432206985997346,0.566527041929687,0.436929221618977,0.498764778796817,0,1,1
5e1553fd1e2e58b6448d8dcc,0.739543881930015,3.96169263326913,1.87964259072821,2.52179312182291,0.118353756499519,0.116218370828822,0.192611087059637,0.312922461930545,0,1,1
5e1f7b2a4c9b832b34e7c9d3,0.8716741115239,7.8006999875853,1.33056717895197,1.39410897746116,0.042967275691833,0.237737452445785,0.184609396560726,0.405207264783324,0,1,1
5e249f815e04db720e47d872,0.706702624995118,6.77009797513724,2.1072676299966,0.609789252904527,0.0796033307504632,0.327497072083225,0.209083257950113,0.216090179945353,0,1,1
5e34325430e5263f0bebb32d,0.594548024623504,10.3176025488963,0.777451953250132,2.03765706998068,0.50528768790597,0.67157315279038,0.0760909038478936,0.5,0,1,1
5e42f74f5b772a18434cabf7,0.712855782164585,9.0609891181338,1.30421771929948,1.09259182016165,0.286619214025181,0.239433278322662,0.56385224640963,0.538874252994334,0,1,1
5e4c0ba01ae5a4000b539387,0.710250481152375,4.20400471575147,0.584884949433982,2.55538086877928,0.428764427607902,0.369842676085206,0.600334231000404,0.517773449754446,0,1,1
5e84bd7c34d5d9072128fac1,0.72385484989149,11.025230793662,1.8396496262259,1.66862990494445,0.0365437366558233,0.395480694110578,0.263221283478159,0.150425294265683,0,1,1
5e863db644d87426bbe2e92a,0.926172919939113,2.21342521489255,3.30976914897073,2.05709613517654,0.0693090422529535,0.265758973351309,0.368896713043493,0.109657916532107,0,1,1
5eb041548fb5a50b442ea70d,0.766884185575327,10.6219033239586,1.88706805303564,2.00499514486985,0.0819068004224669,0.421656079267854,0.120913889195192,0.0992023620682616,0,1,1
5ecda7f6509c241275db7396,0.881813156280105,3.51782763824912,1.11506286932124,2.12366532538711,0.107089557108239,0.336893319145291,0.276756725001189,0.281408579192391,0,1,1
5ee09c1a0c2ad1027f541f53,0.775216346337284,5.42477084596929,1.79661734499399,1.35229232934793,0.189583018878109,0.404620275538749,0.602003106220888,0.124456518926359,0,1,1
5ee1236e7f235110ac6c4ff4,0.519984006220456,6.90001347769219,0.942973656290506,1.54156535565903,0.231504768806128,0.144889140413174,0.0495453930903525,0.5,0,1,1
5ef0e873ba594769fa910258,0.78218691302189,9.93821303057607,0.866792726901112,1.42984843549197,0.766865900521249,0.643488020734236,0.1838268944288,0.536727094414034,0,1,1
5ef8e0fc2ce3c6644665e347,0.799811651000296,6.17719842824294,1.07833405297225,0.731120545740478,0.185900247035704,0.349468588795597,0.166048747799114,0.460131085524257,0,1,1
5efaffccf90911000c95a3cb,0.539720180481404,4.3423068385446,4.12459934005322,2.0923638448428,0.31529399559542,0.426071291779181,0.685519459538984,0.716747546743232,0,1,1
5f01d812e83c5732b0dd15e6,0.585342160212837,5.03943758261696,2.31153856934722,2.38538344238845,0.111215282560239,0.171837383477469,0.371968561837684,0.710306088062021,0,1,1
5f0fa5d6f1db6e19c7702e0d,0.662601219280176,8.40521652250532,2.29595421470029,0.838045536940425,0.429778650836467,0.818510868682196,0.16129276800779,0.133091610556547,0,1,1
5f16f559325a640008bb9a07,0.57457670498942,9.27562698475619,3.97291462305244,2.54429544359705,0.150347563627232,0.649860701025282,0.137948158071121,0.619100723966822,0,1,1
5f23ff398626c51fdd6c3fb5,0.786677359643591,5.90448155627752,1.00643981872756,1.47339700618222,0.613503217712304,0.241339748833145,0.75311920099114,0.245748503401006,0,1,1
5f2a12f5837dd81e5881b7cc,0.768486950095738,12.8901718190235,0.916704148708585,2.06688606126687,0.180127203065501,0.659245339629838,0.316357308786105,0.512305646193876,0,1,1
5f2f8574ff256b37b1970220,0.887243437792368,5.67632030900119,0.33006586772201,1.36105966608698,0.657554311570445,0.607924186300343,0.290029106361653,0.388733420428573,0,1,1
5f3d6975ef131710ed519c7a,0.562871021508719,7.63313809368066,3.78526637963145,0.995254743346207,0.593624514494715,0.463573813139329,0.376036171002261,0.632655591024281,0,1,1
5f4a835e9e84256238129995,0.719962023339094,10.4870676262263,0.556486419932108,0.781744190507436,0.163650537534708,0.657127171995146,0.226204091440721,0.50060600975136,0,1,1
5f51587f36e91f38fbf34c23,0.785233587296222,11.0005977045607,0.671716193174853,1.89541855033548,0.133817465899433,0.640879410041473,0.288959450386183,0.490442672198434,0,1,1
5f57293333c15219a0bc1073,0.765969173664749,11.6580751710307,0.734120764320623,2.62700268318287,0.596272138822142,0.382942340252794,0.669590973630908,0.499834173862147,0,1,1
5f597e39254a691df1186a21,0.512082130818465,4.39781921186596,11.0154550423569,1.70756000151773,0.141438528562635,0.170585442681659,0.0564284609898527,0.754512107761684,0,1,1
5f5fef6ce0809f0d5b3cde5c,0.535166703960689,4.20997787903179,15.2584009268694,1.23930898312696,0.10567497141434,0.49721164480165,0.0289110913737719,0.774995777568203,0,1,1
5f6666e43be0b923d23c8df8,0.750335036224412,7.94281743519457,0.834832567470163,1.76071470194254,0.409448006633039,0.445970167289328,0.561742871673011,0.538454990268573,0,1,1
5f712c16875f0375275c57d5,0.768707715888921,9.38499583569092,1.79627822795745,0.757397604489289,0.0223899684959863,0.266738759426967,0.0506794492824416,0.192754963416113,0,1,1
5f765a3c8a6ec010370c9cc1,0.499307914080277,4.51559715072731,19.5468666498204,1.04992800800282,0.0413926869260454,0.424915298895905,0.309941697440758,0.226825070567166,0,1,1
5f7694edc99f3112b494e122,0.793493346908179,13.9167783229082,1.23772247246771,1.28395973499818,0.796522836161665,0.869358751589928,0.0825414104623725,0.347632495923459,0,1,1
5f81fc9446ee002f681ea5e3,0.72178718230598,11.6142751461268,1.89544504728261,2.14787312998745,0.0924270329820486,0.256124572411539,0.192327658863675,0.206051784360965,0,1,1
5f8b3c348183d30f91832a2b,0.729179120963183,7.78560590448405,1.79849938606635,0.920462143507167,0.294923499543186,0.689320658113253,0.321641093664036,0.0881390138469128,0,1,1
5f8cbc5c355ea745e6cef2ca,0.847996377331417,10.0310403717012,1.09384179185151,1.00759762635986,0.260879460793923,0.708083795505827,0.382899345538422,0.293623546729152,0,1,1
5fa4c21a04bc5912180291bc,0.637302508864273,9.53437087585964,0.704095388816601,1.10696194291621,0.258532340933117,0.639565951099865,0.108736065136953,0.500648636047221,0,1,1
5fab34d5e971f1617667232e,0.603712177820074,8.08913694060518,0.567234900475656,2.05135339056163,0.284783997243147,0.460244164854138,0.538336714065678,0.500507608529788,0,1,1
5fadd628cd4e9e1c42dab969,0.670532342983847,9.818032879283,2.93077904898049,2.25439087046406,0.0943008278145525,0.134074828510591,0.139521879595551,0.0675791507197307,0,1,1
5fb7dd473afbb1033b491811,0.904300269745974,4.56206642823992,0.454646089371923,1.22338967350644,0.421566919383252,0.227577972129132,0.454606857579299,0.534775192821987,0,1,1
5fbd92e32c9c841bb352e09f,0.497385226747323,3.37544878215143,7.62777833135178,1.97381672879495,0.110172576963136,0.776860518234468,0.0930860653003713,0.592204929615392,0,1,1
5fc2a5c0ddfca10169395662,0.830747032196919,4.45097793525146,15.9113026813293,1.29764168604486,0.271367814387522,0.233832688948617,0.713862967262615,0.278417012331451,0,1,1
5fc58cd91b53521031a2d369,0.509100607859507,2.47181200342205,5.88406541925282,1.02336024853347,0.158783355164915,0.182357628535243,0.182268757917853,0.784301950349256,0,1,1
5fd5381b5807b616d910c586,0.684290680605897,5.66920339148155,2.02095314036717,2.45865857110708,0.237425853702355,0.0952214458772906,0.201402738390266,0.349157905909911,0,1,1
5fd7782dee03dc08d3f3f491,0.920377266752927,3.16751544456297,1.4604543601196,1.83478242120284,0.0598358483296291,0.629448539254449,0.0672869078702264,0.124878650977708,0,1,1
5fe9ed6604a1df94eca17a24,0.661297483728795,6.41388718538407,2.83716659254235,1.13473060380289,0.152975654119449,0.697048012746658,0.216854625737593,0.246268781930347,0,1,1
5ffe235ea848b74a3b3ccd07,0.923623526194039,5.59457600423413,1.37771899753962,2.78047891603287,0.0617957107055097,0.121486553682533,0.190587096594583,0.345738748913076,0,1,1
60079f45348bb62bdcd363ff,0.878974355737115,1.45964489746355,3.21158030667184,1.54758892407433,0.532577203772298,0.252327350778771,0.635636643650405,0.189712953965959,0,1,1
60147514665c424b4b812e7d,0.858569739178486,7.30232093675331,1.56179051214222,1.18145745793545,0.117864312612671,0.4365948753001,0.144736904250766,0.250106946908289,0,1,1
60173ba4df028898aa20838a,0.670868861215992,4.00963812026094,1.66579763622378,1.80182656112954,0.135917481903865,0.410591836282903,0.221198218640764,0.551473259516807,0,1,1
6018a5c0e1600b187ccb8693,0.673086532271618,9.80196457784568,2.50447272723795,1.01493311392178,0.154750879477395,0.333624760588739,0.238416737490097,0.166786485141675,0,1,1
601a2908d4210b238f755fed,0.766702980091481,6.14012671197185,1.69030939110897,0.765994827611215,0.144800819688391,0.545459175993918,0.539351240625537,0.146725329807867,0,1,1
