id,posterior_p_a,posterior_inv_temp,posterior_state_exploration,posterior_Rsensitivity,posterior_eta_d_win,posterior_eta_d_loss,posterior_eta_a_win,posterior_eta_a_loss,posterior_omega,fixed_parameter_exploration,fixed_reward_value,fixed_l_loss_value
5a443812817d1800018d1179,0.876592181194885,3.97942584763411,2.086081217055,2.22576019241868,0.418005965191041,0.378531045628345,0.277976428745948,0.125037337230266,0.0319484768354729,0,1,1
5a5ec79cacc75b00017aa095,0.686168238829284,11.8891363117035,1.89720602766939,1.08885703704594,0.551726202881812,0.0452578640833249,0.725817348772322,0.0673553481593587,0.318473338499291,0,1,1
5a6eac90d5d4cb0001d6815a,0.704868951522279,10.2964004548714,1.62531639680088,1.00835491831117,0.240634915957647,0.104476091939021,0.640893050073257,0.0564644051517693,0.36847588505999,0,1,1
5a95a63e4eecca0001dd4cfa,0.680819593581415,10.878099576223,1.79776822178622,0.445952114548366,0.300535877567475,0.117657812047821,0.692657423902153,0.0464855925849111,0.454627264400128,0,1,1
5a973481f05361000171dd86,0.649251604785885,5.02241311319099,2.53207000285602,2.17389896234396,0.367394420467487,0.105277747017092,0.725723009884236,0.043961468556452,0.299566826345106,0,1,1
5ac53209fa3b4e0001736f22,0.827482998741363,10.0995942346826,0.846680273474316,1.69379337751166,0.587778697407297,0.519677181015207,0.518596278462061,0.408571236224056,0.248608534749397,0,1,1
5afa19a4f856320001cf920f,0.590531417206608,8.89015560656165,0.752353511202885,2.80530310276755,0.640780469138057,0.216654434206486,0.5,0.5,0.0979248607004314,0,1,1
5b23d0784fb0d40001e95407,0.671822005539456,8.77010473760487,1.23910077257624,0.821177156568412,0.551722407154965,0.0791120962741275,0.67467137513958,0.32832876638624,0.103422777467885,0,1,1
5b78542ef642ed0001517ca0,0.897040768751987,6.99541934302252,1.58858837782637,2.74185654984717,0.54445771431492,0.249652559827651,0.447215008557224,0.468632928972253,0.148431886073819,0,1,1
5b824fb6cc06660001a302d4,0.823070942541479,3.38523247811038,1.83503318695455,2.74444650174002,0.543619678806454,0.468096830050521,0.532813836829464,0.109330200893095,0.144725867812254,0,1,1
5b87b6932be8a60001f74588,0.647441387292655,10.9407407036899,1.96320806007275,0.892495654865764,0.51246987057841,0.610504937615366,0.647610728042311,0.254224125986375,0.50654998288571,0,1,1
5b87e73d53303600015ea51c,0.841762995809902,2.32536266269126,4.8782903888699,0.891474632715306,0.519998239777842,0.586200346960595,0.187930136000156,0.112003213408719,0.541382307742136,0,1,1
5b915c9d22d85d000115c0f5,0.749103368862114,11.142639501898,1.3222639327375,1.06121857570264,0.785466386652401,0.234094773098081,0.506611818122747,0.195996693574993,0.771622347708675,0,1,1
5bcc60b95c2b810001dc68e2,0.545672362171185,8.23936986285055,0.809452915857469,0.938605736267276,0.527848634886376,0.080508026505536,0.5,0.5,0.458916319767114,0,1,1
5bdce4e219b9ba000157e993,0.702902030853892,10.7179967242809,1.76327167701516,1.49500814468538,0.431956770626252,0.0413610222642232,0.581895600277701,0.0623154045131983,0.329825558856034,0,1,1
5c095f832570ea0001642474,0.704117872689279,9.21466809919816,1.78985047964584,2.71164296444574,0.0595021089793716,0.0562723995659345,0.625169281178902,0.0874601163450223,0.266927125910584,0,1,1
5c0cb29e1b80df00017843d2,0.627052451313714,6.98545469179984,2.96349270817247,1.69143911645945,0.338104205329935,0.549866914829362,0.666149915254032,0.30500918643303,0.339049391321837,0,1,1
5c1188f4aa52ac00010697a6,0.498804004230534,3.83460909426945,6.70743565504866,0.804420862382389,0.513700372721387,0.325707027592506,0.66666026844937,0.628152417233115,0.207695085797221,0,1,1
5c27f83289f035000174a168,0.938810402077086,3.61863250213227,3.21836125297777,1.18110587148553,0.324576613103324,0.36727923382705,0.164805221674239,0.0949773657472235,0.0299373455489126,0,1,1
5c28feff5ffcb7000128a541,0.803836139050988,7.29904221210736,0.919271793345266,2.2875097958781,0.599111470910674,0.2999312437614,0.648931946207107,0.192433217512503,0.53236784663718,0,1,1
5c32e9588573070001641744,0.681014427068761,8.86099310076815,1.93245381605769,1.52429370850195,0.153628395616867,0.0680214700537,0.519820405833458,0.0546750906796612,0.289985796670574,0,1,1
5c3c1617f5ebd500018596cb,0.732990925992795,13.7307453456857,0.708868565720623,0.480391538172721,0.291045590033982,0.694761813907698,0.500366778733916,0.5,0.477626899599198,0,1,1
5c4ea6cc889752000156dd8e,0.790661999085735,8.44695796576947,1.37515478864767,0.761907429018028,0.202135524969607,0.26310317659308,0.417907023615905,0.172210585203098,0.174828733091876,0,1,1
5c52bfa7d3cc6b0001d9352e,0.708126967013374,6.80163117566024,1.71254952729357,0.908171618083899,0.338932682189377,0.149977160569454,0.615174128405925,0.0961137599989828,0.337284291027983,0,1,1
5c567e2acc53750001751cb0,0.742005549895332,10.7334009352786,0.691065475904289,1.21903077106356,0.704494004751475,0.167255863935085,0.503868380326576,0.500755049148851,0.535204958875876,0,1,1
5c61ab19776b38000156cc95,0.733390606056449,12.3860786508394,1.65639214505426,1.43618265076224,0.537198865500218,0.339657588461614,0.625847114981732,0.047392904149942,0.806723251096211,0,1,1
5c699a5d21e90e00018e80b3,0.6192635334422,7.45046872508089,2.55153671589059,1.73123343537239,0.66975965577458,0.112383977278431,0.607546590413492,0.429226742541258,0.295610511086673,0,1,1
5c69f9dd4b5bb30001b3d31c,0.761274428713615,13.1953763505173,1.34194628619325,0.391847405771882,0.512522795981092,0.12340317565898,0.598025897023667,0.0600261564722077,0.445277433305158,0,1,1
5c9623dd35599200175642e4,0.688576110665978,7.41998318978326,2.65387290021593,1.58342089047232,0.215455089692397,0.0603621662315155,0.224042297863881,0.0606287940353095,0.0804410454860583,0,1,1
5ca749ff98b35f0001f7559d,0.852343044748158,2.58629421265948,3.38587778614232,0.9758616157617,0.625609962827774,0.32932735972358,0.232243385055907,0.17616453943386,0.603067336851028,0,1,1
5cad159b9488590017fcc497,0.70579407675099,5.53342058391144,1.51115329427965,1.66379640029212,0.445993691873583,0.247749001603005,0.706405974542729,0.152607952619066,0.279376024205333,0,1,1
5cd08e2ff59e0a0013563602,0.530395093332809,6.11382887110354,3.84455534536908,1.60602641552849,0.209574375212537,0.275666766127434,0.618203514637312,0.563187177136482,0.322076542232774,0,1,1
5cfecc1e96681500168a1799,0.672030370467385,8.93838527690554,2.11178236723726,0.621033146469431,0.442693569303034,0.114634888319116,0.697374408828538,0.0961447002432082,0.209982116274909,0,1,1
5d012930cfeb82001817c9c9,0.701735592641885,10.9623759979217,1.15205858521179,1.97348090992925,0.62504124575456,0.406594936683754,0.536838228578458,0.499602224000191,0.198316643294738,0,1,1
5d016916c12fb900015320ea,0.640076744398478,4.5983579122966,2.37268160107126,1.3914284650435,0.218870750364141,0.68921519723056,0.722748188231588,0.0917239844879438,0.414673190917264,0,1,1
5d0a8a22c0fd80001626e38d,0.709295249882216,21.2774851423268,1.67457786803283,1.63013847752566,0.258283305008593,0.0618967618041183,0.705242147583879,0.0396102875108978,0.491392821980519,0,1,1
5d2e4267565e1200017efb42,0.75907107485922,8.78985465062411,1.26787897547539,2.18101500203899,0.350299948756506,0.547459028625052,0.589241767157679,0.413095036539533,0.540269440656856,0,1,1
5d332957d0635b00013bd785,0.738982686482963,8.1226447663493,1.50781345406259,1.60147585352785,0.256145785569539,0.185345003136785,0.611366352406082,0.118678516210012,0.268876328065677,0,1,1
5d3f5c8f0d0d29001a4bd973,0.713738265621095,8.35495116389196,0.718572632556104,1.88675098826993,0.672370849925124,0.261716412228668,0.496049235836051,0.451087620591037,0.743692828515684,0,1,1
5d453e8723a5bb0001492546,0.687217278906107,10.6473801492113,1.59474266871779,1.23494665036564,0.676092027641766,0.213269291572009,0.653819148675821,0.0881141282937642,0.338937298275766,0,1,1
5d50feca50bdcf0001e8d38a,0.728339891227465,7.3816279240725,1.54378425917832,0.97541045054024,0.706212080974593,0.225526191615537,0.624277286306464,0.0669455253100721,0.506523196488457,0,1,1
5d586fdc8200f50001f03a0e,0.52345373795603,7.01311571705406,0.908623362407178,1.01314630231355,0.34376272607634,0.075076782415144,0.5,0.5,0.505478568590645,0,1,1
5d612ae16512d700159face7,0.533863196439567,6.76430591434683,0.865076925537675,0.842677399043192,0.274640555857253,0.272225468640833,0.5,0.499502315459767,0.246743598398849,0,1,1
5d6b596f76cca6000166d81d,0.689139065119029,13.0240679292585,1.96515265200714,2.75404793444542,0.301697379454144,0.0468517198106941,0.596315706933601,0.0991508798418042,0.361339846984149,0,1,1
5d6ccfe1eeecbc0016213d93,0.683320830547571,5.91846184585557,0.49445014427621,1.76764430616581,0.369086706592888,0.575652343171996,0.511353709535754,0.505457257242103,0.192335480996551,0,1,1
5d7499693e40c60001081af3,0.762445121382617,8.77576261511674,1.69053199077781,1.6287603729612,0.512442216299819,0.332514774771277,0.479032341450686,0.124011335601216,0.30514618449518,0,1,1
5d7fb79ff44487001807463e,0.94859771518421,3.28014212046757,1.0882280058814,1.61156839479897,0.713132371217515,0.19125887823934,0.484205869197739,0.267192028362041,0.159255140096244,0,1,1
5d849ee0a954540019f513dd,0.647605516985633,4.47572488523537,3.65576363103753,3.21640726917517,0.158450395753775,0.27085661851246,0.818477257634996,0.0691808245876072,0.272316964856988,0,1,1
5d88f2f8cefb52001a83f1b2,0.688909335633665,9.86236863285526,1.704471305888,0.780612151714297,0.210067270648562,0.143044536865407,0.609436164770733,0.139716150943693,0.495005135737513,0,1,1
5d9bdc6ff7bd5b001547ec77,0.697484485453205,8.06961214261524,1.8627640364194,0.612456211343003,0.232646250477499,0.174573071320297,0.678090214239697,0.0697971837091697,0.449529524791318,0,1,1
5dad4c34b3446a0015e3de93,0.713679165334785,11.1355732108196,1.73011689353429,3.14323041572315,0.395093094043223,0.0932759318142751,0.600463747380828,0.0410412166309287,0.283667527827062,0,1,1
5db0a97f127d4000117cdfa0,0.804436393484442,13.8064026611399,0.751664357831158,0.877999170331069,0.564471302515338,0.579436059365247,0.492909217015205,0.50535796092145,0.696931709376868,0,1,1
5db4ef4a2986a3000be1f886,0.69454016249323,11.2342307975335,1.71063445471401,1.58359983678702,0.261100539675546,0.0562867835437859,0.645339226395823,0.0687415218347637,0.267227383307913,0,1,1
5dba0ce7001ffa06b367c544,0.629519907675366,3.61015937890152,0.900394667823129,1.97806751180276,0.39114355251141,0.664096266989489,0.497812953806384,0.514284398388189,0.151961178536859,0,1,1
5dce29700ad506063969a4a5,0.904742385004765,3.36711526851179,1.20861960347619,2.63875855675846,0.223558718907845,0.520627162709164,0.447715546709968,0.477061536966449,0.102401726821406,0,1,1
5dd4074feab0423daf012f92,0.689780900777017,6.19492922087572,1.66447132772996,1.84638936549347,0.605483143455134,0.437591445031549,0.662091796415917,0.0583631133134153,0.153684508057769,0,1,1
5dd42e7f35cf744223c60d1b,0.721735258497259,8.19806783413846,0.650249762845393,1.99380901440611,0.578549190300183,0.462442814724238,0.50312457716283,0.50283440208103,0.197850202383259,0,1,1
5dd5c04f86c88658b24d4cde,0.826671462741373,4.43193307282166,18.2824243305166,1.70452923785435,0.645189338396117,0.459592146596747,0.328184918106619,0.31369904433107,0.310226041026633,0,1,1
5dec8925be656d35d4005320,0.706312708114238,12.2991972061727,0.678401115896764,1.44941205101215,0.663516652308778,0.171369674305793,0.5,0.500490753551607,0.224793447971974,0,1,1
5df4565dfeea89323021ef27,0.68128201848484,14.5466131119158,2.14109690179141,1.11696136316192,0.290573441945281,0.111928113970618,0.504449707568413,0.104927316312481,0.314617799015045,0,1,1
5df6542c1e2e5844f407f08a,0.707404655738601,4.7345553112673,0.946982341207179,1.5358287329066,0.551219004955075,0.507708449710069,0.56736314279925,0.456946349136428,0.143261293854421,0,1,1
5e07d174da6bad1342bafab2,0.705528309053996,13.3340127454613,1.71103548448012,1.28026117453323,0.288434117335124,0.16875552337819,0.649470013101571,0.0558838116032807,0.362573699620215,0,1,1
5e126c25a98a7a8fab258f14,0.896542556351599,9.22603029390436,1.23513784229717,1.48533563300417,0.59584022367804,0.0783917884098669,0.438529884905512,0.144154501765367,0.173963331506159,0,1,1
5e13ad514c81b2a01ae4aa9f,0.666311164225513,7.62392508862724,2.14550219332795,1.32040824399421,0.529623762844123,0.323117540743709,0.65803894270829,0.116551733344178,0.511236339995635,0,1,1
5e1553fd1e2e58b6448d8dcc,0.70941046532615,4.30872669061711,1.7970451813399,2.26368965008785,0.118064412435487,0.187618440038326,0.633104557774255,0.207637346093317,0.21713437257967,0,1,1
5e1f7b2a4c9b832b34e7c9d3,0.885833487240169,7.20721845244541,1.40353246271708,1.56081480940287,0.280279190112977,0.215547541580791,0.373699604209444,0.474924636042742,0.04270365657607,0,1,1
5e249f815e04db720e47d872,0.698895517529227,7.16517497269351,1.7455500982141,0.787468862826918,0.348276299721226,0.185504672692802,0.634472239773681,0.134539736458844,0.252504924264772,0,1,1
5e34325430e5263f0bebb32d,0.593396080784978,10.3193130441764,0.789337558474026,2.0430619123573,0.670961227839383,0.0759850629049905,0.5,0.5,0.505307859768499,0,1,1
5e42f74f5b772a18434cabf7,0.711978652606332,9.21947434005752,1.32242644235249,1.03240542837723,0.235051281027059,0.553355589658275,0.505125061009816,0.533871165927135,0.285461495921498,0,1,1
5e4c0ba01ae5a4000b539387,0.675510995679299,4.44370761681399,0.861629036114015,2.64287083693321,0.33702190068466,0.577921078823461,0.634402653608729,0.365506376202445,0.414902251721468,0,1,1
5e84bd7c34d5d9072128fac1,0.719281920356381,12.6540846803874,1.56461428812963,1.70150035924719,0.344833415966794,0.145816650255665,0.454390230544281,0.0876347933861186,0.142593235121143,0,1,1
5e863db644d87426bbe2e92a,0.937623166727688,2.16289859539148,3.33263615966466,2.08147949212993,0.253715782046869,0.348245013150653,0.145175222224064,0.125693265391902,0.0821848434067183,0,1,1
5eb041548fb5a50b442ea70d,0.736505493706992,11.4520628275339,1.74575891231489,2.44630996450406,0.448542711142897,0.100238430565398,0.522059108713099,0.0993306111536332,0.193670929826053,0,1,1
5ecda7f6509c241275db7396,0.812084593722247,3.78008504876119,1.19639701691856,2.04163840098696,0.281694976516021,0.246001166315072,0.598141086752195,0.231672229425014,0.0997815364521844,0,1,1
5ee09c1a0c2ad1027f541f53,0.71647625540397,6.4274420452684,1.86074924951161,0.900316292548684,0.331162730862098,0.463368635315474,0.583711067493727,0.0595645636351705,0.318671043019182,0,1,1
5ee1236e7f235110ac6c4ff4,0.519945870864362,6.89679739373433,0.945777770910317,1.55400213658728,0.144357185396959,0.049546464370419,0.5,0.5,0.232428631239584,0,1,1
5ef0e873ba594769fa910258,0.78943930048851,9.34354313426346,0.824187153517606,1.59147286265454,0.652187283438303,0.209323202511601,0.503034651259447,0.533141805910128,0.739660125914039,0,1,1
5ef8e0fc2ce3c6644665e347,0.748534429665073,7.70209450408958,1.25792166463756,0.708521941797753,0.351352112576624,0.148929566456761,0.587537527113654,0.229378098946739,0.389272328649874,0,1,1
5efaffccf90911000c95a3cb,0.535986246455529,5.19118229833095,13.7793233739242,1.73451683894603,0.403011173365299,0.627782338920434,0.191474233696955,0.803991051616851,0.427083210609117,0,1,1
5f01d812e83c5732b0dd15e6,0.61534191081401,7.15333404027196,2.34400872631432,1.95861179740839,0.176165826911678,0.255585020257264,0.761210042581379,0.158953388387492,0.375607308552732,0,1,1
5f0fa5d6f1db6e19c7702e0d,0.677571663192674,7.71943827879398,1.79204280006366,1.07070042928076,0.823541588833423,0.176180339652949,0.565655795968758,0.19268907602672,0.410118756443096,0,1,1
5f16f559325a640008bb9a07,0.57374259184485,9.27464327877506,4.08677552961036,2.60165192499959,0.649239210098324,0.139056898950816,0.60129156265686,0.527681922726685,0.149081707475761,0,1,1
5f23ff398626c51fdd6c3fb5,0.769819885597654,6.21477213352741,1.07006360251009,1.33637155232206,0.234004467556395,0.739450437272871,0.559924913125475,0.170028341146723,0.60800344192988,0,1,1
5f2a12f5837dd81e5881b7cc,0.763180152130827,12.9494311691417,0.943093595736238,1.99210248522323,0.655166698456337,0.312124584680684,0.505959412017745,0.50802467106924,0.18134819977509,0,1,1
5f2f8574ff256b37b1970220,0.882510140683074,5.64792500983953,0.330432803875976,1.39187840936868,0.607515535029016,0.293736823862446,0.509870974290519,0.389065182780462,0.65378684024609,0,1,1
5f3d6975ef131710ed519c7a,0.563974991302046,7.71367013614696,3.86466955857878,0.976279644156223,0.462297568233064,0.367441055730751,0.623113674379582,0.517224860094545,0.60048784148545,0,1,1
5f4a835e9e84256238129995,0.719838861642035,10.4867496203668,0.556935800710954,0.781812691477466,0.657156978385843,0.22621320129498,0.5,0.500604687966369,0.163652933965975,0,1,1
5f51587f36e91f38fbf34c23,0.787439707216031,11.0574669422969,0.667562966687573,1.84315195574091,0.636317246211626,0.287172937625726,0.486158271331882,0.50318735204706,0.133582467232718,0,1,1
5f57293333c15219a0bc1073,0.769282723765192,11.642780773738,0.721116451316864,2.58352486163591,0.385385110259684,0.668703500013272,0.498334664564076,0.501760448107494,0.598875784929783,0,1,1
5f597e39254a691df1186a21,0.508130161675301,4.40198337514025,12.7369126118063,1.77828223699463,0.167413606177591,0.0552973327911739,0.725639835742647,0.639802501845501,0.155119099835662,0,1,1
5f5fef6ce0809f0d5b3cde5c,0.642769738159257,8.15809246000885,2.27466817651315,0.726114314824166,0.245660877812842,0.0148784896174855,0.628891621205239,0.0963366350531545,0.191578184080604,0,1,1
5f6666e43be0b923d23c8df8,0.755901153583894,7.86092348302292,0.805007664933732,1.86843964628754,0.446456561372238,0.569924109598611,0.51628706090578,0.514928902787935,0.405906528015176,0,1,1
5f712c16875f0375275c57d5,0.784580169213848,10.1048732449375,1.49647195857635,0.643635755731116,0.285728950729532,0.0484226555991847,0.437032133488544,0.223912470506833,0.0328778177899824,0,1,1
5f765a3c8a6ec010370c9cc1,0.601876037597823,7.32056027720069,2.72328303131218,1.26898859091667,0.247599698551922,0.113373949059477,0.628001842426329,0.0863432091673329,0.182046085773691,0,1,1
5f7694edc99f3112b494e122,0.790095741961621,13.8185016892687,1.26140760035622,1.25566479725259,0.870051510685034,0.0818456609293627,0.284026647355358,0.405214216608234,0.796943572556072,0,1,1
5f81fc9446ee002f681ea5e3,0.712668210222277,13.6073965252495,1.73809687308422,1.9166539701993,0.290609939658219,0.120106598058454,0.468992180778393,0.147897187678748,0.247097620979092,0,1,1
5f8b3c348183d30f91832a2b,0.703586553327657,6.84306033229904,1.7889412561283,1.5412603684773,0.722550392000272,0.336522689395233,0.619190992473455,0.080322190534648,0.335374265950796,0,1,1
5f8cbc5c355ea745e6cef2ca,0.830656662634827,10.550285859006,1.10157708534185,0.873931905313059,0.689834908702118,0.364324734215754,0.54364543714077,0.236045349073493,0.286568853030717,0,1,1
5fa4c21a04bc5912180291bc,0.63726141010944,9.59541632546944,0.718448502549423,1.08498765900376,0.636187788166337,0.107018829665735,0.5,0.50065554546184,0.260005632593888,0,1,1
5fab34d5e971f1617667232e,0.607500719710389,8.09022866399755,0.548416858748463,2.08192579079427,0.459772233330432,0.538556554673948,0.5,0.500532198069749,0.284418612552327,0,1,1
5fadd628cd4e9e1c42dab969,0.69028107350375,9.47733779455844,1.85328691618547,1.75829218614746,0.227989871273901,0.223266936302876,0.7142533907023,0.0435702609420701,0.351990569201022,0,1,1
