id,posterior_p_a,posterior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,posterior_reward_value,fixed_l_loss_value,posterior_eta_d,posterior_eta_a_win,posterior_eta_a_loss,posterior_omega_d,posterior_omega_a,fixed_lamgda
5694e7b5e0c800000b5a3841,0.772683639533885,2.78016997319344,1,0,1.20974834845772,6.07580517793924,4,0.06804546362193,0.467065307963583,0.139988971843068,0.343273153573614,0.404380130830576,1
56b72c28f2fc70000c32fb37,0.915780212880373,1.45881613767067,1,0,1.49519526653409,6.0621328253624,4,0.0717445478418897,0.53734076269629,0.0875778239833486,0.291981680910222,0.398653334279843,1
56e225c2ec0fdd000641e72d,0.83240892059678,0.582529178245141,1,0,1.2200803709167,5.13226950350574,4,0.495638081246735,0.601863909280546,0.386295439036048,0.487582194119078,0.0753032082235084,1
56e8bf5a870a8e000b4a8d6e,0.927003329688082,0.779121785634717,1,0,1.19610297436828,7.9501249779515,4,0.261988120501028,0.478156582674202,0.14195833395629,0.401934413237244,0.0895129233794545,1
56ec9fa4f9ffc4000ac1941b,0.80124711901157,3.13685954063896,1,0,1.30744664399819,3.7042161952024,4,0.0774337515868135,0.379279308421353,0.0872551821951437,0.564691407848103,0.293806062909436,1
56f9364e895094000c8f4967,0.580401368707855,0.203280328389969,1,0,1.04611635293276,45.8088480860669,4,0.231702355286724,0.5,0.5,0.0728742232402881,0.344496990349907,1
570f018053cc8f000f8d4bbb,0.777879670458333,1.80461793638796,1,0,0.837701932507302,6.87527564450236,4,0.0372348697906924,0.621641045315737,0.0934427542725854,0.0549644136910123,0.476726171205468,1
5769a352f48c3b00016737f9,0.834616648612672,1.89074128451502,1,0,1.14705122493406,7.26821355169368,4,0.059580791184547,0.496128209563881,0.354487557273192,0.358466854284148,0.393845262772257,1
576ad50bc8a90000010d99c8,0.812432222072117,0.891991499133568,1,0,1.034381273448,4.80898483931378,4,0.135642307496257,0.429094244408529,0.216958245538262,0.235578108477944,0.0573319490603262,1
577599baca706f000190eb48,0.834295866452906,0.388214790038739,1,0,1.03619207075738,4.99747396169957,4,0.160071552111383,0.63267002556306,0.131656431878034,0.321933480148818,0.0322845134296639,1
57ad04adddc11d00015bb1c3,0.896418041344465,1.53086171998602,1,0,0.954197662927355,7.68688309421376,4,0.0166991555877957,0.60379995564358,0.14081700142516,0.093332309526371,0.47656249219958,1
57b771677bcf1a00013f2ba8,0.851549463299148,2.62219034538793,1,0,1.15072210062589,3.98925143064314,4,0.0590282919859231,0.254028194658915,0.0684139420409956,0.406493224223881,0.388813798657806,1
57d0a0bee3221e00015fe385,0.771689108697685,0.325709865251291,1,0,0.510114673192274,30.7413995941852,4,0.262582259954831,0.594857251494424,0.273515671837832,0.21605833200453,0.43304450616792,1
581649f0b434f0000184d2a9,0.845288715451593,1.2427999976952,1,0,2.16631096659522,6.04696879915926,4,0.091159205131184,0.301794410681333,0.123414159239276,0.482034416154828,0.123398342265047,1
586371807fbbcd00013972ad,0.824080942949022,4.73301844436385,1,0,0.722730025078288,1.76681549713273,4,0.0300537919577631,0.274720450446713,0.0354601002683787,0.0437876146782158,0.535599028700398,1
587418895c17910001ea4e75,0.761754207438758,2.37552090543686,1,0,0.876471145807867,4.02423836179713,4,0.105364250126168,0.464353133785616,0.0773005956989526,0.66922505483161,0.670470936668553,1
58935d5d4d77be0001689f14,0.745771721470019,0.607129811191586,1,0,0.743177782916307,17.8864952486394,4,0.0449480606361615,0.541692851614024,0.315088121752888,0.0987808164395291,0.382559018709539,1
58a5d6527cf56d0001f92567,0.891691923706262,0.816080292404473,1,0,1.09084242024566,9.69474845116367,4,0.0800834637166585,0.727476713602897,0.140391262715708,0.237678348708342,0.468851070745137,1
58acbfacea3d11000170e99a,0.845473914590054,0.736982626891568,1,0,1.40223407011848,7.78907122625143,4,0.079040185170141,0.581550265428307,0.0742465488127847,0.540304603526729,0.534831146819174,1
58b0d5e700de9e0001863385,0.807763283077458,2.14735134748699,1,0,1.23215985432618,4.82883081216585,4,0.0312713150768884,0.542896328805659,0.0632196437274778,0.417050426944102,0.603466351740194,1
58d2cb10f5899100018a05b8,0.714847003159934,1.01624279164791,1,0,1.35344997903607,10.6629023580224,4,0.173967787116271,0.52681884857135,0.208959192182619,0.134913260114997,0.393197785088587,1
58f90ebc3f4fef000199e2fd,0.75523498821975,2.84672717012511,1,0,0.950827248120649,4.58024842611519,4,0.150069467671758,0.498994319594393,0.109992392914508,0.63819515429358,0.458590151776669,1
598fba148380cc00012a3ce7,0.611665968252262,0.390944298284067,1,0,1.09372569400045,12.9453899192245,4,0.303393264501424,0.682686808693424,0.158545640967399,0.647683891379087,0.277497040471,1
59948cbdcf1d1700016efa45,0.910129630201068,0.975431117646361,1,0,1.77701669475168,9.50662696660412,4,0.173137826926901,0.565802783207998,0.310413403456288,0.612115942344428,0.203334439851448,1
59ae8d282a78fd00010b80e7,0.88072378081402,1.29161521856379,1,0,0.81410379676079,7.94031368518705,4,0.0629197237132033,0.47457583959714,0.161135817889304,0.344910362713499,0.494134041448356,1
59c0782e5364260001dc4740,0.538389151224307,0.185158764044881,1,0,0.588652166645203,32.9502022843659,4,0.530719440106808,0.5,0.501137055717409,0.105296480095375,0.396137983411502,1
59dc458f77860e000151240e,0.841394449263474,1.3407400017133,1,0,1.51044304474986,6.01461958632351,4,0.089381455948369,0.46860376710169,0.128337987219939,0.532976182823363,0.25214724402778,1
59f22a9fd6380600018b2929,0.855170979636292,0.272753437081391,1,0,1.21842080349675,19.7522854999465,4,0.558874214237428,0.648984315718048,0.506307170857948,0.153368721868607,0.450929932425063,1
5a348ea750833c0001ee9550,0.831941924135613,1.24287575348995,1,0,1.08371435141534,7.15070077943003,4,0.0915205423633159,0.343772977073717,0.0692865992389345,0.4163280109428,0.593772660214781,1
5a443812817d1800018d1179,0.866019563996406,2.05499255697715,1,0,0.944854049311912,3.82877402935754,4,0.0508061761071263,0.464797333688681,0.0447749998458061,0.302648740130257,0.528249070317491,1
5a5ec79cacc75b00017aa095,0.886524319574303,0.593784320458329,1,0,0.846493160511386,18.7305614901072,4,0.160262934311758,0.705034211531232,0.237001479236404,0.708008239037057,0.441915436180421,1
5a6eac90d5d4cb0001d6815a,0.871799069080527,1.35744318361191,1,0,0.879081659434962,6.54626968292687,4,0.0572508356603759,0.327410142621475,0.132622121574987,0.496861638014217,0.265349950924865,1
5a95a63e4eecca0001dd4cfa,0.792710199877503,0.722929530600045,1,0,1.31786872548996,10.842188828244,4,0.0902032052864781,0.533202195492336,0.116440619238063,0.347237750792368,0.383390822890755,1
5a973481f05361000171dd86,0.811506149290651,0.944382042738823,1,0,1.22108612269713,9.20201260582763,4,0.0794430827523758,0.461680717300264,0.0922110146352672,0.472596665126679,0.449024377018222,1
5ac53209fa3b4e0001736f22,0.921165617934234,0.505424827036453,1,0,0.806480909467037,12.7578650120345,4,0.357262065226499,0.556413526078415,0.576993093872754,0.0396863128350496,0.135945856260371,1
5afa19a4f856320001cf920f,0.661323522649094,0.319394970770859,1,0,0.670157015733927,48.1734527697669,4,0.287440968692805,0.5,0.5,0.0964004844806301,0.297186078636615,1
5b23d0784fb0d40001e95407,0.778277855950822,0.624654723295617,1,0,0.966525150987593,21.4643957895311,4,0.0867376981083276,0.707954201729326,0.250103873906005,0.125187354077867,0.284537339563706,1
5b78542ef642ed0001517ca0,0.843351918638507,1.77545413680536,1,0,1.54857246859909,5.31751472477239,4,0.107946322943164,0.367975806729243,0.1151496875045,0.566208595743437,0.138543476027323,1
5b824fb6cc06660001a302d4,0.824185981568055,1.05456875776193,1,0,1.70590112688414,5.55242547455712,4,0.0837471180134901,0.494504967153935,0.0635883746428385,0.31118207428415,0.253500327466499,1
5b87b6932be8a60001f74588,0.585875396816124,0.199410019957282,1,0,0.47154795656699,26.4365702729655,4,0.561135801187241,0.669389010296158,0.478977060752958,0.0395030248955642,0.299210109942887,1
5b87e73d53303600015ea51c,0.647503111648939,3.36242278400176,1,0,0.860320409825047,0.881389343782009,4,0.0718458129685929,0.466877000156654,0.016510639689694,0.0388594849535843,0.468541046022157,1
5b915c9d22d85d000115c0f5,0.914751893142219,0.348046369695127,1,0,0.878950172496298,16.2552805694244,4,0.770367487999284,0.621425844496534,0.568352696920442,0.418791255110244,0.24428914694654,1
5bcc60b95c2b810001dc68e2,0.574537107041306,0.435747148452155,1,0,1.27941337658882,24.6984132622847,4,0.0483490914442426,0.5,0.5,0.0569927577433749,0.337983711327233,1
5bdce4e219b9ba000157e993,0.873157407564557,1.00472006867165,1,0,0.778107699746223,10.371594248153,4,0.0971963321063062,0.479757639823001,0.172040956897824,0.551403002831309,0.446749241892173,1
5c095f832570ea0001642474,0.819197830328498,1.78913880713881,1,0,1.14750141474246,7.46037234128159,4,0.0199416223791309,0.357331156822836,0.10726612120308,0.171725815795955,0.233305264172793,1
5c0cb29e1b80df00017843d2,0.584624488651349,2.00500135845235,1,0,1.02016984405569,2.83913893463653,4,0.136605282007222,0.603148849431545,0.279359278710027,0.368298267679085,0.035922462118619,1
5c1188f4aa52ac00010697a6,0.875188775221001,0.47001923955776,1,0,0.863329612423323,13.4911598843883,4,0.0543215679522756,0.649348410718987,0.205958275014075,0.0564477453889047,0.320742180028625,1
5c27f83289f035000174a168,0.858922276168172,1.69615460003065,1,0,1.54296742145727,5.52013026451411,4,0.0373888544807498,0.383971940933171,0.0421641036559134,0.498184746810792,0.457322720445924,1
5c28feff5ffcb7000128a541,0.83214825307286,0.247801306391978,1,0,1.3051265293976,16.8321990284995,4,0.584121680346293,0.655711333741721,0.362435449191751,0.401461521588458,0.14957523791083,1
5c32e9588573070001641744,0.908802061762655,1.73000956579044,1,0,0.831239528752888,6.41031648956366,4,0.0448695117101578,0.321944564207304,0.122416428875306,0.398508065359349,0.436454742896812,1
5c3c1617f5ebd500018596cb,0.660131603379262,0.173456576515886,1,0,0.360231305132327,28.3067406938638,4,0.593916547069909,0.462159758541438,0.5,0.0304184136569679,0.437880514730824,1
5c4ea6cc889752000156dd8e,0.931421994631161,2.08870623588439,1,0,0.667136880799067,3.81331894573847,4,0.0573815278548773,0.344805477832888,0.171500465759467,0.3399516397618,0.09728521708536,1
5c52bfa7d3cc6b0001d9352e,0.827322677754772,1.17725273480324,1,0,1.18965030461464,5.69582449891236,4,0.0866724117405874,0.429191989374329,0.0962959479328074,0.522830725145323,0.474994652437302,1
5c567e2acc53750001751cb0,0.77776943248844,0.224150719179901,1,0,0.593862861450627,33.6520272882504,4,0.451788770468866,0.474756788243809,0.512752433089419,0.0461529196461278,0.441122083801563,1
5c61ab19776b38000156cc95,0.856152024291062,1.0171231362072,1,0,1.2931669658369,2.4608923400965,4,0.563498812165613,0.48049712876399,0.21342194814671,0.610149606831522,0.0339341731276738,1
5c699a5d21e90e00018e80b3,0.643954967930899,0.426481885103152,1,0,1.27064182653903,19.3832009100983,4,0.18857183431178,0.529096451124981,0.406970431414047,0.367905629150671,0.394099194964236,1
5c69f9dd4b5bb30001b3d31c,0.869023711732524,1.09569319903499,1,0,1.11103945685979,7.6401947230751,4,0.206712540207495,0.44175384902747,0.18603347809851,0.579986103873386,0.137366308357624,1
5c9623dd35599200175642e4,0.887304476229632,1.66756497641745,1,0,1.04377445192235,6.6083978402009,4,0.0392708577116718,0.382598139963091,0.0774144725352678,0.433627741664421,0.557569140406234,1
5ca749ff98b35f0001f7559d,0.784811342041773,2.04738167687829,1,0,1.19629371286764,2.14685663968997,4,0.0321299213392447,0.416680017554807,0.0230319247190457,0.0343945682171489,0.572981398626087,1
5cad159b9488590017fcc497,0.813401684912138,0.833861479100882,1,0,1.35275393862235,7.41238849476914,4,0.152423423279,0.65776795348204,0.302044318646649,0.359286698200932,0.193661893897352,1
5cd08e2ff59e0a0013563602,0.530741231484183,0.542984684499244,1,0,2.26883845284571,18.368917865978,4,0.0215424467043127,0.637523304255166,0.323707535006156,0.0231074553060462,0.317016160206428,1
5cfecc1e96681500168a1799,0.706415891724776,1.89248451098583,1,0,1.61532669673017,7.27836757421452,4,0.0718910246677951,0.460843222104891,0.108241006328116,0.290197286149839,0.382797453840789,1
5d012930cfeb82001817c9c9,0.711006787314189,0.5622054147782,1,0,0.451978086955304,16.0277204448201,4,0.300273134173,0.597755780242388,0.518672047137073,0.0482037219297234,0.262224783326029,1
5d016916c12fb900015320ea,0.589305312352209,1.26987318843655,1,0,0.826723868736435,1.04863276240904,4,0.424446165402853,0.509318803149898,0.162463852147296,0.519101815687882,0.0225169040865656,1
5d0a8a22c0fd80001626e38d,0.704201483821898,2.42840400794621,1,0,1.22166335686643,5.74158097451496,4,0.0941447725860664,0.559641306868191,0.147316266234876,0.560330070566236,0.419987586842286,1
5d2e4267565e1200017efb42,0.779799826777198,0.662926851984236,1,0,1.98614191159861,4.23701719367433,4,0.421515675770083,0.556322666742518,0.445647371523833,0.420129576675563,0.0302521091763075,1
5d332957d0635b00013bd785,0.79894808570789,1.94053684409447,1,0,1.45752467361234,5.10565455589179,4,0.0863905450442202,0.376587724885324,0.114133348494918,0.398008737444077,0.262904592616605,1
5d3f5c8f0d0d29001a4bd973,0.793941640582003,0.162784201118717,1,0,0.536075761016612,30.2160395693973,4,0.73760519136828,0.453607952846629,0.472546319998148,0.22121664038258,0.518745318118986,1
5d453e8723a5bb0001492546,0.793353514585437,0.646851182041042,1,0,1.17879300738334,14.9559573494423,4,0.244652444370483,0.619857921592762,0.196078656445463,0.250129915003532,0.449179672753433,1
5d50feca50bdcf0001e8d38a,0.875126149550054,0.496373126042913,1,0,1.16366540877066,9.68541138877085,4,0.368156198105441,0.783920096055831,0.133515705598027,0.406734608381727,0.467927700849413,1
5d586fdc8200f50001f03a0e,0.567865343898793,0.469120922951576,1,0,0.905309780851346,21.7860237899169,4,0.0190752230951509,0.5,0.5,0.0209826867475907,0.31968626096618,1
5d612ae16512d700159face7,0.537009598595447,0.48867842206512,1,0,0.928436909345016,18.5645847841106,4,0.0383979717526284,0.5,0.500696245299667,0.0154688185906193,0.300315347373631,1
5d6b596f76cca6000166d81d,0.894616231450576,1.29168217239999,1,0,1.1652138446692,9.03624195302641,4,0.0793133037712487,0.557881105871492,0.178383542994781,0.304526528722445,0.348486321240942,1
5d6ccfe1eeecbc0016213d93,0.67627352534515,0.209450528709996,1,0,0.815905884596413,25.4289043238834,4,0.169091269382632,0.559987105979056,0.508619512647504,0.0248097526834677,0.396714337408187,1
5d7499693e40c60001081af3,0.805012009013587,2.42078754138674,1,0,1.41759380747097,4.10777515628602,4,0.113735413395241,0.396944878038359,0.105413237831996,0.571484804842972,0.142617751609997,1
5d7fb79ff44487001807463e,0.907446166599543,0.46983054832911,1,0,1.2297418036373,11.2880862160659,4,0.148264596742759,0.400049690971536,0.142759615910087,0.507946886269385,0.115525346443267,1
5d849ee0a954540019f513dd,0.820833701888797,2.54190736599983,1,0,1.02611550187075,3.98720731219836,4,0.0617081893655542,0.393633510062828,0.043917240355972,0.551177304539697,0.638027130265824,1
5d88f2f8cefb52001a83f1b2,0.899051569051199,1.09961576828315,1,0,1.18420731958142,6.90716404876734,4,0.0467776375251009,0.695234519587743,0.209957739334923,0.0878911983376755,0.593285116600453,1
5d9bdc6ff7bd5b001547ec77,0.810048110698883,1.18523504687287,1,0,1.3849747909335,6.79234179383105,4,0.0777106987604115,0.662981963307107,0.152153634426478,0.362242704059347,0.452193967505822,1
5dad4c34b3446a0015e3de93,0.885624379848408,1.31752224809527,1,0,1.66539186896795,9.37412046607875,4,0.0959055265465073,0.533814744315461,0.107226564879399,0.392950815290904,0.495769589321139,1
5db0a97f127d4000117cdfa0,0.480734346397967,3.04352219250729,1,0,0.764245546225494,2.19938484674618,4,0.43801344377201,0.178469347021929,0.543952953179037,0.705077541460263,0.0166242110228995,1
5db4ef4a2986a3000be1f886,0.910686496384277,1.29044172441692,1,0,1.04180795301869,8.21657400804434,4,0.0811343692103447,0.535295021217869,0.117049450759952,0.351777575526608,0.466779406204616,1
5dba0ce7001ffa06b367c544,0.646266938977128,0.228756124177297,1,0,0.835374326710065,13.8155179160508,4,0.238141509927089,0.587338358980577,0.446680217216658,0.037766691752414,0.30312222921464,1
5dce29700ad506063969a4a5,0.888432313246588,1.01930585376262,1,0,1.18106232488852,1.9517763006334,4,0.117436975306964,0.430006505764363,0.203271805805959,0.164913847521958,0.0272060386904443,1
5dd4074feab0423daf012f92,0.735468819061714,1.40808440870978,1,0,1.20195982580089,6.03970379460925,4,0.150025710743952,0.642561685672335,0.0672651323640679,0.389721909239803,0.487290013318442,1
5dd42e7f35cf744223c60d1b,0.545982130953577,0.306801104889033,1,0,0.626624471721757,21.7418079027076,4,0.309889996451935,0.479930491517208,0.535829627829941,0.0447981331443748,0.333680648460483,1
5dd5c04f86c88658b24d4cde,0.693584018757212,5.86672690551476,1,0,0.907855717429349,0.892432649148053,4,0.0510269824656516,0.524566733441698,0.028580640544696,0.0381074878308676,0.479236748963985,1
5dec8925be656d35d4005320,0.742808541184188,0.806989677846378,1,0,0.749388484674857,23.1704774733387,4,0.196855058690023,0.5,0.503045332030343,0.0678657315397287,0.299113790336392,1
5df4565dfeea89323021ef27,0.820139048631492,3.24489946036789,1,0,0.855502632210708,4.25692709834873,4,0.0523866082925723,0.281123925356779,0.119918160121932,0.499024262818232,0.576243949604259,1
5df6542c1e2e5844f407f08a,0.876425032917497,0.204297388975945,1,0,0.658824035846547,17.2968408026458,4,0.454896815554045,0.648370883002176,0.577638217845634,0.143288790874274,0.197584148626977,1
5e07d174da6bad1342bafab2,0.684477456653192,2.34638004118178,1,0,1.18789285993565,4.40796924297517,4,0.132616496248823,0.630242182065891,0.12743742610064,0.646462921735378,0.194922998617288,1
5e126c25a98a7a8fab258f14,0.916525301961583,1.87485051420591,1,0,1.29788150862027,7.06974444171257,4,0.0888884456111278,0.304831177758513,0.119475312916783,0.202461953444786,0.143583319166476,1
5e13ad514c81b2a01ae4aa9f,0.907435126801582,0.85492678705507,1,0,0.768448485556201,6.15632480741238,4,0.280451675369942,0.629589606665196,0.176938631208987,0.363717260078703,0.535607596957863,1
5e1553fd1e2e58b6448d8dcc,0.731102297305947,1.02849693246942,1,0,1.67974889921696,6.10223566796627,4,0.0513620976469222,0.359661841622032,0.14107703509001,0.36349757575585,0.126339447418086,1
5e1f7b2a4c9b832b34e7c9d3,0.893620412479002,1.77746992663616,1,0,0.86581928174295,5.51828413927791,4,0.0389905802734905,0.44171000282771,0.128762369684484,0.165162079299595,0.52448976355997,1
5e249f815e04db720e47d872,0.836904627757166,1.23726115957553,1,0,1.51834879244033,7.38445452968996,4,0.0621333967896293,0.333372696741582,0.146895491407096,0.316674379787238,0.233948890605326,1
5e34325430e5263f0bebb32d,0.530963154775587,0.265258637838501,1,0,0.548348241937675,30.5841022124141,4,0.408889052487822,0.5,0.5,0.356522780548698,0.416321930515619,1
5e42f74f5b772a18434cabf7,0.626283326323961,2.87911570922095,1,0,0.781633512437467,1.2463946505418,4,0.18603264904907,0.193013723409228,0.278161450852656,0.27221689710272,0.0170982398948351,1
5e4c0ba01ae5a4000b539387,0.663848663636786,0.128959746029329,1,0,0.500178366915635,20.934044636543,4,0.572952477928227,0.734773579000523,0.432100931947778,0.072763829396847,0.298846425314833,1
5e84bd7c34d5d9072128fac1,0.82868104246619,2.07911698364897,1,0,1.09181562129002,6.74146311605744,4,0.101505101993831,0.413637918752735,0.133495409859029,0.572856182554189,0.29403437195645,1
5e863db644d87426bbe2e92a,0.690749433456517,2.7304861051699,1,0,1.19957849232786,2.08676158833178,4,0.0193985710895641,0.327157739695432,0.0270497699202347,0.112003607976139,0.493070636619612,1
5eb041548fb5a50b442ea70d,0.871827481733686,1.76001767030854,1,0,1.37845761472118,7.18346449533181,4,0.078349130057299,0.472613033177388,0.119358795143253,0.354568945306894,0.390694105333812,1
5ecda7f6509c241275db7396,0.870818243844927,0.651305790821175,1,0,1.37187669823963,9.12685586433878,4,0.0545056344841163,0.552446059460949,0.146787044355468,0.121296262256111,0.215384754888276,1
5ee09c1a0c2ad1027f541f53,0.70223578230923,2.22450660792532,1,0,1.10825986675822,3.60161983653235,4,0.0980926765967794,0.405790951246798,0.0709642789039875,0.45686221528472,0.247135624420299,1
5ee1236e7f235110ac6c4ff4,0.57712248529681,0.583456634400005,1,0,1.04509182088687,19.1329471252385,4,0.0161552529121186,0.5,0.5,0.0195294418483157,0.298650317534905,1
5ef0e873ba594769fa910258,0.733225298409216,0.169986777866711,1,0,0.595019165865901,29.925282365229,4,0.766750136488821,0.44741856926809,0.709004345182468,0.111972200748714,0.201959232589408,1
5ef8e0fc2ce3c6644665e347,0.897904002743688,0.619165642347947,1,0,1.54732225244826,7.98519153020603,4,0.113926867283915,0.350460903924868,0.477926569608262,0.23200427837425,0.0435041982107576,1
5efaffccf90911000c95a3cb,0.542841352228057,1.57483757780942,1,0,1.10490982342614,2.49885114760197,4,0.196659429268015,0.288999765015709,0.0681717190833262,0.518387220635002,0.0276477632452282,1
5f01d812e83c5732b0dd15e6,0.681122123416711,0.187198402592361,1,0,0.636051775527448,15.1834175741453,4,0.49296775209447,0.735496249266138,0.272289421248214,0.24811435352543,0.311565642464319,1
5f0fa5d6f1db6e19c7702e0d,0.795518130249287,0.340917462754956,1,0,0.553170579458471,18.9223463940018,4,0.411311060140361,0.68755487876685,0.491760198251558,0.361100882552967,0.374412087563325,1
5f16f559325a640008bb9a07,0.612456328341968,0.767197177404133,1,0,0.715851764284856,16.438765705318,4,0.123154997322373,0.709814620856908,0.316116671764394,0.150195667685547,0.251117029476878,1
5f23ff398626c51fdd6c3fb5,0.797798284362135,0.63716558398359,1,0,1.04402114587922,1.35601751101722,4,0.68754596560743,0.270757971412797,0.470524582458777,0.602599531218952,0.0180514748023815,1
5f2a12f5837dd81e5881b7cc,0.702389130251429,0.880641863778772,1,0,1.0879933799732,15.8154935036473,4,0.234471235449725,0.455063987036783,0.543471347224335,0.0814608555048687,0.166017460850742,1
5f2f8574ff256b37b1970220,0.820923580447571,0.123741337301698,1,0,0.574289824338546,27.510224339748,4,0.66216271144002,0.546723673693472,0.354977637064404,0.089600886392593,0.48789874392815,1
5f3d6975ef131710ed519c7a,0.732428522856387,0.217105013087802,1,0,0.630190139417641,26.7654499418909,4,0.235563619939499,0.559929222124472,0.49491876351561,0.0207323315966376,0.338385058551493,1
5f4a835e9e84256238129995,0.505814468169415,0.779935088404967,1,0,1.66921357425001,14.9131949532151,4,0.151252361678648,0.5,0.505324359600484,0.239599599255667,0.271285074063924,1
5f51587f36e91f38fbf34c23,0.861162240616217,0.689629573089873,1,0,1.08095270192976,20.2059760047978,4,0.160198338972341,0.452660693976182,0.512371500852385,0.0518275401575631,0.380082219966263,1
5f57293333c15219a0bc1073,0.47254913079925,2.42807079785682,1,0,1.01986864731495,1.69955403346622,4,0.428088161876847,0.200705071559831,0.264219613781655,0.552066257436765,0.0129338974672708,1
5f597e39254a691df1186a21,0.838271889412642,0.918385909803392,1,0,1.59743252435901,13.8074762710625,4,0.0127595239835883,0.479524963537584,0.0619402616725814,0.0404716473550518,0.29030096134869,1
5f5fef6ce0809f0d5b3cde5c,0.934097922229082,1.20231055399301,1,0,1.24070762717339,14.3519017245909,4,0.0101551867136707,0.185607809053141,0.0774895686520797,0.108390600742297,0.61623270665348,1
5f6666e43be0b923d23c8df8,0.881277888289419,0.184675312382953,1,0,0.672514306209157,25.1480143874228,4,0.586031787575939,0.6291242452734,0.642787665367959,0.0423423924990951,0.342565191437493,1
5f712c16875f0375275c57d5,0.895857890293057,2.54675404518347,1,0,0.912164635690003,7.34334718981652,4,0.066079024266075,0.492972676382794,0.159841129923112,0.356226345980927,0.471789104592001,1
5f765a3c8a6ec010370c9cc1,0.842467832069559,0.932261537457173,1,0,1.31169450438625,11.0314840315147,4,0.0353699221902703,0.64678029154937,0.0908557724994935,0.0589932242129143,0.46803967377331,1
5f7694edc99f3112b494e122,0.930920494396826,0.318600095543601,1,0,0.951435101250413,22.4927604356322,4,0.761942016468436,0.577096060846342,0.620175950009418,0.312282886299197,0.062565096523094,1
5f81fc9446ee002f681ea5e3,0.878346351063558,2.76631660524267,1,0,0.913218503616985,5.43575345957816,4,0.0952597922338323,0.478290377768193,0.254153375352432,0.595970973011618,0.350758044734593,1
5f8b3c348183d30f91832a2b,0.841652912622267,1.00393041647526,1,0,1.40572341347254,7.74846781240245,4,0.24210770753038,0.610133024587005,0.169604529009955,0.583036852569398,0.444036818840727,1
5f8cbc5c355ea745e6cef2ca,0.910418182451411,0.793962767842116,1,0,1.34359518061235,9.06984623773235,4,0.337774506425248,0.597271105339061,0.373310329253468,0.501035008813337,0.0341394618403383,1
