id,posterior_p_a,posterior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,posterior_reward_value,fixed_l_loss_value,posterior_eta_d_win,posterior_eta_d_loss,posterior_eta_a_win,posterior_eta_a_loss,posterior_omega_d,posterior_omega_a,fixed_lamgda
565bff58c121fe0005fc390d,0.905272877876523,0.441714264618047,1,0,0.643427505465725,35.742670195587,4,0.0718662178857608,0.467577425701921,0.323034117830631,0.296366542976434,0.383638946642857,0.610083395631389,1
56780a5a89319e0011644cb4,0.787841176982558,0.321313961724809,1,0,0.836822198030068,18.0537837044199,4,0.692446592963094,0.202335020656351,0.478641108344637,0.275760575955112,0.0429497931242108,0.339259036565974,1
567dd32b4f0ef30006dbb718,0.782139477752492,1.36534191750547,1,0,1.51253876589884,7.32662301784463,4,0.0947917553667497,0.139663867722205,0.535301990200709,0.184584467136969,0.526488902894548,0.201942832506117,1
5685850c333cbd000d4e042f,0.891627555049763,1.1749690224908,1,0,1.34869743325297,10.3388587054566,4,0.0664156166509652,0.0957380404707556,0.417806114794829,0.201589063139566,0.370104369390521,0.403124105518203,1
568d0641b5a2c2000cb657d0,0.902879776428875,0.847898949733742,1,0,1.75917361375165,11.4234607632641,4,0.0716561859835911,0.124290438617736,0.50229582570119,0.155274749386278,0.333156948662033,0.225728484053291,1
5694e7b5e0c800000b5a3841,0.88614350523888,1.54402084979894,1,0,1.25919015572984,12.787244178383,4,0.0630670118699616,0.146090123089527,0.440607383273723,0.210438391262476,0.281741571617837,0.370293958939674,1
56b72c28f2fc70000c32fb37,0.917515119594122,1.46518844619298,1,0,1.51588977619319,5.80692462482863,4,0.0819719274006279,0.0752468522310898,0.562760853139676,0.0855967862996381,0.323941494118458,0.39205237035009,1
56e225c2ec0fdd000641e72d,0.781753610277858,0.874831039237852,1,0,1.36851304264173,2.71419305729956,4,0.626101020906792,0.338429822801294,0.601007379791296,0.2562228965906,0.476551505924241,0.046488924609208,1
56e8bf5a870a8e000b4a8d6e,0.911403942806765,1.06085088405748,1,0,1.19755566590349,4.90008328175076,4,0.354552351492006,0.21408929628158,0.615004070876914,0.106481698648193,0.4374752000216,0.0883329862774686,1
56ec9fa4f9ffc4000ac1941b,0.891333947263943,1.93774316883533,1,0,1.08652559901583,6.45653751104404,4,0.0701207262030459,0.170185685552237,0.378203690774503,0.158082238502827,0.538611343551912,0.339777745317047,1
56f9364e895094000c8f4967,0.53035657043291,0.353860696224848,1,0,0.812195748021862,20.0746605887486,4,0.722353203202732,0.16386647419323,0.5,0.5,0.0261683041261054,0.275799429780047,1
570f018053cc8f000f8d4bbb,0.878734140009748,0.84478731364788,1,0,0.748572330768116,15.4022942906963,4,0.0372384233540837,0.123200135919458,0.595701766736433,0.145916507832526,0.0782003219970093,0.440273150710542,1
5769a352f48c3b00016737f9,0.674582451843477,3.7700245632993,1,0,1.4061957205632,3.26475507785874,4,0.0879447488441265,0.0274951101990305,0.33421220715966,0.264041132818985,0.528302106747067,0.0374900518541998,1
576ad50bc8a90000010d99c8,0.806811862884276,0.894591674146904,1,0,0.997995416052963,4.28736220672861,4,0.175617162709859,0.164119180034119,0.448172280553744,0.216267593788024,0.26641348140347,0.0488913610116088,1
577599baca706f000190eb48,0.842445201653614,0.36772031639994,1,0,1.05919209999619,4.90536344648551,4,0.218636591829913,0.212816239959781,0.625848619939494,0.130206068373173,0.383235493131788,0.0290481213887235,1
57ad04adddc11d00015bb1c3,0.895307074285415,1.42333584860293,1,0,0.955445211456458,7.96387614843559,4,0.0226800454594434,0.0233512914100998,0.609052573884621,0.14412645892932,0.11443898797289,0.478769878754315,1
57b771677bcf1a00013f2ba8,0.920298380271444,1.56313119953726,1,0,1.00302384758835,7.2108873539485,4,0.061528149777134,0.169492235060982,0.227812832785452,0.130714780347122,0.484633211603755,0.356781236351935,1
57d0a0bee3221e00015fe385,0.738401370241021,0.383136684069139,1,0,0.514975444591,16.8384673843856,4,0.527326599196135,0.201488871717398,0.620638621988414,0.279766566313642,0.112125638554057,0.36230784222637,1
581649f0b434f0000184d2a9,0.883581123528881,1.05877038672763,1,0,1.88639875109091,7.37973006081625,4,0.0945254732084191,0.140008212017095,0.281364931187704,0.154677092000819,0.541515939148807,0.131650715575104,1
586371807fbbcd00013972ad,0.882581159241247,3.4441900671925,1,0,0.638630871216127,2.59134613855841,4,0.0252149653736066,0.172563150802331,0.250894034849181,0.0575874995992852,0.102796778341675,0.55649595718461,1
587418895c17910001ea4e75,0.891546987706264,1.02175253293543,1,0,0.732593955994904,12.2116940088657,4,0.0855767516219904,0.313752090462427,0.350736567648583,0.189547147371847,0.560089523336238,0.687319324634038,1
58935d5d4d77be0001689f14,0.748244368632213,0.485682058664849,1,0,0.652506137952066,20.7602037083655,4,0.0587958076173514,0.062576977862561,0.561976844181112,0.314572896160583,0.115544144458992,0.395123005035694,1
58a5d6527cf56d0001f92567,0.909054232182206,0.597877890521436,1,0,0.967545292893322,13.5906748426702,4,0.0888145857622407,0.128484076643098,0.71910086990144,0.172311004750752,0.254107000120483,0.44552870071321,1
58acbfacea3d11000170e99a,0.876278609531619,0.474618499901349,1,0,1.15214879026756,13.4039801293534,4,0.0810107778129335,0.247938524847181,0.533847255826868,0.124964947715616,0.533062245881831,0.566711973568157,1
58b0d5e700de9e0001863385,0.855336775410761,1.04072150033265,1,0,1.30497078367986,9.47126155470851,4,0.0320628914828893,0.422870528187678,0.556123457461864,0.119869291649085,0.836458815823697,0.547689347881148,1
58d2cb10f5899100018a05b8,0.833118539765707,0.527823401542208,1,0,1.29599098107452,31.2864890533035,4,0.126946636562676,0.316992598145592,0.374801162701573,0.270448689630551,0.131210154761442,0.380038512085265,1
58f90ebc3f4fef000199e2fd,0.923446623100515,0.815908303876115,1,0,1.02185505565724,22.2263945685404,4,0.100252270297025,0.369966177810125,0.417442532163122,0.268751596462139,0.351663942411084,0.449031884914871,1
598fba148380cc00012a3ce7,0.658368180739151,0.286246728778647,1,0,0.889862197853489,20.5796636724605,4,0.248477172603719,0.391230424902219,0.65007340885772,0.182736171473856,0.59251220259394,0.351568380089673,1
59948cbdcf1d1700016efa45,0.913486084058847,0.943800337314292,1,0,1.76455621497566,9.86884527595937,4,0.179473146860212,0.187525106315637,0.582888269166379,0.317577499055796,0.619827432562522,0.230524491038714,1
59ae8d282a78fd00010b80e7,0.931248979786885,0.679056472012207,1,0,0.701427200026324,18.2291609825129,4,0.0512316574884535,0.159373735787753,0.441017428996749,0.190637773012878,0.214891037387326,0.421743653221029,1
59c0782e5364260001dc4740,0.50273437744159,0.348998492000888,1,0,0.72806576528326,15.3353288252436,4,0.810576604839524,0.267150610830197,0.5,0.50101168020251,0.0284206307402873,0.273126818980719,1
59dc458f77860e000151240e,0.93195568912652,0.507892610604379,1,0,1.22578180552961,19.8279362206913,4,0.0788231594235231,0.364641449600573,0.375224665221047,0.271154295363878,0.498526522114866,0.311827159420625,1
59f22a9fd6380600018b2929,0.847298259845227,0.294857994166397,1,0,1.3114684870893,16.273485050793,4,0.664321627980698,0.493034158108481,0.683627310195037,0.497500292748615,0.10924036304883,0.371325606629323,1
5a348ea750833c0001ee9550,0.876981627045029,0.866223110720766,1,0,0.956190186091925,10.0097278617224,4,0.104358185713292,0.14705641352142,0.354744601429104,0.0960806831260563,0.452142129573981,0.546414875757628,1
5a443812817d1800018d1179,0.906789671829293,1.55485329476217,1,0,0.918682270170878,5.16293066966427,4,0.0530681579152385,0.108804236232303,0.449037574139277,0.0598964446956565,0.298960540282257,0.52273358898782,1
5a5ec79cacc75b00017aa095,0.895322132439758,0.506430317398341,1,0,0.658592818157759,23.405174753989,4,0.164731411136907,0.211735210859959,0.703995783096479,0.274685666787892,0.712254687070585,0.44156552006245,1
5a6eac90d5d4cb0001d6815a,0.919595017039396,0.87095489353451,1,0,0.618052709067571,10.5061211483641,4,0.0662520627327739,0.15308509715012,0.311087634388774,0.1865581961915,0.524926085734651,0.272393545866581,1
5a95a63e4eecca0001dd4cfa,0.856891031647503,0.302604717861499,1,0,1.34589112997126,30.8306367336212,4,0.0901880228567959,0.281534232513264,0.487798255963641,0.197636649334778,0.302810393323734,0.381029493840612,1
5a973481f05361000171dd86,0.866826496438215,0.547525272702763,1,0,1.10072554728447,16.4867593986136,4,0.0828900718920477,0.155305661832263,0.435900101061363,0.133563111021462,0.467351141161768,0.426894637717383,1
5ac53209fa3b4e0001736f22,0.909693673922498,0.752571945172653,1,0,0.845730426682012,6.08013486575229,4,0.629060066696342,0.268240984392809,0.629384810417447,0.506861036523058,0.0446321170292537,0.0842349357258582,1
5afa19a4f856320001cf920f,0.60937354623455,0.308490220445459,1,0,0.752924138706821,33.3382760788941,4,0.570130961476416,0.276391168497379,0.5,0.5,0.08709178109384,0.284526849953164,1
5b23d0784fb0d40001e95407,0.723220309713086,0.637888444571028,1,0,1.0150248616523,13.7364209604392,4,0.170050693761391,0.0773690148270365,0.721265831852085,0.263882184968261,0.211028748633234,0.348860069437969,1
5b78542ef642ed0001517ca0,0.944139046017242,0.849626573661985,1,0,1.29789984652973,17.3015152040932,4,0.0897822164586116,0.451223582178557,0.265204140287707,0.29736406888829,0.541877226069553,0.335265111022031,1
5b824fb6cc06660001a302d4,0.893304374851444,0.686608882270691,1,0,1.53670996393245,9.01926812962129,4,0.0813191769568921,0.191994102707704,0.445496033691986,0.0962950194820844,0.31100138603935,0.272600302467168,1
5b87b6932be8a60001f74588,0.591788658697076,0.194322506382156,1,0,0.465089375453705,30.1551077073293,4,0.469353225449466,0.581524681552426,0.651683680740038,0.490683909438685,0.041379409137281,0.314012525300422,1
5b87e73d53303600015ea51c,0.726284903236553,1.90348548057539,1,0,0.89832997347755,1.4319220478493,4,0.0691047099288681,0.363522783173585,0.538297938608911,0.0292773798632378,0.058510613080086,0.506695883375352,1
5b915c9d22d85d000115c0f5,0.916909194374813,0.333722939854467,1,0,0.860793086633486,19.6682571680664,4,0.64006633817235,0.789484198997048,0.569222777372721,0.577615546841977,0.412654468739253,0.2696228914063,1
5bcc60b95c2b810001dc68e2,0.499042625316781,0.25893532760668,1,0,0.709814368396021,16.1676070763501,4,0.748399720488639,0.127954819448332,0.5,0.5,0.0700543504746675,0.29230919438049,1
5bdce4e219b9ba000157e993,0.877868421494777,0.927179278712108,1,0,0.737888013726311,11.0927821322303,4,0.109050673442034,0.116502920374745,0.494956201593534,0.182993781840101,0.592443287744531,0.453692781111279,1
5c095f832570ea0001642474,0.87453299757955,1.18489257147858,1,0,1.22268665250504,10.4445642379707,4,0.0294742608443787,0.0532964565252503,0.384184738637286,0.141853670376176,0.264397350866514,0.281086808673139,1
5c0cb29e1b80df00017843d2,0.783172330801118,0.270337406395231,1,0,0.584078963972801,38.551901415849,4,0.12268201215473,0.723339442177151,0.58859631849506,0.639716277684033,0.363209454064269,0.40289229070785,1
5c1188f4aa52ac00010697a6,0.877483462564051,0.345522591540322,1,0,0.722315850676719,14.2553823401602,4,0.108770711951888,0.102142714827243,0.691915603686556,0.21881662185884,0.0707732344055537,0.327006198026104,1
5c27f83289f035000174a168,0.91694348864164,0.674449401396845,1,0,1.74241660638988,13.830638061872,4,0.0400178282580332,0.324001087894056,0.366820007348175,0.0879892454491298,0.580899423625147,0.416040841084115,1
5c28feff5ffcb7000128a541,0.67422175865237,1.49563470638968,1,0,1.26306478270899,1.90690074335697,4,0.670832796357053,0.201137673041876,0.492126764287236,0.187192580236853,0.499722023983449,0.0221190127051155,1
5c32e9588573070001641744,0.920087082840756,1.55244223357822,1,0,0.822109620732449,7.01933832176726,4,0.0525298112734887,0.0609439561493615,0.331967259552092,0.130796374569617,0.433188568967578,0.430562325703982,1
5c3c1617f5ebd500018596cb,0.657493935017129,0.180644581322974,1,0,0.358994204349353,26.3795367080949,4,0.62034563627657,0.566213159783794,0.464815911262356,0.5,0.0286554759494197,0.428795215533555,1
5c4ea6cc889752000156dd8e,0.941721939120102,1.94768896289708,1,0,0.648854948750226,4.23991899114622,4,0.0585988314847805,0.0714008403649866,0.339444949540451,0.17710359496135,0.331688762173503,0.113986545148042,1
5c52bfa7d3cc6b0001d9352e,0.881965458786553,0.67718248688339,1,0,1.18671569381125,11.9146066335859,4,0.0787544488686714,0.228045514004246,0.351575548997867,0.166672973133392,0.54721080533516,0.497063263784593,1
5c567e2acc53750001751cb0,0.750892797521085,0.27803776152953,1,0,0.681431338538891,21.3597753373235,4,0.791238892142397,0.369061677771337,0.515927778193184,0.51470363312985,0.0327397206717779,0.383900913530012,1
5c61ab19776b38000156cc95,0.854248086242304,1.05277058993822,1,0,1.30665988329154,2.35385982418103,4,0.570308082201168,0.534481299698405,0.483049511314825,0.205150859875577,0.607722885728916,0.034607542572219,1
5c699a5d21e90e00018e80b3,0.607486575645155,0.40874853073796,1,0,1.23020874244982,16.3129880487925,4,0.275802858897185,0.190761769108206,0.613653626111814,0.373826161632008,0.369898865082523,0.356659495555781,1
5c69f9dd4b5bb30001b3d31c,0.877533910734194,1.02611788471322,1,0,1.10317369693208,7.9769210966319,4,0.220379020147121,0.224543857196003,0.464754901530534,0.195361360292652,0.590366705664708,0.137344062940234,1
5c9623dd35599200175642e4,0.883767000543321,1.67304630228599,1,0,1.02319736417962,6.37547986444985,4,0.0485542911035944,0.0474900540375287,0.398311500093649,0.0769484100522482,0.55686029789093,0.56938062932441,1
5ca749ff98b35f0001f7559d,0.894848152137353,0.567091075416707,1,0,1.41449197887004,10.9992613732682,4,0.032193116003498,0.458639972309664,0.300929857493465,0.0450176880770976,0.543994352208359,0.409550677241181,1
5cad159b9488590017fcc497,0.802303098735328,0.865771464384304,1,0,1.3456727670763,6.46856271859048,4,0.184791332742971,0.153848111479134,0.698411876695788,0.299512349361871,0.404612135171642,0.165413909520868,1
5cd08e2ff59e0a0013563602,0.550264936808272,0.283068184160957,1,0,2.01099200303776,32.5624361245935,4,0.0270559396067547,0.0772730199553606,0.646434879427303,0.394138376124803,0.0288392840759466,0.305835725586647,1
5cfecc1e96681500168a1799,0.824611263968875,0.870430506994763,1,0,1.86011518062712,18.2571993382791,4,0.0691498440403037,0.162862598391699,0.462801299915613,0.191004422242069,0.250467017586572,0.357047610932974,1
5d012930cfeb82001817c9c9,0.70499712279403,0.513631614104392,1,0,0.45583496464238,15.9975462063782,4,0.373576371569686,0.321666154287054,0.60462631099574,0.515352718219415,0.0513491801732621,0.261392762471786,1
5d016916c12fb900015320ea,0.715062292304817,0.477613520550964,1,0,0.875485296947637,7.42711712557226,4,0.225262595486204,0.65757493730208,0.69991113470887,0.188288364894306,0.569738816394158,0.360913257630829,1
5d0a8a22c0fd80001626e38d,0.909804120653606,0.413792772168716,1,0,1.01672475421814,47.0248468624167,4,0.074674409222578,0.417196965732368,0.400490396597222,0.343241064936021,0.36539366022614,0.413248326886746,1
5d2e4267565e1200017efb42,0.788099571538964,0.635171700814993,1,0,2.0152771690176,4.42176156727505,4,0.42800025319456,0.435486454110817,0.567271343834185,0.460027978449496,0.421292931791622,0.0314020514088769,1
5d332957d0635b00013bd785,0.881882540507592,1.2497596913482,1,0,1.44565201900195,8.50106789282303,4,0.0895071473173449,0.17939093084014,0.349437440398658,0.171769040489368,0.438000874971144,0.297439505007245,1
5d3f5c8f0d0d29001a4bd973,0.794252399311632,0.164369727804247,1,0,0.539191071422969,29.90454350353,4,0.710678986579767,0.708022968147128,0.453069361644858,0.470827039930875,0.195301665091507,0.511886378275801,1
5d453e8723a5bb0001492546,0.849812775325936,0.417575946745241,1,0,1.07342124709273,29.3483763371563,4,0.201682683235524,0.332248488409967,0.549685207723443,0.232163043884697,0.197980011251866,0.439979277780525,1
5d50feca50bdcf0001e8d38a,0.877564541362178,0.488198013152639,1,0,1.15409778464649,9.78132040211084,4,0.376553285665704,0.376851195119397,0.787954466716895,0.133381350534108,0.409404410916355,0.481089959450971,1
5d586fdc8200f50001f03a0e,0.505538915553447,0.230314308126456,1,0,0.687906906316177,15.7399469160874,4,0.762598229174505,0.089518906250871,0.5,0.5,0.024412324237517,0.27553473057388,1
5d612ae16512d700159face7,0.50805372799847,0.177494994014053,1,0,0.628850039151478,18.7600439535322,4,0.642558615874863,0.135092296047713,0.5,0.500526318397225,0.0299063572965536,0.311616161801314,1
5d6b596f76cca6000166d81d,0.872594126551703,1.35643962015561,1,0,1.38631182115463,7.83644214696359,4,0.100354329641469,0.0678598996959171,0.584239697543803,0.166816971380317,0.432083129566547,0.357471739313118,1
5d6ccfe1eeecbc0016213d93,0.649834099243251,0.219328400144285,1,0,0.933066378924012,15.8971397066891,4,0.67308432624479,0.174600230428936,0.588044121844895,0.512767904860899,0.0232351990681576,0.316814831111062,1
5d7499693e40c60001081af3,0.944388490564656,0.77955131795564,1,0,1.39087946757865,20.2306122239338,4,0.0915953605674792,0.464034069669076,0.267860254629601,0.322219951866424,0.422447591733918,0.116186775379115,1
5d7fb79ff44487001807463e,0.901552574555651,0.539187064895684,1,0,1.23457901718494,8.72376402185445,4,0.189452980864242,0.135662555320612,0.4153379551445,0.132593110592209,0.569900149802319,0.0841637744197294,1
5d849ee0a954540019f513dd,0.875842793077101,1.71998926041838,1,0,0.860079871870749,5.91562719348835,4,0.0707570285818473,0.197816054407326,0.396010521034223,0.0759727122370583,0.656561567907115,0.615399546050856,1
5d88f2f8cefb52001a83f1b2,0.918192782076356,0.823712226844546,1,0,1.18188003930356,9.48073109827885,4,0.0535221375111851,0.10405210369397,0.674779812566646,0.242099679329434,0.10908302093962,0.579034796092689,1
5d9bdc6ff7bd5b001547ec77,0.904266141620483,0.459916489583371,1,0,0.852669206967362,20.0930927155795,4,0.0941927555312644,0.40393986571663,0.574439888329399,0.316503528972393,0.437970304207266,0.545442215222741,1
5dad4c34b3446a0015e3de93,0.912132774166765,1.07380467946722,1,0,1.64677426532452,12.3146654489941,4,0.0930676201031079,0.128546678760223,0.511257157561713,0.124049106786969,0.354152549698454,0.487352906388627,1
5db0a97f127d4000117cdfa0,0.517203287160075,3.71906534310016,1,0,0.773147871809568,1.28863364084293,4,0.638010509472881,0.341100970296943,0.223285528396291,0.549781628527522,0.655265774108533,0.0221447646504046,1
5db4ef4a2986a3000be1f886,0.924417052206278,1.1106183221394,1,0,1.00037114733466,9.7075901285107,4,0.0850114972424589,0.107267761991535,0.541112801122983,0.128027126506989,0.351357817477784,0.46075806093211,1
5dba0ce7001ffa06b367c544,0.643847591912726,0.2175360412569,1,0,0.815810508367069,13.4836233223525,4,0.294228790828612,0.265569543163339,0.608730862219312,0.450382606241164,0.0400565769534513,0.29349563960012,1
5dce29700ad506063969a4a5,0.884444781148646,1.03885417665215,1,0,1.20469354028386,1.40218179582188,4,0.163647044784845,0.126667812780417,0.481051388270131,0.19543526030167,0.152770544336073,0.025356342783217,1
5dd4074feab0423daf012f92,0.870907585149545,0.603736589467367,1,0,1.15615624274717,17.8117147445094,4,0.122945624804283,0.310074271380581,0.537187207656751,0.133605114189607,0.305377846918856,0.534753780201167,1
5dd42e7f35cf744223c60d1b,0.567340703623825,0.297177989467132,1,0,0.612724122754794,27.7230954090674,4,0.228793560665668,0.334698130040067,0.451305487056768,0.541906527600377,0.0485112472836886,0.35763899105351,1
5dd5c04f86c88658b24d4cde,0.746296916492646,4.40033549788648,1,0,0.794361716943042,1.18614344497347,4,0.0477364796131203,0.574632452457486,0.573268767056922,0.0496988756784106,0.0576366000727831,0.483337028034976,1
5dec8925be656d35d4005320,0.698017652843567,0.667590612994565,1,0,0.787873275169089,21.2368800622015,4,0.303264217181509,0.207424425366307,0.5,0.506762501110206,0.0589563390028401,0.295928834360276,1
5df4565dfeea89323021ef27,0.861551541363152,2.86452748609678,1,0,0.755584515572939,4.71818471554786,4,0.0552659163476665,0.071466963235576,0.298621056979046,0.134949323104187,0.480389196706509,0.591148052433576,1
5df6542c1e2e5844f407f08a,0.84846419514561,0.503766125860467,1,0,0.873679335280067,5.50519703418727,4,0.769521970937048,0.203836357965174,0.64931323197313,0.529288310561275,0.114384859073564,0.0865353823027152,1
5e07d174da6bad1342bafab2,0.808514645851119,1.06235115367298,1,0,1.07968596841475,10.9360247700013,4,0.103114760805653,0.252480788191458,0.65537312524734,0.227562590154431,0.49787068575703,0.314314688964062,1
5e126c25a98a7a8fab258f14,0.916454122541739,1.87583384635731,1,0,1.31793290846131,6.61368896074615,4,0.100642441937419,0.0892054035257551,0.334992147225632,0.120868706227322,0.242213477364682,0.137509017612081,1
5e13ad514c81b2a01ae4aa9f,0.925035826725642,0.475252186255306,1,0,0.576554943627973,14.6587226114944,4,0.233751975160772,0.511591380442262,0.550363871290485,0.277708029116644,0.387670900718106,0.537886831701249,1
5e1553fd1e2e58b6448d8dcc,0.764633087402269,0.758260995260486,1,0,1.64926293069351,7.77549137963429,4,0.0618265009987534,0.0935419031993583,0.391717324971668,0.194286387798595,0.403018984811566,0.110145212900082,1
5e1f7b2a4c9b832b34e7c9d3,0.918079545576458,1.43400440366106,1,0,0.883298647511344,6.93885947127041,4,0.0464607946287607,0.0764729551239495,0.418813147330634,0.145997602957395,0.204176697427024,0.534899613440265,1
5e249f815e04db720e47d872,0.891732319779353,0.867921863346956,1,0,1.51413355989079,11.1385816777389,4,0.0688296185739798,0.12679874253536,0.320344730244735,0.198669249767676,0.369308426446068,0.249929445493938,1
5e34325430e5263f0bebb32d,0.506652385470082,0.347151736612071,1,0,0.692892327551906,16.2108038682743,4,0.753922227824755,0.257151824571128,0.5,0.5,0.0961626886062176,0.296413796303846,1
5e42f74f5b772a18434cabf7,0.636388950991184,3.00896206699692,1,0,0.891754619443308,0.618761583490949,4,0.374185329575715,0.162153539753733,0.284152891926113,0.232563611869268,0.276838954687585,0.0202662692822181,1
5e4c0ba01ae5a4000b539387,0.674397366155178,0.157006508672925,1,0,0.562810419986721,15.770324340877,4,0.73212010314871,0.407108253930879,0.744012853478189,0.386762594567854,0.0556680235614292,0.236161015104039,1
5e84bd7c34d5d9072128fac1,0.896138379987926,1.46402988930754,1,0,1.0423310101967,10.5643943657447,4,0.090038514623254,0.144036137692409,0.39266758039724,0.176676438842563,0.492560948161578,0.296910615004417,1
5e863db644d87426bbe2e92a,0.89263315476092,0.590135391570566,1,0,1.34014507716055,11.747190806354,4,0.0260576810590526,0.483641624958383,0.242549118631957,0.08058129873542,0.579531418798539,0.331831353076205,1
5eb041548fb5a50b442ea70d,0.913114251441965,1.33093034744946,1,0,1.35267070058719,10.390839340309,4,0.0769331621288529,0.120112960210528,0.458286369231398,0.150320017743611,0.330169942965994,0.374400714564109,1
5ecda7f6509c241275db7396,0.890241941649609,0.516786370788675,1,0,1.38946682512528,11.0877740956462,4,0.0679213404283977,0.0914929279579406,0.566028072773509,0.169611123383615,0.145217769241425,0.22094832658015,1
5ee09c1a0c2ad1027f541f53,0.849398711409959,0.656660975128772,1,0,1.1757615876215,14.240610701986,4,0.0839949290092571,0.411064151708682,0.342194225081847,0.191679774063562,0.412355987607847,0.309970095556122,1
5ee1236e7f235110ac6c4ff4,0.512756591518269,0.174482862922364,1,0,0.970839392383177,19.2005995482511,4,0.513708990057453,0.0429402356590071,0.5,0.5,0.0251365455874677,0.296801629943835,1
5ef0e873ba594769fa910258,0.735297876593273,0.179247410078911,1,0,0.608043761043861,27.9504690266044,4,0.759441929222285,0.735100726130975,0.45093039042743,0.712640491682546,0.10615240197079,0.189017407036251,1
5ef8e0fc2ce3c6644665e347,0.896296921198457,0.964622659560896,1,0,1.31585041130802,2.4159829944665,4,0.531392388016118,0.126479956074081,0.570207094788966,0.340253767112449,0.331650007785337,0.0386360472021926,1
5efaffccf90911000c95a3cb,0.748261511052628,0.317477330462231,1,0,0.477632997540043,32.3461233881228,4,0.0733147833235523,0.568236884741801,0.264147255689636,0.213092326467748,0.250070580113496,0.362951926059135,1
5f01d812e83c5732b0dd15e6,0.693948889388827,0.206691422813959,1,0,0.759982497492962,11.6524611309602,4,0.749193097436167,0.315321050760677,0.729101150274316,0.249741058359042,0.107807224225303,0.241354965598995,1
5f0fa5d6f1db6e19c7702e0d,0.787347999972117,0.526077762917269,1,0,0.535081396553033,9.21296345796095,4,0.659011353947742,0.313894183664854,0.715093360170614,0.432705665615596,0.371905765383578,0.303171460881292,1
5f16f559325a640008bb9a07,0.518231308541559,0.500942598187273,1,0,0.932995762090073,11.8228262123227,4,0.562466941343239,0.137164257074293,0.669131896456445,0.362628216314733,0.176374219200567,0.203501501049435,1
5f23ff398626c51fdd6c3fb5,0.740292209551544,0.955586164648669,1,0,1.12619200197037,0.842587005390632,4,0.707193331442399,0.389408919107927,0.247320795937959,0.24312607664508,0.567746611690782,0.0182256530067231,1
5f2a12f5837dd81e5881b7cc,0.710695621207777,0.799391561478699,1,0,1.05796560693116,17.9785323309635,4,0.236011206903579,0.253291957542988,0.461590546119057,0.546912409318872,0.0851114120074634,0.168163334778884,1
5f2f8574ff256b37b1970220,0.818869102053199,0.154691596578493,1,0,0.647313353670393,20.239489788429,4,0.81223830928334,0.483653863323365,0.576917974978576,0.339511358835752,0.0632166479995927,0.438283082002878,1
5f3d6975ef131710ed519c7a,0.731840286012503,0.227686781125759,1,0,0.600885058702283,17.371465448284,4,0.639278529734435,0.237986919707517,0.563182360566576,0.497084646660918,0.0237212102620995,0.30737817592086,1
