id,posterior_p_a,posterior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,posterior_reward_value,fixed_l_loss_value,posterior_eta,posterior_omega_d,posterior_omega_a,fixed_lamgda
581649f0b434f0000184d2a9,0.899868086230885,0.880347364892962,1,0,3.09372129527807,8.67865654578113,4,0.0892176541044854,0.569393564019228,0.0777721343701414,1
586371807fbbcd00013972ad,0.932867511757153,1.81366068659371,1,0,0.828382273689136,8.73565431099678,4,0.039193443102716,0.633516098055179,0.676210528252497,1
587418895c17910001ea4e75,0.900002101634625,1.41716881550213,1,0,0.770952653954127,7.79596479219556,4,0.0494756060059943,0.693177947382715,0.612210075720877,1
58935d5d4d77be0001689f14,0.775306776518544,0.57392124227071,1,0,0.628047294911359,17.4781000766689,4,0.0567916957462186,0.14595546851725,0.401614596682975,1
58a5d6527cf56d0001f92567,0.907442061448824,0.548716316459962,1,0,0.667975841431817,12.6278720479214,4,0.125472518076195,0.578085120422759,0.282727843646934,1
58acbfacea3d11000170e99a,0.793530535885638,0.642809867102693,1,0,1.40827141030467,8.48513387117763,4,0.0792845041379028,0.594748347838759,0.0541587920878871,1
58b0d5e700de9e0001863385,0.914022762073735,1.53286827699542,1,0,1.03539561157792,7.85068657419702,4,0.0311192841716846,0.594017231567873,0.46177588026912,1
58d2cb10f5899100018a05b8,0.698015454682311,1.04988209254411,1,0,1.409707129453,9.88946115082436,4,0.187293989784167,0.22016490760474,0.310961560063927,1
58f90ebc3f4fef000199e2fd,0.751365006264709,1.90733448427281,1,0,0.693521052127341,5.93935449741317,4,0.109035079858977,0.704218275533168,0.0470512821351447,1
598fba148380cc00012a3ce7,0.651185846951844,0.235368941700515,1,0,0.799646889117144,18.2038484544184,4,0.371328562192373,0.681918294891103,0.222242648076663,1
59948cbdcf1d1700016efa45,0.901127642071664,0.952419880376375,1,0,1.57318809876965,8.75813690601461,4,0.193207652630039,0.673443509602995,0.0740009060497844,1
59ae8d282a78fd00010b80e7,0.905378855670748,1.19885439524013,1,0,0.845209579502167,8.50209023652293,4,0.064497097754768,0.380019799358964,0.356529259737007,1
59c0782e5364260001dc4740,0.537505672209073,0.185048653982981,1,0,0.589514218463512,32.9680032834014,4,0.530808078486947,0.105316510730004,0.395542792041602,1
59dc458f77860e000151240e,0.770712139978862,2.54305573046613,1,0,0.981102075085408,4.13831196841271,4,0.0652805376701709,0.661471954789682,0.060010318552974,1
59f22a9fd6380600018b2929,0.855553026976003,0.266463678690306,1,0,1.18180895719672,19.8758322564355,4,0.575069267259128,0.160599645705932,0.430304203024641,1
5a348ea750833c0001ee9550,0.888920608407536,1.23882862313176,1,0,0.839391706423673,7.68135659734458,4,0.0802237212293266,0.502406284796972,0.48848698515272,1
5a443812817d1800018d1179,0.911953888969556,1.16035360472794,1,0,1.79101692854376,9.34136391784657,4,0.0366106940806163,0.523658641921658,0.349940275172884,1
5a5ec79cacc75b00017aa095,0.921422303524741,0.563581487061912,1,0,0.926431892762315,19.7037374673905,4,0.136960307112965,0.712857313878194,0.400459026251552,1
5a6eac90d5d4cb0001d6815a,0.895154289087253,1.35862575377311,1,0,0.846160329363552,6.57332412951571,4,0.0539546502606873,0.533584867302067,0.252990372295233,1
5a95a63e4eecca0001dd4cfa,0.741065805432745,0.92965325124387,1,0,1.01543879393301,9.31990216437509,4,0.0879714649565506,0.49122693112353,0.170275069774374,1
5a973481f05361000171dd86,0.874761102828122,0.577719829913315,1,0,0.791333238707204,16.3052676918317,4,0.0640214781235759,0.588200952880879,0.2026991142432,1
5ac53209fa3b4e0001736f22,0.910117634195967,0.469746429720935,1,0,0.857806538102824,13.2469041294793,4,0.385293529773893,0.0468278078473239,0.142455535819507,1
5afa19a4f856320001cf920f,0.661317177409681,0.319389613769671,1,0,0.670172738487278,48.1742536118859,4,0.28744216046515,0.0964009187097314,0.297183226747131,1
5b23d0784fb0d40001e95407,0.839201495014378,0.485107018651271,1,0,0.864724506363385,24.7443494346373,4,0.0958546100476706,0.155243584231471,0.244584004143305,1
5b78542ef642ed0001517ca0,0.886317698093845,1.43678136067824,1,0,1.5479320148792,7.0122609261283,4,0.0891107739395251,0.624488464932268,0.0544172167632411,1
5b824fb6cc06660001a302d4,0.917188785136106,0.659045191381198,1,0,1.50399957521397,11.163309756517,4,0.0413661558051071,0.397314241646972,0.133276260128458,1
5b87b6932be8a60001f74588,0.584136898916653,0.192253221521576,1,0,0.461930931164239,26.9370702233769,4,0.583613408460638,0.0420451577957449,0.30064142717109,1
5b87e73d53303600015ea51c,0.952225251878243,2.48294497544287,1,0,0.818862783151934,1.23017472376049,4,0.0064762296978199,0.0139762364114939,0.613777767041844,1
5b915c9d22d85d000115c0f5,0.919394258254276,0.328419889487081,1,0,0.838084171440567,17.1425700830587,4,0.777828304899896,0.420234353701596,0.25594966498154,1
5bcc60b95c2b810001dc68e2,0.57418162804956,0.487257327900317,1,0,1.39421557533338,23.0501432505524,4,0.0441514107581977,0.0551662834861639,0.324712726791601,1
5bdce4e219b9ba000157e993,0.831323739707255,1.02756909389871,1,0,0.575793308459823,9.91696152176391,4,0.0961868687591225,0.68996626973067,0.262241656666619,1
5c095f832570ea0001642474,0.861272899154223,1.43930321122613,1,0,1.30320204234168,11.9139607298552,4,0.0127944418484484,0.150737120750442,0.0900623114858767,1
5c0cb29e1b80df00017843d2,0.592657043808905,1.72139883027368,1,0,0.826196305378044,1.33319904431679,4,0.310413300405054,0.17519741200418,0.0130558762179338,1
5c1188f4aa52ac00010697a6,0.888101110549348,0.393946779446814,1,0,0.915812567553557,13.4836657645372,4,0.085527813295422,0.0844105251418266,0.21697637058507,1
5c27f83289f035000174a168,0.931882026972908,1.20375614806379,1,0,1.14885319954198,10.7409632499482,4,0.0359072713597683,0.668982071645526,0.419296972632869,1
5c28feff5ffcb7000128a541,0.826168566128498,0.259978768261311,1,0,1.55307747013397,16.0332572428954,4,0.552301917296864,0.421984211063066,0.110496557585786,1
5c32e9588573070001641744,0.919925153616226,1.7220485499185,1,0,0.754979229498659,6.54598763234276,4,0.0463367780818594,0.453263796529533,0.311127837949072,1
5c3c1617f5ebd500018596cb,0.662943690060807,0.173448603637976,1,0,0.361408337255727,28.3330837280868,4,0.590734033617878,0.0301676266328889,0.443081078960488,1
5c4ea6cc889752000156dd8e,0.879016093960807,2.4234993896062,1,0,0.910731476159449,3.30296726182578,4,0.0586165597873169,0.479581616520787,0.0570355337563029,1
5c52bfa7d3cc6b0001d9352e,0.841894547732487,0.773515196773437,1,0,1.85663578928763,8.07678375150461,4,0.0893476177702353,0.535004524108085,0.0975161253325076,1
5c567e2acc53750001751cb0,0.776755636672028,0.224727860315763,1,0,0.593470296288308,33.5637362880141,4,0.451303240460376,0.0461242118537529,0.44083319045998,1
5c61ab19776b38000156cc95,0.904303420010313,0.82753713713259,1,0,1.34174092066586,3.24120558324595,4,0.384056490682729,0.41816849663208,0.0259419045011285,1
5c699a5d21e90e00018e80b3,0.668742921234784,0.449949762812281,1,0,1.39588296695855,18.7414849390239,4,0.181192943557391,0.396552006594229,0.390397527712884,1
5c69f9dd4b5bb30001b3d31c,0.858142322432196,1.29929409171876,1,0,0.938281962462203,7.10724112571081,4,0.143241548493754,0.580954409628266,0.0825006808852823,1
5c9623dd35599200175642e4,0.928107712823791,0.960969756854419,1,0,1.45986843710686,12.4300396203503,4,0.034936723814039,0.489042138619303,0.240393565761536,1
5ca749ff98b35f0001f7559d,0.95543053982717,0.582637979132231,1,0,1.62078051758227,13.0896461089294,4,0.0080566303575189,0.661089039524142,0.242216967111876,1
5cad159b9488590017fcc497,0.828528728350211,0.773600294969865,1,0,1.14817146403701,6.88131318579242,4,0.187844344516302,0.483746351224129,0.0973706582178117,1
5cd08e2ff59e0a0013563602,0.627998368406645,0.586257938242875,1,0,2.77463153498627,18.0772301383501,4,0.0217691852060048,0.0242147285164306,0.16698866791658,1
5cfecc1e96681500168a1799,0.837076929972775,1.19439436102879,1,0,1.40195078981319,10.2096651990076,4,0.053569926740384,0.436576755413666,0.248622727543342,1
5d012930cfeb82001817c9c9,0.714100081976562,0.490931828058955,1,0,0.455233043833744,17.4779127348114,4,0.335806979874015,0.0590932952822174,0.267449667072549,1
5d016916c12fb900015320ea,0.646111646352052,0.751302292468733,1,0,0.820018483497139,1.64421473547029,4,0.442034963030061,0.421414079874317,0.0227559036962239,1
5d0a8a22c0fd80001626e38d,0.701843294639932,3.61180158897526,1,0,1.12139904033469,5.44423534578839,4,0.0582741300042276,0.745649524026068,0.0550995222842466,1
5d2e4267565e1200017efb42,0.796250152761555,0.627560174127015,1,0,1.97262945653632,4.17584194584297,4,0.456300845804066,0.413648938402952,0.026867916832357,1
5d332957d0635b00013bd785,0.796552856694426,3.14465201176222,1,0,0.744716978156092,3.90062663659334,4,0.0709835309853197,0.667337634125673,0.114645886987496,1
5d3f5c8f0d0d29001a4bd973,0.797928571676624,0.161711031610246,1,0,0.548004787047098,30.2934984899599,4,0.727460229572189,0.213616339987978,0.523573510953734,1
5d453e8723a5bb0001492546,0.828993309598302,0.596556354524942,1,0,1.29653647216356,15.5638555787813,4,0.240255870738275,0.344634080523846,0.469006984656677,1
5d50feca50bdcf0001e8d38a,0.87795018456007,0.231751435322923,1,0,1.91785444636449,18.2489354424566,4,0.414577784339878,0.474938042338692,0.104447277117363,1
5d586fdc8200f50001f03a0e,0.557064824923131,0.565819401033091,1,0,0.975886687458948,18.5532997515094,4,0.0187336158648055,0.02116118208662,0.287957004880679,1
5d612ae16512d700159face7,0.544684674245472,0.460160217115369,1,0,0.906400713828673,19.2828184904995,4,0.0404180586323447,0.015532844096648,0.312544443768938,1
5d6b596f76cca6000166d81d,0.92176768304113,0.785260336431182,1,0,1.64025392217714,13.1849677648972,4,0.105886709399693,0.556737711708968,0.211283748418835,1
5d6ccfe1eeecbc0016213d93,0.663476564494772,0.185091937304697,1,0,0.786815003052121,26.4586161131847,4,0.214493494366626,0.0281994268136676,0.380443635489092,1
5d7499693e40c60001081af3,0.886919621434514,1.51755845293795,1,0,1.46748435900854,6.22658158759185,4,0.086541291137489,0.660371815931046,0.0646632177297804,1
5d7fb79ff44487001807463e,0.869502826292835,0.568637231377104,1,0,1.01497847775297,9.67868172094163,4,0.14044685542468,0.589960735426796,0.050948639129995,1
5d849ee0a954540019f513dd,0.928124161928695,1.34584411794944,1,0,1.36248545237457,10.2319135405966,4,0.0321471888804459,0.514073017056294,0.629563616379312,1
5d88f2f8cefb52001a83f1b2,0.883316235323437,1.16011233688508,1,0,0.898287486556326,5.13246788916435,4,0.103737757264833,0.304749625408666,0.190610802508304,1
5d9bdc6ff7bd5b001547ec77,0.71048445890245,1.87177613321645,1,0,0.821638535068623,4.93064992115385,4,0.0784619720116216,0.607883456531691,0.050316572999651,1
5dad4c34b3446a0015e3de93,0.894650349423833,1.38363923475495,1,0,2.24182934284226,10.1559902344171,4,0.0781870664054179,0.622880484878091,0.494161252826069,1
5db0a97f127d4000117cdfa0,0.488244526379661,3.46218351831373,1,0,0.736756660740336,1.88908783819902,4,0.366458472946181,0.677534455802666,0.0174164143225601,1
5db4ef4a2986a3000be1f886,0.915416675858001,1.3000125048248,1,0,1.05073208667391,8.75070224536997,4,0.067310054749918,0.408121394534122,0.309629608753309,1
5dba0ce7001ffa06b367c544,0.637743220367861,0.241407535931034,1,0,0.852929806041717,12.6865411852037,4,0.245630387954176,0.0413051893230718,0.265812860794406,1
5dce29700ad506063969a4a5,0.896975221485334,1.01823463216088,1,0,1.16133207356703,1.01684812765051,4,0.168918463195857,0.103210527356188,0.0191144980524276,1
5dd4074feab0423daf012f92,0.786720302770553,0.835411100002539,1,0,0.974064810384049,8.75258174123278,4,0.117305570394748,0.438180939870772,0.116158899238662,1
5dd42e7f35cf744223c60d1b,0.546272492006042,0.298446774556505,1,0,0.611755685625034,22.0335175207941,4,0.323312034846729,0.0478231607140465,0.328448794652284,1
5dd5c04f86c88658b24d4cde,0.933321597507926,2.53542512398617,1,0,0.692503133841766,4.79437838532794,4,0.014565470614229,0.492387862960987,0.545710303789613,1
5dec8925be656d35d4005320,0.740835425531737,0.811532227313085,1,0,0.74784184094194,23.1135313288011,4,0.196487830261039,0.0674886498259814,0.299885134845691,1
5df4565dfeea89323021ef27,0.892528238728963,3.22865010974037,1,0,0.760214408411307,4.29131833089166,4,0.0460487276850737,0.520442018710879,0.626671792711018,1
5df6542c1e2e5844f407f08a,0.871966398140755,0.187396434951442,1,0,0.613368991011303,17.8783279338807,4,0.532383466864568,0.159799424517439,0.201828623088403,1
5e07d174da6bad1342bafab2,0.730528912171503,2.10549405616568,1,0,0.720253247136568,4.67930801695079,4,0.0982939506702639,0.755632633119387,0.0333654350167506,1
5e126c25a98a7a8fab258f14,0.908666706485959,1.82121293987133,1,0,1.21926931314524,7.47697116571565,4,0.072714000756625,0.257176974985324,0.086465958960823,1
5e13ad514c81b2a01ae4aa9f,0.929288088885425,0.789651335787501,1,0,0.656959345083314,6.15987444638846,4,0.287207472859977,0.41511919804547,0.388547694888093,1
5e1553fd1e2e58b6448d8dcc,0.7886357671209,1.06579806123328,1,0,1.51208040216067,7.44654922227437,4,0.0476800985574427,0.455938408778406,0.102201251496355,1
5e1f7b2a4c9b832b34e7c9d3,0.783642143907959,2.05315376903672,1,0,1.54288341880067,4.82356064011615,4,0.0602913377156808,0.508945747301254,0.0586926039982562,1
5e249f815e04db720e47d872,0.879828313670916,1.02913968318663,1,0,1.54640708994713,8.45155197430677,4,0.0684401150173812,0.41001806173026,0.166978356942055,1
5e34325430e5263f0bebb32d,0.529749816894134,0.265225901559899,1,0,0.54868130846242,30.5980529074439,4,0.409227493362284,0.358870463426438,0.41619575598572,1
5e42f74f5b772a18434cabf7,0.616555956964434,3.09485782149651,1,0,0.787570029190058,1.20739612685051,4,0.180647642472501,0.283809177079957,0.0154579404416216,1
5e4c0ba01ae5a4000b539387,0.664994688730036,0.122018830961496,1,0,0.488953922361827,21.0505761362648,4,0.62125201001883,0.0810630041826429,0.295767105486267,1
5e84bd7c34d5d9072128fac1,0.73700812561133,4.87595806740443,1,0,1.07307162387201,4.94140458860608,4,0.0557637669511305,0.667756717627703,0.171225947875244,1
5e863db644d87426bbe2e92a,0.910886800407271,0.371710354792829,1,0,0.961318149137919,20.413151159894,4,0.0319380045137278,0.759592587183046,0.173356092880899,1
5eb041548fb5a50b442ea70d,0.893320372809729,1.45847703423587,1,0,1.66800727867848,9.24638234298383,4,0.0707896648767346,0.490867627757525,0.215563237928576,1
5ecda7f6509c241275db7396,0.8587237545707,0.677801051499412,1,0,1.29286449667693,7.73250260484528,4,0.0602870114300164,0.171851314488918,0.0614778541828868,1
5ee09c1a0c2ad1027f541f53,0.827912420021304,0.915780480673211,1,0,0.782987007764278,8.02602034238416,4,0.0720397958014612,0.497440814259607,0.0664067381255532,1
5ee1236e7f235110ac6c4ff4,0.572736780624235,0.599753453304645,1,0,1.05477031882783,18.7687129550435,4,0.0158930039454207,0.0195197379935494,0.29255010609144,1
5ef0e873ba594769fa910258,0.739860077946037,0.16241449094818,1,0,0.578462993524158,31.599096932536,4,0.775806228690406,0.111668753942866,0.239264419302678,1
5ef8e0fc2ce3c6644665e347,0.909821996731197,0.449716448699542,1,0,1.3617370242603,7.30087531041532,4,0.369207286266121,0.380045773785919,0.039664212675464,1
5efaffccf90911000c95a3cb,0.556066061441489,1.04906250933484,1,0,1.31774468517383,3.32373930074108,4,0.197695348247926,0.479003688071549,0.0236028710759951,1
5f01d812e83c5732b0dd15e6,0.714041745332758,0.154955210439779,1,0,0.522360380764969,16.4258951464586,4,0.610957991271574,0.254630098587806,0.299023659153669,1
5f0fa5d6f1db6e19c7702e0d,0.784892264273235,0.31160453753464,1,0,0.561090047140301,20.0183768639522,4,0.433564537723981,0.368922622919639,0.371107644749853,1
5f16f559325a640008bb9a07,0.6091517066781,0.614106408746474,1,0,0.603564165310899,17.9663564888274,4,0.144400423379236,0.178456281547649,0.271932088408671,1
5f23ff398626c51fdd6c3fb5,0.68259648458192,1.15557362652859,1,0,1.3550635096559,1.42205174948056,4,0.206880116064958,0.488503482135456,0.0212822464464258,1
5f2a12f5837dd81e5881b7cc,0.693677607220722,0.926674473548066,1,0,1.0198026574412,14.7627629917674,4,0.23481364950355,0.0893802864931676,0.166159281727375,1
5f2f8574ff256b37b1970220,0.818195416464356,0.123167714256352,1,0,0.543415808870267,27.6939975278885,4,0.644824321687854,0.0857961203546107,0.492738020337402,1
5f3d6975ef131710ed519c7a,0.757381026578162,0.185782340078263,1,0,0.567744938932956,28.7711532448992,4,0.303204934812638,0.0234256081814105,0.333787395668827,1
5f4a835e9e84256238129995,0.50592187559252,0.772061354220873,1,0,1.65537126829813,15.0284748264933,4,0.152992922060838,0.23441493594938,0.271730990512001,1
5f51587f36e91f38fbf34c23,0.847395660565489,0.742299959995773,1,0,1.10570980305604,19.2801896822792,4,0.152783506685782,0.0491567597655293,0.37426005221696,1
5f57293333c15219a0bc1073,0.500916976144957,2.96231066713173,1,0,0.993742702025853,1.5682702789633,4,0.337039349530519,0.524974658765987,0.0145327607127039,1
5f597e39254a691df1186a21,0.919796151484283,0.989047413986795,1,0,1.50392692327166,13.3194653434683,4,0.0119461476838734,0.0434787416924991,0.314355536371172,1
5f5fef6ce0809f0d5b3cde5c,0.934478645194121,1.15317887003162,1,0,1.16379792671522,15.3685897087309,4,0.011194851112047,0.0975499047333717,0.558303231613287,1
5f6666e43be0b923d23c8df8,0.881179502030362,0.174777865363284,1,0,0.654210017947829,26.151555143103,4,0.61678241034211,0.044538670805599,0.354539129025414,1
5f712c16875f0375275c57d5,0.872192100024535,2.33618587900232,1,0,0.788837341566005,7.14116011063288,4,0.0638573813578269,0.541870194475021,0.538616150212552,1
5f765a3c8a6ec010370c9cc1,0.901385756329706,0.785152637108869,1,0,1.15971675890495,11.826140637901,4,0.035982672939026,0.130283808564241,0.30839335125881,1
5f7694edc99f3112b494e122,0.936017600884494,0.284299512555138,1,0,0.87764621680261,25.4906034352262,4,0.763420208347627,0.404079570657527,0.0704816794697471,1
5f81fc9446ee002f681ea5e3,0.747872642004704,5.07150606464336,1,0,0.836524266305922,3.81720072346591,4,0.0719340682823743,0.732128938912884,0.104480202964921,1
5f8b3c348183d30f91832a2b,0.881908389726365,0.736088089330606,1,0,1.52640053774744,10.0850662054347,4,0.206837818945299,0.707528669044274,0.331904645648916,1
5f8cbc5c355ea745e6cef2ca,0.914159872260621,0.796152124666153,1,0,1.20633910754623,8.63982235658658,4,0.345475544505744,0.537170395223556,0.0292124007284835,1
5fa4c21a04bc5912180291bc,0.55655947719949,0.384662065445606,1,0,1.29075892181819,27.7778669357943,4,0.221221480076344,0.159032172282407,0.356184503082161,1
5fab34d5e971f1617667232e,0.527849526314111,0.193552200767125,1,0,0.893146805468689,29.8177128786706,4,0.269228938740234,0.0226725336538897,0.329480713836774,1
5fadd628cd4e9e1c42dab969,0.839091068605059,2.38043367195585,1,0,1.1159076767974,6.4230448790727,4,0.0459094319625584,0.481396130542313,0.276196458344813,1
5fb7dd473afbb1033b491811,0.734182232010925,0.147578386929775,1,0,0.536583937370896,12.9079059406933,4,0.558530772153216,0.08239031561466,0.161815960844604,1
5fbd92e32c9c841bb352e09f,0.919969729961535,1.39746455766899,1,0,0.830550096142206,8.79863449666196,4,0.0763438891822968,0.498766947865616,0.625215611070303,1
5fc2a5c0ddfca10169395662,0.933123317531433,1.72441997557011,1,0,1.04914769138449,8.28585121076404,4,0.0256280967322746,0.53198706058393,0.650585176969831,1
5fc58cd91b53521031a2d369,0.909017354650406,0.57355249282619,1,0,0.831167937842077,13.2567114696391,4,0.0301464506093689,0.156277286915025,0.260945366512808,1
5fd5381b5807b616d910c586,0.756421790245627,1.27865369477246,1,0,1.81950675806345,4.48891593700613,4,0.0794622179853218,0.541029582339119,0.0453573620899521,1
5fd7782dee03dc08d3f3f491,0.922011018154375,1.69714681186463,1,0,0.842419588352833,6.99752496837334,4,0.054669657153981,0.645570401064776,0.599881608088674,1
5fe9ed6604a1df94eca17a24,0.800098827426796,0.768061874333434,1,0,0.47218643722358,9.22782318199335,4,0.180767861164937,0.653903848018241,0.321450194158823,1
5ffe235ea848b74a3b3ccd07,0.82423321289188,2.73611365177474,1,0,1.48647565582992,4.09185691866448,4,0.0352321291093859,0.528330144792594,0.0636824163565572,1
60079f45348bb62bdcd363ff,0.86465784791011,0.453628329194225,1,0,0.347797241024468,17.0550813756699,4,0.0451230244813742,0.728492153491271,0.293464258656562,1
60147514665c424b4b812e7d,0.881517036492036,1.77583907033175,1,0,1.0203875316939,6.43066093200517,4,0.0922611547023129,0.725575492218379,0.0564492036836307,1
60173ba4df028898aa20838a,0.654981414133922,0.857509980738996,1,0,1.76777410403844,8.65401823077159,4,0.0413999268034415,0.190520732271554,0.0458795022955631,1
6018a5c0e1600b187ccb8693,0.752979103466517,1.11970903561785,1,0,1.21394841185364,6.4366070900741,4,0.138062255464238,0.597264857379851,0.0506865561505937,1
601a2908d4210b238f755fed,0.760194602532479,1.22984062338614,1,0,1.17925065789724,5.92549308210029,4,0.0893735189627917,0.496234384678478,0.0429241898820442,1
601c6342141cd277e220c083,0.674410229571239,0.655317467032429,1,0,1.98298928739802,5.71321369971734,4,0.157383179156234,0.150374685247127,0.03890354306863,1
601ee216235cb139ff0a631f,0.564731896573068,0.230413607506423,1,0,0.788766863143554,21.9384410760721,4,0.534226095566712,0.285090803075954,0.285109726321654,1
6025b3681ff1521a3369dffe,0.913985622594749,1.27604021250447,1,0,1.19041425122675,7.82821742447574,4,0.0621639390240551,0.689315468228085,0.285885791933589,1
602e763eef81ce9e57528e1e,0.563041761952945,0.653407575758517,1,0,0.853288997769565,17.0336808900867,4,0.0221892741280933,0.0143393330067639,0.278161724788226,1
6032aa14166df72d4c8a331f,0.707648284428517,1.97032549193996,1,0,0.906918753506685,2.83138192670679,4,0.176479749439483,0.642302749823098,0.032147490571811,1
60370cc8e1feab5ce84685ef,0.690621101068318,0.144619810885834,1,0,0.773796724415022,41.1253662269401,4,0.537136631099347,0.109246655195361,0.35144838017046,1
603c92ad5ed1c29cf04476ca,0.7811548455491,0.281305433080949,1,0,0.817403024255355,19.1457626241489,4,0.153300657957111,0.222179404278088,0.335004756928258,1
604011377e5b121dc3267a3e,0.509997070834786,1.71329421915191,1,0,0.913371986230066,0.260056880558331,4,0.0821113782018428,0.18904826631346,0.629604304595523,1
6051443969acb1800712d081,0.884414353236277,2.6376743814104,1,0,1.01784556562789,5.21607990901988,4,0.0395265617612081,0.573483252909842,0.427914361266854,1
6052961c99d0779f4f953050,0.874490371028037,1.60256043180888,1,0,1.48481733909726,7.42109140340787,4,0.067838247493947,0.637252228651341,0.494400235670175,1
605de3af48d7a575adb95b09,0.89494766803573,0.850168792559963,1,0,1.97238123974278,12.2828898512909,4,0.0220791154205587,0.204696013715532,0.171386868460163,1
606340ca7faac7025f31dd57,0.799702542434687,0.971057933340583,1,0,1.71661774698609,7.98114236622562,4,0.056906754818592,0.377123745283242,0.0717257727549498,1
