id,posterior_p_a,posterior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,posterior_reward_value,fixed_l_loss_value,posterior_eta,posterior_omega,fixed_lamgda
5b915c9d22d85d000115c0f5,0.677736512398737,0.48372918610374,1,0,1.05395230903036,12.731933557859,4,0.542394947562901,0.391131041456109,1
5bcc60b95c2b810001dc68e2,0.337303776187084,1.28937884077294,1,0,2.11354148528582,7.71258002734676,4,0.0568956387032585,0.448327766996633,1
5bdce4e219b9ba000157e993,0.533472941347793,9.14721357892602,1,0,0.935509331962559,0.62740066774998,4,0.0423451567915302,0.75998748641376,1
5c095f832570ea0001642474,0.56350436986451,5.76395457047306,1,0,1.38088007789725,0.590771972379858,4,0.0293234522504259,0.549335027423705,1
5c0cb29e1b80df00017843d2,0.494266850583629,1.8161655065476,1,0,0.915776326678101,0.652454124880728,4,0.373313035864773,0.380478605266393,1
5c1188f4aa52ac00010697a6,0.568430570709859,1.34917928631059,1,0,1.11037317359658,4.68915273429151,4,0.0909873500322824,0.383855254313548,1
5c27f83289f035000174a168,0.560182108926911,6.96945186800298,1,0,0.885228598493423,0.0682986512103421,4,0.0250594115219022,0.327890949676342,1
5c28feff5ffcb7000128a541,0.626134617055281,0.495107982800304,1,0,1.99778487516531,8.99257519479931,4,0.382046460867778,0.338500186100279,1
5c32e9588573070001641744,0.555312572827885,3.97624107329781,1,0,1.03081731538186,0.500739937035474,4,0.075650191328883,0.446605378184912,1
5c3c1617f5ebd500018596cb,0.281033292839489,0.896145743998346,1,0,0.394039540266731,6.88746737487235,4,0.599430102543935,0.605700897680252,1
5c4ea6cc889752000156dd8e,0.62977134954893,2.99812635264864,1,0,0.913633925198341,0.573753075419555,4,0.0768909976007523,0.237490605364543,1
5c52bfa7d3cc6b0001d9352e,0.569394010749921,2.94892373361315,1,0,1.05020993966337,0.655475616069621,4,0.0917751559067808,0.432956442870068,1
5c567e2acc53750001751cb0,0.441448973312859,0.698408803581546,1,0,0.571056183467234,13.9211906933146,4,0.281709481274628,0.145667986457119,1
5c61ab19776b38000156cc95,0.627922737644728,1.37092208083481,1,0,1.18776153355582,1.07845662552654,4,0.409193375087642,0.537871575786605,1
5c699a5d21e90e00018e80b3,0.536669502593251,2.35263130357207,1,0,1.53909484212024,3.81754911574795,4,0.0735090685576425,0.319528824191145,1
5c69f9dd4b5bb30001b3d31c,0.58516145266435,4.09865679312721,1,0,1.09003256329572,1.04063648705255,4,0.126766191635087,0.509543712309491,1
5c9623dd35599200175642e4,0.539979923694658,6.95748101924889,1,0,1.14760730184606,0.157609830862519,4,0.0448334556041083,0.806235545064089,1
5ca749ff98b35f0001f7559d,0.874002492810369,0.877412442973506,1,0,0.856386658829441,0.236745046733737,4,0.0095852128487896,0.24214559025849,1
5cad159b9488590017fcc497,0.570219296563578,1.55617460215292,1,0,1.6486186727638,1.53318082046177,4,0.159063636212281,0.171433557869024,1
5cd08e2ff59e0a0013563602,0.520307581616393,1.0594960283392,1,0,3.13754787652887,9.42719827474316,4,0.0488974474117679,0.372025845316487,1
5cfecc1e96681500168a1799,0.527991016518354,5.09153348978199,1,0,2.00150667601342,0.725882366105481,4,0.0731509730391368,0.261331235364362,1
5d012930cfeb82001817c9c9,0.630808344720611,2.03223867169193,1,0,0.553358553563671,8.27727827876882,4,0.116435884604384,0.289486491678684,1
5d016916c12fb900015320ea,0.56958727721599,0.610251459534131,1,0,0.882129812360465,1.82707925047788,4,0.551594952972438,0.3862819697217,1
5d0a8a22c0fd80001626e38d,0.541793795327921,7.2664760903652,1,0,0.993159138719456,0.474498978313001,4,0.100213465688892,0.550573405668838,1
5d2e4267565e1200017efb42,0.627732987541963,0.873695016828602,1,0,1.27404107440565,2.4682308931828,4,0.448193283745216,0.342525411299842,1
5d332957d0635b00013bd785,0.579738754929932,3.32837483050125,1,0,1.58388249394678,0.581180206341616,4,0.122435446717461,0.368315643630423,1
5d3f5c8f0d0d29001a4bd973,0.401409024188171,0.387208554293949,1,0,0.900054818148542,16.1368622044636,4,0.501109160009756,0.46305551128164,1
5d453e8723a5bb0001492546,0.538340120656466,3.21308124847442,1,0,1.66068221763708,2.77305392846054,4,0.10477275839587,0.42335396550845,1
5d50feca50bdcf0001e8d38a,0.653676271767743,0.911658566638893,1,0,0.898847753873005,3.41173808066554,4,0.313583575977172,0.150397568877976,1
5d586fdc8200f50001f03a0e,0.356263273794163,1.35543286134211,1,0,1.69300106484628,8.29145349216935,4,0.0464191352693318,0.531103190976769,1
5d612ae16512d700159face7,0.434330302141721,1.06141521951963,1,0,0.913440691247968,11.0900010592689,4,0.0610538818635734,0.353964705437571,1
5d6b596f76cca6000166d81d,0.533813848193245,5.6884762962954,1,0,1.28491254317371,0.517953102528192,4,0.0615381773562484,0.33540916848955,1
5d6ccfe1eeecbc0016213d93,0.575882239420189,0.864069906069442,1,0,1.25385293065302,14.0686711233349,4,0.0762274243756343,0.394374686412945,1
5d7499693e40c60001081af3,0.627113995875234,3.35881065197387,1,0,1.12049991193096,0.23673520585922,4,0.210587209638828,0.441683783845135,1
5d7fb79ff44487001807463e,0.611895123771535,1.57430906741481,1,0,1.47373420123621,1.25380981762285,4,0.100041057728341,0.313617441097448,1
5d849ee0a954540019f513dd,0.553075098755855,6.68852944929363,1,0,0.690343943497146,0.095917478515278,4,0.0468455770486467,0.477324659666222,1
5d88f2f8cefb52001a83f1b2,0.5862270524237,2.51739440753533,1,0,0.946429336851984,1.65147082506027,4,0.100458529159541,0.53076012198982,1
5d9bdc6ff7bd5b001547ec77,0.55962632140285,3.37720576888474,1,0,1.01518283850781,0.533984210087814,4,0.104002345333484,0.346366207452749,1
5dad4c34b3446a0015e3de93,0.549088576295156,6.06718163643183,1,0,1.30215091357952,0.500892162098391,4,0.0612064746127548,0.4565830522509,1
5db0a97f127d4000117cdfa0,0.535056394545395,0.865024347881475,1,0,0.527685672079296,15.2359893401238,4,0.56261287311657,0.699789109291386,1
5db4ef4a2986a3000be1f886,0.537386348636893,5.86388898473719,1,0,1.25905054430307,0.6479846223459,4,0.0493132856501778,0.29503772311563,1
5dba0ce7001ffa06b367c544,0.542898338440131,0.515632563712181,1,0,0.849410157846938,8.31804215835791,4,0.167755339144524,0.171552729749287,1
5dce29700ad506063969a4a5,0.892080839227001,0.723292247904735,1,0,1.30555638118816,1.03516893614994,4,0.241543083615646,0.0398661769941864,1
5dd4074feab0423daf012f92,0.530862375282303,3.83546120814655,1,0,1.0476370532397,0.6446963228847,4,0.0925521658954383,0.168341870063477,1
5dd42e7f35cf744223c60d1b,0.586355266605756,1.12485228720075,1,0,0.833336044621741,12.4273679082432,4,0.114003738011653,0.182621285230928,1
5dd5c04f86c88658b24d4cde,0.561137130442029,4.63751175984469,1,0,1.21329018930678,0.100446660799502,4,0.0248083733357535,0.328839702569452,1
5dec8925be656d35d4005320,0.562722357328845,2.09607635268644,1,0,0.936106211048185,12.4421288691049,4,0.0560370379222646,0.0450918768530197,1
5df4565dfeea89323021ef27,0.542149075798601,4.82403206166914,1,0,0.977297816216926,0.26536043413721,4,0.104008712755696,0.570329051040756,1
5df6542c1e2e5844f407f08a,0.638372322700136,0.738771576869069,1,0,0.966536484079568,8.75272634954164,4,0.135189587822359,0.346153112847513,1
5e07d174da6bad1342bafab2,0.560483112311002,3.90374735453216,1,0,1.2663023421427,0.366499185840697,4,0.128710100127494,0.392971077496947,1
5e126c25a98a7a8fab258f14,0.593590522590299,6.3361709770258,1,0,1.18829470991503,0.9883762416206,4,0.0608523796558365,0.259421338904069,1
5e13ad514c81b2a01ae4aa9f,0.544032214716239,1.79523495076284,1,0,0.930268050824001,1.50199912635334,4,0.234972964496547,0.371401172729191,1
5e1553fd1e2e58b6448d8dcc,0.565425239603131,2.8322628570122,1,0,1.14347744387003,0.554447398490804,4,0.0608493659812828,0.331419030048748,1
5e1f7b2a4c9b832b34e7c9d3,0.576848470703753,3.99462063615581,1,0,0.89384881889833,0.689084867129712,4,0.0742165588341148,0.343652769320561,1
5e249f815e04db720e47d872,0.544178068339024,3.32659838876345,1,0,1.18651784758021,0.489645340609822,4,0.0969252954430952,0.242074867925476,1
5e34325430e5263f0bebb32d,0.355659220985296,1.2767542767584,1,0,1.78507108966296,8.73505935109995,4,0.0982620381918565,0.193184226897838,1
5e42f74f5b772a18434cabf7,0.594165832671306,1.15183486891593,1,0,0.472313575766075,3.70053957620811,4,0.373926755624668,0.376281604470551,1
5e4c0ba01ae5a4000b539387,0.335897400473622,0.279985258358004,1,0,2.00451791034562,8.27284834175108,4,0.51720598708836,0.392610658421965,1
5e84bd7c34d5d9072128fac1,0.540462572795165,8.78750466097482,1,0,1.14011491131891,0.667947431063465,4,0.0576882997377251,0.353477351735919,1
5e863db644d87426bbe2e92a,0.56549447320504,3.31206747089214,1,0,1.13625620221248,0.0993230858524304,4,0.0362583361905532,0.615111771842613,1
5eb041548fb5a50b442ea70d,0.553174569276947,6.51748525955669,1,0,1.59510039926337,0.353398000231776,4,0.0573871540762614,0.172045473516102,1
5ecda7f6509c241275db7396,0.650016583949015,1.19308478550332,1,0,1.39804154686679,1.85221133247952,4,0.0838313821663415,0.110628819378394,1
5ee09c1a0c2ad1027f541f53,0.566396765976679,3.9068579317791,1,0,0.879260127782466,0.256662132424218,4,0.0865050592678526,0.342535519181368,1
5ee1236e7f235110ac6c4ff4,0.317490545882076,1.22214548533689,1,0,1.73411377204128,7.9374197816907,4,0.030766125003117,0.332948739792078,1
5ef0e873ba594769fa910258,0.566111330688225,0.33367066672484,1,0,0.740415626509319,18.7142290390694,4,0.533548479709026,0.348522474479845,1
5ef8e0fc2ce3c6644665e347,0.643053673952641,0.953077221961197,1,0,1.08556388620292,2.6395645893941,4,0.249684017881315,0.23211350803015,1
5efaffccf90911000c95a3cb,0.494506956244844,0.989129748717309,1,0,2.1588188160714,2.27699502735578,4,0.205610491671952,0.425450349201578,1
5f01d812e83c5732b0dd15e6,0.529502166421935,1.37906944102318,1,0,3.29395605593822,4.42034830044026,4,0.0560096430523001,0.401386499197982,1
5f0fa5d6f1db6e19c7702e0d,0.55122653211646,1.2967137474625,1,0,0.908295620515671,5.26666199645352,4,0.231341322774826,0.0945278643322466,1
5f16f559325a640008bb9a07,0.534874406273826,2.76718276094826,1,0,0.798956524083119,5.55716886111011,4,0.0473572342572581,0.0239642727345207,1
5f23ff398626c51fdd6c3fb5,0.730408752868262,0.242851771957856,1,0,0.783514874369512,9.22161249198762,4,0.699840977554705,0.523780871350466,1
5f2a12f5837dd81e5881b7cc,0.658918435251442,2.23922152988256,1,0,0.919675530562395,10.6817159563286,4,0.101082665305517,0.0483249759300312,1
5f2f8574ff256b37b1970220,0.529084804590734,0.304672520818468,1,0,0.687516159989308,16.5371862053098,4,0.412468686709812,0.404658433926032,1
5f3d6975ef131710ed519c7a,0.201254905699836,0.63419117124225,1,0,0.875732656020162,5.10169498930429,4,0.566330906766453,0.395801590220369,1
5f4a835e9e84256238129995,0.688138292589304,3.0249127944042,1,0,1.30832565630433,13.9549578245405,4,0.0385011514339362,0.430513956003843,1
5f51587f36e91f38fbf34c23,0.662561858628425,2.43005316061586,1,0,1.18057206009663,12.0584281283474,4,0.0466304471164235,0.0865645597757785,1
5f57293333c15219a0bc1073,0.423553915504609,0.453308849808474,1,0,1.33053050633403,18.0973345914386,4,0.669238498664811,0.643605761537391,1
5f597e39254a691df1186a21,0.553974210126051,1.77417162966459,1,0,4.45297970006228,5.52831020779764,4,0.0166649820915086,0.439663108983454,1
5f5fef6ce0809f0d5b3cde5c,0.523842113348574,2.21083506703795,1,0,2.47193188805875,0.857965404251747,4,0.0296349175529897,0.534870013103634,1
5f6666e43be0b923d23c8df8,0.561552539618137,0.41536389675483,1,0,0.844227388425771,15.2318427094532,4,0.433919236000846,0.305694754447968,1
5f712c16875f0375275c57d5,0.528762319750463,14.0806837027543,1,0,1.13518619781649,0.445828871673551,4,0.0350951829276062,0.42448408061292,1
5f765a3c8a6ec010370c9cc1,0.526319623667536,3.44233612283005,1,0,2.31395325131026,2.17297772324224,4,0.0316812307974193,0.307636014076161,1
5f7694edc99f3112b494e122,0.920102663343721,0.433755339189777,1,0,0.906638359976527,13.9783506910665,4,0.72223102836952,0.0295454517936729,1
5f81fc9446ee002f681ea5e3,0.547139002875665,5.51200549001533,1,0,1.56214359989276,0.541305644877306,4,0.0965043339296696,0.372953470901979,1
5f8b3c348183d30f91832a2b,0.552425548732439,3.39574194615532,1,0,1.08107711216932,0.766586371780715,4,0.175734684647571,0.555683045467285,1
5f8cbc5c355ea745e6cef2ca,0.710359408370795,1.39831154488395,1,0,1.60221009782638,2.95243760979084,4,0.303931657907089,0.0341825818808003,1
5fa4c21a04bc5912180291bc,0.585206238194568,2.14307852400825,1,0,0.892882374465837,11.9443670915012,4,0.0482523268353346,0.0561831562440594,1
5fab34d5e971f1617667232e,0.301088739821018,0.738638785323847,1,0,1.25459278809728,9.52867549716509,4,0.262218163357903,0.404624176281114,1
5fadd628cd4e9e1c42dab969,0.545874183497181,5.88226217378237,1,0,1.25242904299671,0.407857065052282,4,0.0572452535076336,0.358233320681781,1
5fb7dd473afbb1033b491811,0.717965805465441,0.779086770503516,1,0,0.778076798350797,13.5664274766207,4,0.0776023053163345,0.532269891696131,1
5fbd92e32c9c841bb352e09f,0.520463913973797,8.42796880600942,1,0,0.982462531179931,0.271930800562032,4,0.0475253025696001,0.310478789680082,1
5fc2a5c0ddfca10169395662,0.557627576430293,5.13330883636073,1,0,1.37898497567857,0.0589320395252752,4,0.0275646965016324,0.101611801283872,1
5fc58cd91b53521031a2d369,0.534881702602671,1.90492206326868,1,0,0.480177830048378,1.17232011250918,4,0.0791110393270256,0.2230766642909,1
5fd5381b5807b616d910c586,0.583712920434603,2.51803597830917,1,0,1.02171102907647,1.24166564785561,4,0.0834049963825009,0.47641151081873,1
5fd7782dee03dc08d3f3f491,0.528461079899488,5.36235238728878,1,0,1.18135384073522,0.314888648253445,4,0.0450224375008671,0.614912437793582,1
5fe9ed6604a1df94eca17a24,0.514345798072989,4.71007844347169,1,0,0.954435815963822,0.30346321537952,4,0.103643874747211,0.448445602555757,1
5ffe235ea848b74a3b3ccd07,0.63490656998334,4.17056494427439,1,0,0.747311477187879,0.883229026302737,4,0.0538150605487195,0.3487459001403,1
60079f45348bb62bdcd363ff,0.537306808990404,3.21347826803811,1,0,1.02041340844537,0.0945746571944498,4,0.0509846165015914,0.642809032628134,1
60147514665c424b4b812e7d,0.596886296040899,4.96184127413718,1,0,0.884413177967492,0.304109319361934,4,0.123982028532561,0.469913807242576,1
60173ba4df028898aa20838a,0.607733256147836,0.976527829100938,1,0,2.03905314343951,4.65291484675453,4,0.0614050174154168,0.238965421809975,1
6018a5c0e1600b187ccb8693,0.55028938804623,3.80270726895739,1,0,0.984610938435025,0.504865677179185,4,0.151832508416792,0.471953349201446,1
601a2908d4210b238f755fed,0.583869089699774,2.57303383502182,1,0,1.14517089868027,0.450118340279399,4,0.167862588356917,0.352884307014818,1
601c6342141cd277e220c083,0.717437784895028,0.506453452664257,1,0,1.13686887770411,10.5247084478461,4,0.155015738170238,0.183298679163227,1
601ee216235cb139ff0a631f,0.555922584610949,1.95768960802759,1,0,0.64276541533996,3.10598907762656,4,0.207268930963188,0.563773175592278,1
6025b3681ff1521a3369dffe,0.582938782184858,3.28652304686968,1,0,1.03189412687434,0.170448922772496,4,0.0910915530076523,0.340111156864916,1
602e763eef81ce9e57528e1e,0.29631148443697,1.18216081952978,1,0,1.02713934333261,7.99170247537526,4,0.0641766748524931,0.330784374316504,1
6032aa14166df72d4c8a331f,0.625855501825977,1.45074555071404,1,0,1.40337838497628,2.91522941576979,4,0.202870677953255,0.613702104760868,1
60370cc8e1feab5ce84685ef,0.611206591061542,1.25958960531401,1,0,0.979206613246621,10.7840050714142,4,0.0826656364412035,0.449355879548828,1
603c92ad5ed1c29cf04476ca,0.527797353535217,2.02142961084764,1,0,1.12755347536589,4.04747384896162,4,0.072553887358287,0.430266424937549,1
604011377e5b121dc3267a3e,0.858962441175825,0.155204553444861,1,0,1.79380333198344,0.972192020802594,4,0.209406836220366,0.586850457248077,1
6051443969acb1800712d081,0.573378889557955,5.0591474660455,1,0,1.22259764064843,0.473247145013211,4,0.048543491967544,0.369407028404458,1
6052961c99d0779f4f953050,0.535684522705728,3.76699997221905,1,0,1.07892608859986,0.715311921845577,4,0.109429323750493,0.607279623230115,1
605de3af48d7a575adb95b09,0.562196564899498,3.42861159708468,1,0,1.66543369896094,0.86195049620817,4,0.0426386073680446,0.500251764132313,1
606340ca7faac7025f31dd57,0.575129679847168,2.73265057817161,1,0,1.58834718219639,0.976189982898809,4,0.0593818179111349,0.335359293326761,1
606a3cf263a18869ac8ee0ed,0.314475321715502,1.23701253622172,1,0,1.31298021491694,8.13159730536634,4,0.0343403461006885,0.468988653034878,1
60774dd4c93ddbfb673deee1,0.459191169805631,0.737556378651226,1,0,0.816050958734988,12.8192193525609,4,0.17657796661626,0.030562897656234,1
607778a26ff3de83125f50c5,0.590802865902082,2.19363577587663,1,0,1.40849312610915,0.402119522499879,4,0.183877482700868,0.444684785034481,1
607cbf385d3202721e3f719f,0.564745588082666,1.7064005395075,1,0,2.57757600036178,5.45288251583852,4,0.0861326128203521,0.488725478445929,1
607eafaf008af56a5a3ba462,0.360821652601947,0.688372306970646,1,0,1.78683052605514,5.32724030082704,4,0.618588364963736,0.644482561479613,1
6091e1be3df7254e526f7168,0.617804022174514,1.95592476148131,1,0,1.22103434303387,0.479403883825506,4,0.0657376023218236,0.0775766498208666,1
60a7eb63dab0406a75e79293,0.54876958722098,1.05873175959761,1,0,0.809723480305571,13.6086270478144,4,0.0072476379280315,0.220278163409547,1
60b49cb1dc5470789edd23fe,0.54924824479295,1.15188824104966,1,0,1.05032621306923,14.1889803338844,4,0.0305652577198086,0.502636336753168,1
60be3a1699ecb058103a2292,0.66600893482588,0.804422524256041,1,0,1.18421270271498,4.26742581464167,4,0.0512179494712385,0.0870979628752474,1
60c6e4b6069d11620f91f6b7,0.495808964668384,1.16899853754542,1,0,1.15889638924609,7.25409756353087,4,0.318744867148686,0.480745350749921,1
60caf58c38ce3e0f5a51f62b,0.537738136943605,5.40139360867374,1,0,0.949550010972921,0.347397913450897,4,0.0878448090071598,0.442594562733382,1
60cd861b7d0e8d0ca014e272,0.645091847503062,0.80759872991289,1,0,1.54456609462133,3.73646164389383,4,0.39058104640318,0.4072349009755,1
60cee4ec871f36088fe20ff3,0.666672409995372,2.60777052007031,1,0,2.16004103297902,15.1437323795397,4,0.0426310554407707,0.044007516461268,1
60d5c363dd49bcb80e528806,0.575952387957193,5.1948371585713,1,0,1.25813040955276,0.129158388166639,4,0.0332437876347819,0.234473665523251,1
60d9e874269237cc2a228006,0.535973765914058,3.35818033432845,1,0,1.06639729817769,0.29780451843127,4,0.121473583926534,0.581145730983898,1
60e36e6ecb9f00e7b4dab92e,0.533634188229791,5.1763682097279,1,0,1.35479509770864,0.607784676598963,4,0.0849501324978994,0.590469657240344,1
60e792f25e9ab875f9605cf5,0.524145198244964,1.79789606897111,1,0,1.66501350868393,2.48835340744567,4,0.132325534727629,0.317882311677996,1
60e8b06bfb1c78d450ae9f79,0.273191675536256,1.27924398283162,1,0,1.10262719394791,1.44686170702091,4,0.602538374821233,0.689973246978594,1
60ef2700e476748689a999f7,0.543239722122903,4.76177967695112,1,0,1.03957637735401,0.185592308358841,4,0.0641930805517153,0.406670901094724,1
